wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
61.0, None, None,0.0, None,0.9, None,-1.0, None, None, None,93.0,2017-05-14 00:00:00,20,
143.0, None, None,0.0, None,1.3, None,-0.6, None, None, None,95.0,2017-05-14 01:00:00,20,
350.0, None, None,0.0, None,1.4, None,-0.9, None, None, None,96.0,2017-05-14 02:00:00,20,
271.0, None, None,0.0, None,0.0, None,-0.7, None, None, None,95.0,2017-05-14 03:00:00,20,
218.0, None, None,0.0, None,1.9, None,-1.0, None, None, None,97.0,2017-05-14 04:00:00,20,
190.0, None, None,0.0, None,2.2, None,-0.7, None, None, None,92.0,2017-05-14 05:00:00,20,
174.0, None, None,0.0, None,3.7, None,0.0, None, None, None,90.0,2017-05-14 06:00:00,20,
184.0, None, None,0.0, None,4.0, None,0.4, None, None, None,88.0,2017-05-14 07:00:00,20,
153.0, None, None,0.0, None,7.4, None,3.6, None, None, None,73.0,2017-05-14 08:00:00,20,
163.0, None, None,0.0, None,8.4, None,6.1, None, None, None,59.0,2017-05-14 09:00:00,20,
267.0, None, None,0.0, None,2.5, None,3.3, None, None, None,70.0,2017-05-14 10:00:00,20,
90.0, None, None,0.0, None,5.0, None,3.6, None, None, None,73.0,2017-05-14 11:00:00,20,
350.0, None, None,0.4, None,5.6, None,1.8, None, None, None,87.0,2017-05-14 12:00:00,20,
67.0, None, None,0.0, None,2.8, None,5.0, None, None, None,71.0,2017-05-14 13:00:00,20,
131.0, None, None,5.2, None,4.2, None,7.3, None, None, None,72.0,2017-05-14 14:00:00,20,
59.0, None, None,0.4, None,3.1, None,4.5, None, None, None,85.0,2017-05-14 15:00:00,20,
60.0, None, None,0.0, None,4.5, None,3.7, None, None, None,82.0,2017-05-14 16:00:00,20,
303.0, None, None,0.0, None,2.9, None,1.4, None, None, None,92.0,2017-05-14 17:00:00,20,
115.0, None, None,0.0, None,3.9, None,3.3, None, None, None,84.0,2017-05-14 18:00:00,20,
92.0, None, None,0.6, None,2.1, None,1.8, None, None, None,89.0,2017-05-14 19:00:00,20,
13.0, None, None,0.0, None,4.7, None,-0.6, None, None, None,96.0,2017-05-14 20:00:00,20,
39.0, None, None,0.0, None,2.8, None,-0.4, None, None, None,97.0,2017-05-14 21:00:00,20,
332.0, None, None,0.0, None,3.3, None,-0.8, None, None, None,96.0,2017-05-14 22:00:00,20,
5.0, None, None,0.0, None,2.0, None,-1.0, None, None, None,94.0,2017-05-14 23:00:00,20,
356.0, None, None,0.0, None,4.4, None,-1.6, None, None, None,94.0,2017-05-15 00:00:00,20,
136.0, None, None,0.0, None,2.2, None,-2.0, None, None, None,94.0,2017-05-15 01:00:00,20,
145.0, None, None,0.0, None,3.5, None,-2.0, None, None, None,89.0,2017-05-15 02:00:00,20,
325.0, None, None,0.0, None,1.9, None,-2.8, None, None, None,95.0,2017-05-15 03:00:00,20,
334.0, None, None,0.0, None,4.4, None,-2.6, None, None, None,92.0,2017-05-15 04:00:00,20,
187.0, None, None,0.0, None,6.3, None,-1.8, None, None, None,91.0,2017-05-15 05:00:00,20,
160.0, None, None,0.0, None,4.1, None,-0.4, None, None, None,87.0,2017-05-15 06:00:00,20,
153.0, None, None,0.0, None,5.8, None,0.6, None, None, None,85.0,2017-05-15 07:00:00,20,
168.0, None, None,0.2, None,10.3, None,3.6, None, None, None,71.0,2017-05-15 08:00:00,20,
158.0, None, None,0.0, None,8.4, None,2.8, None, None, None,79.0,2017-05-15 09:00:00,20,
150.0, None, None,0.0, None,4.6, None,1.1, None, None, None,91.0,2017-05-15 10:00:00,20,
192.0, None, None,0.6, None,4.3, None,1.1, None, None, None,93.0,2017-05-15 11:00:00,20,
173.0, None, None,2.6, None,7.1, None,2.0, None, None, None,91.0,2017-05-15 12:00:00,20,
196.0, None, None,0.0, None,7.5, None,5.8, None, None, None,79.0,2017-05-15 13:00:00,20,
161.0, None, None,0.6, None,8.4, None,1.1, None, None, None,94.0,2017-05-15 14:00:00,20,
156.0, None, None,0.8, None,8.0, None,3.0, None, None, None,87.0,2017-05-15 15:00:00,20,
121.0, None, None,0.4, None,2.6, None,2.9, None, None, None,84.0,2017-05-15 16:00:00,20,
