wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
280.0, 68.0, 7.0,0.0, -9.8,11.8, -4.8,-4.4, 66.0, 0.0, 1.0,66.0,2021-04-09 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0, 68.0, 7.4,0.0, -9.7,12.0, -4.7,-4.2, 294.0, 0.0, 1.0,69.0,2021-04-09 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0, 66.0, 11.8,0.0, -9.8,10.8, -4.4,-4.4, 280.0, 0.0, 1.0,65.0,2021-04-09 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0, 69.0, 12.0,0.0, -9.0,10.1, -4.2,-4.5, 277.0, 0.0, 1.0,65.0,2021-04-09 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0, 65.0, 10.8,0.0, -10.0,9.2, -4.4,-4.7, 229.0, 0.0, 1.0,67.0,2021-04-09 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 65.0, 10.1,0.0, -10.1,9.4, -4.5,-4.7, 234.0, 0.0, 1.0,67.0,2021-04-09 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0, 67.0, 9.2,0.0, -9.9,8.5, -4.7,-4.5, 202.0, 0.0, 1.0,67.0,2021-04-09 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, 67.0, 9.4,0.0, -9.9,10.6, -4.7,-3.9, 165.0, 0.0, 1.0,65.0,2021-04-09 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, 67.0, 8.5,0.0, -9.7,7.3, -4.5,-2.6, 212.0, 0.0, 1.0,60.0,2021-04-09 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, 65.0, 10.6,0.0, -9.5,9.6, -3.9,-1.1, 223.0, 0.0, 1.0,52.0,2021-04-09 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
