time,HUMIDITY,week_of_year
2021-11-05 00:00:00,98.2,45
2021-11-05 01:00:00,98.7,45
2021-11-05 02:00:00,98.3,45
2021-11-05 03:00:00,98.6,45
2021-11-05 04:00:00,98.8,45
2021-11-05 05:00:00,99.2,45
2021-11-05 06:00:00,99.5,45
2021-11-05 07:00:00,99.6,45
2021-11-05 08:00:00,99.7,45
2021-11-05 09:00:00,99.7,45
2021-11-05 10:00:00,99.7,45
2021-11-05 11:00:00,99.7,45
2021-11-05 12:00:00,99.4,45
2021-11-05 13:00:00,97.8,45
2021-11-05 14:00:00,97.1,45
2021-11-05 15:00:00,95.6,45
2021-11-05 16:00:00,94.7,45
2021-11-05 17:00:00,94.9,45
2021-11-05 18:00:00,95.4,45
2021-11-05 19:00:00,95.8,45
2021-11-05 20:00:00,96.5,45
2021-11-05 21:00:00,97.0,45
2021-11-05 22:00:00,98.1,45
2021-11-05 23:00:00,98.0,45
2021-11-06 00:00:00,99.0,45
2021-11-06 01:00:00,99.3,45
2021-11-06 02:00:00,99.5,45
2021-11-06 03:00:00,99.6,45
2021-11-06 04:00:00,99.7,45
2021-11-06 05:00:00,99.6,45
2021-11-06 06:00:00,99.2,45
2021-11-06 07:00:00,99.4,45
2021-11-06 08:00:00,98.7,45
2021-11-06 09:00:00,97.5,45
2021-11-06 10:00:00,97.2,45
2021-11-06 11:00:00,87.5,45
2021-11-06 12:00:00,66.9,45
2021-11-06 13:00:00,56.7,45
2021-11-06 14:00:00,60.1,45
2021-11-06 15:00:00,58.0,45
2021-11-06 16:00:00,60.6,45
2021-11-06 17:00:00,66.0,45
2021-11-06 18:00:00,77.8,45
2021-11-06 19:00:00,83.3,45
2021-11-06 20:00:00,84.9,45
2021-11-06 21:00:00,82.1,45
2021-11-06 22:00:00,84.2,45
2021-11-06 23:00:00,85.1,45
2021-11-07 00:00:00,87.3,45
2021-11-07 01:00:00,82.7,45
2021-11-07 02:00:00,82.3,45
2021-11-07 03:00:00,83.0,45
2021-11-07 04:00:00,85.6,45
2021-11-07 05:00:00,88.3,45
2021-11-07 06:00:00,89.0,45
2021-11-07 07:00:00,90.1,45
