WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,75.37,2016-12-09 00:00:00,-23.34,50
None, None, None,75.86,2016-12-09 01:00:00,-23.49,50
None, None, None,75.23,2016-12-09 02:00:00,-23.82,50
None, None, None,75.64,2016-12-09 03:00:00,-23.93,50
None, None, None,75.66,2016-12-09 04:00:00,-24.28,50
None, None, None,74.97,2016-12-09 05:00:00,-24.64,50
None, None, None,75.43,2016-12-09 06:00:00,-24.95,50
None, None, None,75.69,2016-12-09 07:00:00,-25.3,50
None, None, None,75.32,2016-12-09 08:00:00,-25.24,50
None, None, None,75.35,2016-12-09 09:00:00,-25.07,50
None, None, None,75.11,2016-12-09 10:00:00,-24.13,50
None, None, None,75.9,2016-12-09 11:00:00,-23.04,50
None, None, None,75.99,2016-12-09 12:00:00,-21.52,50
None, None, None,75.48,2016-12-09 13:00:00,-19.94,50
None, None, None,72.64,2016-12-09 14:00:00,-19.39,50
None, None, None,72.91,2016-12-09 15:00:00,-18.66,50
None, None, None,74.95,2016-12-09 16:00:00,-18.77,50
None, None, None,75.27,2016-12-09 17:00:00,-18.72,50
None, None, None,76.83,2016-12-09 18:00:00,-18.59,50
None, None, None,77.41,2016-12-09 19:00:00,-18.29,50
None, None, None,78.07,2016-12-09 20:00:00,-18.09,50
None, None, None,77.52,2016-12-09 21:00:00,-18.12,50
None, None, None,77.49,2016-12-09 22:00:00,-18.11,50
None, None, None,77.66,2016-12-09 23:00:00,-17.87,50
None, None, None,77.21,2016-12-10 00:00:00,-17.58,50
None, None, None,77.82,2016-12-10 01:00:00,-17.34,50
None, None, None,77.16,2016-12-10 02:00:00,-17.17,50
None, None, None,76.72,2016-12-10 03:00:00,-17.1,50
None, None, None,77.06,2016-12-10 04:00:00,-16.92,50
None, None, None,78.28,2016-12-10 05:00:00,-16.98,50
None, None, None,79.24,2016-12-10 06:00:00,-17.14,50
None, None, None,77.63,2016-12-10 07:00:00,-17.22,50
None, None, None,75.66,2016-12-10 08:00:00,-17.37,50
