pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 18.0, 67.0, None, None, 671.0, 306.0, None,2017-06-25 00:00:00, None,26
None, None, None, None, None, 16.9, 67.0, None, None, 671.0, 303.0, None,2017-06-25 01:00:00, None,26
None, None, None, None, None, 15.8, 68.0, None, None, 671.0, 300.0, None,2017-06-25 02:00:00, None,26
None, None, None, None, None, 14.9, 67.0, None, None, 672.0, 298.0, None,2017-06-25 03:00:00, None,26
None, None, None, None, None, 13.6, 68.0, None, None, 672.0, 295.0, None,2017-06-25 04:00:00, None,26
None, None, None, None, None, 13.4, 67.0, None, None, 672.0, 294.0, None,2017-06-25 05:00:00, None,26
None, None, None, None, None, 12.8, 67.0, None, None, 673.0, 293.0, None,2017-06-25 06:00:00, None,26
None, None, None, None, None, 12.8, 67.0, None, None, 673.0, 292.0, None,2017-06-25 07:00:00, None,26
None, None, None, None, None, 12.3, 66.0, None, None, 673.0, 290.0, None,2017-06-25 08:00:00, None,26
None, None, None, None, None, 12.0, 66.0, None, None, 673.0, 289.0, None,2017-06-25 09:00:00, None,26
None, None, None, None, None, 12.1, 65.0, None, None, 673.0, 288.0, None,2017-06-25 10:00:00, None,26
None, None, None, None, None, 11.6, 66.0, None, None, 673.0, 288.0, None,2017-06-25 11:00:00, None,26
None, None, None, None, None, 11.5, 66.0, None, None, 673.0, 287.0, None,2017-06-25 12:00:00, None,26
None, None, None, None, None, 11.6, 67.0, None, None, 673.0, 286.0, None,2017-06-25 13:00:00, None,26
None, None, None, None, None, 14.2, 66.0, None, None, 673.0, 286.0, None,2017-06-25 14:00:00, None,26
None, None, None, None, None, 17.1, 66.0, None, None, 672.0, 286.0, None,2017-06-25 15:00:00, None,26
None, 8.0, None, None, None, 17.8, 66.0, None, None, 671.0, 286.0, None,2017-06-25 16:00:00, None,26
None, None, None, None, None, 18.9, 65.0, None, None, 670.0, 287.0, None,2017-06-25 17:00:00, None,26
None, None, None, None, None, 19.7, 64.0, None, None, 670.0, 286.0, None,2017-06-25 18:00:00, None,26
None, None, None, None, None, 20.3, 64.0, None, None, 670.0, 284.0, None,2017-06-25 19:00:00, None,26
None, None, None, None, None, 20.6, 63.0, None, None, 670.0, 279.0, None,2017-06-25 20:00:00, None,26
None, None, None, None, None, 21.5, 61.0, None, None, 669.0, 276.0, None,2017-06-25 21:00:00, None,26
None, None, None, None, None, 21.1, None, None, None, 670.0, 271.0, None,2017-06-25 22:00:00, None,26
None, None, None, None, None, 22.5, 61.0, None, None, 669.0, 267.0, None,2017-06-25 23:00:00, None,26
None, None, None, None, None, 22.0, 59.0, None, None, 669.0, 263.0, None,2017-06-26 00:00:00, None,26
