ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,5.0,0.0,2017-04-09,0.0,13.0,15,,,,,,,,,,,,,,,,,,
1.8,1.8,2.5,0.0,2017-04-10,0.0,6.5,15,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,2017-04-11,0.0,13.0,15,,,,,,,,,,,,,,,,,,
5.0,5.0,2.5,0.0,2017-04-12,0.0,7.5,15,,,,,,,,,,,,,,,,,,
9.4,9.4,5.0,0.0,2017-04-13,0.0,12.5,15,,,,,,,,,,,,,,,,,,
0.0,0.0,0.5,0.0,2017-04-14,0.0,12.5,15,,,,,,,,,,,,,,,,,,
0.0,0.0,6.0,0.0,2017-04-15,0.0,14.0,15,,,,,,,,,,,,,,,,,,
,,,,2017-04-09 00:00:00,,,15,239.0, None, None,0.0, None,7.2, None,5.0, None, None, None,54.0,,,,,,
,,,,2017-04-09 01:00:00,,,15,236.0, None, None,0.0, None,7.8, None,5.1, None, None, None,53.0,,,,,,
,,,,2017-04-09 02:00:00,,,15,231.0, None, None,0.0, None,9.0, None,5.1, None, None, None,52.0,,,,,,
,,,,2017-04-09 03:00:00,,,15,221.0, None, None,0.0, None,9.5, None,5.0, None, None, None,54.0,,,,,,
,,,,2017-04-09 04:00:00,,,15,233.0, None, None,0.0, None,3.9, None,4.4, None, None, None,60.0,,,,,,
,,,,2017-04-09 05:00:00,,,15,261.0, None, None,0.0, None,1.6, None,3.5, None, None, None,61.0,,,,,,
,,,,2017-04-09 06:00:00,,,15,229.0, None, None,0.0, None,2.6, None,3.8, None, None, None,59.0,,,,,,
,,,,2017-04-09 07:00:00,,,15,220.0, None, None,0.0, None,5.8, None,4.6, None, None, None,55.0,,,,,,
,,,,2017-04-09 08:00:00,,,15,211.0, None, None,0.0, None,10.4, None,5.3, None, None, None,52.0,,,,,,
,,,,2017-04-09 09:00:00,,,15,214.0, None, None,0.0, None,9.5, None,6.9, None, None, None,46.0,,,,,,
,,,,2017-04-09 10:00:00,,,15,215.0, None, None,0.0, None,12.2, None,7.8, None, None, None,43.0,,,,,,
,,,,2017-04-09 11:00:00,,,15,205.0, None, None,0.0, None,10.1, None,9.0, None, None, None,44.0,,,,,,
,,,,2017-04-09 12:00:00,,,15,170.0, None, None,0.0, None,10.5, None,9.9, None, None, None,37.0,,,,,,
,,,,2017-04-09 13:00:00,,,15,210.0, None, None,0.0, None,10.6, None,11.8, None, None, None,31.0,,,,,,
,,,,2017-04-09 14:00:00,,,15,209.0, None, None,0.0, None,11.7, None,12.3, None, None, None,31.0,,,,,,
,,,,2017-04-09 15:00:00,,,15,201.0, None, None,0.0, None,10.2, None,12.6, None, None, None,34.0,,,,,,
,,,,2017-04-09 16:00:00,,,15,211.0, None, None,0.0, None,11.8, None,11.8, None, None, None,33.0,,,,,,
,,,,2017-04-09 17:00:00,,,15,224.0, None, None,0.0, None,12.2, None,10.0, None, None, None,37.0,,,,,,
,,,,2017-04-09 18:00:00,,,15,227.0, None, None,0.0, None,10.2, None,9.2, None, None, None,35.0,,,,,,
,,,,2017-04-09 19:00:00,,,15,243.0, None, None,0.0, None,12.1, None,8.1, None, None, None,33.0,,,,,,
,,,,2017-04-09 20:00:00,,,15,244.0, None, None,0.0, None,1.5, None,6.3, None, None, None,40.0,,,,,,
,,,,2017-04-09 21:00:00,,,15,235.0, None, None,0.0, None,5.5, None,6.5, None, None, None,40.0,,,,,,
,,,,2017-04-09 22:00:00,,,15,220.0, None, None,0.0, None,7.0, None,5.9, None, None, None,44.0,,,,,,
,,,,2017-04-09 23:00:00,,,15,231.0, None, None,0.0, None,6.3, None,5.1, None, None, None,46.0,,,,,,
,,,,2017-04-10 00:00:00,,,15,32.0, None, None,0.0, None,4.5, None,4.4, None, None, None,51.0,,,,,,
,,,,2017-04-10 01:00:00,,,15,40.0, None, None,0.0, None,6.9, None,4.1, None, None, None,51.0,,,,,,
,,,,2017-04-10 02:00:00,,,15,42.0, None, None,0.0, None,10.0, None,3.7, None, None, None,53.0,,,,,,
,,,,2017-04-10 03:00:00,,,15,43.0, None, None,0.0, None,8.1, None,3.7, None, None, None,54.0,,,,,,
,,,,2017-04-10 04:00:00,,,15,16.0, None, None,0.0, None,6.1, None,3.3, None, None, None,55.0,,,,,,
,,,,2017-04-10 05:00:00,,,15,43.0, None, None,0.0, None,8.9, None,3.5, None, None, None,55.0,,,,,,
,,,,2017-04-10 06:00:00,,,15,47.0, None, None,0.0, None,0.9, None,3.7, None, None, None,64.0,,,,,,
,,,,2017-04-10 07:00:00,,,15,223.0, None, None,0.0, None,2.1, None,3.1, None, None, None,71.0,,,,,,
,,,,2017-04-10 08:00:00,,,15,216.0, None, None,0.0, None,4.1, None,4.1, None, None, None,75.0,,,,,,
,,,,2017-04-10 09:00:00,,,15,169.0, None, None,0.0, None,4.3, None,4.7, None, None, None,69.0,,,,,,
,,,,2017-04-10 10:00:00,,,15,177.0, None, None,0.0, None,6.4, None,4.5, None, None, None,71.0,,,,,,
,,,,2017-04-10 11:00:00,,,15,173.0, None, None,0.0, None,3.2, None,4.5, None, None, None,78.0,,,,,,
,,,,2017-04-10 12:00:00,,,15,143.0, None, None,0.2, None,3.1, None,4.7, None, None, None,85.0,,,,,,
,,,,2017-04-10 13:00:00,,,15,218.0, None, None,0.0, None,10.9, None,4.5, None, None, None,81.0,,,,,,
,,,,2017-04-10 14:00:00,,,15,213.0, None, None,0.2, None,9.8, None,3.9, None, None, None,91.0,,,,,,
,,,,2017-04-10 15:00:00,,,15,222.0, None, None,0.4, None,6.9, None,4.3, None, None, None,87.0,,,,,,
,,,,2017-04-10 16:00:00,,,15,211.0, None, None,0.0, None,9.6, None,5.3, None, None, None,81.0,,,,,,
,,,,2017-04-10 17:00:00,,,15,200.0, None, None,0.0, None,5.5, None,4.7, None, None, None,79.0,,,,,,
,,,,2017-04-10 18:00:00,,,15,212.0, None, None,0.0, None,6.5, None,4.5, None, None, None,79.0,,,,,,
,,,,2017-04-10 19:00:00,,,15,170.0, None, None,0.0, None,1.7, None,3.6, None, None, None,79.0,,,,,,
,,,,2017-04-10 20:00:00,,,15,199.0, None, None,0.0, None,3.6, None,3.7, None, None, None,80.0,,,,,,
,,,,2017-04-10 21:00:00,,,15,195.0, None, None,0.0, None,2.6, None,3.0, None, None, None,83.0,,,,,,
,,,,2017-04-10 22:00:00,,,15,101.0, None, None,0.0, None,0.9, None,2.7, None, None, None,84.0,,,,,,
,,,,2017-04-10 23:00:00,,,15,228.0, None, None,0.0, None,1.1, None,2.8, None, None, None,83.0,,,,,,
,,,,2017-04-11 00:00:00,,,15,20.0, None, None,0.0, None,4.5, None,2.3, None, None, None,85.0,,,,,,
,,,,2017-04-11 01:00:00,,,15,33.0, None, None,0.0, None,3.6, None,1.9, None, None, None,90.0,,,,,,
,,,,2017-04-11 02:00:00,,,15,264.0, None, None,0.0, None,0.9, None,1.8, None, None, None,88.0,,,,,,
,,,,2017-04-11 03:00:00,,,15,298.0, None, None,0.0, None,0.4, None,1.6, None, None, None,90.0,,,,,,
,,,,2017-04-11 04:00:00,,,15,268.0, None, None,0.0, None,3.3, None,0.9, None, None, None,94.0,,,,,,
,,,,2017-04-11 05:00:00,,,15,280.0, None, None,0.0, None,1.0, None,1.0, None, None, None,92.0,,,,,,
,,,,2017-04-11 06:00:00,,,15,203.0, None, None,0.0, None,0.1, None,3.3, None, None, None,82.0,,,,,,
,,,,2017-04-11 07:00:00,,,15,93.0, None, None,0.0, None,7.2, None,5.2, None, None, None,79.0,,,,,,
,,,,2017-04-11 08:00:00,,,15,197.0, None, None,0.0, None,4.7, None,5.1, None, None, None,83.0,,,,,,
,,,,2017-04-11 09:00:00,,,15,151.0, None, None,0.0, None,4.4, None,6.7, None, None, None,68.0,,,,,,
,,,,2017-04-11 10:00:00,,,15,141.0, None, None,0.0, None,8.1, None,7.3, None, None, None,65.0,,,,,,
,,,,2017-04-11 11:00:00,,,15,125.0, None, None,0.0, None,9.3, None,8.4, None, None, None,53.0,,,,,,
,,,,2017-04-11 12:00:00,,,15,99.0, None, None,0.0, None,6.0, None,9.5, None, None, None,47.0,,,,,,
,,,,2017-04-11 13:00:00,,,15,134.0, None, None,0.0, None,7.1, None,10.8, None, None, None,36.0,,,,,,
,,,,2017-04-11 14:00:00,,,15,148.0, None, None,0.0, None,6.1, None,11.0, None, None, None,35.0,,,,,,
,,,,2017-04-11 15:00:00,,,15,147.0, None, None,0.0, None,5.9, None,11.4, None, None, None,32.0,,,,,,
,,,,2017-04-11 16:00:00,,,15,114.0, None, None,0.0, None,3.5, None,10.4, None, None, None,33.0,,,,,,
,,,,2017-04-11 17:00:00,,,15,74.0, None, None,0.0, None,3.2, None,9.9, None, None, None,34.0,,,,,,
,,,,2017-04-11 18:00:00,,,15,26.0, None, None,0.0, None,5.2, None,8.3, None, None, None,36.0,,,,,,
,,,,2017-04-11 19:00:00,,,15,30.0, None, None,0.0, None,9.4, None,7.9, None, None, None,35.0,,,,,,
,,,,2017-04-11 20:00:00,,,15,49.0, None, None,0.0, None,6.2, None,7.3, None, None, None,38.0,,,,,,
,,,,2017-04-11 21:00:00,,,15,18.0, None, None,0.0, None,1.8, None,6.3, None, None, None,48.0,,,,,,
,,,,2017-04-11 22:00:00,,,15,16.0, None, None,0.0, None,5.4, None,5.6, None, None, None,49.0,,,,,,
,,,,2017-04-11 23:00:00,,,15,36.0, None, None,0.0, None,5.7, None,4.9, None, None, None,56.0,,,,,,
,,,,2017-04-12 00:00:00,,,15,41.0, None, None,0.0, None,9.0, None,4.8, None, None, None,55.0,,,,,,
,,,,2017-04-12 01:00:00,,,15,48.0, None, None,0.0, None,1.5, None,4.2, None, None, None,58.0,,,,,,
,,,,2017-04-12 02:00:00,,,15,222.0, None, None,0.0, None,2.0, None,3.7, None, None, None,64.0,,,,,,
,,,,2017-04-12 03:00:00,,,15,270.0, None, None,0.0, None,4.1, None,3.4, None, None, None,69.0,,,,,,
,,,,2017-04-12 04:00:00,,,15,297.0, None, None,0.0, None,5.7, None,3.3, None, None, None,71.0,,,,,,
,,,,2017-04-12 05:00:00,,,15,222.0, None, None,0.0, None,3.5, None,3.0, None, None, None,75.0,,,,,,
,,,,2017-04-12 06:00:00,,,15,259.0, None, None,0.0, None,3.5, None,3.1, None, None, None,73.0,,,,,,
,,,,2017-04-12 07:00:00,,,15,80.0, None, None,0.0, None,2.6, None,3.4, None, None, None,74.0,,,,,,
,,,,2017-04-12 08:00:00,,,15,229.0, None, None,0.0, None,1.5, None,4.2, None, None, None,70.0,,,,,,
,,,,2017-04-12 09:00:00,,,15,25.0, None, None,0.0, None,6.1, None,3.3, None, None, None,80.0,,,,,,
,,,,2017-04-12 10:00:00,,,15,147.0, None, None,0.2, None,1.1, None,4.0, None, None, None,87.0,,,,,,
,,,,2017-04-12 11:00:00,,,15,222.0, None, None,0.2, None,5.4, None,4.5, None, None, None,85.0,,,,,,
,,,,2017-04-12 12:00:00,,,15,154.0, None, None,0.2, None,4.2, None,4.5, None, None, None,93.0,,,,,,
,,,,2017-04-12 13:00:00,,,15,137.0, None, None,0.2, None,3.1, None,4.7, None, None, None,94.0,,,,,,
,,,,2017-04-12 14:00:00,,,15,92.0, None, None,0.0, None,3.9, None,5.3, None, None, None,90.0,,,,,,
,,,,2017-04-12 15:00:00,,,15,197.0, None, None,0.0, None,1.2, None,5.3, None, None, None,88.0,,,,,,
,,,,2017-04-12 16:00:00,,,15,231.0, None, None,0.6, None,5.8, None,4.2, None, None, None,95.0,,,,,,
,,,,2017-04-12 17:00:00,,,15,233.0, None, None,0.6, None,1.4, None,4.0, None, None, None,97.0,,,,,,
,,,,2017-04-12 18:00:00,,,15,228.0, None, None,0.4, None,1.1, None,4.1, None, None, None,98.0,,,,,,
,,,,2017-04-12 19:00:00,,,15,265.0, None, None,0.2, None,0.4, None,4.1, None, None, None,98.0,,,,,,
,,,,2017-04-12 20:00:00,,,15,222.0, None, None,0.0, None,2.5, None,4.0, None, None, None,99.0,,,,,,
,,,,2017-04-12 21:00:00,,,15,256.0, None, None,0.0, None,1.3, None,3.9, None, None, None,99.0,,,,,,
,,,,2017-04-12 22:00:00,,,15,256.0, None, None,0.0, None,0.3, None,3.9, None, None, None,98.0,,,,,,
,,,,2017-04-12 23:00:00,,,15,279.0, None, None,0.0, None,2.3, None,3.9, None, None, None,99.0,,,,,,
,,,,2017-04-13 00:00:00,,,15,241.0, None, None,0.0, None,1.6, None,3.8, None, None, None,99.0,,,,,,
,,,,2017-04-13 01:00:00,,,15,262.0, None, None,0.8, None,2.4, None,3.7, None, None, None,99.0,,,,,,
,,,,2017-04-13 02:00:00,,,15,262.0, None, None,0.6, None,0.0, None,3.8, None, None, None,99.0,,,,,,
,,,,2017-04-13 03:00:00,,,15,248.0, None, None,1.0, None,1.2, None,3.8, None, None, None,99.0,,,,,,
,,,,2017-04-13 04:00:00,,,15,206.0, None, None,0.4, None,0.5, None,3.7, None, None, None,99.0,,,,,,
,,,,2017-04-13 05:00:00,,,15,255.0, None, None,0.2, None,1.6, None,3.8, None, None, None,100.0,,,,,,
,,,,2017-04-13 06:00:00,,,15,219.0, None, None,0.6, None,1.4, None,3.8, None, None, None,100.0,,,,,,
,,,,2017-04-13 07:00:00,,,15,202.0, None, None,1.2, None,1.5, None,3.9, None, None, None,100.0,,,,,,
,,,,2017-04-13 08:00:00,,,15,220.0, None, None,0.8, None,9.0, None,3.6, None, None, None,99.0,,,,,,
,,,,2017-04-13 09:00:00,,,15,216.0, None, None,2.6, None,7.6, None,3.5, None, None, None,96.0,,,,,,
,,,,2017-04-13 10:00:00,,,15,215.0, None, None,0.4, None,17.1, None,4.4, None, None, None,92.0,,,,,,
,,,,2017-04-13 11:00:00,,,15,210.0, None, None,0.0, None,9.6, None,8.9, None, None, None,76.0,,,,,,
,,,,2017-04-13 12:00:00,,,15,207.0, None, None,0.0, None,14.0, None,9.7, None, None, None,66.0,,,,,,
,,,,2017-04-13 13:00:00,,,15,208.0, None, None,0.0, None,13.1, None,11.0, None, None, None,65.0,,,,,,
,,,,2017-04-13 14:00:00,,,15,212.0, None, None,0.0, None,10.1, None,11.9, None, None, None,52.0,,,,,,
,,,,2017-04-13 15:00:00,,,15,181.0, None, None,0.0, None,4.3, None,9.6, None, None, None,63.0,,,,,,
,,,,2017-04-13 16:00:00,,,15,133.0, None, None,0.0, None,2.3, None,10.5, None, None, None,58.0,,,,,,
,,,,2017-04-13 17:00:00,,,15,201.0, None, None,0.0, None,4.2, None,10.0, None, None, None,64.0,,,,,,
,,,,2017-04-13 18:00:00,,,15,54.0, None, None,0.0, None,0.0, None,8.4, None, None, None,71.0,,,,,,
,,,,2017-04-13 19:00:00,,,15,358.0, None, None,0.0, None,4.2, None,6.8, None, None, None,69.0,,,,,,
,,,,2017-04-13 20:00:00,,,15,270.0, None, None,0.0, None,3.3, None,7.5, None, None, None,65.0,,,,,,
,,,,2017-04-13 21:00:00,,,15,351.0, None, None,0.0, None,4.8, None,6.8, None, None, None,71.0,,,,,,
,,,,2017-04-13 22:00:00,,,15,315.0, None, None,0.0, None,4.2, None,6.5, None, None, None,66.0,,,,,,
,,,,2017-04-13 23:00:00,,,15,300.0, None, None,0.0, None,2.9, None,5.5, None, None, None,68.0,,,,,,
,,,,2017-04-14 00:00:00,,,15,314.0, None, None,0.0, None,3.0, None,5.0, None, None, None,67.0,,,,,,
,,,,2017-04-14 01:00:00,,,15,265.0, None, None,0.0, None,2.0, None,4.1, None, None, None,71.0,,,,,,
,,,,2017-04-14 02:00:00,,,15,10.0, None, None,0.0, None,0.8, None,3.9, None, None, None,73.0,,,,,,
,,,,2017-04-14 03:00:00,,,15,278.0, None, None,0.0, None,0.0, None,3.0, None, None, None,75.0,,,,,,
,,,,2017-04-14 04:00:00,,,15,0.0, None, None,0.0, None,1.2, None,2.4, None, None, None,82.0,,,,,,
,,,,2017-04-14 05:00:00,,,15,32.0, None, None,0.0, None,0.8, None,2.5, None, None, None,82.0,,,,,,
,,,,2017-04-14 06:00:00,,,15,232.0, None, None,0.0, None,1.0, None,3.2, None, None, None,74.0,,,,,,
,,,,2017-04-14 07:00:00,,,15,165.0, None, None,0.0, None,2.6, None,6.6, None, None, None,74.0,,,,,,
,,,,2017-04-14 08:00:00,,,15,186.0, None, None,0.0, None,4.4, None,8.1, None, None, None,58.0,,,,,,
,,,,2017-04-14 09:00:00,,,15,213.0, None, None,0.0, None,10.3, None,9.5, None, None, None,50.0,,,,,,
,,,,2017-04-14 10:00:00,,,15,215.0, None, None,0.0, None,17.4, None,11.3, None, None, None,37.0,,,,,,
,,,,2017-04-14 11:00:00,,,15,208.0, None, None,0.0, None,17.9, None,12.9, None, None, None,36.0,,,,,,
,,,,2017-04-14 12:00:00,,,15,213.0, None, None,0.0, None,11.7, None,13.6, None, None, None,29.0,,,,,,
,,,,2017-04-14 13:00:00,,,15,212.0, None, None,0.0, None,10.8, None,11.0, None, None, None,32.0,,,,,,
,,,,2017-04-14 14:00:00,,,15,78.0, None, None,0.0, None,3.9, None,9.9, None, None, None,36.0,,,,,,
,,,,2017-04-14 15:00:00,,,15,99.0, None, None,0.0, None,5.8, None,12.4, None, None, None,27.0,,,,,,
,,,,2017-04-14 16:00:00,,,15,214.0, None, None,0.0, None,6.9, None,11.5, None, None, None,26.0,,,,,,
,,,,2017-04-14 17:00:00,,,15,209.0, None, None,0.0, None,14.6, None,10.8, None, None, None,29.0,,,,,,
,,,,2017-04-14 18:00:00,,,15,203.0, None, None,0.0, None,13.2, None,8.3, None, None, None,36.0,,,,,,
,,,,2017-04-14 19:00:00,,,15,216.0, None, None,0.0, None,19.7, None,6.8, None, None, None,44.0,,,,,,
,,,,2017-04-14 20:00:00,,,15,205.0, None, None,0.0, None,3.5, None,5.2, None, None, None,52.0,,,,,,
,,,,2017-04-14 21:00:00,,,15,212.0, None, None,0.0, None,3.6, None,4.7, None, None, None,52.0,,,,,,
,,,,2017-04-14 22:00:00,,,15,226.0, None, None,0.0, None,7.0, None,4.9, None, None, None,51.0,,,,,,
,,,,2017-04-14 23:00:00,,,15,227.0, None, None,0.0, None,11.3, None,5.3, None, None, None,52.0,,,,,,
,,,,2017-04-15 00:00:00,,,15,216.0, None, None,0.0, None,11.0, None,5.1, None, None, None,54.0,,,,,,
,,,,2017-04-15 01:00:00,,,15,225.0, None, None,0.0, None,11.8, None,4.9, None, None, None,53.0,,,,,,
,,,,2017-04-15 02:00:00,,,15,237.0, None, None,0.0, None,8.7, None,4.2, None, None, None,57.0,,,,,,
,,,,2017-04-15 03:00:00,,,15,238.0, None, None,0.0, None,8.0, None,4.2, None, None, None,59.0,,,,,,
,,,,2017-04-15 04:00:00,,,15,244.0, None, None,0.0, None,6.1, None,3.2, None, None, None,62.0,,,,,,
,,,,2017-04-15 05:00:00,,,15,180.0, None, None,0.0, None,0.8, None,2.5, None, None, None,66.0,,,,,,
,,,,2017-04-15 06:00:00,,,15,3.0, None, None,0.0, None,1.1, None,4.3, None, None, None,53.0,,,,,,
,,,,2017-04-15 07:00:00,,,15,176.0, None, None,0.0, None,7.4, None,6.6, None, None, None,47.0,,,,,,
,,,,2017-04-15 08:00:00,,,15,213.0, None, None,0.0, None,15.8, None,9.5, None, None, None,41.0,,,,,,
,,,,2017-04-15 09:00:00,,,15,215.0, None, None,0.0, None,17.9, None,10.3, None, None, None,40.0,,,,,,
,,,,2017-04-15 10:00:00,,,15,215.0, None, None,0.0, None,14.2, None,10.6, None, None, None,35.0,,,,,,
,,,,2017-04-15 11:00:00,,,15,212.0, None, None,0.0, None,16.7, None,12.6, None, None, None,29.0,,,,,,
