wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
189.0, 24.0, 11.4,0.0, 2.4,2.1, 24.2,22.6, 327.0, 0.0, 0.0,31.0,2020-07-29 00:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0, 27.0, 12.9,0.0, 3.8,10.5, 23.9,22.9, 315.0, 0.0, 0.0,32.0,2020-07-29 01:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, 31.0, 2.1,0.0, 4.6,3.1, 22.6,19.0, 189.0, 0.0, 0.0,42.0,2020-07-29 02:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0, 32.0, 10.5,0.0, 5.3,2.9, 22.9,17.8, 271.0, 0.0, 0.0,48.0,2020-07-29 03:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0, 42.0, 3.1,0.0, 5.8,3.0, 19.0,17.1, 345.0, 0.0, 0.0,52.0,2020-07-29 04:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, 48.0, 2.9,0.0, 6.7,3.2, 17.8,20.6, 212.0, 0.0, 0.0,45.0,2020-07-29 05:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, 52.0, 3.0,0.0, 7.2,3.7, 17.1,22.8, 24.0, 0.0, 0.0,43.0,2020-07-29 06:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0, 45.0, 3.2,0.0, 8.3,6.2, 20.6,24.7, 180.0, 0.0, 0.0,35.0,2020-07-29 07:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0, 43.0, 3.7,0.0, 9.6,6.5, 22.8,26.9, 169.0, 0.0, 0.0,33.0,2020-07-29 08:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, 35.0, 6.2,0.0, 8.2,6.5, 24.7,27.3, 122.0, 0.0, 0.0,30.0,2020-07-29 09:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, 33.0, 6.5,0.0, 9.3,6.7, 26.9,28.8, 140.0, 0.0, 0.0,25.0,2020-07-29 10:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 30.0, 6.5,0.0, 8.2,6.9, 27.3,31.4, 142.0, 0.0, 0.0,19.0,2020-07-29 11:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,6.4, None,32.1, None, None, None,20.0,2020-07-29 12:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, None, None,0.0, None,6.3, None,33.5, None, None, None,18.0,2020-07-29 13:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,6.3, None,34.4, None, None, None,18.0,2020-07-29 14:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, 18.0, 6.3,0.0, 5.9,6.1, 33.5,35.0, 165.0, 0.0, 0.0,17.0,2020-07-29 15:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0, None, None,0.0, None,9.2, None,33.9, None, None, None,19.0,2020-07-29 16:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, 17.0, 6.1,0.0, 6.3,11.6, 35.0,31.6, 103.0, 0.0, 0.0,23.0,2020-07-29 17:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0, None, None,0.0, None,12.6, None,29.8, None, None, None,26.0,2020-07-29 18:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,8.2, None,28.3, None, None, None,28.0,2020-07-29 19:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, None, None,0.0, None,5.8, None,26.5, None, None, None,27.0,2020-07-29 20:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0, 28.0, 8.2,0.0, 8.1,4.9, 28.3,27.0, 345.0, 0.0, 0.0,22.0,2020-07-29 21:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, 27.0, 5.8,0.0, 6.0,3.0, 26.5,24.6, 10.0, 0.0, 0.0,30.0,2020-07-29 22:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 22.0, 4.9,0.0, 3.5,1.9, 27.0,22.3, 304.0, 0.0, 0.0,42.0,2020-07-29 23:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0, 30.0, 3.0,0.0, 5.9,2.7, 24.6,20.7, 185.0, 0.0, 0.0,44.0,2020-07-30 00:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
