ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
5.2,5.2,0.0,2017-11-09, 0.0,45
19.8,19.8,0.0,2017-11-11, None,45
