station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
-24.3, 8.6, -24.5, 756.6, 2022-01-01 00:00:00, None, -21.2
-24.2, None, None, 756.6, 2022-01-01 00:15:00, None, None
-24.0, None, None, 756.6, 2022-01-01 00:30:00, None, None
-23.7, None, None, 756.7, 2022-01-01 00:45:00, None, None
-23.7, None, None, 757.0, 2022-01-01 01:00:00, None, None
-23.9, None, None, 757.0, 2022-01-01 01:15:00, None, None
-24.1, None, None, 757.0, 2022-01-01 01:30:00, None, None
-23.7, None, None, 756.9, 2022-01-01 01:45:00, None, None
-23.3, None, None, 756.9, 2022-01-01 02:00:00, None, None
-23.2, None, None, 757.2, 2022-01-01 02:15:00, None, None
-23.1, None, None, 757.0, 2022-01-01 02:30:00, None, None
-23.1, None, None, 757.7, 2022-01-01 02:45:00, None, None
-23.7, None, None, 757.2, 2022-01-01 03:00:00, None, None
-24.0, None, None, 757.2, 2022-01-01 03:15:00, None, None
-24.1, None, None, 757.4, 2022-01-01 03:30:00, None, None
-23.9, None, None, 757.3, 2022-01-01 03:45:00, None, None
-24.0, None, None, 757.2, 2022-01-01 04:00:00, None, None
-24.4, None, None, 757.4, 2022-01-01 04:15:00, None, None
-24.4, None, None, 757.2, 2022-01-01 04:30:00, None, None
-23.7, None, None, 757.2, 2022-01-01 04:45:00, None, None
-23.3, None, None, 757.1, 2022-01-01 05:00:00, None, None
-22.8, None, None, 757.0, 2022-01-01 05:15:00, None, None
-23.7, None, None, 757.1, 2022-01-01 05:30:00, None, None
-24.2, None, None, 757.3, 2022-01-01 05:45:00, None, None
-24.4, None, None, 757.3, 2022-01-01 06:00:00, None, None
-24.2, None, None, 757.6, 2022-01-01 06:15:00, None, None
-24.1, None, None, 757.5, 2022-01-01 06:30:00, None, None
-24.0, None, None, 757.5, 2022-01-01 06:45:00, None, None
-24.0, None, None, 757.9, 2022-01-01 07:00:00, None, None
-24.0, None, None, 757.9, 2022-01-01 07:15:00, None, None
-23.8, None, None, 757.9, 2022-01-01 07:30:00, None, None
-24.0, None, None, 757.8, 2022-01-01 07:45:00, None, None
-24.3, None, None, 758.0, 2022-01-01 08:00:00, None, None
-24.5, None, None, 757.9, 2022-01-01 08:15:00, None, None
-24.4, None, None, 757.7, 2022-01-01 08:30:00, None, None
-24.1, None, None, 757.7, 2022-01-01 08:45:00, None, None
-24.1, None, None, 757.6, 2022-01-01 09:00:00, None, None
-23.9, None, None, 757.5, 2022-01-01 09:15:00, None, None
-23.7, None, None, 757.6, 2022-01-01 09:30:00, None, None
-23.6, None, None, 757.7, 2022-01-01 09:45:00, None, None
-23.7, None, None, 757.6, 2022-01-01 10:00:00, None, None
-23.7, None, None, 758.1, 2022-01-01 10:15:00, None, None
-23.8, None, None, 757.8, 2022-01-01 10:30:00, None, None
-23.9, None, None, 757.8, 2022-01-01 10:45:00, None, None
-23.7, None, None, 757.8, 2022-01-01 11:00:00, None, None
-23.4, None, None, 757.8, 2022-01-01 11:15:00, None, None
-23.2, None, None, 757.8, 2022-01-01 11:30:00, None, None
-23.2, None, None, 757.8, 2022-01-01 11:45:00, None, None
-23.3, None, None, 757.9, 2022-01-01 12:00:00, None, None
-23.3, None, None, 757.8, 2022-01-01 12:15:00, None, None
-23.3, None, None, 757.8, 2022-01-01 12:30:00, None, None
-23.4, None, None, 757.8, 2022-01-01 12:45:00, None, None
-23.3, None, None, 758.0, 2022-01-01 13:00:00, None, None
-23.3, None, None, 758.0, 2022-01-01 13:15:00, None, None
-23.2, None, None, 758.2, 2022-01-01 13:30:00, None, None
-23.3, None, None, 758.2, 2022-01-01 13:45:00, None, None
-23.3, None, None, 758.0, 2022-01-01 14:00:00, None, None
-23.4, None, None, 758.0, 2022-01-01 14:15:00, None, None
-23.4, None, None, 758.0, 2022-01-01 14:30:00, None, None
-23.5, None, None, 758.0, 2022-01-01 14:45:00, None, None
-23.6, None, None, 758.1, 2022-01-01 15:00:00, None, None
-23.8, None, None, 758.0, 2022-01-01 15:15:00, None, None
-23.9, None, None, 758.1, 2022-01-01 15:30:00, None, None
-24.0, None, None, 758.0, 2022-01-01 15:45:00, None, None
-24.0, None, None, 758.1, 2022-01-01 16:00:00, None, None
-24.0, None, None, 758.0, 2022-01-01 16:15:00, None, None
-23.8, None, None, 757.9, 2022-01-01 16:30:00, None, None
-23.6, None, None, 757.9, 2022-01-01 16:45:00, None, None
-23.4, None, None, 757.9, 2022-01-01 17:00:00, None, None
-23.2, None, None, 757.9, 2022-01-01 17:15:00, None, None
-23.1, None, None, 758.0, 2022-01-01 17:30:00, None, None
-23.2, None, None, 758.4, 2022-01-01 17:45:00, None, None
-23.4, None, None, 758.2, 2022-01-01 18:00:00, None, None
-23.4, None, None, 758.2, 2022-01-01 18:15:00, None, None
-23.2, None, None, 758.2, 2022-01-01 18:30:00, None, None
-23.1, None, None, 758.3, 2022-01-01 18:45:00, None, None
-22.9, None, None, 758.7, 2022-01-01 19:00:00, None, None
-23.0, None, None, 758.5, 2022-01-01 19:15:00, None, None
-23.1, None, None, 758.5, 2022-01-01 19:30:00, None, None
-23.0, None, None, 759.2, 2022-01-01 19:45:00, None, None
-22.8, None, None, 759.3, 2022-01-01 20:00:00, None, None
-22.7, None, None, 758.9, 2022-01-01 20:15:00, None, None
-22.5, None, None, 759.2, 2022-01-01 20:30:00, None, None
-22.6, None, None, 759.4, 2022-01-01 20:45:00, None, None
-22.7, None, None, 759.5, 2022-01-01 21:00:00, None, None
-22.7, None, None, 759.6, 2022-01-01 21:15:00, None, None
-22.3, None, None, 759.9, 2022-01-01 21:30:00, None, None
-21.2, None, None, 760.1, 2022-01-01 21:45:00, None, None
-21.2, None, None, 760.2, 2022-01-01 22:00:00, None, None
-21.8, None, None, 760.4, 2022-01-01 22:15:00, None, None
-22.2, None, None, 760.7, 2022-01-01 22:30:00, None, None
-22.2, None, None, 760.8, 2022-01-01 22:45:00, None, None
-22.0, None, None, 761.1, 2022-01-01 23:00:00, None, None
-22.1, None, None, 761.4, 2022-01-01 23:15:00, None, None
-22.0, None, None, 762.3, 2022-01-01 23:30:00, None, None
-22.0, None, None, 762.0, 2022-01-01 23:45:00, None, None
-21.8, 11.4, -22.0, 762.2, 2022-01-02 00:00:00, None, -11.7
-21.7, None, None, None, 2022-01-02 00:15:00, None, None
-21.7, None, None, None, 2022-01-02 00:30:00, None, None
None, None, None, 762.7, 2022-01-02 00:37:00, None, None
-21.6, None, None, None, 2022-01-02 00:45:00, None, None
-21.6, None, None, None, 2022-01-02 01:00:00, None, None
-21.5, None, None, 763.2, 2022-01-02 01:15:00, None, None
-21.8, None, None, 763.4, 2022-01-02 01:30:00, None, None
-21.8, None, None, 763.3, 2022-01-02 01:45:00, None, None
-21.9, None, None, 763.2, 2022-01-02 02:00:00, None, None
-22.0, None, None, 763.6, 2022-01-02 02:15:00, None, None
-22.0, None, None, 763.5, 2022-01-02 02:30:00, None, None
-22.0, None, None, 763.5, 2022-01-02 02:45:00, None, None
-22.0, None, None, 763.6, 2022-01-02 03:00:00, None, None
-22.0, None, None, 763.6, 2022-01-02 03:15:00, None, None
-22.0, None, None, 763.7, 2022-01-02 03:30:00, None, None
-22.0, None, None, 763.7, 2022-01-02 03:45:00, None, None
-22.0, None, None, 763.8, 2022-01-02 04:00:00, None, None
-21.9, None, None, 764.0, 2022-01-02 04:15:00, None, None
-21.8, None, None, 764.3, 2022-01-02 04:30:00, None, None
-21.6, None, None, 764.4, 2022-01-02 04:45:00, None, None
-21.5, None, None, 764.7, 2022-01-02 05:00:00, None, None
-21.4, None, None, 764.7, 2022-01-02 05:15:00, None, None
-21.6, None, None, 765.6, 2022-01-02 05:30:00, None, None
-21.7, None, None, 765.2, 2022-01-02 05:45:00, None, None
-21.7, None, None, 765.5, 2022-01-02 06:00:00, None, None
-21.5, None, None, 765.4, 2022-01-02 06:15:00, None, None
-20.9, None, None, 765.4, 2022-01-02 06:30:00, None, None
-20.9, None, None, 766.1, 2022-01-02 06:45:00, None, None
-20.3, None, None, 765.6, 2022-01-02 07:00:00, None, None
-19.6, None, None, 765.9, 2022-01-02 07:15:00, None, None
-19.1, None, None, 766.3, 2022-01-02 07:30:00, None, None
-18.6, None, None, 766.5, 2022-01-02 07:45:00, None, None
-18.1, None, None, 766.3, 2022-01-02 08:00:00, None, None
-17.8, None, None, 766.3, 2022-01-02 08:15:00, None, None
-17.4, None, None, 766.2, 2022-01-02 08:30:00, None, None
-17.4, None, None, 766.3, 2022-01-02 08:45:00, None, None
-17.2, None, None, 766.3, 2022-01-02 09:00:00, None, None
-16.9, None, None, 766.4, 2022-01-02 09:15:00, None, None
-16.7, None, None, 766.6, 2022-01-02 09:30:00, None, None
-16.2, None, None, 766.4, 2022-01-02 09:45:00, None, None
-16.7, None, None, 766.4, 2022-01-02 10:00:00, None, None
-17.5, None, None, 766.5, 2022-01-02 10:15:00, None, None
-17.8, None, None, 766.5, 2022-01-02 10:30:00, None, None
-17.7, None, None, 766.5, 2022-01-02 10:45:00, None, None
-17.4, None, None, 766.6, 2022-01-02 11:00:00, None, None
-17.2, None, None, 766.8, 2022-01-02 11:15:00, None, None
-17.3, None, None, 767.0, 2022-01-02 11:30:00, None, None
-17.3, None, None, 767.0, 2022-01-02 11:45:00, None, None
-16.9, None, None, 767.0, 2022-01-02 12:00:00, None, None
-15.6, None, None, 767.0, 2022-01-02 12:15:00, None, None
-15.2, None, None, 766.9, 2022-01-02 12:30:00, None, None
-15.8, None, None, 767.0, 2022-01-02 12:45:00, None, None
-16.3, None, None, 767.2, 2022-01-02 13:00:00, None, None
-16.6, None, None, 767.3, 2022-01-02 13:15:00, None, None
-16.7, None, None, 767.5, 2022-01-02 13:30:00, None, None
-16.9, None, None, 767.6, 2022-01-02 13:45:00, None, None
-16.9, None, None, 767.8, 2022-01-02 14:00:00, None, None
-17.0, None, None, 767.9, 2022-01-02 14:15:00, None, None
-17.1, None, None, 768.5, 2022-01-02 14:30:00, None, None
-17.1, None, None, 768.5, 2022-01-02 14:45:00, None, None
-17.2, None, None, 769.0, 2022-01-02 15:00:00, None, None
-16.6, None, None, 768.7, 2022-01-02 15:15:00, None, None
-15.5, None, None, 768.8, 2022-01-02 15:30:00, None, None
-14.7, None, None, 768.9, 2022-01-02 15:45:00, None, None
-14.9, None, None, 769.5, 2022-01-02 16:00:00, None, None
-13.8, None, None, 769.2, 2022-01-02 16:15:00, None, None
-13.5, None, None, 769.7, 2022-01-02 16:30:00, None, None
-13.4, None, None, 769.5, 2022-01-02 16:45:00, None, None
-14.0, None, None, 769.7, 2022-01-02 17:00:00, None, None
-14.8, None, None, 769.9, 2022-01-02 17:15:00, None, None
-15.2, None, None, 770.2, 2022-01-02 17:30:00, None, None
-15.5, None, None, 770.4, 2022-01-02 17:45:00, None, None
-15.5, None, None, 770.3, 2022-01-02 18:00:00, None, None
-15.1, None, None, 770.4, 2022-01-02 18:15:00, None, None
-14.8, None, None, 770.5, 2022-01-02 18:30:00, None, None
-13.4, None, None, 770.6, 2022-01-02 18:45:00, None, None
-12.8, None, None, 770.7, 2022-01-02 19:00:00, None, None
-12.7, None, None, 770.8, 2022-01-02 19:15:00, None, None
-12.8, None, None, 770.9, 2022-01-02 19:30:00, None, None
-12.4, None, None, 770.9, 2022-01-02 19:45:00, None, None
-12.2, None, None, 770.9, 2022-01-02 20:00:00, None, None
-12.3, None, None, 771.6, 2022-01-02 20:15:00, None, None
-12.2, None, None, 771.2, 2022-01-02 20:30:00, None, None
-12.2, None, None, 771.4, 2022-01-02 20:45:00, None, None
-12.2, None, None, 771.2, 2022-01-02 21:00:00, None, None
-12.1, None, None, 771.2, 2022-01-02 21:15:00, None, None
-12.1, None, None, 771.2, 2022-01-02 21:30:00, None, None
-12.0, None, None, 771.5, 2022-01-02 21:45:00, None, None
-12.0, None, None, 771.3, 2022-01-02 22:00:00, None, None
-12.0, None, None, 771.4, 2022-01-02 22:15:00, None, None
-11.9, None, None, 771.4, 2022-01-02 22:30:00, None, None
-11.9, None, None, 771.3, 2022-01-02 22:45:00, None, None
-11.8, None, None, 771.4, 2022-01-02 23:00:00, None, None
-11.8, None, None, 771.4, 2022-01-02 23:15:00, None, None
-11.8, None, None, 771.4, 2022-01-02 23:30:00, None, None
-11.7, None, None, 771.7, 2022-01-02 23:45:00, None, None
-11.6, 8.8, -22.8, 771.6, 2022-01-03 00:00:00, None, -7.7
-11.5, None, None, 771.9, 2022-01-03 00:15:00, None, None
-11.6, None, None, 771.8, 2022-01-03 00:30:00, None, None
-11.6, None, None, 771.9, 2022-01-03 00:45:00, None, None
-11.4, None, None, 771.6, 2022-01-03 01:00:00, None, None
-11.3, None, None, 771.8, 2022-01-03 01:15:00, None, None
-11.4, None, None, 771.7, 2022-01-03 01:30:00, None, None
-11.3, None, None, 771.7, 2022-01-03 01:45:00, None, None
-11.2, None, None, 771.8, 2022-01-03 02:00:00, None, None
-11.0, None, None, 771.8, 2022-01-03 02:15:00, None, None
-11.0, None, None, 772.3, 2022-01-03 02:30:00, None, None
-10.9, None, None, 772.0, 2022-01-03 02:45:00, None, None
-10.9, None, None, 771.9, 2022-01-03 03:00:00, None, None
-11.0, None, None, 772.0, 2022-01-03 03:15:00, None, None
-10.9, None, None, 771.9, 2022-01-03 03:30:00, None, None
-10.9, None, None, 772.4, 2022-01-03 03:45:00, None, None
-10.8, None, None, 772.3, 2022-01-03 04:00:00, None, None
-10.7, None, None, 772.1, 2022-01-03 04:15:00, None, None
-10.9, None, None, 772.1, 2022-01-03 04:30:00, None, None
-10.9, None, None, 772.1, 2022-01-03 04:45:00, None, None
-10.9, None, None, 772.1, 2022-01-03 05:00:00, None, None
-11.0, None, None, 772.0, 2022-01-03 05:15:00, None, None
-10.9, None, None, 772.1, 2022-01-03 05:30:00, None, None
-11.0, None, None, 772.2, 2022-01-03 05:45:00, None, None
-11.0, None, None, 772.3, 2022-01-03 06:00:00, None, None
-10.7, None, None, 772.8, 2022-01-03 06:15:00, None, None
-10.7, None, None, 772.4, 2022-01-03 06:30:00, None, None
-10.6, None, None, 772.5, 2022-01-03 06:45:00, None, None
-10.7, None, None, 772.5, 2022-01-03 07:00:00, None, None
-10.8, None, None, 772.5, 2022-01-03 07:15:00, None, None
-10.8, None, None, 772.4, 2022-01-03 07:30:00, None, None
-10.8, None, None, 772.6, 2022-01-03 07:45:00, None, None
-10.8, None, None, 772.4, 2022-01-03 08:00:00, None, None
-10.7, None, None, 772.5, 2022-01-03 08:15:00, None, None
-10.4, None, None, 772.4, 2022-01-03 08:30:00, None, None
