station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
-26.3, 0.0, 744.4, 2022-01-01 00:00:00, -26.3, -16.2
-25.7, None, 744.4, 2022-01-01 00:15:00, None, None
-25.8, None, 744.4, 2022-01-01 00:30:00, None, None
-25.7, None, 744.4, 2022-01-01 00:45:00, None, None
-25.6, None, 744.4, 2022-01-01 01:00:00, None, None
-25.3, None, 744.4, 2022-01-01 01:15:00, None, None
-25.2, None, 744.4, 2022-01-01 01:30:00, None, None
-25.2, None, 744.4, 2022-01-01 01:45:00, None, None
-25.0, None, 744.4, 2022-01-01 02:00:00, None, None
-24.4, None, 744.4, 2022-01-01 02:15:00, None, None
-24.1, None, 744.4, 2022-01-01 02:30:00, None, None
-24.4, None, 744.4, 2022-01-01 02:45:00, None, None
-24.0, None, 744.4, 2022-01-01 03:00:00, None, None
-23.9, None, 744.4, 2022-01-01 03:15:00, None, None
-23.3, None, 744.4, 2022-01-01 03:30:00, None, None
-22.7, None, 744.4, 2022-01-01 03:45:00, None, None
-21.2, None, 744.4, 2022-01-01 04:00:00, None, None
-21.2, None, 744.4, 2022-01-01 04:15:00, None, None
-21.9, None, 744.4, 2022-01-01 04:30:00, None, None
-22.3, None, 744.4, 2022-01-01 04:45:00, None, None
-22.1, None, 744.4, 2022-01-01 05:00:00, None, None
-21.6, None, 744.4, 2022-01-01 05:15:00, None, None
-21.1, None, 744.4, 2022-01-01 05:30:00, None, None
-20.4, None, 744.4, 2022-01-01 05:45:00, None, None
-19.9, None, 744.4, 2022-01-01 06:00:00, None, None
-20.9, None, 744.4, 2022-01-01 06:15:00, None, None
-20.9, None, 744.4, 2022-01-01 06:30:00, None, None
-20.8, None, 744.4, 2022-01-01 06:45:00, None, None
-19.2, None, 744.4, 2022-01-01 07:00:00, None, None
-18.7, None, 744.4, 2022-01-01 07:15:00, None, None
-18.5, None, 744.4, 2022-01-01 07:30:00, None, None
-18.4, None, 744.4, 2022-01-01 07:45:00, None, None
-18.7, None, 744.4, 2022-01-01 08:00:00, None, None
-19.1, None, 744.4, 2022-01-01 08:15:00, None, None
-18.5, None, 744.4, 2022-01-01 08:30:00, None, None
-18.3, None, 744.4, 2022-01-01 08:45:00, None, None
-18.1, None, 744.4, 2022-01-01 09:00:00, None, None
-17.8, None, 744.4, 2022-01-01 09:15:00, None, None
-17.3, None, 744.4, 2022-01-01 09:30:00, None, None
-16.8, None, 744.4, 2022-01-01 09:45:00, None, None
-17.9, None, 744.4, 2022-01-01 10:00:00, None, None
-17.5, None, 744.4, 2022-01-01 10:15:00, None, None
-17.4, None, 744.4, 2022-01-01 10:30:00, None, None
-17.6, None, 744.4, 2022-01-01 10:45:00, None, None
-18.0, None, 744.4, 2022-01-01 11:00:00, None, None
-17.7, None, 744.4, 2022-01-01 11:15:00, None, None
-17.4, None, 744.4, 2022-01-01 11:30:00, None, None
-17.4, None, 744.4, 2022-01-01 11:45:00, None, None
-17.6, None, 744.4, 2022-01-01 12:00:00, None, None
-17.8, None, 744.4, 2022-01-01 12:15:00, None, None
-17.6, None, 744.4, 2022-01-01 12:30:00, None, None
-17.6, None, 744.4, 2022-01-01 12:45:00, None, None
