CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
16.94, None, None, None,11.93,12.76,326.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 00:00:00, None, None, None, None,31
16.33, None, None, None,15.76,8.45,329.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 01:00:00, None, None, None, None,31
15.42, None, None, None,10.86,10.15,319.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 03:00:00, None, None, None, None,31
14.84, None, None, None,11.31,8.19,321.3, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 04:00:00, None, None, None, None,31
14.32, None, None, None,12.0,8.48,314.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 05:00:00, None, None, None, None,31
13.7, None, None, None,26.25,4.646,310.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 06:00:00, None, None, None, None,31
13.02, None, None, None,23.04,0.638,317.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 07:00:00, None, None, None, None,31
14.96, None, None, None,49.47,0.389,182.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 08:00:00, None, None, None, None,31
16.99, None, None, None,10.42,3.666,195.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 09:00:00, None, None, None, None,31
18.86, None, None, None,11.92,3.714,212.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 10:00:00, None, None, None, None,31
19.5, None, None, None,28.84,2.902,203.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 11:00:00, None, None, None, None,31
20.08, None, None, None,31.72,3.489,228.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 12:00:00, None, None, None, None,31
21.89, None, None, None,32.35,4.029,219.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 13:00:00, None, None, None, None,31
22.71, None, None, None,27.29,6.466,188.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 14:00:00, None, None, None, None,31
22.87, None, None, None,22.85,10.34,183.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 15:00:00, None, None, None, None,31
25.29, None, None, None,24.49,11.65,196.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 16:00:00, None, None, None, None,31
24.17, None, None, None,16.2,16.37,192.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 17:00:00, None, None, None, None,31
24.44, None, None, None,20.66,14.64,197.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 18:00:00, None, None, None, None,31
23.02, None, None, None,25.23,10.58,244.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 19:00:00, None, None, None, None,31
21.41, None, None, None,20.05,13.98,288.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 20:00:00, None, None, None, None,31
20.77, None, None, None,11.22,15.89,321.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 21:00:00, None, None, None, None,31
18.56, None, None, None,12.28,15.57,325.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 22:00:00, None, None, None, None,31
18.4, None, None, None,11.27,15.17,331.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-30 23:00:00, None, None, None, None,31
17.93, None, None, None,13.01,13.3,328.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 00:00:00, None, None, None, None,31
17.51, None, None, None,10.39,9.32,326.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 01:00:00, None, None, None, None,31
16.48, None, None, None,49.26,1.901,341.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 02:00:00, None, None, None, None,31
17.33, None, None, None,23.83,3.063,94.3, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 03:00:00, None, None, None, None,31
16.75, None, None, None,8.15,10.07,111.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 04:00:00, None, None, None, None,31
16.42, None, None, None,7.68,8.79,110.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 05:00:00, None, None, None, None,31
16.32, None, None, None,9.78,8.13,108.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 06:00:00, None, None, None, None,31
15.35, None, None, None,12.65,3.583,125.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 07:00:00, None, None, None, None,31
15.54, None, None, None,9.74,1.93,114.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 08:00:00, None, None, None, None,31
18.75, None, None, None,30.47,2.074,142.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 09:00:00, None, None, None, None,31
17.46, None, None, None,9.32,6.517,184.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 10:00:00, None, None, None, None,31
18.18, None, None, None,12.17,8.39,179.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 11:00:00, None, None, None, None,31
19.18, None, None, None,10.38,15.04,171.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 12:00:00, None, None, None, None,31
21.24, None, None, None,14.13,14.55,180.3, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 13:00:00, None, None, None, None,31
20.96, None, None, None,18.66,12.97,179.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 14:00:00, None, None, None, None,31
22.54, None, None, None,24.99,10.5,190.3, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 15:00:00, None, None, None, None,31
22.37, None, None, None,22.51,12.11,183.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 16:00:00, None, None, None, None,31
22.41, None, None, None,21.93,15.2,196.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-31 17:00:00, None, None, None, None,31
