station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, 561.0, None, -5.3, 120.0, None, None, 0.0, 211.0, None, 2023-01-01 00:00:00, None
None, None, 561.0, None, -5.7, 119.0, None, None, 0.0, 211.0, None, 2023-01-01 01:00:00, None
None, None, 561.0, None, -5.5, 117.0, None, None, 0.0, 212.0, None, 2023-01-01 02:00:00, None
None, None, 561.0, None, -5.7, 116.0, None, None, 0.0, 212.0, None, 2023-01-01 03:00:00, None
None, None, 561.0, None, -5.7, 116.0, None, None, 0.0, 212.0, None, 2023-01-01 04:00:00, None
0.0, None, 561.0, None, -6.1, 117.0, None, None, 0.0, 213.0, None, 2023-01-01 05:00:00, None
1.0, None, 562.0, None, -6.1, 117.0, None, None, 1.0, 213.0, None, 2023-01-01 06:00:00, None
1.0, None, 562.0, None, -6.6, 117.0, None, None, 0.0, 213.0, None, 2023-01-01 07:00:00, None
1.0, None, 562.0, None, -6.3, 117.0, None, None, 0.0, 214.0, None, 2023-01-01 08:00:00, None
1.0, None, 562.0, None, -4.3, 117.0, None, None, 0.0, 214.0, None, 2023-01-01 10:00:00, None
0.0, None, 561.0, None, -2.8, 116.0, None, None, None, 215.0, None, 2023-01-01 11:00:00, None
0.0, None, 561.0, None, -2.6, 117.0, None, None, 0.0, 215.0, None, 2023-01-01 12:00:00, None
0.0, None, 561.0, None, -3.1, 117.0, None, None, 0.0, 216.0, None, 2023-01-01 13:00:00, None
0.0, None, 561.0, None, -2.4, 117.0, None, None, 0.0, 216.0, None, 2023-01-01 14:00:00, None
0.0, None, 561.0, None, -3.8, 117.0, None, None, 0.0, 216.0, None, 2023-01-01 15:00:00, None
0.0, None, 561.0, None, -4.7, 118.0, None, None, 0.0, 217.0, None, 2023-01-01 16:00:00, None
0.0, None, 561.0, None, -5.3, 117.0, None, None, 0.0, 217.0, None, 2023-01-01 17:00:00, None
0.0, None, 561.0, None, -5.8, 118.0, None, None, 0.0, 217.0, None, 2023-01-01 18:00:00, None
0.0, None, 561.0, None, -6.2, 117.0, None, None, 0.0, 218.0, None, 2023-01-01 19:00:00, None
1.0, None, 562.0, None, -7.0, 117.0, None, None, 1.0, 218.0, None, 2023-01-01 20:00:00, None
1.0, None, 562.0, None, -7.1, 117.0, None, None, 0.0, 218.0, None, 2023-01-01 21:00:00, None
1.0, None, 562.0, None, -6.8, 117.0, None, None, 0.0, 218.0, None, 2023-01-01 22:00:00, None
1.0, None, 562.0, None, -7.0, 117.0, None, None, 0.0, 218.0, None, 2023-01-01 23:00:00, None
1.0, None, 562.0, None, -7.1, 117.0, None, None, 0.0, 218.0, None, 2023-01-02 00:00:00, None
1.0, None, 562.0, None, -7.1, 117.0, None, None, 0.0, 218.0, None, 2023-01-02 01:00:00, None
1.0, None, 562.0, None, -7.2, 117.0, None, None, 0.0, 218.0, None, 2023-01-02 02:00:00, None
1.0, None, 562.0, None, -7.0, 117.0, None, None, 0.0, 219.0, None, 2023-01-02 03:00:00, None
1.0, None, 562.0, None, -7.2, 117.0, None, None, 0.0, 219.0, None, 2023-01-02 04:00:00, None
1.0, None, 562.0, None, -7.3, 117.0, None, None, 0.0, 219.0, None, 2023-01-02 05:00:00, None
0.0, None, 562.0, None, -7.0, 117.0, None, None, 0.0, 220.0, None, 2023-01-02 06:00:00, None
0.0, None, 562.0, None, -6.9, 117.0, None, None, 0.0, 220.0, None, 2023-01-02 07:00:00, None
0.0, None, 562.0, None, -7.0, 117.0, None, None, 0.0, 220.0, None, 2023-01-02 08:00:00, None
0.0, None, 562.0, None, -7.1, 117.0, None, None, 0.0, 220.0, None, 2023-01-02 09:00:00, None
0.0, None, 562.0, None, -6.1, 117.0, None, None, 0.0, 221.0, None, 2023-01-02 10:00:00, None
1.0, None, 562.0, None, -6.1, 117.0, None, None, 0.0, 221.0, None, 2023-01-02 11:00:00, None
1.0, None, 562.0, None, -5.7, 117.0, None, None, 0.0, 221.0, None, 2023-01-02 12:00:00, None
0.0, None, 561.0, None, -5.8, 117.0, None, None, None, 221.0, None, 2023-01-02 13:00:00, None
0.0, None, 561.0, None, -5.6, 116.0, None, None, 0.0, 222.0, None, 2023-01-02 14:00:00, None
0.0, None, 561.0, None, -6.0, 116.0, None, None, 0.0, 222.0, None, 2023-01-02 15:00:00, None
1.0, None, 562.0, None, -5.9, 117.0, None, None, 1.0, 222.0, None, 2023-01-02 16:00:00, None
1.0, None, 562.0, None, -6.4, 116.0, None, None, 0.0, 222.0, None, 2023-01-02 17:00:00, None
1.0, None, 562.0, None, -5.8, 116.0, None, None, 0.0, 222.0, None, 2023-01-02 18:00:00, None
1.0, None, 562.0, None, -6.4, 116.0, None, None, 0.0, 223.0, None, 2023-01-02 19:00:00, None
0.0, None, 562.0, None, -6.0, 116.0, None, None, 0.0, 223.0, None, 2023-01-02 20:00:00, None
0.0, None, 562.0, None, -6.1, 116.0, None, None, 0.0, 223.0, None, 2023-01-02 21:00:00, None
0.0, None, 562.0, None, -6.3, 116.0, None, None, 0.0, 223.0, None, 2023-01-02 22:00:00, None
0.0, None, 562.0, None, -6.4, 116.0, None, None, 0.0, 224.0, None, 2023-01-02 23:00:00, None
0.0, None, 562.0, None, -6.6, 116.0, None, None, 0.0, 224.0, None, 2023-01-03 00:00:00, None
0.0, None, 562.0, None, -6.8, 115.0, None, None, 0.0, 224.0, None, 2023-01-03 01:00:00, None
0.0, None, 562.0, None, -6.8, 116.0, None, None, 0.0, 224.0, None, 2023-01-03 02:00:00, None
0.0, None, 562.0, None, -7.4, 115.0, None, None, 0.0, 224.0, None, 2023-01-03 03:00:00, None
0.0, None, 562.0, None, -7.1, 116.0, None, None, 0.0, 224.0, None, 2023-01-03 04:00:00, None
0.0, None, 562.0, None, -7.4, 115.0, None, None, 0.0, 225.0, None, 2023-01-03 05:00:00, None
0.0, None, 562.0, None, -7.9, 115.0, None, None, 0.0, 225.0, None, 2023-01-03 06:00:00, None
0.0, None, 562.0, None, -8.3, 115.0, None, None, 0.0, 225.0, None, 2023-01-03 07:00:00, None
0.0, None, 562.0, None, -8.7, 115.0, None, None, 0.0, 225.0, None, 2023-01-03 08:00:00, None
0.0, None, 562.0, None, -9.2, 115.0, None, None, 0.0, 225.0, None, 2023-01-03 09:00:00, None
0.0, None, 562.0, None, -8.4, 114.0, None, None, 0.0, 225.0, None, 2023-01-03 10:00:00, None
0.0, None, 562.0, None, -8.0, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 11:00:00, None
1.0, None, 562.0, None, -7.5, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 13:00:00, None
1.0, None, 562.0, None, -7.6, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 14:00:00, None
1.0, None, 562.0, None, -8.7, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 15:00:00, None
0.0, None, 562.0, None, -9.1, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 16:00:00, None
0.0, None, 562.0, None, -9.6, 114.0, None, None, 0.0, 226.0, None, 2023-01-03 17:00:00, None
0.0, None, 562.0, None, -9.4, 116.0, None, None, 0.0, 227.0, None, 2023-01-03 18:00:00, None
0.0, None, 562.0, None, -9.2, 116.0, None, None, 0.0, 227.0, None, 2023-01-03 19:00:00, None
0.0, None, 562.0, None, -9.1, 116.0, None, None, 0.0, 227.0, None, 2023-01-03 20:00:00, None
0.0, None, 562.0, None, -9.2, 114.0, None, None, 0.0, 227.0, None, 2023-01-03 21:00:00, None
0.0, None, 562.0, None, -9.3, 114.0, None, None, 0.0, 227.0, None, 2023-01-03 22:00:00, None
0.0, None, 562.0, None, -9.2, 114.0, None, None, 0.0, 227.0, None, 2023-01-03 23:00:00, None
