RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
94.0, None, None, None, 5.967,129.5, None, None, None, None, None, None, None, None, None, 8.24, None, None,-4.362, None, None, None, None,33.68, None, None, None, None,2018-11-26 00:00:00,48
93.7, None, None, None, 5.485,133.6, None, None, None, None, None, None, None, None, None, 8.2, None, None,-4.435, None, None, None, None,32.43, None, None, None, None,2018-11-26 01:00:00,48
94.0, None, None, None, 5.714,127.8, None, None, None, None, None, None, None, None, None, 8.23, None, None,-4.601, None, None, None, None,37.29, None, None, None, None,2018-11-26 02:00:00,48
93.5, None, None, None, 5.921,124.4, None, None, None, None, None, None, None, None, None, 8.02, None, None,-4.55, None, None, None, None,30.99, None, None, None, None,2018-11-26 03:00:00,48
93.0, None, None, None, 4.732,128.3, None, None, None, None, None, None, None, None, None, 7.995, None, None,-4.341, None, None, None, None,42.78, None, None, None, None,2018-11-26 04:00:00,48
93.2, None, None, None, 5.792,132.8, None, None, None, None, None, None, None, None, None, 8.0, None, None,-4.245, None, None, None, None,36.11, None, None, None, None,2018-11-26 05:00:00,48
93.3, None, None, None, 8.68,115.6, None, None, None, None, None, None, None, None, None, 7.95, None, None,-4.427, None, None, None, None,27.44, None, None, None, None,2018-11-26 06:00:00,48
93.2, None, None, None, 9.89,104.6, None, None, None, None, None, None, None, None, None, 7.944, None, None,-4.582, None, None, None, None,22.6, None, None, None, None,2018-11-26 07:00:00,48
92.9, None, None, None, 8.28,104.0, None, None, None, None, None, None, None, None, None, 7.898, None, None,-4.851, None, None, None, None,31.62, None, None, None, None,2018-11-26 08:00:00,48
92.6, None, None, None, 8.88,133.4, None, None, None, None, None, None, None, None, None, 7.57, None, None,-4.975, None, None, None, None,40.85, None, None, None, None,2018-11-26 09:00:00,48
92.7, None, None, None, 8.32,140.0, None, None, None, None, None, None, None, None, None, 7.545, None, None,-4.841, None, None, None, None,43.36, None, None, None, None,2018-11-26 10:00:00,48
92.6, None, None, None, 9.14,134.7, None, None, None, None, None, None, None, None, None, 7.916, None, None,-4.8, None, None, None, None,38.3, None, None, None, None,2018-11-26 11:00:00,48
92.8, None, None, None, 10.3,136.1, None, None, None, None, None, None, None, None, None, 7.959, None, None,-4.52, None, None, None, None,35.26, None, None, None, None,2018-11-26 12:00:00,48
93.0, None, None, None, 10.09,130.3, None, None, None, None, None, None, None, None, None, 8.0, None, None,-4.314, None, None, None, None,29.27, None, None, None, None,2018-11-26 13:00:00,48
93.2, None, None, None, 9.54,132.1, None, None, None, None, None, None, None, None, None, 8.08, None, None,-4.413, None, None, None, None,29.97, None, None, None, None,2018-11-26 14:00:00,48
93.3, None, None, None, 9.45,131.3, None, None, None, None, None, None, None, None, None, 8.09, None, None,-4.218, None, None, None, None,26.86, None, None, None, None,2018-11-26 15:00:00,48
93.1, None, None, None, 8.74,135.3, None, None, None, None, None, None, None, None, None, 8.04, None, None,-4.506, None, None, None, None,36.92, None, None, None, None,2018-11-26 16:00:00,48
93.0, None, None, None, 8.03,131.7, None, None, None, None, None, None, None, None, None, 8.18, None, None,-4.481, None, None, None, None,33.05, None, None, None, None,2018-11-26 17:00:00,48
92.7, None, None, None, 7.956,132.0, None, None, None, None, None, None, None, None, None, 8.13, None, None,-4.9, None, None, None, None,32.79, None, None, None, None,2018-11-26 18:00:00,48
92.7, None, None, None, 8.28,135.9, None, None, None, None, None, None, None, None, None, 8.34, None, None,-4.914, None, None, None, None,37.26, None, None, None, None,2018-11-26 19:00:00,48
92.7, None, None, None, 7.78,129.5, None, None, None, None, None, None, None, None, None, 7.919, None, None,-4.832, None, None, None, None,34.93, None, None, None, None,2018-11-26 20:00:00,48
92.7, None, None, None, 7.314,131.9, None, None, None, None, None, None, None, None, None, 8.2, None, None,-4.771, None, None, None, None,32.97, None, None, None, None,2018-11-26 21:00:00,48
92.7, None, None, None, 7.723,127.0, None, None, None, None, None, None, None, None, None, 8.36, None, None,-4.569, None, None, None, None,30.59, None, None, None, None,2018-11-26 22:00:00,48
92.9, None, None, None, 7.294,124.5, None, None, None, None, None, None, None, None, None, 8.31, None, None,-4.439, None, None, None, None,37.8, None, None, None, None,2018-11-26 23:00:00,48
93.1, None, None, None, 7.329,130.0, None, None, None, None, None, None, None, None, None, 8.63, None, None,-4.174, None, None, None, None,39.55, None, None, None, None,2018-11-27 00:00:00,48
93.4, None, None, None, 6.943,136.8, None, None, None, None, None, None, None, None, None, 7.442, None, None,-3.847, None, None, None, None,40.25, None, None, None, None,2018-11-27 01:00:00,48
93.8, None, None, None, 7.08,150.5, None, None, None, None, None, None, None, None, None, 8.75, None, None,-3.435, None, None, None, None,46.45, None, None, None, None,2018-11-27 02:00:00,48
93.9, None, None, None, 8.21,153.5, None, None, None, None, None, None, None, None, None, 9.14, None, None,-3.364, None, None, None, None,48.52, None, None, None, None,2018-11-27 03:00:00,48
94.1, None, None, None, 8.17,140.2, None, None, None, None, None, None, None, None, None, 9.11, None, None,-3.087, None, None, None, None,43.13, None, None, None, None,2018-11-27 04:00:00,48
94.4, None, None, None, 6.892,143.1, None, None, None, None, None, None, None, None, None, 9.26, None, None,-2.482, None, None, None, None,40.61, None, None, None, None,2018-11-27 05:00:00,48
94.6, None, None, None, 6.177,151.6, None, None, None, None, None, None, None, None, None, 9.17, None, None,-2.262, None, None, None, None,46.34, None, None, None, None,2018-11-27 06:00:00,48
94.7, None, None, None, 8.6,143.2, None, None, None, None, None, None, None, None, None, 8.77, None, None,-2.29, None, None, None, None,38.75, None, None, None, None,2018-11-27 07:00:00,48
94.9, None, None, None, 7.62,147.1, None, None, None, None, None, None, None, None, None, 7.274, None, None,-2.015, None, None, None, None,43.69, None, None, None, None,2018-11-27 08:00:00,48
95.1, None, None, None, 6.653,139.6, None, None, None, None, None, None, None, None, None, 7.559, None, None,-1.773, None, None, None, None,41.29, None, None, None, None,2018-11-27 09:00:00,48
95.2, None, None, None, 5.992,140.2, None, None, None, None, None, None, None, None, None, 8.28, None, None,-1.383, None, None, None, None,38.63, None, None, None, None,2018-11-27 10:00:00,48
95.4, None, None, None, 2.486,140.9, None, None, None, None, None, None, None, None, None, 8.28, None, None,-1.072, None, None, None, None,66.13, None, None, None, None,2018-11-27 11:00:00,48
95.7, None, None, None, 0.69,187.2, None, None, None, None, None, None, None, None, None, 10.0, None, None,-0.766, None, None, None, None,67.75, None, None, None, None,2018-11-27 12:00:00,48
96.0, None, None, None, 6.427,233.4, None, None, None, None, None, None, None, None, None, 11.63, None, None,-0.13, None, None, None, None,39.25, None, None, None, None,2018-11-27 13:00:00,48
95.9, None, None, None, 9.69,242.8, None, None, None, None, None, None, None, None, None, 11.39, None, None,-0.379, None, None, None, None,32.27, None, None, None, None,2018-11-27 14:00:00,48
