station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -3.243, 91.9, None, None, None, None, 5.0, None, -4.0, -3.2, -3.5, 0.8, -4.0, None, -3.2, 92.0, None, 2022-01-01 22:00:00, 66.0, None, 65.81
None, None, -3.15, 92.1, None, None, None, None, 1.0, None, -4.0, -3.2, -3.5, 1.0, -4.0, None, -3.1, 92.0, None, 2022-01-01 23:00:00, 66.0, None, 66.32
None, None, -3.433, 92.3, None, None, None, None, 3.0, None, -4.0, -3.4, -3.5, 2.1, -4.0, None, -3.1, 92.0, None, 2022-01-02 00:00:00, 69.0, None, 69.02
None, None, -3.507, 92.2, None, None, None, None, 2.0, None, -4.0, -3.5, -3.5, 0.4, -4.0, None, -3.1, 92.0, None, 2022-01-02 01:00:00, 71.0, None, 70.58
None, None, -3.612, 92.3, None, None, None, None, 0.0, None, -5.0, -3.6, -3.6, 0.4, -5.0, None, -3.1, 92.0, None, 2022-01-02 02:00:00, 71.0, None, 70.56
None, None, -4.021, 91.9, None, None, None, None, -1.0, None, -5.0, -4.0, -4.0, 0.0, -5.0, None, -3.1, 92.0, None, 2022-01-02 03:00:00, 70.0, None, 69.83
None, None, -5.035, 91.3, None, None, None, None, 0.0, None, -6.0, -5.0, -5.0, 0.0, -6.0, None, -3.1, 91.0, None, 2022-01-02 04:00:00, 70.0, None, 69.6
None, None, -5.237, 91.4, None, None, None, None, 0.0, None, -6.0, -5.2, -5.5, 0.0, -6.0, None, -3.1, 91.0, None, 2022-01-02 05:00:00, 70.0, None, 69.51
None, None, -4.374, 92.4, None, None, None, None, 1.0, None, -5.0, -4.4, -5.5, -0.1, -5.0, None, -3.1, 92.0, None, 2022-01-02 06:00:00, 70.0, None, 69.88
None, None, -5.242, 90.7, None, None, None, None, -1.0, None, -6.0, -5.2, -5.5, 0.1, -6.0, None, -3.5, 91.0, None, 2022-01-02 07:00:00, 69.0, None, 69.14
None, None, -5.539, 90.7, None, None, None, None, 0.0, None, -7.0, -5.5, -5.6, 0.0, -7.0, None, -3.5, 91.0, None, 2022-01-02 08:00:00, 69.0, None, 69.05
None, None, -4.944, 89.0, None, None, None, None, 1.0, None, -6.0, -4.9, -5.6, 0.0, -6.0, None, -3.5, 89.0, None, 2022-01-02 09:00:00, 69.0, None, 69.43
None, None, -4.241, 88.6, None, None, None, None, 0.0, None, -6.0, -4.2, -5.6, 0.0, -6.0, None, -3.5, 89.0, None, 2022-01-02 10:00:00, 69.0, None, 68.95
None, None, -3.312, 80.7, None, None, None, None, 0.0, None, -6.0, -3.3, -5.6, 0.0, -6.0, None, -3.4, 81.0, None, 2022-01-02 11:00:00, 69.0, None, 69.02
None, None, -3.83, 87.3, None, None, None, None, 0.0, None, -5.0, -3.8, -5.6, 0.0, -5.0, None, -3.1, 87.0, None, 2022-01-02 12:00:00, 69.0, None, 68.95
None, None, -3.867, 79.34, None, None, None, None, 0.0, None, -7.0, -3.9, -5.6, 0.0, -7.0, None, -3.1, 79.0, None, 2022-01-02 13:00:00, 69.0, None, 69.08
None, None, -3.961, 82.3, None, None, None, None, -2.0, None, -6.0, -4.0, -5.6, 0.0, -6.0, None, -3.1, 82.0, None, 2022-01-02 14:00:00, 67.0, None, 67.14
None, None, -3.981, 82.5, None, None, None, None, -1.0, None, -6.0, -4.0, -5.6, 0.0, -6.0, None, -3.1, 83.0, None, 2022-01-02 15:00:00, 66.0, None, 66.37
None, None, -4.2, 85.9, None, None, None, None, 1.0, None, -6.0, -4.2, -5.6, 0.1, -6.0, None, -3.1, 86.0, None, 2022-01-02 16:00:00, 67.0, None, 66.81
None, None, -4.568, 88.1, None, None, None, None, 1.0, None, -6.0, -4.6, -5.6, 0.4, -6.0, None, -3.1, 88.0, None, 2022-01-02 17:00:00, 68.0, None, 67.66
None, None, -4.968, 89.9, None, None, None, None, 3.0, None, -6.0, -5.0, -5.6, 1.1, -6.0, None, -3.1, 90.0, None, 2022-01-02 18:00:00, 70.0, None, 69.69
None, None, -5.286, 89.5, None, None, None, None, -2.0, None, -7.0, -5.3, -5.3, 0.4, -7.0, None, -4.7, 90.0, None, 2022-01-02 19:00:00, 67.0, None, 67.47
None, None, -5.476, 89.8, None, None, None, None, 0.0, None, -7.0, -5.5, -5.5, 0.0, -7.0, None, -4.7, 90.0, None, 2022-01-02 20:00:00, 68.0, None, 67.5
None, None, -6.49, 89.6, None, None, None, None, 0.0, None, -8.0, -6.5, -6.5, 0.0, -8.0, None, -4.7, 90.0, None, 2022-01-02 21:00:00, 67.0, None, 67.47
None, None, -6.74, 89.5, None, None, None, None, 0.0, None, -8.0, -6.7, -7.1, 0.0, -8.0, None, -4.7, 90.0, None, 2022-01-02 22:00:00, 67.0, None, 67.24
None, None, -7.314, 88.6, None, None, None, None, 0.0, None, -9.0, -7.3, -7.3, 0.0, -9.0, None, -4.7, 89.0, None, 2022-01-02 23:00:00, 67.0, None, 67.26
None, None, -6.488, 89.6, None, None, None, None, 0.0, None, -8.0, -6.5, -7.4, 0.0, -8.0, None, -4.7, 90.0, None, 2022-01-03 00:00:00, 67.0, None, 67.12
None, None, -5.333, 85.7, None, None, None, None, 0.0, None, -7.0, -5.3, -7.4, 0.0, -7.0, None, -4.7, 86.0, None, 2022-01-03 01:00:00, 67.0, None, 67.04
None, None, -5.63, 88.0, None, None, None, None, 2.0, None, -7.0, -5.6, -7.4, 0.4, -7.0, None, -4.7, 88.0, None, 2022-01-03 02:00:00, 69.0, None, 68.7
None, None, -5.609, 89.8, None, None, None, None, 2.0, None, -7.0, -5.6, -7.4, 1.2, -7.0, None, -4.7, 90.0, None, 2022-01-03 03:00:00, 70.0, None, 70.33
None, None, -6.191, 90.4, None, None, None, None, 0.0, None, -7.0, -6.2, -7.4, 0.4, -7.0, None, -4.7, 90.0, None, 2022-01-03 04:00:00, 70.0, None, 70.14
None, None, -9.84, 82.3, None, None, None, None, 1.0, None, -12.0, -9.8, -9.8, 0.0, -12.0, None, -4.7, 82.0, None, 2022-01-03 05:00:00, 71.0, None, 70.97
3.9, None, -12.66, 79.52, None, None, None, None, 1.0, None, -15.0, -12.7, -12.6, 0.1, -15.0, None, -4.7, 80.0, None, 2022-01-03 06:00:00, 71.0, None, 71.38
4.1, None, -13.69, 75.59, None, None, None, None, 0.0, None, -17.0, -13.7, -13.7, 0.2, -17.0, None, -12.6, 76.0, None, 2022-01-03 07:00:00, 71.0, None, 71.25
None, None, -15.6, 72.06, None, None, None, None, 0.0, None, -19.0, -15.6, -15.6, -0.2, -19.0, None, -12.6, 72.0, None, 2022-01-03 08:00:00, 71.0, None, 71.18
None, None, -16.62, 70.85, None, None, None, None, 0.0, None, -20.0, -16.6, -16.6, 0.1, -20.0, None, -12.6, 71.0, None, 2022-01-03 09:00:00, 71.0, None, 71.02
None, None, -16.62, 69.92, None, None, None, None, 0.0, None, -20.0, -16.6, -16.8, 0.1, -20.0, None, -12.6, 70.0, None, 2022-01-03 10:00:00, 71.0, None, 70.89
None, None, -16.03, 81.8, None, None, None, None, None, None, -18.0, -16.0, -16.8, None, -18.0, None, -12.6, 82.0, None, 2022-01-03 11:00:00, None, None, 70.51
None, None, -16.37, 80.5, None, None, None, None, 0.0, None, -19.0, -16.4, -16.8, 0.0, -19.0, None, -12.6, 81.0, None, 2022-01-03 12:00:00, 70.0, None, 70.45
None, None, -16.81, 78.08, None, None, None, None, 0.0, None, -19.0, -16.8, -16.8, 0.0, -19.0, None, -12.6, 78.0, None, 2022-01-03 13:00:00, 70.0, None, 70.24
None, None, -17.39, 74.6, None, None, None, None, 0.0, None, -20.0, -17.4, -17.4, 0.0, -20.0, None, -12.6, 75.0, None, 2022-01-03 14:00:00, 70.0, None, 70.12
None, None, -17.98, 77.85, None, None, None, None, 0.0, None, -21.0, -18.0, -18.0, 0.0, -21.0, None, -12.6, 78.0, None, 2022-01-03 15:00:00, 70.0, None, 69.97
None, None, -18.46, 78.66, None, None, None, None, 0.0, None, -21.0, -18.5, -18.4, 0.0, -21.0, None, -12.6, 79.0, None, 2022-01-03 16:00:00, 70.0, None, 70.01
None, None, -19.49, 72.34, None, None, None, None, 0.0, None, -23.0, -19.5, -19.5, 0.0, -23.0, None, -12.6, 72.0, None, 2022-01-03 17:00:00, 70.0, None, 70.12
None, None, -19.57, 78.39, None, None, None, None, 0.0, None, -22.0, -19.6, -19.6, 0.4, -22.0, None, -12.6, 78.0, None, 2022-01-03 18:00:00, 70.0, None, 70.34
None, None, -20.12, 74.89, None, None, None, None, 0.0, None, -23.0, -20.1, -20.2, 0.1, -23.0, None, -19.5, 75.0, None, 2022-01-03 19:00:00, 71.0, None, 70.5
None, None, -20.25, 80.1, None, None, None, None, 0.0, None, -23.0, -20.3, -20.2, 0.2, -23.0, None, -19.5, 80.0, None, 2022-01-03 20:00:00, 70.0, None, 70.33
None, None, -21.22, 78.53, None, None, None, None, 0.0, None, -24.0, -21.2, -21.2, -0.1, -24.0, None, -19.5, 79.0, None, 2022-01-03 21:00:00, 70.0, None, 70.25
None, None, -21.86, 77.64, None, None, None, None, 0.0, None, -24.0, -21.9, -21.9, 0.1, -24.0, None, -19.5, 78.0, None, 2022-01-03 22:00:00, 70.0, None, 70.22
None, None, -22.58, 75.32, None, None, None, None, 0.0, None, -25.0, -22.6, -22.6, -0.1, -25.0, None, -19.5, 75.0, None, 2022-01-03 23:00:00, 70.0, None, 70.11
None, None, -23.39, 74.9, None, None, None, None, 0.0, None, -26.0, -23.4, -23.4, 0.1, -26.0, None, -19.5, 75.0, None, 2022-01-04 00:00:00, 70.0, None, 69.92
None, None, -23.64, 72.37, None, None, None, None, 0.0, None, -27.0, -23.6, -23.6, 0.0, -27.0, None, -19.5, 72.0, None, 2022-01-04 01:00:00, 70.0, None, 69.85
None, None, -23.63, 72.26, None, None, None, None, 0.0, None, -27.0, -23.6, -23.9, 0.0, -27.0, None, -19.5, 72.0, None, 2022-01-04 02:00:00, 70.0, None, 69.72
None, None, -24.18, 73.53, None, None, None, None, 0.0, None, -27.0, -24.2, -24.2, 0.0, -27.0, None, -19.5, 74.0, None, 2022-01-04 03:00:00, 70.0, None, 69.58
None, None, -23.69, 73.57, None, None, None, None, 0.0, None, -27.0, -23.7, -24.2, -0.1, -27.0, None, -19.5, 74.0, None, 2022-01-04 04:00:00, 70.0, None, 69.51
None, None, -23.65, 75.65, None, None, None, None, 0.0, None, -26.0, -23.7, -24.2, 0.0, -26.0, None, -19.5, 76.0, None, 2022-01-04 05:00:00, 69.0, None, 69.19
None, None, -24.05, 76.47, None, None, None, None, 1.0, None, -27.0, -24.1, -24.2, 0.3, -27.0, None, -19.5, 76.0, None, 2022-01-04 06:00:00, 69.0, None, 69.49
None, None, -23.87, 77.09, None, None, None, None, 0.0, None, -26.0, -23.9, -24.1, 0.2, -26.0, None, -23.8, 77.0, None, 2022-01-04 07:00:00, 70.0, None, 69.7
None, None, -23.84, 76.74, None, None, None, None, 0.0, None, -26.0, -23.8, -24.1, 0.2, -26.0, None, -23.8, 77.0, None, 2022-01-04 08:00:00, 70.0, None, 69.6
None, None, -24.57, 75.53, None, None, None, None, 0.0, None, -27.0, -24.6, -24.6, 0.1, -27.0, None, -23.8, 76.0, None, 2022-01-04 09:00:00, 70.0, None, 69.62
None, None, -24.12, 75.65, None, None, None, None, 0.0, None, -27.0, -24.1, -24.6, 0.0, -27.0, None, -23.8, 76.0, None, 2022-01-04 10:00:00, 69.0, None, 69.44
None, None, -23.4, 76.07, None, None, None, None, 0.0, None, -26.0, -23.4, -24.6, 0.0, -26.0, None, -23.4, 76.0, None, 2022-01-04 11:00:00, 69.0, None, 69.31
None, None, -22.66, 75.42, None, None, None, None, 0.0, None, -25.0, -22.7, -24.6, 0.0, -25.0, None, -22.7, 75.0, None, 2022-01-04 12:00:00, 69.0, None, 69.22
None, None, -21.39, 74.14, None, None, None, None, 0.0, None, -24.0, -21.4, -24.6, 0.0, -24.0, None, -21.4, 74.0, None, 2022-01-04 13:00:00, 69.0, None, 68.9
None, None, -21.76, 72.98, None, None, None, None, 0.0, None, -25.0, -21.8, -24.6, 0.0, -25.0, None, -21.4, 73.0, None, 2022-01-04 14:00:00, 69.0, None, 68.87
None, None, -22.24, 74.17, None, None, None, None, 0.0, None, -25.0, -22.2, -24.6, 0.0, -25.0, None, -21.4, 74.0, None, 2022-01-04 15:00:00, 69.0, None, 68.91
None, None, -21.9, 74.38, None, None, None, None, 0.0, None, -25.0, -21.9, -24.6, 0.0, -25.0, None, -21.4, 74.0, None, 2022-01-04 16:00:00, 69.0, None, 68.85
None, None, -22.82, 65.85, None, None, None, None, 0.0, None, -27.0, -22.8, -24.6, 0.0, -27.0, None, -21.4, 66.0, None, 2022-01-04 17:00:00, 69.0, None, 68.82
None, None, -23.69, 64.42, None, None, None, None, 0.0, None, -28.0, -23.7, -24.6, 0.0, -28.0, None, -21.4, 64.0, None, 2022-01-04 18:00:00, 69.0, None, 68.72
None, None, -24.42, 66.37, None, None, None, None, 0.0, None, -28.0, -24.4, -24.4, 0.0, -28.0, None, -23.7, 66.0, None, 2022-01-04 19:00:00, 69.0, None, 68.61
None, None, -25.1, 65.72, None, None, None, None, 0.0, None, -29.0, -25.1, -25.1, 0.0, -29.0, None, -23.7, 66.0, None, 2022-01-04 20:00:00, 69.0, None, 68.6
None, None, -25.64, 65.92, None, None, None, None, 0.0, None, -30.0, -25.6, -25.6, 0.0, -30.0, None, -23.7, 66.0, None, 2022-01-04 21:00:00, 69.0, None, 68.53
None, None, -25.81, 64.48, None, None, None, None, 0.0, None, -30.0, -25.8, -25.8, 0.0, -30.0, None, -23.7, 64.0, None, 2022-01-04 22:00:00, 68.0, None, 68.48
None, None, -25.85, 64.57, None, None, None, None, 0.0, None, -30.0, -25.9, -26.0, 0.0, -30.0, None, -23.7, 65.0, None, 2022-01-04 23:00:00, 68.0, None, 68.38
None, None, -25.65, 65.1, None, None, None, None, 0.0, None, -30.0, -25.7, -26.0, 0.0, -30.0, None, -23.7, 65.0, None, 2022-01-05 00:00:00, 68.0, None, 68.33
None, None, -25.94, 64.15, None, None, None, None, 0.0, None, -30.0, -25.9, -26.0, 0.0, -30.0, None, -23.7, 64.0, None, 2022-01-05 01:00:00, 68.0, None, 68.15
None, None, -26.26, 66.82, None, None, None, None, 0.0, None, -30.0, -26.3, -26.3, 0.0, -30.0, None, -23.7, 67.0, None, 2022-01-05 02:00:00, 68.0, None, 68.14
None, None, -26.02, 65.84, None, None, None, None, 0.0, None, -30.0, -26.0, -26.3, 0.0, -30.0, None, -23.7, 66.0, None, 2022-01-05 03:00:00, 68.0, None, 68.07
0.7, None, -26.86, 70.59, None, None, None, None, 0.0, None, -30.0, -26.9, -26.9, 0.0, -30.0, None, -23.7, 71.0, None, 2022-01-05 04:00:00, 68.0, None, 68.05
0.7, None, -27.01, 71.63, None, None, None, None, 0.0, None, -30.0, -27.0, -27.0, 0.0, -30.0, None, -23.7, 72.0, None, 2022-01-05 05:00:00, 68.0, None, 68.07
0.4, None, -27.09, 71.75, None, None, None, None, 0.0, None, -30.0, -27.1, -27.1, 0.0, -30.0, None, -23.7, 72.0, None, 2022-01-05 06:00:00, 68.0, None, 67.99
0.2, None, -27.09, 71.31, None, None, None, None, 0.0, None, -30.0, -27.1, -27.1, 0.0, -30.0, None, -27.0, 71.0, None, 2022-01-05 07:00:00, 68.0, None, 67.96
0.0, None, -26.55, 71.35, None, None, None, None, 0.0, None, -30.0, -26.6, -27.1, 0.0, -30.0, None, -26.5, 71.0, None, 2022-01-05 08:00:00, 68.0, None, 67.83
0.0, None, -26.75, 72.21, None, None, None, None, 0.0, None, -30.0, -26.8, -27.1, 0.0, -30.0, None, -26.5, 72.0, None, 2022-01-05 09:00:00, 68.0, None, 67.83
0.0, None, -25.97, 73.33, None, None, None, None, 0.0, None, -29.0, -26.0, -27.1, 0.0, -29.0, None, -26.0, 73.0, None, 2022-01-05 10:00:00, 68.0, None, 67.77
0.0, None, -25.19, 70.8, None, None, None, None, 0.0, None, -29.0, -25.2, -27.1, 0.0, -29.0, None, -25.1, 71.0, None, 2022-01-05 11:00:00, 68.0, None, 67.64
None, None, -24.03, 68.48, None, None, None, None, 0.0, None, -28.0, -24.0, -27.1, -0.1, -28.0, None, -24.0, 68.0, None, 2022-01-05 12:00:00, 68.0, None, 67.59
None, None, -23.55, 68.49, None, None, None, None, 0.0, None, -27.0, -23.6, -27.1, 0.0, -27.0, None, -23.4, 68.0, None, 2022-01-05 13:00:00, 67.0, None, 67.44
None, None, -22.78, 69.38, None, None, None, None, 0.0, None, -26.0, -22.8, -27.1, 0.0, -26.0, None, -22.8, 69.0, None, 2022-01-05 14:00:00, 68.0, None, 67.5
None, None, -22.23, 69.06, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, 2022-01-05 15:00:00, None, None, 67.27
None, None, -22.24, 71.12, None, None, None, None, 0.0, None, -26.0, -22.2, -27.1, 0.0, -26.0, None, -22.1, 71.0, None, 2022-01-05 16:00:00, 67.0, None, 67.38
None, None, -22.09, 73.89, None, None, None, None, 0.0, None, -25.0, -22.1, -27.1, 0.0, -25.0, None, -22.1, 74.0, None, 2022-01-05 17:00:00, 67.0, None, 67.31
None, None, -21.93, 75.09, None, None, None, None, 0.0, None, -25.0, -21.9, -27.1, 0.0, -25.0, None, -21.9, 75.0, None, 2022-01-05 18:00:00, 67.0, None, 67.22
None, None, -21.84, 74.79, None, None, None, None, 0.0, None, -25.0, -21.8, -21.9, 0.0, -25.0, None, -21.8, 75.0, None, 2022-01-05 19:00:00, 67.0, None, 67.13
None, None, -21.71, 75.47, None, None, None, None, 0.0, None, -25.0, -21.7, -21.9, 0.0, -25.0, None, -21.7, 75.0, None, 2022-01-05 20:00:00, 67.0, None, 67.07
None, None, -21.6, 74.99, None, None, None, None, 0.0, None, -25.0, -21.6, -21.9, 0.0, -25.0, None, -21.6, 75.0, None, 2022-01-05 21:00:00, 67.0, None, 67.08
None, None, -21.65, 74.84, None, None, None, None, 0.0, None, -25.0, -21.7, -21.9, 0.1, -25.0, None, -21.6, 75.0, None, 2022-01-05 22:00:00, 67.0, None, 67.03
None, None, -21.9, 77.58, None, None, None, None, 1.0, None, -24.0, -21.9, -21.9, 0.7, -24.0, None, -21.6, 78.0, None, 2022-01-05 23:00:00, 68.0, None, 67.51
None, None, -21.94, 77.94, None, None, None, None, 1.0, None, -24.0, -21.9, -22.0, 1.5, -24.0, None, -21.6, 78.0, None, 2022-01-06 00:00:00, 68.0, None, 68.27
None, None, -22.09, 78.08, None, None, None, None, 2.0, None, -25.0, -22.1, -22.1, 1.1, -25.0, None, -21.6, 78.0, None, 2022-01-06 01:00:00, 70.0, None, 69.83
None, None, -22.28, 78.34, None, None, None, None, 2.0, None, -25.0, -22.3, -22.3, 1.1, -25.0, None, -21.6, 78.0, None, 2022-01-06 02:00:00, 71.0, None, 71.4
None, None, -22.3, 77.95, None, None, None, None, 3.0, None, -25.0, -22.3, -22.3, 1.1, -25.0, None, -21.6, 78.0, None, 2022-01-06 03:00:00, 74.0, None, 73.98
None, None, -22.28, 78.33, None, None, None, None, 1.0, None, -25.0, -22.3, -22.3, 0.1, -25.0, None, -21.6, 78.0, None, 2022-01-06 04:00:00, 75.0, None, 74.62
None, None, -22.41, 78.24, None, None, None, None, 1.0, None, -25.0, -22.4, -22.5, 0.4, -25.0, None, -21.6, 78.0, None, 2022-01-06 05:00:00, 75.0, None, 74.87
None, None, -22.77, 78.12, None, None, None, None, 1.0, None, -25.0, -22.8, -22.8, 0.4, -25.0, None, -21.6, 78.0, None, 2022-01-06 06:00:00, 76.0, None, 75.67
None, None, -22.81, 77.42, None, None, None, None, 2.0, None, -25.0, -22.8, -22.8, 1.6, -25.0, None, -22.7, 77.0, None, 2022-01-06 07:00:00, 77.0, None, 77.15
None, None, -22.96, 77.17, None, None, None, None, 3.0, None, -26.0, -23.0, -23.0, 1.3, -26.0, None, -22.7, 77.0, None, 2022-01-06 08:00:00, 79.0, None, 79.4
None, None, -22.91, 77.59, None, None, None, None, 0.0, None, -25.0, -22.9, -23.0, 0.3, -25.0, None, -22.7, 78.0, None, 2022-01-06 09:00:00, 79.0, None, 79.05
None, None, -22.59, 77.94, None, None, None, None, 0.0, None, -25.0, -22.6, -23.0, 0.4, -25.0, None, -22.6, 78.0, None, 2022-01-06 10:00:00, 79.0, None, 79.22
None, None, -21.76, 78.18, None, None, None, None, 1.0, None, -24.0, -21.8, -23.0, 0.0, -24.0, None, -21.8, 78.0, None, 2022-01-06 11:00:00, 80.0, None, 79.62
9.9, None, -21.39, 78.14, None, None, None, None, 0.0, None, -24.0, -21.4, -23.0, 0.0, -24.0, None, -21.4, 78.0, None, 2022-01-06 12:00:00, 80.0, None, 79.71
9.9, None, -21.38, 78.65, None, None, None, None, -1.0, None, -24.0, -21.4, -23.0, 0.1, -24.0, None, -21.4, 79.0, None, 2022-01-06 13:00:00, 79.0, None, 78.63
9.9, None, -21.02, 78.28, None, None, None, None, 2.0, None, -23.0, -21.0, -23.0, 0.1, -23.0, None, -21.0, 78.0, None, 2022-01-06 14:00:00, 80.0, None, 80.4
9.9, None, -20.93, 77.71, None, None, None, None, 0.0, None, -24.0, -20.9, -23.0, 0.1, -24.0, None, -20.7, 78.0, None, 2022-01-06 15:00:00, 80.0, None, 80.2
10.1, None, -20.88, 78.42, None, None, None, None, 1.0, None, -23.0, -20.9, -23.0, 0.2, -23.0, None, -20.7, 78.0, None, 2022-01-06 16:00:00, 81.0, None, 80.5
10.3, None, -20.74, 79.03, None, None, None, None, 0.0, None, -23.0, -20.7, -23.0, 0.2, -23.0, None, -20.7, 79.0, None, 2022-01-06 17:00:00, 81.0, None, 80.6
10.5, None, -20.64, 79.11, None, None, None, None, 1.0, None, -23.0, -20.6, -23.0, 0.2, -23.0, None, -20.6, 79.0, None, 2022-01-06 18:00:00, 81.0, None, 81.0
10.8, None, -20.54, 79.55, None, None, None, None, 1.0, None, -23.0, -20.5, -20.7, 0.3, -23.0, None, -20.5, 80.0, None, 2022-01-06 19:00:00, 81.0, None, 81.3
10.8, None, -20.45, 79.63, None, None, None, None, 0.0, None, -23.0, -20.5, -20.7, 0.0, -23.0, None, -20.5, 80.0, None, 2022-01-06 20:00:00, 81.0, None, 81.1
