station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 0.342, 97.0, 0.4, 97.0, None, None, 0.0, 0.3, 0.1, 0.0, -0.1, None, -1.0, 2022-01-02 10:00:00, 40.0, 39.53, None
None, 0.316, 96.8, 0.5, 97.0, None, None, 0.0, 0.3, 0.1, 0.0, 1.0, None, 0.0, 2022-01-02 11:00:00, 39.0, 39.07, None
None, 0.707, 96.5, 0.7, 97.0, None, None, 0.0, 0.7, 0.1, 0.0, 1.0, None, -1.0, 2022-01-02 12:00:00, 38.0, 38.43, None
None, 1.096, 94.6, 1.1, 95.0, None, None, 0.0, 1.1, 0.1, 0.0, 1.1, None, 0.0, 2022-01-02 13:00:00, 38.0, 38.12, None
None, 0.89, 92.5, 1.3, 93.0, None, None, 0.0, 0.9, 0.1, 0.0, 0.5, None, 0.0, 2022-01-02 14:00:00, 38.0, 37.74, None
None, 1.462, 86.9, 1.7, 87.0, None, None, -1.0, 1.5, 0.1, -1.0, 0.0, None, -1.0, 2022-01-02 15:00:00, 37.0, 36.89, None
None, 1.588, 85.5, 1.8, 86.0, None, None, -1.0, 1.6, 0.1, -1.0, 0.0, None, -1.0, 2022-01-02 16:00:00, 36.0, 36.11, None
None, 2.078, 79.58, 2.0, 80.0, None, None, -1.0, 2.1, 0.1, -1.0, -0.1, None, 2.0, 2022-01-02 17:00:00, 37.0, 37.26, None
None, 1.795, 83.9, 2.4, 84.0, None, None, -1.0, 1.8, 0.1, -1.0, 0.0, None, 0.0, 2022-01-02 18:00:00, 37.0, 36.94, None
None, 1.872, 82.5, 1.9, 83.0, None, None, -1.0, 1.9, 1.6, -1.0, 0.1, None, 0.0, 2022-01-02 19:00:00, 37.0, 36.66, None
None, 1.439, 86.3, 1.9, 86.0, None, None, -1.0, 1.4, 1.5, -1.0, 0.1, None, 0.0, 2022-01-02 20:00:00, 36.0, 36.43, None
None, 1.944, 79.69, 2.0, 80.0, None, None, -1.0, 1.9, 1.4, -1.0, -0.2, None, 0.0, 2022-01-02 21:00:00, 36.0, 36.36, None
None, 1.998, 77.56, 2.1, 78.0, None, None, -1.0, 2.0, 1.4, -1.0, 0.0, None, 0.0, 2022-01-02 22:00:00, 36.0, 36.14, None
None, 2.03, 75.4, 2.6, 75.0, None, None, -2.0, 2.0, 1.4, -2.0, 0.0, None, 0.0, 2022-01-02 23:00:00, 36.0, 36.23, None
None, 2.183, 70.63, 2.7, 71.0, None, None, -3.0, 2.2, 1.4, -3.0, -0.1, None, 0.0, 2022-01-03 00:00:00, 36.0, 36.02, None
None, 1.999, 74.42, 2.7, 74.0, None, None, -2.0, 2.0, 1.4, -2.0, 0.0, None, 0.0, 2022-01-03 01:00:00, 36.0, 35.94, None
None, 0.209, 91.4, 2.7, 91.0, None, None, -1.0, 0.2, 0.2, -1.0, 0.7, None, -1.0, 2022-01-03 02:00:00, 35.0, 35.09, None
None, -1.255, 91.0, 2.7, 91.0, None, None, -2.0, -1.3, -1.2, -2.0, 0.5, None, 0.0, 2022-01-03 03:00:00, 35.0, 35.15, None
None, -2.993, 89.3, 2.7, 89.0, None, None, -4.0, -3.0, -3.0, -4.0, 0.4, None, 2.0, 2022-01-03 04:00:00, 37.0, 36.65, None
None, -4.313, 83.9, 2.7, 84.0, None, None, -6.0, -4.3, -4.3, -6.0, 0.1, None, -1.0, 2022-01-03 05:00:00, 35.0, 35.27, None
None, -5.671, 83.5, 2.7, 84.0, None, None, -8.0, -5.7, -5.6, -8.0, 0.3, None, 1.0, 2022-01-03 06:00:00, 36.0, 36.07, None
None, -6.85, 80.8, -5.6, 81.0, None, None, -9.0, -6.9, -6.8, -9.0, 0.2, None, 2.0, 2022-01-03 07:00:00, 38.0, 37.75, None
None, -7.976, 84.7, -5.6, 85.0, None, None, -10.0, -8.0, -8.0, -10.0, 0.4, None, -1.0, 2022-01-03 08:00:00, 37.0, 36.84, None
None, -8.4, 71.92, -5.6, 72.0, None, None, -12.0, -8.4, -8.4, -12.0, -0.6, None, 0.0, 2022-01-03 09:00:00, 37.0, 36.53, None
None, -8.95, 58.74, -5.6, 59.0, None, None, -15.0, -9.0, -8.9, -15.0, 0.3, None, 0.0, 2022-01-03 10:00:00, 36.0, 36.37, None
None, -9.27, 55.28, -5.6, 55.0, None, None, -16.0, -9.3, -9.3, -16.0, -0.3, None, 0.0, 2022-01-03 11:00:00, 36.0, 36.17, None
None, -9.72, 52.7, -5.6, 53.0, None, None, -17.0, -9.7, -9.8, -17.0, 0.1, None, 0.0, 2022-01-03 12:00:00, 36.0, 35.96, None
None, -9.72, 50.48, -5.6, 50.0, None, None, -17.0, -9.7, -10.0, -17.0, -0.3, None, 0.0, 2022-01-03 13:00:00, 36.0, 35.81, None
None, -10.0, 52.0, -5.6, 52.0, None, None, -17.0, -10.0, -10.0, -17.0, 0.0, None, 0.0, 2022-01-03 14:00:00, 36.0, 35.65, None
None, -10.64, 51.56, -5.6, 52.0, None, None, -18.0, -10.6, -10.6, -18.0, 0.4, None, 0.0, 2022-01-03 15:00:00, 36.0, 35.59, None
None, -10.9, 50.49, -5.6, 50.0, None, None, -19.0, -10.9, -10.9, -19.0, -0.4, None, 0.0, 2022-01-03 16:00:00, 36.0, 35.54, None
None, -11.22, 53.22, -5.6, 53.0, None, None, -18.0, -11.2, -11.2, -18.0, 0.1, None, 0.0, 2022-01-03 17:00:00, 35.0, 35.41, None
None, -11.7, 51.88, -5.6, 52.0, None, None, -19.0, -11.7, -11.7, -19.0, 0.1, None, 0.0, 2022-01-03 18:00:00, 35.0, 35.36, None
None, -11.73, 52.9, -11.4, 53.0, None, None, -18.0, -11.7, -11.7, -18.0, -0.1, None, 0.0, 2022-01-03 19:00:00, 35.0, 35.25, None
None, -12.26, 54.3, -11.4, 54.0, None, None, -19.0, -12.3, -12.2, -19.0, 0.3, None, 0.0, 2022-01-03 20:00:00, 35.0, 35.16, None
None, -12.56, 50.08, -11.4, 50.0, None, None, -20.0, -12.6, -12.6, -20.0, -0.5, None, 0.0, 2022-01-03 21:00:00, 35.0, 35.01, None
None, -12.8, 45.42, -11.4, 45.0, None, None, -21.0, -12.8, -12.8, -21.0, 0.3, None, 0.0, 2022-01-03 22:00:00, 35.0, 34.91, None
None, -13.17, 44.26, -11.4, 44.0, None, None, -22.0, -13.2, -13.2, -22.0, 0.0, None, 0.0, 2022-01-03 23:00:00, 35.0, 34.79, None
None, -13.51, 45.83, -11.4, 46.0, None, None, -22.0, -13.5, -13.5, -22.0, -0.1, None, 0.0, 2022-01-04 00:00:00, 35.0, 34.83, None
None, -13.77, 44.8, -11.4, 45.0, None, None, -22.0, -13.8, -13.8, -22.0, -0.1, None, 0.0, 2022-01-04 01:00:00, 35.0, 34.76, None
None, -13.85, 43.59, -11.4, 44.0, None, None, -23.0, -13.9, -13.9, -23.0, 0.1, None, 0.0, 2022-01-04 02:00:00, 35.0, 34.75, None
None, -13.83, 43.18, -11.4, 43.0, None, None, -23.0, -13.8, -13.9, -23.0, -0.1, None, 0.0, 2022-01-04 03:00:00, 35.0, 34.76, None
None, -13.76, 42.06, -11.4, 42.0, None, None, -23.0, -13.8, -13.9, -23.0, -0.1, None, 0.0, 2022-01-04 04:00:00, 35.0, 34.65, None
None, -13.98, 45.75, -11.4, 46.0, None, None, -22.0, -14.0, -14.0, -22.0, 0.0, None, 0.0, 2022-01-04 05:00:00, 35.0, 34.67, None
None, -14.28, 54.78, -11.4, 55.0, None, None, -21.0, -14.3, -14.3, -21.0, -0.4, None, 0.0, 2022-01-04 06:00:00, 35.0, 34.61, None
None, -14.38, 52.79, -14.3, 53.0, None, None, -21.0, -14.4, -14.4, -21.0, 0.7, None, 0.0, 2022-01-04 07:00:00, 35.0, 34.55, None
None, -14.48, 51.05, -14.3, 51.0, None, None, -22.0, -14.5, -14.6, -22.0, -0.2, None, 0.0, 2022-01-04 08:00:00, 35.0, 34.56, None
None, -14.46, 46.62, -14.3, 47.0, None, None, -22.0, -14.5, -14.6, -22.0, -0.2, None, 0.0, 2022-01-04 09:00:00, 34.0, 34.49, None
None, -14.43, 42.27, -14.3, 42.0, None, None, -24.0, -14.4, -14.6, -24.0, -0.4, None, 0.0, 2022-01-04 10:00:00, 34.0, 34.46, None
None, -14.14, 40.05, -14.1, 40.0, None, None, -23.0, -14.1, -14.6, -23.0, 0.1, None, 0.0, 2022-01-04 11:00:00, 34.0, 34.43, None
None, -13.87, 39.16, -13.9, 39.0, None, None, -24.0, -13.9, -14.6, -24.0, -0.5, None, 0.0, 2022-01-04 12:00:00, 34.0, 34.4, None
None, -13.91, 39.01, -13.7, 39.0, None, None, -24.0, -13.9, -14.6, -24.0, 0.6, None, 0.0, 2022-01-04 13:00:00, 34.0, 34.31, None
None, -13.84, 40.39, -13.7, 40.0, None, None, -23.0, -13.8, -14.6, -23.0, -0.1, None, 0.0, 2022-01-04 14:00:00, 34.0, 34.29, None
None, -13.74, 40.08, -13.7, 40.0, None, None, -23.0, -13.7, -14.6, -23.0, -0.2, None, 0.0, 2022-01-04 15:00:00, 34.0, 34.26, None
None, -13.92, 42.38, -13.7, 42.0, None, None, -23.0, -13.9, -14.6, -23.0, 0.2, None, 0.0, 2022-01-04 16:00:00, 34.0, 34.29, None
None, -14.03, 42.53, -13.7, 43.0, None, None, -23.0, -14.0, -14.6, -23.0, 0.2, None, 0.0, 2022-01-04 17:00:00, 34.0, 34.22, None
None, -14.08, 41.84, -13.7, 42.0, None, None, -23.0, -14.1, -14.6, -23.0, 0.0, None, 0.0, 2022-01-04 18:00:00, 34.0, 34.18, None
None, -14.16, 43.77, -14.1, 44.0, None, None, -23.0, -14.2, -14.2, -23.0, 0.2, None, 0.0, 2022-01-04 19:00:00, 34.0, 34.12, None
None, -14.16, 44.12, -14.1, 44.0, None, None, -23.0, -14.2, -14.3, -23.0, 0.1, None, 0.0, 2022-01-04 20:00:00, 34.0, 34.11, None
None, -14.41, 43.22, -14.1, 43.0, None, None, -23.0, -14.4, -14.5, -23.0, -0.2, None, 0.0, 2022-01-04 21:00:00, 34.0, 34.04, None
None, -14.49, 42.4, -14.1, 42.0, None, None, -23.0, -14.5, -14.6, -23.0, 0.0, None, 0.0, 2022-01-04 22:00:00, 34.0, 34.03, None
None, -14.8, 43.89, -14.1, 44.0, None, None, -23.0, -14.8, -14.8, -23.0, 0.2, None, 0.0, 2022-01-04 23:00:00, 34.0, 33.97, None
None, -15.21, 42.8, -14.1, 43.0, None, None, -24.0, -15.2, -15.2, -24.0, 0.0, None, 0.0, 2022-01-05 00:00:00, 34.0, 33.96, None
None, -15.28, 43.47, -14.1, 43.0, None, None, -24.0, -15.3, -15.3, -24.0, 0.1, None, 0.0, 2022-01-05 01:00:00, 34.0, 33.92, None
None, -15.43, 43.49, -14.1, 43.0, None, None, -24.0, -15.4, -15.5, -24.0, 0.1, None, 0.0, 2022-01-05 02:00:00, 34.0, 33.91, None
None, -15.61, 45.04, -14.1, 45.0, None, None, -24.0, -15.6, -15.6, -24.0, 0.0, None, 0.0, 2022-01-05 03:00:00, 34.0, 33.83, None
None, -15.68, 46.95, -14.1, 47.0, None, None, -24.0, -15.7, -15.7, -24.0, 0.3, None, 0.0, 2022-01-05 04:00:00, 34.0, 33.8, None
None, -15.76, 46.14, -14.1, 46.0, None, None, -24.0, -15.8, -15.8, -24.0, -0.1, None, 0.0, 2022-01-05 05:00:00, 34.0, 33.72, None
None, -15.61, 45.29, -14.1, 45.0, None, None, -24.0, -15.6, -15.9, -24.0, 0.0, None, 0.0, 2022-01-05 06:00:00, 34.0, 33.64, None
None, -15.66, 44.8, -15.5, 45.0, None, None, -24.0, -15.7, -15.7, -24.0, -0.3, None, 0.0, 2022-01-05 07:00:00, 34.0, 33.61, None
None, -15.66, 44.82, -15.5, 45.0, None, None, -24.0, -15.7, -15.8, -24.0, -0.8, None, 0.0, 2022-01-05 08:00:00, 34.0, 33.56, None
None, -15.74, 44.34, -15.5, 44.0, None, None, -24.0, -15.7, -15.8, -24.0, 1.1, None, 0.0, 2022-01-05 09:00:00, 34.0, 33.57, None
None, -15.5, 44.54, -15.5, 45.0, None, None, -24.0, -15.5, -15.8, -24.0, -1.1, None, 0.0, 2022-01-05 10:00:00, 34.0, 33.62, None
None, -15.15, 44.13, -15.1, 44.0, None, None, -24.0, -15.2, -15.8, -24.0, 0.0, None, 0.0, 2022-01-05 11:00:00, 34.0, 33.64, None
None, -14.56, 43.02, -14.6, 43.0, None, None, -23.0, -14.6, -15.8, -23.0, 0.4, None, 0.0, 2022-01-05 12:00:00, 34.0, 33.6, None
None, -13.95, 43.16, -13.9, 43.0, None, None, -23.0, -14.0, -15.8, -23.0, -0.3, None, 0.0, 2022-01-05 13:00:00, 33.0, 33.36, None
None, -13.25, 42.24, -13.3, 42.0, None, None, -22.0, -13.3, -15.8, -22.0, -0.6, None, 0.0, 2022-01-05 14:00:00, 33.0, 33.47, None
None, -13.12, 43.41, None, None, None, None, None, None, None, -22.0, None, None, None, 2022-01-05 15:00:00, None, 33.33, None
None, -12.93, 43.41, -12.9, 43.0, None, None, -22.0, -12.9, -15.8, -22.0, -0.6, None, 0.0, 2022-01-05 16:00:00, 33.0, 33.32, None
None, -12.67, 45.65, -12.7, 46.0, None, None, -21.0, -12.7, -15.8, -21.0, 0.5, None, 0.0, 2022-01-05 17:00:00, 33.0, 33.28, None
None, -12.61, 44.03, -12.6, 44.0, None, None, -21.0, -12.6, -15.8, -21.0, 0.4, None, 0.0, 2022-01-05 18:00:00, 33.0, 33.33, None
None, -12.64, 44.28, -12.5, 44.0, None, None, -21.0, -12.6, -12.6, -21.0, 0.1, None, 0.0, 2022-01-05 19:00:00, 33.0, 33.2, None
None, -12.44, 44.23, -12.4, 44.0, None, None, -21.0, -12.4, -12.7, -21.0, -0.5, None, 0.0, 2022-01-05 20:00:00, 33.0, 33.28, None
None, -12.56, 43.28, -12.3, 43.0, None, None, -21.0, -12.6, -12.7, -21.0, -0.1, None, 0.0, 2022-01-05 21:00:00, 33.0, 33.32, None
None, -12.6, 48.64, -12.3, 49.0, None, None, -20.0, -12.6, -12.7, -20.0, 0.3, None, 0.0, 2022-01-05 22:00:00, 33.0, 33.27, None
None, -13.88, 79.6, -12.3, 80.0, None, None, -16.0, -13.9, -13.9, -16.0, 0.6, None, 1.0, 2022-01-05 23:00:00, 34.0, 34.13, None
None, -14.03, 83.5, -12.3, 84.0, None, None, -16.0, -14.0, -14.0, -16.0, 0.4, None, 0.0, 2022-01-06 00:00:00, 34.0, 34.09, None
None, -14.35, 82.5, -12.3, 83.0, None, None, -16.0, -14.4, -14.4, -16.0, 0.2, None, 0.0, 2022-01-06 01:00:00, 34.0, 34.25, None
None, -14.53, 82.6, -12.3, 83.0, None, None, -17.0, -14.5, -14.6, -17.0, 0.2, None, 0.0, 2022-01-06 02:00:00, 34.0, 33.93, None
None, -14.48, 80.2, -12.3, 80.0, None, None, -17.0, -14.5, -14.6, -17.0, 0.2, None, 1.0, 2022-01-06 03:00:00, 35.0, 34.64, None
None, -14.27, 72.5, -12.3, 73.0, None, None, -18.0, -14.3, -14.6, -18.0, -0.2, None, 0.0, 2022-01-06 04:00:00, 34.0, 34.17, None
None, -14.44, 73.62, -12.3, 74.0, None, None, -18.0, -14.4, -14.6, -18.0, 0.7, None, 2.0, 2022-01-06 05:00:00, 36.0, 35.83, None
None, -14.76, 82.1, -12.3, 82.0, None, None, -17.0, -14.8, -14.8, -17.0, -0.4, None, -1.0, 2022-01-06 06:00:00, 35.0, 35.1, None
None, -14.9, 82.3, -14.7, 82.0, None, None, -17.0, -14.9, -15.0, -17.0, 0.0, None, 2.0, 2022-01-06 07:00:00, 36.0, 36.48, None
None, -14.97, 83.8, -14.7, 84.0, None, None, -17.0, -15.0, -15.1, -17.0, 0.5, None, 0.0, 2022-01-06 08:00:00, 36.0, 36.2, None
None, -14.85, 80.8, -14.7, 81.0, None, None, -17.0, -14.9, -15.1, -17.0, 0.1, None, 1.0, 2022-01-06 09:00:00, 37.0, 37.02, None
None, -14.36, 73.2, -14.4, 73.0, None, None, -18.0, -14.4, -15.1, -18.0, -0.5, None, -1.0, 2022-01-06 10:00:00, 36.0, 35.74, None
None, -13.68, 62.04, -13.7, 62.0, None, None, -19.0, -13.7, -15.1, -19.0, -0.1, None, 1.0, 2022-01-06 11:00:00, 36.0, 36.39, None
None, -13.13, 54.34, -13.1, 54.0, None, None, -20.0, -13.1, -15.1, -20.0, -0.1, None, 0.0, 2022-01-06 12:00:00, 36.0, 36.32, None
None, -13.36, 69.96, -13.0, 70.0, None, None, -17.0, -13.4, -15.1, -17.0, 0.6, None, 0.0, 2022-01-06 13:00:00, 36.0, 36.29, None
None, -13.39, 71.2, -13.0, 71.0, None, None, -17.0, -13.4, -15.1, -17.0, -0.6, None, -2.0, 2022-01-06 14:00:00, 35.0, 34.67, None
None, -13.12, 71.33, -13.0, 71.0, None, None, -17.0, -13.1, -15.1, -17.0, 0.9, None, -1.0, 2022-01-06 15:00:00, 34.0, 34.13, None
None, -13.12, 76.71, -13.0, 77.0, None, None, -16.0, -13.1, -15.1, -16.0, -0.4, None, 3.0, 2022-01-06 16:00:00, 36.0, 36.43, None
None, -13.05, 77.35, -12.9, 77.0, None, None, -16.0, -13.1, -15.1, -16.0, 0.0, None, 0.0, 2022-01-06 17:00:00, 37.0, 36.64, None
None, -12.88, 78.03, -12.8, 78.0, None, None, -16.0, -12.9, -15.1, -16.0, 0.2, None, 0.0, 2022-01-06 18:00:00, 37.0, 36.79, None
None, -12.87, 79.21, -12.8, 79.0, None, None, -15.0, -12.9, -13.0, -15.0, 0.3, None, 1.0, 2022-01-06 19:00:00, 37.0, 37.43, None
None, -12.66, 74.02, -12.6, 74.0, None, None, -16.0, -12.7, -13.0, -16.0, 0.2, None, 0.0, 2022-01-06 20:00:00, 37.0, 37.3, None
None, -12.31, 67.32, -12.3, 67.0, None, None, -17.0, -12.3, -13.0, -17.0, 0.0, None, 0.0, 2022-01-06 21:00:00, 37.0, 37.26, None
None, -12.19, 67.01, -12.2, 67.0, None, None, -17.0, -12.2, -13.0, -17.0, 0.0, None, 0.0, 2022-01-06 22:00:00, 37.0, 37.44, None
None, -12.48, 78.37, -12.2, 78.0, None, None, -15.0, -12.5, -13.0, -15.0, 0.5, None, 1.0, 2022-01-06 23:00:00, 38.0, 38.12, None
None, -12.52, 81.6, -12.2, 82.0, None, None, -15.0, -12.5, -13.0, -15.0, 0.4, None, 2.0, 2022-01-07 00:00:00, 40.0, 39.62, None
None, -12.54, 83.3, -12.2, 83.0, None, None, -15.0, -12.5, -13.0, -15.0, 0.3, None, 2.0, 2022-01-07 01:00:00, 41.0, 40.72, None
None, -12.25, 78.33, -12.2, 78.0, None, None, -15.0, -12.3, -13.0, -15.0, -0.1, None, 1.0, 2022-01-07 02:00:00, 41.0, 41.45, None
None, -12.24, 78.82, -12.2, 79.0, None, None, -15.0, -12.2, -13.0, -15.0, 0.1, None, 1.0, 2022-01-07 03:00:00, 42.0, 41.74, None
None, -12.22, 76.83, -12.1, 77.0, None, None, -15.0, -12.2, -13.0, -15.0, 0.0, None, 0.0, 2022-01-07 04:00:00, 42.0, 41.64, None
None, -12.5, 80.7, -12.1, 81.0, None, None, -15.0, -12.5, -13.0, -15.0, 0.2, None, 0.0, 2022-01-07 05:00:00, 42.0, 41.57, None
None, -12.59, 81.3, -12.1, 81.0, None, None, -15.0, -12.6, -13.0, -15.0, 0.0, None, 0.0, 2022-01-07 06:00:00, 41.0, 41.29, None
None, -12.65, 82.1, -12.6, 82.0, None, None, -15.0, -12.7, -12.7, -15.0, 0.1, None, 0.0, 2022-01-07 07:00:00, 41.0, 41.19, None
None, -12.75, 79.96, -12.6, 80.0, None, None, -15.0, -12.8, -12.8, -15.0, 0.1, None, 0.0, 2022-01-07 08:00:00, 41.0, 41.11, None
None, -12.7, 78.79, -12.6, 79.0, None, None, -15.0, -12.7, -12.8, -15.0, -0.1, None, 0.0, 2022-01-07 09:00:00, 41.0, 41.02, None
None, -12.57, 75.08, -12.5, 75.0, None, None, -16.0, -12.6, -12.8, -16.0, -0.4, None, 0.0, 2022-01-07 10:00:00, 41.0, 41.01, None
None, -12.24, 73.14, -12.3, 73.0, None, None, -16.0, -12.2, -12.8, -16.0, 0.1, None, 0.0, 2022-01-07 11:00:00, 41.0, 41.21, None
None, -12.11, 73.91, -12.1, 74.0, None, None, -15.0, -12.1, -12.8, -15.0, -0.1, None, 0.0, 2022-01-07 12:00:00, 41.0, 40.99, None
None, -11.71, 76.07, -11.7, 76.0, None, None, -15.0, -11.7, -12.8, -15.0, 0.1, None, 0.0, 2022-01-07 13:00:00, 41.0, 41.03, None
None, -11.51, 75.78, -11.4, 76.0, None, None, -15.0, -11.5, -12.8, -15.0, -0.2, None, 0.0, 2022-01-07 14:00:00, 41.0, 41.04, None
None, -11.21, 76.0, -11.2, 76.0, None, None, -14.0, -11.2, -12.8, -14.0, 0.1, None, 0.0, 2022-01-07 15:00:00, 41.0, 41.03, None
None, -10.99, 78.51, -11.0, 79.0, None, None, -14.0, -11.0, -12.8, -14.0, 0.2, None, 1.0, 2022-01-07 16:00:00, 41.0, 41.48, None
