station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-17.81, None, None, None, 23.24, 23.34, 160.5, None, None, -17.8, -18.2, 0.0, None, -17.4, None, None, None, None, 2022-01-01 00:00:00, None, None, None, None
-17.57, None, None, None, 28.26, 19.35, 165.3, None, None, -17.6, -18.2, 0.0, None, -17.4, None, None, None, None, 2022-01-01 01:00:00, None, None, None, None
-17.23, None, None, None, 12.38, 40.8, 150.5, None, None, -17.2, -18.2, 0.0, None, -17.2, None, None, None, None, 2022-01-01 02:00:00, None, None, None, None
-17.0, None, None, None, 18.82, 30.23, 160.0, None, None, -17.0, -18.2, 0.0, None, -17.0, None, None, None, None, 2022-01-01 03:00:00, None, None, None, None
-17.19, None, None, None, 17.1, 27.57, 158.6, None, None, -17.2, -18.2, 0.0, None, -16.8, None, None, None, None, 2022-01-01 04:00:00, None, None, None, None
-16.77, None, None, None, 16.93, 28.46, 156.7, None, None, -16.8, -18.2, 0.0, None, -16.8, None, None, None, None, 2022-01-01 05:00:00, None, None, None, None
-15.26, None, None, None, 17.39, 28.88, 151.4, None, None, -15.3, -18.2, 0.0, None, -15.3, None, None, None, None, 2022-01-01 06:00:00, None, None, None, None
-15.19, None, None, None, 16.34, 27.55, 153.2, None, None, -15.2, -15.4, 0.0, None, -15.1, None, None, None, None, 2022-01-01 07:00:00, None, None, None, None
-14.84, None, None, None, 21.1, 23.37, 155.3, None, None, -14.8, -15.4, 0.0, None, -14.8, None, None, None, None, 2022-01-01 08:00:00, None, None, None, None
-14.06, None, None, None, 13.79, 29.37, 151.5, None, None, -14.1, -15.4, 0.0, None, -14.1, None, None, None, None, 2022-01-01 09:00:00, None, None, None, None
-14.06, None, None, None, 10.65, 28.48, 151.6, None, None, -14.1, -15.4, 0.0, None, -13.9, None, None, None, None, 2022-01-01 10:00:00, None, None, None, None
-13.16, None, None, None, 8.32, 34.31, 145.4, None, None, -13.2, -15.4, 0.0, None, -13.2, None, None, None, None, 2022-01-01 11:00:00, None, None, None, None
-12.64, None, None, None, 9.87, 30.41, 156.6, None, None, -12.6, -15.4, 0.0, None, -12.6, None, None, None, None, 2022-01-01 12:00:00, None, None, None, None
-11.87, None, None, None, 11.62, 27.63, 158.9, None, None, -11.9, -15.4, 0.0, None, -11.6, None, None, None, None, 2022-01-01 13:00:00, None, None, None, None
-11.55, None, None, None, 13.7, 21.34, 156.7, None, None, -11.6, -15.4, 0.0, None, -11.6, None, None, None, None, 2022-01-01 14:00:00, None, None, None, None
-11.87, None, None, None, 16.85, 17.86, 154.4, None, None, -11.9, -15.4, 0.0, None, -11.5, None, None, None, None, 2022-01-01 15:00:00, None, None, None, None
-11.48, None, None, None, 13.44, 18.53, 160.7, None, None, -11.5, -15.4, 0.0, None, -11.5, None, None, None, None, 2022-01-01 16:00:00, None, None, None, None
-11.44, None, None, None, 9.16, 21.99, 158.4, None, None, -11.4, -15.4, 0.0, None, -11.4, None, None, None, None, 2022-01-01 17:00:00, None, None, None, None
-11.03, None, None, None, 11.9, 16.05, 152.8, None, None, -11.0, -15.4, 0.0, None, -11.0, None, None, None, None, 2022-01-01 18:00:00, None, None, None, None
-11.06, None, None, None, 10.58, 20.97, 154.2, None, None, -11.1, -11.1, 0.0, None, -10.9, None, None, None, None, 2022-01-01 19:00:00, None, None, None, None
-11.14, None, None, None, 11.24, 22.55, 155.6, None, None, -11.1, -11.2, 0.0, None, -10.9, None, None, None, None, 2022-01-01 20:00:00, None, None, None, None
-10.93, None, None, None, 16.91, 14.47, 153.9, None, None, -10.9, -11.2, 0.0, None, -10.9, None, None, None, None, 2022-01-01 21:00:00, None, None, None, None
-10.68, None, None, None, 23.37, 7.92, 155.4, None, None, -10.7, -11.2, 0.0, None, -10.6, None, None, None, None, 2022-01-01 22:00:00, None, None, None, None
-10.93, None, None, None, 14.76, 8.08, 174.9, None, None, -10.9, -11.2, 0.0, None, -10.6, None, None, None, None, 2022-01-01 23:00:00, None, None, None, None
-11.04, None, None, None, 16.14, 9.67, 165.7, None, None, -11.0, -11.2, 0.0, None, -10.6, None, None, None, None, 2022-01-02 00:00:00, None, None, None, None
-9.9, None, None, None, 20.09, 5.631, 127.2, None, None, -9.9, -11.2, 0.0, None, -9.9, None, None, None, None, 2022-01-02 01:00:00, None, None, None, None
-9.64, None, None, None, 15.79, 6.047, 140.7, None, None, -9.6, -11.2, 0.0, None, -9.6, None, None, None, None, 2022-01-02 02:00:00, None, None, None, None
-9.65, None, None, None, 17.29, 6.098, 146.6, None, None, -9.7, -11.2, 0.0, None, -9.6, None, None, None, None, 2022-01-02 03:00:00, None, None, None, None
-9.72, None, None, None, 19.87, 6.503, 148.8, None, None, -9.7, -11.2, 0.0, None, -9.6, None, None, None, None, 2022-01-02 04:00:00, None, None, None, None
-9.42, None, None, None, 13.61, 11.22, 144.2, None, None, -9.4, -11.2, 0.0, None, -9.4, None, None, None, None, 2022-01-02 05:00:00, None, None, None, None
-9.49, None, None, None, 14.19, 9.46, 153.1, None, None, -9.5, -11.2, 0.0, None, -9.4, None, None, None, None, 2022-01-02 06:00:00, None, None, None, None
-9.43, None, None, None, 12.34, 10.84, 156.0, None, None, -9.4, -9.5, 0.0, None, -9.3, None, None, None, None, 2022-01-02 07:00:00, None, None, None, None
-9.44, None, None, None, 15.53, 8.0, 159.2, None, None, -9.4, -9.5, 0.0, None, -9.3, None, None, None, None, 2022-01-02 08:00:00, None, None, None, None
-9.55, None, None, None, 13.78, 6.543, 162.1, None, None, -9.6, -9.7, 0.0, None, -9.3, None, None, None, None, 2022-01-02 09:00:00, None, None, None, None
-9.08, None, None, None, 27.65, 3.998, 128.7, None, None, -9.1, -9.7, 0.0, None, -9.1, None, None, None, None, 2022-01-02 10:00:00, None, None, None, None
-8.78, None, None, None, 36.8, 3.194, 104.4, None, None, -8.8, -9.7, 0.0, None, -8.8, None, None, None, None, 2022-01-02 11:00:00, None, None, None, None
-8.58, None, None, None, 12.37, 6.924, 84.3, None, None, -8.6, -9.7, 0.0, None, -8.6, None, None, None, None, 2022-01-02 12:00:00, None, None, None, None
-8.42, None, None, None, 11.21, 6.53, 74.0, None, None, -8.4, -9.7, 0.0, None, -8.1, None, None, None, None, 2022-01-02 13:00:00, None, None, None, None
-9.11, None, None, None, 10.92, 8.91, 55.53, None, None, -9.1, -9.7, 0.0, None, -8.1, None, None, None, None, 2022-01-02 14:00:00, None, None, None, None
