station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
None, None, -8.6, 100.0, None, None, None, None, None, -8.7, -10.2, None, None, -9.0, 2022-01-20 03:00:00
None, None, -8.0, 100.0, None, None, None, None, None, -8.1, -10.2, None, None, -8.0, 2022-01-20 04:00:00
None, None, -7.9, 100.0, None, None, None, None, None, -8.0, -10.2, None, None, -8.0, 2022-01-20 05:00:00
None, None, -7.5, 100.0, None, None, None, None, None, -7.5, -10.2, None, None, -7.0, 2022-01-20 06:00:00
None, None, -7.0, 100.0, None, None, None, None, None, -7.0, -7.7, None, None, -7.0, 2022-01-20 07:00:00
None, None, -6.6, 100.0, None, None, None, None, None, -6.7, -7.7, None, None, -7.0, 2022-01-20 08:00:00
None, None, -6.1, 100.0, None, None, None, None, None, -6.0, -7.7, None, None, -6.0, 2022-01-20 09:00:00
None, None, -5.8, 100.0, None, None, None, None, None, -5.8, -7.7, None, None, -6.0, 2022-01-20 10:00:00
None, None, -5.4, 100.0, None, None, None, None, None, -5.5, -7.7, None, None, -5.0, 2022-01-20 11:00:00
None, None, -5.4, 100.0, None, None, None, None, None, -5.7, -7.7, None, None, -6.0, 2022-01-20 12:00:00
None, None, -5.4, 100.0, None, None, None, None, None, -5.9, -7.7, None, None, -6.0, 2022-01-20 13:00:00
