station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
-10.6, None, -10.6, -7.2, None, 2022-02-23 23:00:00, None
-11.3, None, -11.3, -7.2, None, 2022-02-24 00:00:00, None
-11.7, None, -11.7, -7.2, None, 2022-02-24 01:00:00, None
-12.4, None, -12.4, -7.2, None, 2022-02-24 02:00:00, None
-12.8, None, -12.9, -7.2, None, 2022-02-24 03:00:00, None
-13.0, None, -13.0, -7.2, None, 2022-02-24 04:00:00, None
-12.7, None, -13.0, -7.2, None, 2022-02-24 05:00:00, None
-12.0, None, -13.0, -7.2, None, 2022-02-24 06:00:00, None
-11.5, None, -12.0, -11.5, None, 2022-02-24 08:00:00, None
-6.1, None, -12.0, -6.2, None, 2022-02-24 10:00:00, None
-1.4, None, -12.0, -1.5, None, 2022-02-24 11:00:00, None
4.6, None, -12.0, 4.5, None, 2022-02-24 12:00:00, None
8.2, None, -12.0, 8.1, None, 2022-02-24 13:00:00, None
8.6, None, -12.0, 8.6, None, 2022-02-24 14:00:00, None
8.5, None, -12.0, 8.8, None, 2022-02-24 15:00:00, None
7.2, None, -12.0, 8.8, None, 2022-02-24 16:00:00, None
3.9, None, -12.0, 8.8, None, 2022-02-24 17:00:00, None
-1.9, None, -12.0, 8.8, None, 2022-02-24 18:00:00, None
-6.8, None, -6.7, -1.9, None, 2022-02-24 19:00:00, None
-8.8, None, -8.8, -1.9, None, 2022-02-24 20:00:00, None
-10.0, None, -10.0, -1.9, None, 2022-02-24 21:00:00, None
-10.8, None, -10.8, -1.9, None, 2022-02-24 22:00:00, None
-11.8, None, -11.8, -1.9, None, 2022-02-24 23:00:00, None
-12.6, None, -12.6, -1.9, None, 2022-02-25 00:00:00, None
-12.9, None, -12.9, -1.9, None, 2022-02-25 01:00:00, None
-13.1, None, -13.1, -1.9, None, 2022-02-25 02:00:00, None
-13.7, None, -13.7, -1.9, None, 2022-02-25 03:00:00, None
-14.2, None, -14.2, -1.9, None, 2022-02-25 04:00:00, None
-14.4, None, -14.4, -1.9, None, 2022-02-25 05:00:00, None
-14.8, None, -14.8, -1.9, None, 2022-02-25 06:00:00, None
-14.9, None, -14.9, -14.8, None, 2022-02-25 07:00:00, None
-14.9, None, -14.9, -14.8, None, 2022-02-25 08:00:00, None
-13.7, None, -14.9, -13.7, None, 2022-02-25 09:00:00, None
-7.9, None, -14.9, -8.0, None, 2022-02-25 10:00:00, None
-0.3, None, -14.9, -0.4, None, 2022-02-25 11:00:00, None
8.8, None, -14.9, 8.7, None, 2022-02-25 12:00:00, None
12.3, None, -14.9, 12.3, None, 2022-02-25 13:00:00, None
13.4, None, -14.9, 13.4, None, 2022-02-25 14:00:00, None
12.8, None, -14.9, 13.4, None, 2022-02-25 15:00:00, None
11.5, None, -14.9, 13.4, None, 2022-02-25 16:00:00, None
8.2, None, -14.9, 13.4, None, 2022-02-25 17:00:00, None
1.4, None, -14.9, 13.4, None, 2022-02-25 18:00:00, None
-3.5, None, -3.4, 1.4, None, 2022-02-25 19:00:00, None
-5.6, None, -5.6, 1.4, None, 2022-02-25 20:00:00, None
-6.6, None, -6.6, 1.4, None, 2022-02-25 21:00:00, None
-7.2, None, -7.2, 1.4, None, 2022-02-25 22:00:00, None
-8.0, None, -8.0, 1.4, None, 2022-02-25 23:00:00, None
-8.9, None, -8.9, 1.4, None, 2022-02-26 00:00:00, None
-9.3, None, -9.3, 1.4, None, 2022-02-26 01:00:00, None
-9.8, None, -9.7, 1.4, None, 2022-02-26 02:00:00, None
-10.4, None, -10.4, 1.4, None, 2022-02-26 03:00:00, None
-11.0, None, -11.0, 1.4, None, 2022-02-26 04:00:00, None
-10.6, None, -11.0, 1.4, None, 2022-02-26 05:00:00, None
-10.3, None, -11.0, 1.4, None, 2022-02-26 06:00:00, None
-10.1, None, -10.3, -10.1, None, 2022-02-26 07:00:00, None
-9.5, None, -10.3, -9.5, None, 2022-02-26 08:00:00, None
-7.4, None, -10.3, -7.4, None, 2022-02-26 09:00:00, None
-4.9, None, -10.3, -5.0, None, 2022-02-26 10:00:00, None
-2.3, None, -10.3, -2.4, None, 2022-02-26 11:00:00, None
0.1, None, -10.3, 0.0, None, 2022-02-26 12:00:00, None
8.8, None, -10.3, 8.7, None, 2022-02-26 13:00:00, None
8.9, None, -10.3, 10.1, None, 2022-02-26 14:00:00, None
10.7, None, -10.3, 10.7, None, 2022-02-26 15:00:00, None
7.5, None, -10.3, 10.7, None, 2022-02-26 16:00:00, None
3.4, None, -10.3, 10.7, None, 2022-02-26 17:00:00, None
-0.2, None, -10.3, 10.7, None, 2022-02-26 18:00:00, None
-1.5, None, -1.5, -0.2, None, 2022-02-26 19:00:00, None
-2.3, None, -2.3, -0.2, None, 2022-02-26 20:00:00, None
-3.0, None, -3.0, -0.2, None, 2022-02-26 21:00:00, None
-3.2, None, -3.2, -0.2, None, 2022-02-26 22:00:00, None
-3.2, None, -3.2, -0.2, None, 2022-02-26 23:00:00, None
-3.5, None, -3.5, -0.2, None, 2022-02-27 00:00:00, None
-3.4, None, -3.5, -0.2, None, 2022-02-27 01:00:00, None
-3.5, None, -3.5, -0.2, None, 2022-02-27 02:00:00, None
-3.6, None, -3.6, -0.2, None, 2022-02-27 03:00:00, None
-3.8, None, -3.8, -0.2, None, 2022-02-27 04:00:00, None
-3.8, None, -3.9, -0.2, None, 2022-02-27 05:00:00, None
-3.5, None, -3.9, -0.2, None, 2022-02-27 06:00:00, None
-3.8, None, -3.8, -3.5, None, 2022-02-27 07:00:00, None
-3.0, None, -3.8, -3.0, None, 2022-02-27 08:00:00, None
-1.9, None, -3.8, -1.9, None, 2022-02-27 09:00:00, None
0.4, None, -3.8, 0.4, None, 2022-02-27 10:00:00, None
3.7, None, -3.8, 3.6, None, 2022-02-27 11:00:00, None
6.5, None, -3.8, 6.5, None, 2022-02-27 12:00:00, None
8.6, None, -3.8, 8.5, None, 2022-02-27 13:00:00, None
9.7, None, -3.8, 9.8, None, 2022-02-27 14:00:00, None
12.0, None, -3.8, 12.0, None, 2022-02-27 15:00:00, None
8.8, None, -3.8, 12.0, None, 2022-02-27 16:00:00, None
6.6, None, -3.8, 12.0, None, 2022-02-27 17:00:00, None
3.8, None, -3.8, 12.0, None, 2022-02-27 18:00:00, None
2.2, None, 2.2, 3.8, None, 2022-02-27 19:00:00, None
1.6, None, 1.6, 3.8, None, 2022-02-27 20:00:00, None
1.5, None, 1.5, 3.8, None, 2022-02-27 21:00:00, None
1.3, None, 1.3, 3.8, None, 2022-02-27 22:00:00, None
0.6, None, 0.6, 3.8, None, 2022-02-27 23:00:00, None
-0.1, None, -0.1, 3.8, None, 2022-02-28 00:00:00, None
-0.3, None, -0.3, 3.8, None, 2022-02-28 01:00:00, None
-0.3, None, -0.3, 3.8, None, 2022-02-28 02:00:00, None
-0.3, None, -0.3, 3.8, None, 2022-02-28 03:00:00, None
-0.2, None, -0.3, 3.8, None, 2022-02-28 04:00:00, None
-0.1, None, -0.3, 3.8, None, 2022-02-28 05:00:00, None
-0.1, None, -0.3, 3.8, None, 2022-02-28 06:00:00, None
0.0, None, -0.1, 0.0, None, 2022-02-28 07:00:00, None
0.6, None, -0.1, 0.6, None, 2022-02-28 08:00:00, None
2.5, None, -0.1, 2.5, None, 2022-02-28 09:00:00, None
4.7, None, -0.1, 4.7, None, 2022-02-28 10:00:00, None
6.3, None, -0.1, 6.3, None, 2022-02-28 11:00:00, None
6.3, None, -0.1, 6.6, None, 2022-02-28 12:00:00, None
5.6, None, -0.1, 6.6, None, 2022-02-28 13:00:00, None
5.6, None, -0.1, 6.6, None, 2022-02-28 14:00:00, None
5.2, None, -0.1, 6.6, None, 2022-02-28 15:00:00, None
4.3, None, -0.1, 6.6, None, 2022-02-28 16:00:00, None
2.5, None, -0.1, 6.6, None, 2022-02-28 17:00:00, None
1.6, None, -0.1, 6.6, None, 2022-02-28 18:00:00, None
1.2, None, 1.2, 1.6, None, 2022-02-28 19:00:00, None
1.1, None, 1.1, 1.6, None, 2022-02-28 20:00:00, None
1.0, None, 1.0, 1.6, None, 2022-02-28 21:00:00, None
0.9, None, 0.9, 1.6, None, 2022-02-28 22:00:00, None
0.3, None, 0.3, 1.6, None, 2022-02-28 23:00:00, None
0.3, None, 0.0, 1.6, None, 2022-03-01 00:00:00, None
0.8, None, 0.0, 1.6, None, 2022-03-01 01:00:00, None
0.2, None, 0.0, 1.6, None, 2022-03-01 02:00:00, None
0.4, None, 0.0, 1.6, None, 2022-03-01 03:00:00, None
0.1, None, 0.0, 1.6, None, 2022-03-01 04:00:00, None
-0.4, None, -0.3, 1.6, None, 2022-03-01 05:00:00, None
-1.0, None, -1.0, 1.6, None, 2022-03-01 06:00:00, None
-1.7, None, -1.7, -1.0, None, 2022-03-01 07:00:00, None
-1.6, None, -1.8, -1.0, None, 2022-03-01 08:00:00, None
0.8, None, -1.8, 0.7, None, 2022-03-01 09:00:00, None
4.8, None, -1.8, 4.8, None, 2022-03-01 10:00:00, None
7.9, None, -1.8, 7.9, None, 2022-03-01 11:00:00, None
10.8, None, -1.8, 10.7, None, 2022-03-01 12:00:00, None
11.4, None, -1.8, 11.7, None, 2022-03-01 13:00:00, None
11.5, None, -1.8, 11.7, None, 2022-03-01 14:00:00, None
9.4, None, -1.8, 11.7, None, 2022-03-01 15:00:00, None
8.9, None, -1.8, 11.7, None, 2022-03-01 16:00:00, None
7.4, None, -1.8, 11.7, None, 2022-03-01 17:00:00, None
4.5, None, -1.8, 11.7, None, 2022-03-01 18:00:00, None
2.8, None, 2.8, 4.5, None, 2022-03-01 19:00:00, None
1.4, None, 1.4, 4.5, None, 2022-03-01 20:00:00, None
1.3, None, 1.3, 4.5, None, 2022-03-01 21:00:00, None
1.2, None, 1.2, 4.5, None, 2022-03-01 22:00:00, None
0.6, None, 0.6, 4.5, None, 2022-03-01 23:00:00, None
0.3, None, 0.3, 4.5, None, 2022-03-02 00:00:00, None
-0.4, None, -0.4, 4.5, None, 2022-03-02 01:00:00, None
-0.9, None, -0.9, 4.5, None, 2022-03-02 02:00:00, None
-1.1, None, -1.1, 4.5, None, 2022-03-02 03:00:00, None
-0.5, None, -1.2, 4.5, None, 2022-03-02 04:00:00, None
0.8, None, -1.2, 4.5, None, 2022-03-02 05:00:00, None
1.0, None, -1.2, 4.5, None, 2022-03-02 06:00:00, None
1.2, None, 1.0, 1.2, None, 2022-03-02 07:00:00, None
1.4, None, 1.0, 1.4, None, 2022-03-02 08:00:00, None
1.9, None, 1.0, 1.8, None, 2022-03-02 09:00:00, None
3.5, None, 1.0, 3.5, None, 2022-03-02 10:00:00, None
6.3, None, 1.0, 6.3, None, 2022-03-02 11:00:00, None
7.8, None, 1.0, 7.8, None, 2022-03-02 12:00:00, None
7.0, None, 1.0, 7.8, None, 2022-03-02 13:00:00, None
6.6, None, 1.0, 7.8, None, 2022-03-02 14:00:00, None
8.7, None, 1.0, 8.7, None, 2022-03-02 15:00:00, None
9.5, None, 1.0, 9.5, None, 2022-03-02 16:00:00, None
6.6, None, 1.0, 9.5, None, 2022-03-02 17:00:00, None
4.3, None, 1.0, 9.5, None, 2022-03-02 18:00:00, None
2.6, None, 2.7, 4.2, None, 2022-03-02 19:00:00, None
1.5, None, 1.5, 4.2, None, 2022-03-02 20:00:00, None
0.5, None, 0.5, 4.2, None, 2022-03-02 21:00:00, None
-0.3, None, -0.3, 4.2, None, 2022-03-02 22:00:00, None
-1.4, None, -1.4, 4.2, None, 2022-03-02 23:00:00, None
-2.2, None, -2.2, 4.2, None, 2022-03-03 00:00:00, None
-2.2, None, -2.3, 4.2, None, 2022-03-03 01:00:00, None
-2.0, None, -2.3, 4.2, None, 2022-03-03 02:00:00, None
-1.5, None, -2.3, 4.2, None, 2022-03-03 03:00:00, None
-1.4, None, -2.3, 4.2, None, 2022-03-03 04:00:00, None
-1.5, None, -2.3, 4.2, None, 2022-03-03 05:00:00, None
-1.3, None, -2.3, 4.2, None, 2022-03-03 06:00:00, None
-1.2, None, -1.3, -1.2, None, 2022-03-03 07:00:00, None
-0.9, None, -1.3, -0.9, None, 2022-03-03 08:00:00, None
0.1, None, -1.3, 0.1, None, 2022-03-03 09:00:00, None
1.3, None, -1.3, 1.3, None, 2022-03-03 10:00:00, None
2.0, None, -1.3, 2.0, None, 2022-03-03 11:00:00, None
3.3, None, -1.3, 3.2, None, 2022-03-03 12:00:00, None
6.1, None, -1.3, 6.0, None, 2022-03-03 13:00:00, None
9.6, None, -1.3, 9.5, None, 2022-03-03 14:00:00, None
11.5, None, -1.3, 11.6, None, 2022-03-03 15:00:00, None
8.3, None, -1.3, 11.6, None, 2022-03-03 16:00:00, None
7.1, None, -1.3, 11.6, None, 2022-03-03 17:00:00, None
5.1, None, -1.3, 11.6, None, 2022-03-03 18:00:00, None
1.1, None, 1.1, 5.1, None, 2022-03-03 19:00:00, None
0.5, None, 0.4, 5.1, None, 2022-03-03 20:00:00, None
0.3, None, 0.3, 5.1, None, 2022-03-03 21:00:00, None
-0.1, None, -0.1, 5.1, None, 2022-03-03 22:00:00, None
-0.7, None, -0.7, 5.1, None, 2022-03-03 23:00:00, None
-1.7, None, -1.7, 5.1, None, 2022-03-04 00:00:00, None
-2.5, None, -2.4, 5.1, None, 2022-03-04 01:00:00, None
-2.5, None, -2.6, 5.1, None, 2022-03-04 02:00:00, None
-2.7, None, -2.7, 5.1, None, 2022-03-04 03:00:00, None
-2.5, None, -2.7, 5.1, None, 2022-03-04 04:00:00, None
-2.2, None, -2.7, 5.1, None, 2022-03-04 05:00:00, None
-2.9, None, -2.9, 5.1, None, 2022-03-04 06:00:00, None
-3.2, None, -3.2, -2.9, None, 2022-03-04 07:00:00, None
-2.5, None, -3.2, -2.5, None, 2022-03-04 08:00:00, None
-0.6, None, -3.2, -0.6, None, 2022-03-04 09:00:00, None
4.8, None, -3.2, 4.8, None, 2022-03-04 10:00:00, None
9.4, None, -3.2, 9.3, None, 2022-03-04 11:00:00, None
13.5, None, -3.2, 13.4, None, 2022-03-04 12:00:00, None
13.2, None, -3.2, 13.5, None, 2022-03-04 13:00:00, None
13.3, None, -3.2, 13.7, None, 2022-03-04 14:00:00, None
9.1, None, -3.2, 13.7, None, 2022-03-04 15:00:00, None
6.3, None, -3.2, 13.7, None, 2022-03-04 16:00:00, None
4.1, None, -3.2, 13.7, None, 2022-03-04 17:00:00, None
2.4, None, -3.2, 13.7, None, 2022-03-04 18:00:00, None
1.0, None, 1.0, 2.4, None, 2022-03-04 19:00:00, None
0.4, None, 0.4, 2.4, None, 2022-03-04 20:00:00, None
-0.5, None, -0.5, 2.4, None, 2022-03-04 21:00:00, None
-1.3, None, -1.3, 2.4, None, 2022-03-04 22:00:00, None
-2.2, None, -2.2, 2.4, None, 2022-03-04 23:00:00, None
-3.1, None, -3.1, 2.4, None, 2022-03-05 00:00:00, None
-3.7, None, -3.7, 2.4, None, 2022-03-05 01:00:00, None
-4.3, None, -4.3, 2.4, None, 2022-03-05 02:00:00, None
-4.4, None, -4.5, 2.4, None, 2022-03-05 03:00:00, None
-3.4, None, -4.5, 2.4, None, 2022-03-05 04:00:00, None
-2.9, None, -4.5, 2.4, None, 2022-03-05 05:00:00, None
-3.0, None, -4.5, 2.4, None, 2022-03-05 06:00:00, None
-2.7, None, -3.0, -2.7, None, 2022-03-05 07:00:00, None
-2.5, None, -3.0, -2.5, None, 2022-03-05 08:00:00, None
-1.0, None, -3.0, -1.0, None, 2022-03-05 09:00:00, None
1.1, None, -3.0, 1.1, None, 2022-03-05 10:00:00, None
2.4, None, -3.0, 2.3, None, 2022-03-05 11:00:00, None
8.6, None, -3.0, 8.6, None, 2022-03-05 12:00:00, None
12.3, None, -3.0, 12.3, None, 2022-03-05 13:00:00, None
12.8, None, -3.0, 13.3, None, 2022-03-05 14:00:00, None
12.3, None, -3.0, 13.3, None, 2022-03-05 15:00:00, None
10.8, None, -3.0, 13.3, None, 2022-03-05 16:00:00, None
9.7, None, -3.0, 13.3, None, 2022-03-05 17:00:00, None
6.2, None, -3.0, 13.3, None, 2022-03-05 18:00:00, None
1.5, None, 1.5, 6.1, None, 2022-03-05 19:00:00, None
0.4, None, 0.4, 6.1, None, 2022-03-05 20:00:00, None
0.2, None, 0.2, 6.1, None, 2022-03-05 21:00:00, None
-0.2, None, -0.2, 6.1, None, 2022-03-05 22:00:00, None
-0.6, None, -0.6, 6.1, None, 2022-03-05 23:00:00, None
-0.6, None, -0.6, 6.1, None, 2022-03-06 00:00:00, None
-0.6, None, -0.6, 6.1, None, 2022-03-06 01:00:00, None
-0.9, None, -0.8, 6.1, None, 2022-03-06 02:00:00, None
-1.2, None, -1.2, 6.1, None, 2022-03-06 03:00:00, None
-1.7, None, -1.7, 6.1, None, 2022-03-06 04:00:00, None
-1.7, None, -1.7, 6.1, None, 2022-03-06 05:00:00, None
-1.8, None, -1.8, 6.1, None, 2022-03-06 06:00:00, None
-2.2, None, -2.2, -1.8, None, 2022-03-06 07:00:00, None
-1.9, None, -2.3, -1.8, None, 2022-03-06 08:00:00, None
-0.3, None, -2.3, -0.4, None, 2022-03-06 09:00:00, None
4.5, None, -2.3, 4.5, None, 2022-03-06 10:00:00, None
6.3, None, -2.3, 6.2, None, 2022-03-06 11:00:00, None
8.2, None, -2.3, 8.1, None, 2022-03-06 12:00:00, None
12.1, None, -2.3, 12.1, None, 2022-03-06 13:00:00, None
13.9, None, -2.3, 13.8, None, 2022-03-06 14:00:00, None
13.6, None, -2.3, 14.3, None, 2022-03-06 15:00:00, None
10.8, None, -2.3, 14.3, None, 2022-03-06 16:00:00, None
8.2, None, -2.3, 14.3, None, 2022-03-06 17:00:00, None
5.3, None, -2.3, 14.3, None, 2022-03-06 18:00:00, None
3.3, None, 3.4, 5.3, None, 2022-03-06 19:00:00, None
1.4, None, 1.4, 5.3, None, 2022-03-06 20:00:00, None
1.1, None, 1.0, 5.3, None, 2022-03-06 21:00:00, None
1.0, None, 1.0, 5.3, None, 2022-03-06 22:00:00, None
0.2, None, 0.2, 5.3, None, 2022-03-06 23:00:00, None
-0.6, None, -0.6, 5.3, None, 2022-03-07 00:00:00, None
-1.1, None, -1.1, 5.3, None, 2022-03-07 01:00:00, None
-0.2, None, -1.1, 5.3, None, 2022-03-07 02:00:00, None
0.1, None, -1.1, 5.3, None, 2022-03-07 03:00:00, None
0.6, None, -1.1, 5.3, None, 2022-03-07 04:00:00, None
1.6, None, -1.1, 5.3, None, 2022-03-07 05:00:00, None
1.5, None, -1.1, 5.3, None, 2022-03-07 06:00:00, None
1.5, None, 1.4, 1.5, None, 2022-03-07 07:00:00, None
2.2, None, 1.4, 2.1, None, 2022-03-07 08:00:00, None
3.5, None, 1.4, 3.5, None, 2022-03-07 09:00:00, None
4.7, None, 1.4, 4.6, None, 2022-03-07 10:00:00, None
5.5, None, 1.4, 5.5, None, 2022-03-07 11:00:00, None
6.2, None, 1.4, 6.2, None, 2022-03-07 12:00:00, None
5.9, None, 1.4, 6.3, None, 2022-03-07 13:00:00, None
5.9, None, 1.4, 6.3, None, 2022-03-07 14:00:00, None
5.8, None, 1.4, 6.3, None, 2022-03-07 15:00:00, None
6.2, None, 1.4, 6.3, None, 2022-03-07 16:00:00, None
6.3, None, 1.4, 7.5, None, 2022-03-07 17:00:00, None
3.4, None, 1.4, 7.5, None, 2022-03-07 18:00:00, None
2.0, None, 2.0, 3.4, None, 2022-03-07 19:00:00, None
1.4, None, 1.4, 3.4, None, 2022-03-07 20:00:00, None
0.9, None, 0.9, 3.4, None, 2022-03-07 21:00:00, None
0.5, None, 0.6, 3.4, None, 2022-03-07 22:00:00, None
0.0, None, 0.0, 3.4, None, 2022-03-07 23:00:00, None
-0.6, None, -0.6, 3.4, None, 2022-03-08 00:00:00, None
-1.1, None, -1.1, 3.4, None, 2022-03-08 01:00:00, None
-1.7, None, -1.7, 3.4, None, 2022-03-08 02:00:00, None
-2.4, None, -2.4, 3.4, None, 2022-03-08 03:00:00, None
-3.5, None, -3.5, 3.4, None, 2022-03-08 04:00:00, None
-4.7, None, -4.7, 3.4, None, 2022-03-08 05:00:00, None
-5.5, None, -5.5, 3.4, None, 2022-03-08 06:00:00, None
-6.2, None, -6.2, -5.5, None, 2022-03-08 07:00:00, None
-6.6, None, -6.6, -5.5, None, 2022-03-08 08:00:00, None
-5.2, None, -6.6, -5.3, None, 2022-03-08 09:00:00, None
2.3, None, -6.6, 2.3, None, 2022-03-08 10:00:00, None
5.8, None, -6.6, 5.7, None, 2022-03-08 11:00:00, None
9.1, None, -6.6, 9.0, None, 2022-03-08 12:00:00, None
10.5, None, -6.6, 10.5, None, 2022-03-08 13:00:00, None
9.8, None, -6.6, 10.5, None, 2022-03-08 14:00:00, None
6.9, None, -6.6, 10.5, None, 2022-03-08 15:00:00, None
5.2, None, -6.6, 10.5, None, 2022-03-08 16:00:00, None
1.5, None, -6.6, 10.5, None, 2022-03-08 17:00:00, None
-0.6, None, -6.6, 10.5, None, 2022-03-08 18:00:00, None
-3.4, None, -3.4, -0.6, None, 2022-03-08 19:00:00, None
-5.0, None, -4.9, -0.6, None, 2022-03-08 20:00:00, None
-5.1, None, -5.1, -0.6, None, 2022-03-08 21:00:00, None
-5.4, None, -5.4, -0.6, None, 2022-03-08 22:00:00, None
-6.2, None, -6.2, -0.6, None, 2022-03-08 23:00:00, None
-7.9, None, -7.9, -0.6, None, 2022-03-09 00:00:00, None
-9.1, None, -9.1, -0.6, None, 2022-03-09 01:00:00, None
-10.1, None, -10.1, -0.6, None, 2022-03-09 02:00:00, None
-11.1, None, -11.1, -0.6, None, 2022-03-09 03:00:00, None
-12.2, None, -12.2, -0.6, None, 2022-03-09 04:00:00, None
-13.3, None, -13.3, -0.6, None, 2022-03-09 05:00:00, None
-14.5, None, -14.4, -0.6, None, 2022-03-09 06:00:00, None
-15.2, None, -15.2, -14.5, None, 2022-03-09 07:00:00, None
-15.1, None, -15.3, -14.5, None, 2022-03-09 08:00:00, None
-11.8, None, -15.3, -11.9, None, 2022-03-09 09:00:00, None
-2.4, None, -15.3, -2.4, None, 2022-03-09 10:00:00, None
1.2, None, -15.3, 1.2, None, 2022-03-09 11:00:00, None
4.4, None, -15.3, 4.4, None, 2022-03-09 12:00:00, None
6.0, None, -15.3, 6.0, None, 2022-03-09 13:00:00, None
6.4, None, -15.3, 6.4, None, 2022-03-09 14:00:00, None
4.9, None, -15.3, 6.4, None, 2022-03-09 15:00:00, None
2.7, None, -15.3, 6.4, None, 2022-03-09 16:00:00, None
1.3, None, -15.3, 6.4, None, 2022-03-09 17:00:00, None
-2.1, None, -15.3, 6.4, None, 2022-03-09 18:00:00, None
-6.6, None, -6.6, -2.1, None, 2022-03-09 19:00:00, None
-9.2, None, -9.2, -2.1, None, 2022-03-09 20:00:00, None
-10.5, None, -10.5, -2.1, None, 2022-03-09 21:00:00, None
-11.4, None, -11.4, -2.1, None, 2022-03-09 22:00:00, None
-12.4, None, -12.4, -2.1, None, 2022-03-09 23:00:00, None
-13.1, None, -13.1, -2.1, None, 2022-03-10 00:00:00, None
-12.8, None, -13.1, -2.1, None, 2022-03-10 01:00:00, None
-11.8, None, -13.1, -2.1, None, 2022-03-10 02:00:00, None
-11.6, None, -13.1, -2.1, None, 2022-03-10 03:00:00, None
-11.6, None, -13.1, -2.1, None, 2022-03-10 04:00:00, None
-11.8, None, -13.1, -2.1, None, 2022-03-10 05:00:00, None
-12.2, None, -13.1, -2.1, None, 2022-03-10 06:00:00, None
-12.7, None, -12.7, -12.2, None, 2022-03-10 07:00:00, None
-11.9, None, -12.7, -11.9, None, 2022-03-10 08:00:00, None
-8.3, None, -12.7, -8.4, None, 2022-03-10 09:00:00, None
0.2, None, -12.7, 0.1, None, 2022-03-10 10:00:00, None
6.3, None, -12.7, 6.2, None, 2022-03-10 11:00:00, None
10.9, None, -12.7, 10.9, None, 2022-03-10 12:00:00, None
9.1, None, -12.7, 11.3, None, 2022-03-10 13:00:00, None
7.7, None, -12.7, 11.3, None, 2022-03-10 14:00:00, None
8.7, None, -12.7, 11.3, None, 2022-03-10 15:00:00, None
11.1, None, -12.7, 11.3, None, 2022-03-10 16:00:00, None
9.7, None, -12.7, 11.3, None, 2022-03-10 17:00:00, None
3.9, None, -12.7, 11.3, None, 2022-03-10 18:00:00, None
0.6, None, 0.6, 3.9, None, 2022-03-10 19:00:00, None
-1.0, None, -0.9, 3.9, None, 2022-03-10 20:00:00, None
-1.6, None, -1.6, 3.9, None, 2022-03-10 21:00:00, None
-1.6, None, -1.6, 3.9, None, 2022-03-10 22:00:00, None
-2.2, None, -2.2, 3.9, None, 2022-03-10 23:00:00, None
-2.8, None, -2.8, 3.9, None, 2022-03-11 00:00:00, None
-3.2, None, -3.2, 3.9, None, 2022-03-11 01:00:00, None
-3.9, None, -3.9, 3.9, None, 2022-03-11 02:00:00, None
-4.4, None, -4.4, 3.9, None, 2022-03-11 03:00:00, None
-4.5, None, -4.6, 3.9, None, 2022-03-11 04:00:00, None
-4.4, None, -4.6, 3.9, None, 2022-03-11 05:00:00, None
-4.4, None, -4.6, 3.9, None, 2022-03-11 06:00:00, None
-4.7, None, -4.7, -4.4, None, 2022-03-11 07:00:00, None
-4.2, None, -4.8, -4.2, None, 2022-03-11 08:00:00, None
-2.4, None, -4.8, -2.4, None, 2022-03-11 09:00:00, None
-0.7, None, -4.8, -0.7, None, 2022-03-11 10:00:00, None
0.2, None, -4.8, 0.2, None, 2022-03-11 11:00:00, None
1.7, None, -4.8, 1.7, None, 2022-03-11 12:00:00, None
2.7, None, -4.8, 2.7, None, 2022-03-11 13:00:00, None
3.5, None, -4.8, 3.5, None, 2022-03-11 14:00:00, None
4.3, None, -4.8, 4.3, None, 2022-03-11 15:00:00, None
4.4, None, -4.8, 4.4, None, 2022-03-11 16:00:00, None
4.1, None, -4.8, 4.4, None, 2022-03-11 17:00:00, None
3.2, None, -4.8, 4.4, None, 2022-03-11 18:00:00, None
2.3, None, 2.3, 3.2, None, 2022-03-11 19:00:00, None
1.7, None, 1.7, 3.2, None, 2022-03-11 20:00:00, None
1.4, None, 1.4, 3.2, None, 2022-03-11 21:00:00, None
0.8, None, 0.8, 3.2, None, 2022-03-11 22:00:00, None
0.2, None, 0.2, 3.2, None, 2022-03-11 23:00:00, None
-0.5, None, -0.5, 3.2, None, 2022-03-12 00:00:00, None
-0.5, None, -0.5, 3.2, None, 2022-03-12 01:00:00, None
-0.5, None, -0.5, 3.2, None, 2022-03-12 02:00:00, None
-0.4, None, -0.5, 3.2, None, 2022-03-12 03:00:00, None
-0.3, None, -0.5, 3.2, None, 2022-03-12 04:00:00, None
-0.6, None, -0.6, 3.2, None, 2022-03-12 05:00:00, None
-0.8, None, -0.8, 3.2, None, 2022-03-12 06:00:00, None
-0.5, None, -0.8, -0.5, None, 2022-03-12 07:00:00, None
0.0, None, -0.8, 0.0, None, 2022-03-12 08:00:00, None
1.0, None, -0.8, 1.0, None, 2022-03-12 09:00:00, None
1.5, None, -0.8, 1.4, None, 2022-03-12 10:00:00, None
2.9, None, -0.8, 2.9, None, 2022-03-12 11:00:00, None
5.4, None, -0.8, 5.4, None, 2022-03-12 12:00:00, None
5.6, None, -0.8, 5.5, None, 2022-03-12 13:00:00, None
6.2, None, -0.8, 6.2, None, 2022-03-12 14:00:00, None
6.6, None, -0.8, 6.6, None, 2022-03-12 15:00:00, None
7.6, None, -0.8, 7.6, None, 2022-03-12 16:00:00, None
6.2, None, -0.8, 7.6, None, 2022-03-12 17:00:00, None
3.6, None, -0.8, 7.6, None, 2022-03-12 18:00:00, None
1.9, None, 1.9, 3.6, None, 2022-03-12 19:00:00, None
