station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -9.73, 90.5, 2022-01-02 15:00:00, -7.8, None, -11.0, -9.7, -10.1, -0.1, 2.0, 91.0, None, None, 80.0, 79.82
None, None, -10.47, 90.1, 2022-01-02 16:00:00, -7.8, None, -11.0, -10.5, -10.5, 0.1, 0.0, 90.0, None, None, 80.0, 79.54
None, None, -10.87, 89.8, 2022-01-02 17:00:00, -7.8, None, -12.0, -10.9, -11.0, 0.2, 0.0, 90.0, None, None, 80.0, 79.5
None, None, -11.29, 89.5, 2022-01-02 18:00:00, -7.8, None, -12.0, -11.3, -11.4, 0.0, 0.0, 90.0, None, None, 79.0, 79.26
None, None, -11.58, 89.3, 2022-01-02 19:00:00, -11.2, None, -13.0, -11.6, -11.7, -0.1, 0.0, 89.0, None, None, 79.0, 79.19
None, None, -11.91, 89.0, 2022-01-02 20:00:00, -11.2, None, -13.0, -11.9, -12.0, 0.0, 1.0, 89.0, None, None, 80.0, 80.1
None, None, -12.14, 88.9, 2022-01-02 21:00:00, -11.2, None, -13.0, -12.1, -12.1, 0.1, 2.0, 89.0, None, None, 81.0, 81.4
None, None, -12.39, 88.6, 2022-01-02 22:00:00, -11.2, None, -14.0, -12.4, -12.4, 0.2, 1.0, 89.0, None, None, 82.0, 82.0
None, None, -12.4, 88.6, 2022-01-02 23:00:00, -11.2, None, -14.0, -12.4, -12.5, 0.1, 0.0, 89.0, None, None, 82.0, 82.1
None, None, -12.67, 88.4, 2022-01-03 00:00:00, -11.2, None, -14.0, -12.7, -12.7, 0.0, 0.0, 88.0, None, None, 82.0, 82.2
None, None, -12.89, 88.3, 2022-01-03 01:00:00, -11.2, None, -14.0, -12.9, -12.9, 0.1, 0.0, 88.0, None, None, 82.0, 82.3
None, None, -13.16, 88.0, 2022-01-03 02:00:00, -11.2, None, -15.0, -13.2, -13.1, 0.0, 0.0, 88.0, None, None, 82.0, 82.2
None, None, -13.18, 88.0, 2022-01-03 03:00:00, -11.2, None, -14.0, -13.2, -13.3, -0.1, 0.0, 88.0, None, None, 82.0, 82.0
None, None, -13.25, 88.0, 2022-01-03 04:00:00, -11.2, None, -14.0, -13.3, -13.4, 0.0, 0.0, 88.0, None, None, 82.0, 81.8
None, None, -13.62, 87.7, 2022-01-03 05:00:00, -11.2, None, -15.0, -13.6, -13.6, 0.0, 0.0, 88.0, None, None, 82.0, 81.6
None, None, -13.92, 87.5, 2022-01-03 06:00:00, -11.2, None, -16.0, -13.9, -14.0, 0.0, 0.0, 88.0, None, None, 81.0, 81.3
None, None, -14.45, 87.0, 2022-01-03 07:00:00, -13.9, None, -16.0, -14.5, -14.5, 0.0, 0.0, 87.0, None, None, 81.0, 81.1
None, None, -15.6, 86.1, 2022-01-03 08:00:00, -13.9, None, -17.0, -15.6, -15.7, 0.0, 0.0, 86.0, None, None, 81.0, 80.7
None, None, -16.96, 85.2, 2022-01-03 09:00:00, -13.9, None, -19.0, -17.0, -16.9, 0.1, 0.0, 85.0, None, None, 81.0, 80.9
None, None, -16.95, 85.3, 2022-01-03 10:00:00, -13.9, None, -19.0, -17.0, -17.2, 0.0, 0.0, 85.0, None, None, 81.0, 80.7
None, None, -16.19, 85.5, 2022-01-03 11:00:00, -13.9, None, -18.0, -16.2, -17.2, 0.0, 0.0, 86.0, None, None, 81.0, 80.6
None, None, -15.0, 86.4, 2022-01-03 12:00:00, -13.9, None, -16.0, -15.0, -17.2, 0.0, 0.0, 86.0, None, None, 80.0, 80.4
None, None, -13.81, 87.0, 2022-01-03 13:00:00, -13.8, None, -15.0, -13.8, -17.2, 0.0, 0.0, 87.0, None, None, 80.0, 80.3
None, None, -13.19, 87.1, 2022-01-03 14:00:00, -12.9, None, -15.0, -13.2, -17.2, -0.1, 0.0, 87.0, None, None, 80.0, 80.1
None, None, -14.1, 86.7, 2022-01-03 15:00:00, -12.9, None, -15.0, -14.1, -17.2, None, None, 87.0, None, None, None, 79.93
None, None, -14.34, 86.8, 2022-01-03 16:00:00, -12.9, None, -16.0, -14.3, -17.2, 0.1, 0.0, 87.0, None, None, 80.0, 79.76
None, None, -15.65, 85.9, 2022-01-03 17:00:00, -12.9, None, -17.0, -15.7, -17.2, 0.1, 0.0, 86.0, None, None, 80.0, 79.7
None, None, -16.3, 85.5, 2022-01-03 18:00:00, -12.9, None, -18.0, -16.3, -17.2, 0.0, 0.0, 86.0, None, None, 80.0, 79.55
None, None, -17.29, 84.8, 2022-01-03 19:00:00, -16.1, None, -19.0, -17.3, -17.5, 0.0, 0.0, 85.0, None, None, 80.0, 79.5
None, None, -18.17, 84.2, 2022-01-03 20:00:00, -16.1, None, -20.0, -18.2, -18.2, 0.1, 0.0, 84.0, None, None, 79.0, 79.11
None, None, -18.99, 83.5, 2022-01-03 21:00:00, -16.1, None, -21.0, -19.0, -19.1, 0.6, 0.0, 84.0, None, None, 79.0, 79.15
None, None, -19.45, 83.2, 2022-01-03 22:00:00, -16.1, None, -21.0, -19.5, -19.5, 0.0, 0.0, 83.0, None, None, 79.0, 78.99
None, None, -20.01, 82.7, 2022-01-03 23:00:00, -16.1, None, -22.0, -20.0, -20.2, -0.2, 0.0, 83.0, None, None, 79.0, 78.86
None, None, -20.27, 82.7, 2022-01-04 00:00:00, -16.1, None, -22.0, -20.3, -20.4, -0.1, 0.0, 83.0, None, None, 79.0, 78.86
None, None, -20.68, 82.1, 2022-01-04 01:00:00, -16.1, None, -23.0, -20.7, -20.7, -0.1, 0.0, 82.0, None, None, 79.0, 78.72
None, None, -20.85, 82.0, 2022-01-04 02:00:00, -16.1, None, -23.0, -20.9, -21.0, 0.1, 0.0, 82.0, None, None, 78.0, 78.49
None, None, -21.42, 81.6, 2022-01-04 03:00:00, -16.1, None, -23.0, -21.4, -21.5, 0.2, 0.0, 82.0, None, None, 78.0, 78.45
None, None, -21.75, 81.4, 2022-01-04 04:00:00, -16.1, None, -24.0, -21.8, -21.7, 0.0, 0.0, 81.0, None, None, 78.0, 78.15
None, None, -22.42, 80.9, 2022-01-04 05:00:00, -16.1, None, -25.0, -22.4, -22.5, -0.1, 0.0, 81.0, None, None, 78.0, 78.08
None, None, -22.33, 81.0, 2022-01-04 06:00:00, -16.1, None, -24.0, -22.3, -22.5, -0.1, 0.0, 81.0, None, None, 78.0, 78.07
None, None, -22.64, 80.6, 2022-01-04 07:00:00, -22.0, None, -25.0, -22.6, -22.6, -0.1, 0.0, 81.0, None, None, 78.0, 77.91
None, None, -22.99, 80.6, 2022-01-04 08:00:00, -22.0, None, -25.0, -23.0, -23.0, -0.1, 0.0, 81.0, None, None, 78.0, 77.86
None, None, -22.88, 80.6, 2022-01-04 09:00:00, -22.0, None, -25.0, -22.9, -23.1, -0.1, 0.0, 81.0, None, None, 78.0, 77.91
None, None, -21.88, 81.2, 2022-01-04 10:00:00, -21.8, None, -24.0, -21.9, -23.1, -0.1, 0.0, 81.0, None, None, 78.0, 77.78
None, None, -20.6, 82.0, 2022-01-04 11:00:00, -20.5, None, -23.0, -20.6, -23.1, -0.2, 0.0, 82.0, None, None, 78.0, 77.61
None, None, -19.4, 82.6, 2022-01-04 12:00:00, -19.4, None, -21.0, -19.4, -23.1, -0.3, 0.0, 83.0, None, None, 78.0, 77.53
None, None, -18.93, 82.7, 2022-01-04 13:00:00, -18.9, None, -21.0, -18.9, -23.1, 0.0, 0.0, 83.0, None, None, 77.0, 77.42
None, None, -18.95, 82.8, 2022-01-04 14:00:00, -18.6, None, -21.0, -19.0, -23.1, 0.0, 0.0, 83.0, None, None, 77.0, 77.4
None, None, -19.02, 82.7, 2022-01-04 15:00:00, -18.6, None, -21.0, -19.0, -23.1, 0.0, 0.0, 83.0, None, None, 77.0, 77.27
None, None, -19.99, 82.0, 2022-01-04 16:00:00, -18.6, None, -22.0, -20.0, -23.1, 0.0, 0.0, 82.0, None, None, 77.0, 77.07
None, None, -20.45, 82.3, 2022-01-04 17:00:00, -18.6, None, -23.0, -20.5, -23.1, -0.1, 0.0, 82.0, None, None, 77.0, 77.04
None, None, -20.6, 82.0, 2022-01-04 18:00:00, -18.6, None, -23.0, -20.6, -23.1, 0.0, 0.0, 82.0, None, None, 77.0, 77.06
None, None, -20.94, 81.7, 2022-01-04 19:00:00, -20.3, None, -23.0, -20.9, -20.9, 0.0, 0.0, 82.0, None, None, 77.0, 76.98
None, None, -20.95, 81.7, 2022-01-04 20:00:00, -20.3, None, -23.0, -21.0, -21.0, 0.0, 0.0, 82.0, None, None, 77.0, 76.9
None, None, -21.08, 81.4, 2022-01-04 21:00:00, -20.3, None, -23.0, -21.1, -21.3, 0.0, 0.0, 81.0, None, None, 77.0, 76.76
None, None, -21.19, 81.5, 2022-01-04 22:00:00, -20.3, None, -23.0, -21.2, -21.5, 0.1, 0.0, 82.0, None, None, 77.0, 76.69
None, None, -21.54, 81.1, 2022-01-04 23:00:00, -20.3, None, -24.0, -21.5, -21.5, 0.0, 0.0, 81.0, None, None, 77.0, 76.61
None, None, -21.45, 81.3, 2022-01-05 00:00:00, -20.3, None, -23.0, -21.5, -21.7, 0.1, 0.0, 81.0, None, None, 76.0, 76.48
None, None, -21.87, 81.0, 2022-01-05 01:00:00, -20.3, None, -24.0, -21.9, -22.0, 0.0, 0.0, 81.0, None, None, 76.0, 76.36
None, None, -22.16, 80.8, 2022-01-05 02:00:00, -20.3, None, -24.0, -22.2, -22.3, 0.1, 0.0, 81.0, None, None, 76.0, 76.3
None, None, -22.62, 80.5, 2022-01-05 03:00:00, -20.3, None, -25.0, -22.6, -22.7, 0.0, 0.0, 81.0, None, None, 76.0, 76.14
None, None, -23.41, 79.8, 2022-01-05 04:00:00, -20.3, None, -26.0, -23.4, -23.4, 0.2, 0.0, 80.0, None, None, 76.0, 75.99
None, None, -24.19, 79.36, 2022-01-05 05:00:00, -20.3, None, -27.0, -24.2, -24.1, 0.3, 0.0, 79.0, None, None, 76.0, 75.88
None, None, -25.02, 78.71, 2022-01-05 06:00:00, -20.3, None, -27.0, -25.0, -25.0, 0.0, 0.0, 79.0, None, None, 76.0, 75.87
None, None, -26.37, 77.89, 2022-01-05 07:00:00, -24.9, None, -29.0, -26.4, -26.4, 0.7, 0.0, 78.0, None, None, 76.0, 75.58
None, None, -27.33, 77.28, 2022-01-05 08:00:00, -24.9, None, -30.0, -27.3, -27.3, -0.1, 0.0, 77.0, None, None, 76.0, 75.64
None, None, -27.99, 76.75, 2022-01-05 09:00:00, -24.9, None, -31.0, -28.0, -27.9, -0.2, 0.0, 77.0, None, None, 76.0, 75.69
None, None, -28.42, 76.45, 2022-01-05 10:00:00, -24.9, None, -31.0, -28.4, -28.5, 0.1, 0.0, 76.0, None, None, 76.0, 75.5
None, None, -27.95, 76.68, 2022-01-05 11:00:00, -24.9, None, -31.0, -28.0, -28.5, -0.1, 0.0, 77.0, None, None, 75.0, 75.44
None, None, -27.61, 76.7, 2022-01-05 12:00:00, -24.9, None, -30.0, -27.6, -28.5, 0.0, 0.0, 77.0, None, None, 75.0, 75.43
None, None, -27.57, 76.65, 2022-01-05 13:00:00, -24.9, None, -30.0, -27.6, -28.5, -0.1, 0.0, 77.0, None, None, 75.0, 75.4
None, None, -27.73, 76.63, 2022-01-05 14:00:00, -24.9, None, -30.0, -27.7, -28.5, 0.1, 0.0, 77.0, None, None, 75.0, 75.19
None, None, -27.92, 76.57, 2022-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.37
None, None, -27.96, 76.58, 2022-01-05 16:00:00, -24.9, None, -30.0, -28.0, -28.5, 0.1, 0.0, 77.0, None, None, 75.0, 75.2
None, None, -28.76, 75.99, 2022-01-05 17:00:00, -24.9, None, -31.0, -28.8, -28.7, 0.1, 0.0, 76.0, None, None, 75.0, 75.06
None, None, -29.55, 75.77, 2022-01-05 18:00:00, -24.9, None, -32.0, -29.6, -29.6, 0.4, 0.0, 76.0, None, None, 75.0, 75.14
None, None, -29.85, 75.61, 2022-01-05 19:00:00, -29.3, None, -32.0, -29.9, -29.8, -0.1, 0.0, 76.0, None, None, 75.0, 75.09
None, None, -30.01, 75.52, 2022-01-05 20:00:00, -29.3, None, -33.0, -30.0, -30.1, 0.1, 0.0, 76.0, None, None, 75.0, 74.98
None, None, -30.58, 74.88, 2022-01-05 21:00:00, -29.3, None, -33.0, -30.6, -30.6, -0.1, 0.0, 75.0, None, None, 75.0, 74.56
None, None, -30.99, 74.61, 2022-01-05 22:00:00, -29.3, None, -34.0, -31.0, -31.0, -0.3, 1.0, 75.0, None, None, 75.0, 74.9
None, None, -31.13, 74.63, 2022-01-05 23:00:00, -29.3, None, -34.0, -31.1, -31.2, -0.1, 0.0, 75.0, None, None, 75.0, 74.86
None, None, -31.33, 74.37, 2022-01-06 00:00:00, -29.3, None, -34.0, -31.3, -31.4, 0.0, 0.0, 74.0, None, None, 75.0, 74.88
None, None, -31.76, 74.36, 2022-01-06 01:00:00, -29.3, None, -35.0, -31.8, -31.7, -0.3, 0.0, 74.0, None, None, 75.0, 74.75
None, None, -31.84, 74.12, 2022-01-06 02:00:00, -29.3, None, -34.0, -31.8, -31.9, 0.4, 0.0, 74.0, None, None, 75.0, 74.74
None, None, -32.15, 73.86, 2022-01-06 03:00:00, -29.3, None, -35.0, -32.2, -32.1, -0.2, 0.0, 74.0, None, None, 75.0, 74.56
None, None, -32.55, 73.68, 2022-01-06 04:00:00, -29.3, None, -35.0, -32.6, -32.5, 0.0, 0.0, 74.0, None, None, 75.0, 74.56
None, None, -32.67, 73.59, 2022-01-06 05:00:00, -29.3, None, -35.0, -32.7, -32.7, 0.0, 0.0, 74.0, None, None, 75.0, 74.53
None, None, -32.84, 73.45, 2022-01-06 06:00:00, -29.3, None, -36.0, -32.8, -32.8, 0.2, 0.0, 73.0, None, None, 74.0, 74.43
None, None, -33.15, 73.27, 2022-01-06 07:00:00, -32.7, None, -36.0, -33.2, -33.2, 0.5, 0.0, 73.0, None, None, 75.0, 74.55
None, None, -33.24, 73.2, 2022-01-06 08:00:00, -32.7, None, -36.0, -33.2, -33.3, 0.0, 0.0, 73.0, None, None, 74.0, 74.34
None, None, -33.4, 73.09, 2022-01-06 09:00:00, -32.7, None, -36.0, -33.4, -33.5, 0.0, 0.0, 73.0, None, None, 75.0, 74.51
None, None, -33.41, 72.89, 2022-01-06 10:00:00, -32.7, None, -36.0, -33.4, -33.5, 0.0, 0.0, 73.0, None, None, 74.0, 74.31
None, None, -32.18, 73.77, 2022-01-06 11:00:00, -32.2, None, -35.0, -32.2, -33.5, 0.0, 0.0, 74.0, None, None, 74.0, 74.36
None, None, -31.3, 73.78, 2022-01-06 12:00:00, -30.9, None, -34.0, -31.3, -33.5, -0.5, 0.0, 74.0, None, None, 74.0, 74.1
None, None, -30.73, 74.49, 2022-01-06 13:00:00, -30.7, None, -33.0, -30.7, -33.5, 0.0, 0.0, 74.0, None, None, 74.0, 74.1
None, None, -31.04, 73.87, 2022-01-06 14:00:00, -30.1, None, -34.0, -31.0, -33.5, 0.0, 0.0, 74.0, None, None, 74.0, 73.91
None, None, -31.55, 73.83, 2022-01-06 15:00:00, -30.1, None, -34.0, -31.6, -33.5, 0.1, 0.0, 74.0, None, None, 74.0, 74.01
None, None, -31.99, 73.53, 2022-01-06 16:00:00, -30.1, None, -35.0, -32.0, -33.5, 0.0, 0.0, 74.0, None, None, 74.0, 73.93
None, None, -32.22, 73.66, 2022-01-06 17:00:00, -30.1, None, -35.0, -32.2, -33.5, 0.1, 0.0, 74.0, None, None, 74.0, 73.95
None, None, -32.58, 73.43, 2022-01-06 18:00:00, -30.1, None, -36.0, -32.6, -33.5, 0.0, 0.0, 73.0, None, None, 74.0, 73.95
None, None, -32.92, 73.2, 2022-01-06 19:00:00, -32.5, None, -36.0, -32.9, -33.0, -0.1, 0.0, 73.0, None, None, 74.0, 73.86
None, None, -33.26, 72.94, 2022-01-06 20:00:00, -32.5, None, -36.0, -33.3, -33.3, 0.0, 0.0, 73.0, None, None, 74.0, 73.85
None, None, -33.44, 72.92, 2022-01-06 21:00:00, -32.5, None, -36.0, -33.4, -33.5, 0.0, 0.0, 73.0, None, None, 74.0, 73.76
None, None, -33.45, 72.88, 2022-01-06 22:00:00, -32.5, None, -36.0, -33.5, -33.6, 0.0, 0.0, 73.0, None, None, 74.0, 73.86
None, None, -33.31, 73.07, 2022-01-06 23:00:00, -32.5, None, -36.0, -33.3, -33.6, -0.2, 0.0, 73.0, None, None, 74.0, 73.72
None, None, -32.61, 73.42, 2022-01-07 00:00:00, -32.5, None, -35.0, -32.6, -33.6, 0.2, 0.0, 73.0, None, None, 74.0, 73.95
None, None, -31.66, 74.22, 2022-01-07 01:00:00, -31.6, None, -34.0, -31.7, -33.6, -0.2, 0.0, 74.0, None, None, 74.0, 73.73
None, None, -31.76, 73.84, 2022-01-07 02:00:00, -31.5, None, -34.0, -31.8, -33.6, 0.0, 0.0, 74.0, None, None, 74.0, 73.76
None, None, -31.53, 73.81, 2022-01-07 03:00:00, -30.9, None, -34.0, -31.5, -33.6, -0.2, 0.0, 74.0, None, None, 74.0, 73.53
None, None, -30.97, 74.25, 2022-01-07 04:00:00, -30.6, None, -34.0, -31.0, -33.6, -0.2, 0.0, 74.0, None, None, 74.0, 73.59
None, None, -30.93, 74.35, 2022-01-07 05:00:00, -30.6, None, -34.0, -30.9, -33.6, -0.1, 0.0, 74.0, None, None, 73.0, 73.43
None, None, -31.37, 73.87, 2022-01-07 06:00:00, -30.6, None, -34.0, -31.4, -33.6, 0.0, 0.0, 74.0, None, None, 73.0, 73.41
None, None, -31.52, 73.74, 2022-01-07 07:00:00, -31.0, None, -35.0, -31.5, -31.5, 0.1, 0.0, 74.0, None, None, 73.0, 73.3
None, None, -30.72, 74.75, 2022-01-07 08:00:00, -30.8, None, -34.0, -30.7, -31.8, -0.1, 0.0, 75.0, None, None, 73.0, 73.37
None, None, -29.74, 75.19, 2022-01-07 09:00:00, -29.8, None, -32.0, -29.7, -31.8, 0.0, 0.0, 75.0, None, None, 73.0, 73.46
None, None, -28.18, 76.24, 2022-01-07 10:00:00, -28.1, None, -31.0, -28.2, -31.8, 0.6, 0.0, 76.0, None, None, 73.0, 73.44
None, None, -26.47, 77.16, 2022-01-07 11:00:00, -26.5, None, -29.0, -26.5, -31.8, 0.0, 0.0, 77.0, None, None, 73.0, 73.43
None, None, -24.7, 78.33, 2022-01-07 12:00:00, -24.8, None, -27.0, -24.7, -31.8, 0.0, 0.0, 78.0, None, None, 74.0, 73.54
None, None, -23.17, 79.15, 2022-01-07 13:00:00, -23.2, None, -26.0, -23.2, -31.8, 0.3, 0.0, 79.0, None, None, 73.0, 73.44
None, None, -22.97, 79.14, 2022-01-07 14:00:00, -22.7, None, -26.0, -23.0, -31.8, -0.1, 0.0, 79.0, None, None, 73.0, 73.14
None, None, -22.72, 79.68, 2022-01-07 15:00:00, -22.7, None, -25.0, -22.7, -31.8, 0.2, 0.0, 80.0, None, None, 73.0, 73.33
None, None, -23.53, 79.06, 2022-01-07 16:00:00, -22.6, None, -26.0, -23.5, -31.8, 0.2, 0.0, 79.0, None, None, 73.0, 73.15
None, None, -24.21, 78.99, 2022-01-07 17:00:00, -22.6, None, -26.0, -24.2, -31.8, 0.1, 0.0, 79.0, None, None, 73.0, 73.35
None, None, -24.06, 79.13, 2022-01-07 18:00:00, -22.6, None, -26.0, -24.1, -31.8, 0.1, 0.0, 79.0, None, None, 73.0, 73.28
None, None, -24.34, 78.78, 2022-01-07 19:00:00, -23.8, None, -27.0, -24.3, -24.3, 0.1, 0.0, 79.0, None, None, 73.0, 73.08
None, None, -24.69, 78.71, 2022-01-07 20:00:00, -23.8, None, -27.0, -24.7, -24.8, 0.0, 0.0, 79.0, None, None, 73.0, 73.23
None, None, -24.15, 79.14, 2022-01-07 21:00:00, -23.8, None, -27.0, -24.2, -24.8, 0.1, 0.0, 79.0, None, None, 73.0, 73.13
None, None, -23.91, 79.23, 2022-01-07 22:00:00, -23.7, None, -26.0, -23.9, -24.8, 0.0, 0.0, 79.0, None, None, 73.0, 73.04
None, None, -23.9, 79.3, 2022-01-07 23:00:00, -23.7, None, -26.0, -23.9, -24.8, 0.1, 0.0, 79.0, None, None, 73.0, 73.13
None, None, -23.2, 79.95, 2022-01-08 00:00:00, -23.1, None, -25.0, -23.2, -24.8, 0.1, 0.0, 80.0, None, None, 73.0, 73.15
None, None, -22.56, 80.5, 2022-01-08 01:00:00, -22.4, None, -25.0, -22.6, -24.8, 0.0, 0.0, 81.0, None, None, 73.0, 73.16
None, None, -21.9, 80.7, 2022-01-08 02:00:00, -21.6, None, -24.0, -21.9, -24.8, -0.2, 0.0, 81.0, None, None, 73.0, 73.27
