station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp, stn_pres
-25.1, -25.1, -26.0, 0.0, 0.0, -24.4, 236.76, 2022-01-05 06:00:00, 237.0, -66.0, 388.0
-25.8, -25.75, -25.8, 0.0, -1.0, -24.9, 235.71, 2022-01-05 07:00:00, 236.0, -67.0, 388.0
-24.7, -24.74, -26.1, 0.0, 0.0, -24.7, 235.86, 2022-01-05 08:00:00, 236.0, -66.0, 388.0
-23.3, -23.34, -26.1, 0.0, 0.0, -23.3, 235.76, 2022-01-05 09:00:00, 236.0, -65.0, 388.0
-24.1, -24.13, -26.1, 0.0, -1.0, -23.3, 234.88, 2022-01-05 10:00:00, 235.0, -66.0, 388.0
-24.1, -24.14, -26.1, 0.0, 0.0, -23.3, 234.76, 2022-01-05 11:00:00, 235.0, -66.0, 388.0
-24.4, -24.36, -26.1, 0.0, 0.0, -22.4, 234.27, 2022-01-05 12:00:00, 234.0, -66.0, 388.0
-22.6, -22.55, -26.1, 0.0, -1.0, -22.4, 233.39, 2022-01-05 13:00:00, 233.0, -64.0, 388.0
-23.7, -23.69, -26.1, 0.0, 0.0, -21.7, 233.61, 2022-01-05 14:00:00, 234.0, -65.0, 388.0
None, -23.51, None, None, None, None, 233.39, 2022-01-05 15:00:00, None, None, None
-23.1, -23.12, -26.1, 0.0, -1.0, -21.7, 232.8, 2022-01-05 16:00:00, 233.0, -65.0, 388.0
-22.2, -22.22, -26.1, 0.0, 0.0, -21.7, 232.47, 2022-01-05 17:00:00, 232.0, -64.0, 388.0
-22.0, -21.95, -26.1, 0.0, 0.0, -21.4, 232.5, 2022-01-05 18:00:00, 233.0, -64.0, 388.0
-23.0, -22.96, -23.0, 0.0, -1.0, -21.7, 231.17, 2022-01-05 19:00:00, 231.0, -65.0, 388.0
-22.7, -22.74, -23.0, 0.0, 0.0, -21.7, 230.85, 2022-01-05 20:00:00, 231.0, -65.0, 388.0
-22.7, -22.65, -23.0, 0.0, 0.0, -21.7, 230.64, 2022-01-05 21:00:00, 231.0, -65.0, 388.0
-22.5, -22.5, -23.0, 0.0, 0.0, -21.7, 230.3, 2022-01-05 22:00:00, 230.0, -64.0, 388.0
-23.0, -22.98, -23.0, 0.0, 0.0, -21.7, 229.93, 2022-01-05 23:00:00, 230.0, -65.0, 388.0
-22.6, -22.62, -23.0, 0.0, 0.0, -21.7, 229.89, 2022-01-06 00:00:00, 230.0, -65.0, 388.0
-22.8, -22.83, -23.3, 0.0, 2.0, -21.7, 231.91, 2022-01-06 01:00:00, 232.0, -65.0, 388.0
-23.4, -23.37, -23.5, 0.0, 7.0, -21.7, 238.82, 2022-01-06 02:00:00, 239.0, -65.0, 388.0
-23.6, -23.59, -23.7, 0.0, 8.0, -21.7, 247.01, 2022-01-06 03:00:00, 247.0, -65.0, 388.0
-23.5, -23.48, -23.9, 0.0, 4.0, -21.7, 250.53, 2022-01-06 04:00:00, 251.0, -65.0, 388.0
-23.6, -23.63, -23.9, 0.0, 34.0, -21.7, 284.35, 2022-01-06 05:00:00, 284.0, -65.0, 388.0
-23.9, -23.94, -24.0, 0.0, 14.0, -21.7, 298.43, 2022-01-06 06:00:00, 298.0, -65.0, 388.0
-24.1, -24.13, -24.2, 0.0, 8.0, -23.7, 306.52, 2022-01-06 07:00:00, 307.0, -66.0, 388.0
-23.7, -23.65, -24.2, 0.0, 9.0, -23.6, 315.07, 2022-01-06 08:00:00, 315.0, -65.0, 388.0
-24.0, -24.02, -24.2, 0.0, -2.0, -23.6, 312.64, 2022-01-06 09:00:00, 313.0, -65.0, 388.0
-23.4, -23.36, -24.2, 0.0, 1.0, -23.4, 314.07, 2022-01-06 10:00:00, 314.0, -65.0, 388.0
-23.2, -23.17, -24.2, 0.0, -6.0, -22.8, 307.77, 2022-01-06 11:00:00, 308.0, -65.0, 388.0
-23.2, -23.2, -24.2, 0.0, -2.0, -22.8, 305.79, 2022-01-06 12:00:00, 306.0, -65.0, 388.0
-22.9, -22.87, -24.2, 0.0, -1.0, -22.6, 304.82, 2022-01-06 13:00:00, 305.0, -65.0, 388.0
-22.7, -22.65, -24.2, 0.0, -1.0, -22.3, 304.16, 2022-01-06 14:00:00, 304.0, -65.0, 388.0
-22.5, -22.46, -24.2, 0.0, -1.0, -22.3, 303.45, 2022-01-06 15:00:00, 303.0, -64.0, 388.0
-22.8, -22.83, -24.2, 0.0, -1.0, -22.3, 302.91, 2022-01-06 16:00:00, 303.0, -65.0, 388.0
-22.2, -22.15, -24.2, 0.0, -2.0, -21.5, 301.42, 2022-01-06 17:00:00, 301.0, -64.0, 388.0
-21.7, -21.65, -24.2, 0.0, 0.0, -21.5, 301.86, 2022-01-06 18:00:00, 302.0, -64.0, 388.0
-20.9, -20.93, -21.9, 0.0, -1.0, -20.5, 300.4, 2022-01-06 19:00:00, 300.0, -63.0, 388.0
-21.2, -21.22, -21.9, 0.0, 0.0, -20.5, 300.45, 2022-01-06 20:00:00, 300.0, -64.0, 388.0
-20.9, -20.89, -21.9, 0.0, -1.0, -20.1, 299.83, 2022-01-06 21:00:00, 300.0, -63.0, 388.0
-18.0, -17.95, -21.9, 0.0, 0.0, -17.4, 300.32, 2022-01-06 22:00:00, 300.0, -61.0, 388.0
-15.2, -15.24, -21.9, 0.0, 0.0, -15.1, 300.19, 2022-01-06 23:00:00, 300.0, -59.0, 388.0
-15.4, -15.39, -21.9, 0.0, -2.0, -14.8, 298.31, 2022-01-07 00:00:00, 298.0, -60.0, 389.0
-11.7, -11.69, -21.9, 0.0, 4.0, -11.7, 302.35, 2022-01-07 01:00:00, 302.0, -57.0, 389.0
-12.6, -12.55, -21.9, 0.0, -1.0, -10.9, 301.56, 2022-01-07 02:00:00, 302.0, -58.0, 390.0
-11.4, -11.38, -21.9, 0.0, -2.0, -10.3, 300.06, 2022-01-07 03:00:00, 300.0, -57.0, 391.0
-13.1, -13.06, -21.9, 0.0, -1.0, -10.3, 299.13, 2022-01-07 04:00:00, 299.0, -58.0, 392.0
-12.4, -12.43, -21.9, 0.0, -2.0, -10.3, 297.09, 2022-01-07 05:00:00, 297.0, -58.0, 391.0
-12.9, -12.86, -21.9, 0.0, 1.0, -10.3, 298.24, 2022-01-07 06:00:00, 298.0, -58.0, 391.0
-13.2, -13.17, -13.2, 0.0, -2.0, -12.8, 296.75, 2022-01-07 07:00:00, 297.0, -58.0, 391.0
-13.6, -13.56, -13.6, 0.0, -800.0, -12.8, 296.75, 2022-01-07 08:00:00, 297.0, -58.0, 391.0
-13.7, -13.67, -13.8, 0.0, 0.0, -12.8, 296.93, 2022-01-07 09:00:00, 297.0, -58.0, 390.0
-13.2, -13.22, -13.8, 0.0, 0.0, -12.8, 296.72, 2022-01-07 10:00:00, 297.0, -58.0, 391.0
-12.6, -12.63, -13.8, 0.0, 0.0, -12.6, 297.1, 2022-01-07 11:00:00, 297.0, -58.0, 392.0
-12.5, -12.48, -13.8, 0.0, 0.0, -12.4, 296.68, 2022-01-07 12:00:00, 297.0, -58.0, 393.0
-12.7, -12.69, -13.8, 0.0, 0.0, -12.3, 296.46, 2022-01-07 13:00:00, 296.0, -58.0, 394.0
-12.5, -12.48, -13.8, 0.0, 0.0, -12.3, 296.17, 2022-01-07 14:00:00, 296.0, -58.0, 394.0
-12.3, -12.31, -13.8, 0.0, -2.0, -12.3, 294.58, 2022-01-07 15:00:00, 295.0, -58.0, 394.0
-12.2, -12.19, -13.8, 0.0, 0.0, -12.2, 294.68, 2022-01-07 16:00:00, 295.0, -57.0, 393.0
-12.3, -12.32, -13.8, 0.0, 0.0, -12.2, 294.71, 2022-01-07 17:00:00, 295.0, -58.0, 393.0
-12.1, -12.11, -13.8, 0.0, 0.0, -12.1, 294.54, 2022-01-07 18:00:00, 295.0, -57.0, 392.0
-12.0, -11.99, -12.1, 0.0, 0.0, -12.0, 294.08, 2022-01-07 19:00:00, 294.0, -57.0, 392.0
-11.9, -11.85, -12.1, 0.0, 0.0, -11.6, 293.78, 2022-01-07 20:00:00, 294.0, -57.0, 392.0
-11.6, -11.61, -12.1, 0.0, 0.0, -11.6, 293.91, 2022-01-07 21:00:00, 294.0, -57.0, 392.0
-11.4, -11.35, -12.1, 0.0, -1.0, -11.4, 293.24, 2022-01-07 22:00:00, 293.0, -57.0, 392.0
-11.3, -11.32, -12.1, 0.0, 0.0, -11.2, 292.85, 2022-01-07 23:00:00, 293.0, -57.0, 393.0
-10.9, -10.9, -12.1, 0.0, 0.0, -10.7, 292.44, 2022-01-08 00:00:00, 292.0, -57.0, 393.0
-10.8, -10.83, -12.1, 0.0, 0.0, -10.7, 292.46, 2022-01-08 01:00:00, 292.0, -57.0, 394.0
-10.7, -10.72, -12.1, 0.0, -2.0, -10.7, 290.37, 2022-01-08 02:00:00, 290.0, -56.0, 394.0
-10.1, -10.11, -12.1, 0.0, 0.0, -10.1, 289.88, 2022-01-08 03:00:00, 290.0, -56.0, 395.0
-9.4, -9.38, -12.1, 0.0, 0.0, -9.4, 289.94, 2022-01-08 04:00:00, 290.0, -56.0, 396.0
-9.1, -9.05, -12.1, 0.0, 5.0, -9.1, 294.82, 2022-01-08 05:00:00, 295.0, -55.0, 397.0
-8.9, -8.91, -12.1, 0.0, -800.0, -8.9, 294.82, 2022-01-08 06:00:00, 295.0, -55.0, 398.0
-8.6, -8.55, -8.9, 0.0, -800.0, -8.5, 294.82, 2022-01-08 07:00:00, 295.0, -55.0, 399.0
-8.0, -7.97, -8.9, 0.0, -3.0, -8.0, 291.65, 2022-01-08 08:00:00, 292.0, -55.0, 401.0
-7.6, -7.58, -8.9, 0.0, 1.0, -7.6, 292.25, 2022-01-08 09:00:00, 292.0, -54.0, 402.0
-6.9, -6.866, -8.9, 0.0, 1.0, -6.9, 293.42, 2022-01-08 10:00:00, 293.0, -54.0, 405.0
-6.3, -6.28, -8.9, 0.0, 2.0, -6.3, 295.25, 2022-01-08 11:00:00, 295.0, -53.0, 410.0
-5.5, -5.488, -8.9, 0.0, -1.0, -5.5, 293.86, 2022-01-08 12:00:00, 294.0, -53.0, 418.0
-5.4, -5.422, -8.9, 0.0, 1.0, -5.2, 294.64, 2022-01-08 13:00:00, 295.0, -53.0, 424.0
-5.0, -5.023, -8.9, 0.0, 4.0, -5.0, 298.45, 2022-01-08 14:00:00, 298.0, -53.0, 427.0
-4.7, -4.691, -8.9, 0.0, 1.0, -4.6, 299.08, 2022-01-08 15:00:00, 299.0, -52.0, 427.0
-4.1, -4.125, -8.9, 0.0, 1.0, -4.1, 299.69, 2022-01-08 16:00:00, 300.0, -52.0, 426.0
-2.6, -2.642, -8.9, 0.0, 3.0, -2.6, 302.93, 2022-01-08 17:00:00, 303.0, -51.0, 428.0
-2.3, -2.267, -8.9, 0.0, 0.0, -2.2, 303.03, 2022-01-08 18:00:00, 303.0, -51.0, 434.0
-1.4, -1.37, -2.3, 0.0, 2.0, -1.4, 305.28, 2022-01-08 19:00:00, 305.0, -50.0, 439.0
-0.7, -0.737, -2.3, 0.0, 0.0, -0.7, 304.95, 2022-01-08 20:00:00, 305.0, -50.0, 444.0
-0.4, -0.373, -2.3, 0.0, -1.0, -0.3, 304.33, 2022-01-08 21:00:00, 304.0, -50.0, 449.0
-0.1, -0.094, -2.3, 0.0, 0.0, -0.1, 303.98, 2022-01-08 22:00:00, 304.0, -49.0, 453.0
-0.1, -0.094, -2.3, 0.0, -1.0, -0.1, 303.15, 2022-01-08 23:00:00, 303.0, -49.0, 456.0
-0.2, -0.241, -2.3, 0.0, 0.0, -0.1, 302.74, 2022-01-09 00:00:00, 303.0, -49.0, 458.0
None, -0.279, None, None, None, None, 302.77, 2022-01-09 01:00:00, None, None, None
-0.4, -0.446, -2.3, 0.0, -1.0, -0.1, 302.16, 2022-01-09 02:00:00, 302.0, -50.0, 457.0
-0.6, -0.568, -2.3, 0.0, -1.0, -0.1, 301.38, 2022-01-09 03:00:00, 301.0, -50.0, 456.0
-0.1, -0.121, -2.3, 0.0, 0.0, -0.1, 301.65, 2022-01-09 04:00:00, 302.0, -49.0, 458.0
-0.1, -0.075, -2.3, 0.0, -1.0, 0.0, 300.83, 2022-01-09 05:00:00, 301.0, -49.0, 461.0
0.0, -0.01, -2.3, 0.0, 0.0, 0.0, 300.63, 2022-01-09 06:00:00, 301.0, -49.0, 462.0
0.0, -0.037, -0.1, 0.0, -1.0, 0.2, 299.8, 2022-01-09 07:00:00, 300.0, -49.0, 462.0
-0.1, -0.075, -0.1, 0.0, 0.0, 0.2, 299.34, 2022-01-09 08:00:00, 299.0, -49.0, 460.0
0.2, 0.177, -0.2, 0.0, 0.0, 0.2, 299.5, 2022-01-09 09:00:00, 300.0, -53.0, 457.0
-0.1, -0.055, -0.2, 0.0, -1.0, 0.3, 298.43, 2022-01-09 10:00:00, 298.0, -49.0, 460.0
0.1, 0.131, -0.2, 0.0, 0.0, 0.3, 298.35, 2022-01-09 11:00:00, 298.0, -53.0, 465.0
0.5, 0.475, -0.2, 0.0, 0.0, 0.5, 298.25, 2022-01-09 12:00:00, 298.0, -53.0, 470.0
0.9, 0.866, -0.2, 0.0, -1.0, 1.1, 297.61, 2022-01-09 13:00:00, 298.0, -53.0, 481.0
1.2, 1.173, -0.2, 0.0, -1.0, 1.8, 296.72, 2022-01-09 14:00:00, 297.0, -52.0, 483.0
2.3, 2.301, -0.2, 0.0, -1.0, 2.9, 296.06, 2022-01-09 15:00:00, 296.0, -52.0, 482.0
3.3, 3.263, -0.2, 0.0, 0.0, 3.8, 295.81, 2022-01-09 16:00:00, 296.0, -51.0, 485.0
2.5, 2.506, -0.2, 0.0, 0.0, 3.8, 295.8, 2022-01-09 17:00:00, 296.0, -52.0, 482.0
1.4, 1.369, -0.2, 0.0, 0.0, 3.8, 295.48, 2022-01-09 18:00:00, 295.0, -52.0, 475.0
1.7, 1.732, 1.2, 0.0, 0.0, 2.9, 295.29, 2022-01-09 19:00:00, 295.0, -52.0, 472.0
2.5, 2.526, 1.2, 0.0, 0.0, 3.0, 294.93, 2022-01-09 20:00:00, 295.0, -52.0, 472.0
3.4, 3.423, 1.2, 0.0, 0.0, 3.4, 294.79, 2022-01-09 21:00:00, 295.0, -51.0, 473.0
2.4, 2.395, 1.2, 0.0, -1.0, 4.0, 294.18, 2022-01-09 22:00:00, 294.0, -52.0, 475.0
