station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time
77.78, None, None, None, 0.0, 175.2, -25.0, -22.5, None, None, None, None, None, 68.0, None, 67.68, None, None, -22.24, None, -19.6, 78.0, None, 0.163, None, -22.2, 0.4, -1.0, 2022-01-01 00:00:00
77.97, None, None, None, 0.0, 175.2, -25.0, -22.5, None, None, None, None, None, 67.0, None, 67.48, None, None, -22.04, None, -19.6, 78.0, None, 0.052, None, -22.0, 0.2, 0.0, 2022-01-01 01:00:00
79.06, None, None, None, 0.0, 175.3, -23.0, -22.5, None, None, None, None, None, 67.0, None, 67.47, None, None, -20.64, None, -19.6, 79.0, None, 0.02, None, -20.6, 0.6, 0.0, 2022-01-01 02:00:00
79.74, None, None, None, 0.0, 175.3, -22.0, -22.5, None, None, None, None, None, 68.0, None, 67.73, None, None, -19.92, None, -19.6, 80.0, None, 0.0, None, -19.9, 0.1, 1.0, 2022-01-01 03:00:00
79.83, None, None, None, 0.0, 175.3, -22.0, -22.5, None, None, None, None, None, 68.0, None, 67.73, None, None, -19.72, None, -19.6, 80.0, None, 0.0, None, -19.7, -0.1, 0.0, 2022-01-01 04:00:00
80.1, None, None, None, 0.0, 175.3, -22.0, -22.5, None, None, None, None, None, 68.0, None, 68.13, None, None, -19.34, None, -19.3, 80.0, None, 0.0, None, -19.3, 0.1, 1.0, 2022-01-01 05:00:00
79.95, None, None, None, 0.0, 175.4, -22.0, -22.5, None, None, None, None, None, 68.0, None, 68.09, None, None, -19.39, None, -19.2, 80.0, None, 0.177, None, -19.4, -0.1, 0.0, 2022-01-01 06:00:00
80.3, None, None, None, 0.0, 175.3, -21.0, -19.4, None, None, None, None, None, 68.0, None, None, None, None, -19.11, None, -19.1, 80.0, None, 0.0, None, -19.1, 0.1, 0.0, 2022-01-01 07:00:00
80.7, None, None, None, 0.0, 175.3, -21.0, -19.4, None, None, None, None, None, 68.0, None, None, None, None, -18.72, None, -18.7, 81.0, None, 0.0, None, -18.7, 0.2, 0.0, 2022-01-01 08:00:00
81.4, None, None, None, 0.0, 175.3, -20.0, -19.4, None, None, None, None, None, 68.0, None, None, None, None, -17.84, None, -17.9, 81.0, None, 0.0, None, -17.8, 0.1, 0.0, 2022-01-01 09:00:00
82.2, None, None, None, 0.0, 175.4, -19.0, -19.4, None, None, None, None, None, 68.0, None, None, None, None, -16.98, None, -17.0, 82.0, None, 0.0, None, -17.0, 0.1, 0.0, 2022-01-01 10:00:00
82.8, None, None, None, 0.0, 202.8, -18.0, -19.4, None, None, None, None, None, 68.0, None, None, None, None, -16.19, None, -16.2, 83.0, None, 25.64, None, -16.2, 0.1, 0.0, 2022-01-01 11:00:00
83.2, None, None, None, 0.0, 220.4, -18.0, -19.4, None, None, None, None, None, 66.0, None, 66.49, None, None, -15.74, None, -15.7, 83.0, None, 20.62, None, -15.7, 0.1, -2.0, 2022-01-01 12:00:00
83.6, None, None, None, 0.0, 197.6, -17.0, -19.4, None, None, None, None, None, 66.0, None, 66.17, None, None, -15.34, None, -15.3, 84.0, None, 23.11, None, -15.3, 0.1, 0.0, 2022-01-01 13:00:00
83.8, None, None, None, 0.0, 192.4, -17.0, -19.4, None, None, None, None, None, 66.0, None, None, None, None, -15.05, None, -15.1, 84.0, None, 23.61, None, -15.1, 0.1, 0.0, 2022-01-01 14:00:00
84.1, None, None, None, 0.0, 184.4, -17.0, -19.4, None, None, None, None, None, 66.0, None, None, None, None, -14.66, None, -14.7, 84.0, None, 19.72, None, -14.7, 0.4, 0.0, 2022-01-01 15:00:00
84.2, None, None, None, 0.0, 188.1, -16.0, -19.4, None, None, None, None, None, 66.0, None, None, None, None, -14.43, None, -14.4, 84.0, None, 21.59, None, -14.4, 0.3, 0.0, 2022-01-01 16:00:00
84.5, None, None, None, 0.0, 185.9, -16.0, -19.4, None, None, None, None, None, 66.0, None, None, None, None, -14.18, None, -14.2, 85.0, None, 22.8, None, -14.2, 0.2, 0.0, 2022-01-01 17:00:00
84.7, None, None, None, 0.0, 167.3, -16.0, -19.4, None, None, None, None, None, 66.0, None, None, None, None, -14.03, None, -14.0, 85.0, None, 26.52, None, -14.0, 0.2, 0.0, 2022-01-01 18:00:00
84.9, None, None, None, 0.0, 150.3, -16.0, -14.0, None, None, None, None, None, 66.0, None, None, None, None, -13.87, None, -13.9, 85.0, None, 32.99, None, -13.9, 0.1, 7.0, 2022-01-01 19:00:00
85.3, None, None, None, 0.0, 121.8, -15.0, -14.0, None, None, None, None, None, 66.0, None, None, None, None, -13.46, None, -13.5, 85.0, None, 24.27, None, -13.5, 0.2, 7.0, 2022-01-01 20:00:00
85.2, None, None, None, 0.0, 119.1, -15.0, -14.0, None, None, None, None, None, 66.0, None, None, None, None, -13.35, None, -13.4, 85.0, None, 23.44, None, -13.4, 0.0, 7.0, 2022-01-01 21:00:00
85.3, None, None, None, 0.0, 122.7, -15.0, -14.0, None, None, None, None, None, 66.0, None, None, None, None, -13.35, None, -13.4, 85.0, None, 28.2, None, -13.4, 0.0, 7.0, 2022-01-01 22:00:00
85.4, None, None, None, 0.0, 133.0, -15.0, -14.0, None, None, None, None, None, 66.0, None, None, None, None, -13.26, None, -13.3, 85.0, None, 33.54, None, -13.3, 0.2, 7.0, 2022-01-01 23:00:00
85.5, None, None, None, 0.0, 129.1, -15.0, -14.0, None, None, None, None, None, 72.0, None, 72.03, None, None, -13.21, None, -13.2, 86.0, None, 32.24, None, -13.2, 0.1, 6.0, 2022-01-02 00:00:00
85.5, None, None, None, 0.0, 125.5, -15.0, -14.0, None, None, None, None, None, 73.0, None, 72.85, None, None, -13.21, None, -13.2, 86.0, None, 29.85, None, -13.2, -0.2, 1.0, 2022-01-02 01:00:00
85.5, None, None, None, 0.0, 138.8, -15.0, -14.0, None, None, None, None, None, 72.0, None, 71.96, None, None, -13.06, None, -13.1, 86.0, None, 34.16, None, -13.1, 0.4, -1.0, 2022-01-02 02:00:00
85.6, None, None, None, 0.0, 148.3, -15.0, -14.0, None, None, None, None, None, 71.0, None, 71.0, None, None, -13.01, None, -13.0, 86.0, None, 33.59, None, -13.0, 0.1, -1.0, 2022-01-02 03:00:00
85.7, None, None, None, 0.0, 144.7, -15.0, -14.0, None, None, None, None, None, 72.0, None, 72.4, None, None, -12.87, None, -12.9, 86.0, None, 32.86, None, -12.9, -0.1, 2.0, 2022-01-02 04:00:00
85.8, None, None, None, 0.0, 145.6, -14.0, -14.0, None, None, None, None, None, 71.0, None, 71.06, None, None, -12.72, None, -12.7, 86.0, None, 34.15, None, -12.7, 0.0, -1.0, 2022-01-02 05:00:00
86.1, None, None, None, 0.0, 200.9, -14.0, -14.0, None, None, None, None, None, 71.0, None, 71.42, None, None, -12.53, None, -12.5, 86.0, None, 42.97, None, -12.5, 0.2, 1.0, 2022-01-02 06:00:00
86.3, None, None, None, 0.0, 240.4, -14.0, -12.5, None, None, None, None, None, 72.0, None, 71.53, None, None, -12.3, None, -12.3, 86.0, None, 27.23, None, -12.3, 0.1, 0.0, 2022-01-02 07:00:00
86.4, None, None, None, 0.0, 161.8, -14.0, -12.5, None, None, None, None, None, 71.0, None, 71.42, None, None, -11.96, None, -12.0, 86.0, None, 36.49, None, -12.0, -0.1, 0.0, 2022-01-02 08:00:00
86.3, None, None, None, 0.0, 168.3, -13.0, -12.5, None, None, None, None, None, 71.0, None, 71.19, None, None, -11.77, None, -11.8, 86.0, None, 24.68, None, -11.8, 0.1, 0.0, 2022-01-02 09:00:00
86.5, None, None, None, 0.0, 180.7, -13.0, -12.5, None, None, None, None, None, 71.0, None, 71.23, None, None, -11.48, None, -11.5, 87.0, None, 19.5, None, -11.5, 0.2, 0.0, 2022-01-02 10:00:00
86.8, None, None, None, 0.0, 180.6, -13.0, -12.5, None, None, None, None, None, 70.0, None, 70.49, None, None, -11.08, None, -11.1, 87.0, None, 13.37, None, -11.1, 0.1, -1.0, 2022-01-02 11:00:00
87.2, None, None, None, 0.0, 180.9, -12.0, -12.5, None, None, None, None, None, 71.0, None, 70.63, None, None, -10.66, None, -10.7, 87.0, None, 20.67, None, -10.7, 0.2, 0.0, 2022-01-02 12:00:00
87.3, None, None, None, 0.0, 199.7, -12.0, -12.5, None, None, None, None, None, 71.0, None, 70.68, None, None, -10.57, None, -10.6, 87.0, None, 18.24, None, -10.6, 0.2, 0.0, 2022-01-02 13:00:00
87.5, None, None, None, 0.0, 194.4, -12.0, -12.5, None, None, None, None, None, 70.0, None, 70.19, None, None, -10.16, None, -10.2, 88.0, None, 9.45, None, -10.2, 0.5, 0.0, 2022-01-02 14:00:00
87.4, None, None, None, 0.0, 186.9, -12.0, -12.5, None, None, None, None, None, 71.0, None, 70.95, None, None, -10.24, None, -10.1, 87.0, None, 13.68, None, -10.2, 0.4, 1.0, 2022-01-02 15:00:00
87.3, None, None, None, 0.0, 187.0, -12.0, -12.5, None, None, None, None, None, 72.0, None, 71.77, None, None, -10.37, None, -10.1, 87.0, None, 14.99, None, -10.4, 0.3, 1.0, 2022-01-02 16:00:00
87.4, None, None, None, 0.0, 196.5, -12.0, -12.5, None, None, None, None, None, 72.0, None, None, None, None, -10.37, None, -10.1, 87.0, None, 14.23, None, -10.4, 0.1, 1.0, 2022-01-02 17:00:00
87.7, None, None, None, 0.0, 203.7, -12.0, -12.5, None, None, None, None, None, 72.0, None, 71.83, None, None, -10.21, None, -10.1, 88.0, None, 20.43, None, -10.2, 0.4, 0.0, 2022-01-02 18:00:00
88.2, None, None, None, 0.0, 199.1, -11.0, -10.2, None, None, None, None, None, 72.0, None, 72.05, None, None, -9.74, None, -9.7, 88.0, None, 23.94, None, -9.7, 0.5, 0.0, 2022-01-02 19:00:00
88.5, None, None, None, 0.0, 185.8, -11.0, -10.2, None, None, None, None, None, 72.0, None, None, None, None, -9.3, None, -9.3, 89.0, None, 22.76, None, -9.3, 0.5, 0.0, 2022-01-02 20:00:00
88.7, None, None, None, 0.0, 201.5, -10.0, -10.2, None, None, None, None, None, 73.0, None, 73.02, None, None, -9.06, None, -9.1, 89.0, None, 25.54, None, -9.1, 0.4, 1.0, 2022-01-02 21:00:00
88.9, None, None, None, 0.0, 187.6, -10.0, -10.2, None, None, None, None, None, 74.0, None, 73.76, None, None, -8.77, None, -8.8, 89.0, None, 25.69, None, -8.8, 0.2, 1.0, 2022-01-02 22:00:00
