station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, dwpt_temp
-17.6, -17.56, 69.62, -14.1, 70.0, -18.0, 2022-02-22 23:00:00, -21.0
-17.8, -17.81, 70.23, -14.1, 70.0, -18.0, 2022-02-23 00:00:00, -22.0
-17.8, -17.84, 64.4, -14.1, 64.0, -18.7, 2022-02-23 01:00:00, -22.0
-18.8, -18.81, 72.46, -14.1, 72.0, -19.2, 2022-02-23 02:00:00, -22.0
-19.6, -19.58, 75.58, -14.1, 76.0, -19.7, 2022-02-23 03:00:00, -22.0
-19.7, -19.7, 76.19, -14.1, 76.0, -19.8, 2022-02-23 04:00:00, -22.0
-19.0, -19.01, 74.08, -14.1, 74.0, -19.9, 2022-02-23 05:00:00, -22.0
-19.7, -19.73, 78.6, -14.1, 79.0, -20.0, 2022-02-23 06:00:00, -22.0
-19.2, -19.19, 76.07, -18.7, 76.0, -19.9, 2022-02-23 07:00:00, -22.0
-17.7, -17.65, 68.57, -17.6, 69.0, -19.9, 2022-02-23 08:00:00, -21.0
-16.3, -16.32, 62.97, -16.3, 63.0, -19.9, 2022-02-23 09:00:00, -21.0
-15.2, -15.18, 56.8, -15.1, 57.0, -19.9, 2022-02-23 10:00:00, -21.0
-12.5, None, None, -12.5, 49.0, -19.9, 2022-02-23 11:00:00, -20.0
-10.9, -10.91, 44.69, -10.9, 45.0, -19.9, 2022-02-23 12:00:00, -19.0
-9.8, -9.8, 43.56, -9.8, 44.0, -19.9, 2022-02-23 13:00:00, -19.0
-9.1, -9.1, 44.21, -9.0, 44.0, -19.9, 2022-02-23 14:00:00, -18.0
-8.9, -8.86, 43.68, -8.6, 44.0, -19.9, 2022-02-23 15:00:00, -18.0
-8.6, -8.6, 45.77, -8.4, 46.0, -19.9, 2022-02-23 16:00:00, -17.0
-8.5, -8.49, 48.29, -8.2, 48.0, -19.9, 2022-02-23 17:00:00, -16.0
-8.8, -8.83, 52.03, -8.2, 52.0, -19.9, 2022-02-23 18:00:00, -16.0
-9.4, -9.4, 59.33, -8.7, 59.0, -9.5, 2022-02-23 19:00:00, -15.0
-9.4, -9.43, 62.79, -8.7, 63.0, -9.6, 2022-02-23 20:00:00, -15.0
-9.1, -9.14, 63.43, -8.7, 63.0, -9.7, 2022-02-23 21:00:00, -14.0
-10.2, -10.22, 69.39, -8.7, 69.0, -10.2, 2022-02-23 22:00:00, -14.0
-9.0, -9.02, 63.64, -8.7, 64.0, -10.3, 2022-02-23 23:00:00, -14.0
-10.3, -10.3, 61.54, -8.7, 62.0, -10.3, 2022-02-24 00:00:00, -15.0
-10.8, -10.76, 68.35, -8.7, 68.0, -11.1, 2022-02-24 01:00:00, -15.0
-10.5, -10.47, 77.38, -8.7, 77.0, -11.1, 2022-02-24 02:00:00, -13.0
-10.8, -10.82, 84.1, -8.7, 84.0, -11.1, 2022-02-24 03:00:00, -13.0
-10.9, -10.94, 81.5, -8.7, 82.0, -11.1, 2022-02-24 04:00:00, -13.0
-10.3, -10.26, 74.94, -8.7, 75.0, -11.1, 2022-02-24 05:00:00, -14.0
-11.0, -11.03, 77.94, -8.7, 78.0, -11.1, 2022-02-24 06:00:00, -14.0
-12.7, -12.67, 83.6, -10.9, 84.0, -12.7, 2022-02-24 07:00:00, -15.0
-12.2, -12.15, 85.4, -10.9, 85.0, -13.0, 2022-02-24 08:00:00, -14.0
None, -10.23, 76.35, None, None, None, 2022-02-24 09:00:00, None
None, -7.711, 63.6, None, None, None, 2022-02-24 10:00:00, None
-6.0, -5.981, 56.25, -6.0, 56.0, -13.0, 2022-02-24 11:00:00, -13.0
-4.4, -4.405, 51.18, -4.4, 51.0, -13.0, 2022-02-24 12:00:00, -12.0
-3.1, -3.059, 48.65, -3.1, 49.0, -13.0, 2022-02-24 13:00:00, -11.0
-1.9, -1.868, 45.64, -2.1, 46.0, -13.0, 2022-02-24 14:00:00, -11.0
-2.0, -2.022, 46.27, -1.8, 46.0, -13.0, 2022-02-24 15:00:00, -11.0
-2.5, -2.496, 50.28, -1.8, 50.0, -13.0, 2022-02-24 16:00:00, -10.0
-6.6, -6.563, 76.29, -1.8, 76.0, -13.0, 2022-02-24 17:00:00, -10.0
-6.9, -6.863, 71.03, -1.8, 71.0, -13.0, 2022-02-24 18:00:00, -11.0
-8.5, -8.52, 79.59, -6.8, 80.0, -8.5, 2022-02-24 19:00:00, -11.0
-8.8, -8.77, 80.5, -6.8, 81.0, -9.0, 2022-02-24 20:00:00, -11.0
-9.9, -9.89, 84.4, -6.8, 84.0, -10.0, 2022-02-24 21:00:00, -12.0
-10.3, -10.26, 85.1, -6.8, 85.0, -10.3, 2022-02-24 22:00:00, -12.0
-10.8, -10.75, 86.0, -6.8, 86.0, -10.9, 2022-02-24 23:00:00, -13.0
-11.4, -11.38, 87.6, -6.8, 88.0, -11.4, 2022-02-25 00:00:00, -13.0
-11.7, -11.66, 89.0, -6.8, 89.0, -11.8, 2022-02-25 01:00:00, -13.0
-12.0, -11.95, 90.6, -6.8, 91.0, -12.3, 2022-02-25 02:00:00, -13.0
-12.3, -12.32, 89.5, -6.8, 90.0, -12.5, 2022-02-25 03:00:00, -14.0
-12.5, -12.54, 89.7, -6.8, 90.0, -12.7, 2022-02-25 04:00:00, -14.0
-12.8, -12.78, 89.3, -6.8, 89.0, -13.2, 2022-02-25 05:00:00, -14.0
-13.4, -13.38, 88.7, -6.8, 89.0, -13.7, 2022-02-25 06:00:00, -15.0
-13.8, -13.79, 87.5, -13.3, 88.0, -13.9, 2022-02-25 07:00:00, -15.0
-13.5, -13.45, 87.7, -13.3, 88.0, -14.0, 2022-02-25 08:00:00, -15.0
-10.6, -10.55, 87.8, -10.6, 88.0, -14.0, 2022-02-25 09:00:00, -12.0
-8.4, -8.36, 73.21, -8.3, 73.0, -14.0, 2022-02-25 10:00:00, -12.0
-5.7, -5.74, 63.66, -5.6, 64.0, -14.0, 2022-02-25 11:00:00, -11.0
-3.8, -3.799, 56.95, -3.7, 57.0, -14.0, 2022-02-25 12:00:00, -10.0
-1.7, -1.701, 50.3, -1.7, 50.0, -14.0, 2022-02-25 13:00:00, -10.0
-1.4, -1.431, 51.28, -1.1, 51.0, -14.0, 2022-02-25 14:00:00, -9.0
-3.6, -3.604, 69.92, -1.1, 70.0, -14.0, 2022-02-25 15:00:00, -8.0
-5.0, -5.038, 79.82, -1.1, 80.0, -14.0, 2022-02-25 16:00:00, -8.0
-5.4, -5.369, 80.8, -1.1, 81.0, -14.0, 2022-02-25 17:00:00, -8.0
-5.4, -5.448, 79.07, -1.1, 79.0, -14.0, 2022-02-25 18:00:00, -8.0
-6.7, -6.657, 84.3, -5.4, 84.0, -6.7, 2022-02-25 19:00:00, -9.0
-7.4, -7.367, 85.7, -5.4, 86.0, -7.4, 2022-02-25 20:00:00, -9.0
-7.7, -7.707, 85.2, -5.4, 85.0, -7.9, 2022-02-25 21:00:00, -9.0
-7.7, -7.723, 86.2, -5.4, 86.0, -8.4, 2022-02-25 22:00:00, -9.0
-8.5, -8.46, 86.0, -5.4, 86.0, -8.9, 2022-02-25 23:00:00, -10.0
-9.4, -9.41, 89.0, -5.4, 89.0, -9.5, 2022-02-26 00:00:00, -11.0
-9.8, -9.84, 89.2, -5.4, 89.0, -10.0, 2022-02-26 01:00:00, -11.0
-10.2, -10.21, 90.3, -5.4, 90.0, -10.5, 2022-02-26 02:00:00, -11.0
-10.6, -10.6, 90.6, -5.4, 91.0, -11.0, 2022-02-26 03:00:00, -12.0
-10.7, -10.74, 89.2, -5.4, 89.0, -11.2, 2022-02-26 04:00:00, -12.0
-10.3, -10.3, 88.7, -5.4, 89.0, -11.2, 2022-02-26 05:00:00, -12.0
-10.4, -10.44, 88.0, -5.4, 88.0, -11.2, 2022-02-26 06:00:00, -12.0
-10.1, -10.13, 89.1, -10.0, 89.0, -10.5, 2022-02-26 07:00:00, -12.0
-8.7, -8.7, 80.3, -8.7, 80.0, -10.5, 2022-02-26 08:00:00, -11.0
-7.9, -7.893, 77.0, -7.9, 77.0, -10.5, 2022-02-26 09:00:00, -11.0
-6.2, -6.201, 66.18, -6.1, 66.0, -10.5, 2022-02-26 10:00:00, -11.0
-3.9, -3.889, 56.92, -3.7, 57.0, -10.5, 2022-02-26 11:00:00, -10.0
-2.1, -2.135, 49.79, -2.2, 50.0, -10.5, 2022-02-26 12:00:00, -10.0
-0.7, -0.704, 46.32, -1.0, 46.0, -10.5, 2022-02-26 13:00:00, -10.0
0.5, 0.534, 44.56, 0.7, 45.0, -10.5, 2022-02-26 14:00:00, -10.0
1.0, 0.955, 44.25, 1.5, 44.0, -10.5, 2022-02-26 15:00:00, -10.0
1.2, 1.206, 45.33, 1.7, 45.0, -10.5, 2022-02-26 16:00:00, -9.0
-1.3, -1.292, 57.16, 1.7, 57.0, -10.5, 2022-02-26 17:00:00, -8.0
-2.3, -2.342, 74.4, 1.7, 74.0, -10.5, 2022-02-26 18:00:00, -6.0
-2.4, -2.432, 76.95, -2.2, 77.0, -2.6, 2022-02-26 19:00:00, -6.0
-0.2, -0.169, 50.1, -0.1, 50.0, -2.6, 2022-02-26 20:00:00, -9.0
-1.3, -1.306, 57.58, -0.1, 58.0, -2.6, 2022-02-26 21:00:00, -8.0
-1.4, -1.429, 69.53, -0.1, 70.0, -2.6, 2022-02-26 22:00:00, -6.0
-2.6, -2.591, 84.4, -0.1, 84.0, -2.6, 2022-02-26 23:00:00, -5.0
-3.0, -3.003, 92.4, -0.1, 92.0, -3.1, 2022-02-27 00:00:00, -4.0
-3.1, -3.075, 89.8, -0.1, 90.0, -3.2, 2022-02-27 01:00:00, -4.0
-3.3, -3.252, 91.2, -0.1, 91.0, -3.4, 2022-02-27 02:00:00, -4.0
-3.2, -3.164, 90.7, -0.1, 91.0, -3.4, 2022-02-27 03:00:00, -4.0
-3.3, -3.281, 91.7, -0.1, 92.0, -3.4, 2022-02-27 04:00:00, -4.0
-3.4, -3.388, 91.6, -0.1, 92.0, -3.4, 2022-02-27 05:00:00, -4.0
-3.0, -3.034, 88.6, -0.1, 89.0, -3.5, 2022-02-27 06:00:00, -4.0
-2.6, -2.624, 94.1, -2.6, 94.0, -3.0, 2022-02-27 07:00:00, -3.0
-2.0, -1.98, 89.7, 0.0, 90.0, -3.0, 2022-02-27 08:00:00, -3.0
-1.5, -1.532, 88.9, 0.0, 89.0, -3.0, 2022-02-27 09:00:00, -3.0
1.4, 1.436, 76.99, 1.6, 77.0, -3.0, 2022-02-27 10:00:00, -2.0
2.1, 2.052, 86.2, 2.2, 86.0, -3.0, 2022-02-27 11:00:00, 0.0
5.1, 5.148, 73.43, 5.3, 73.0, -3.0, 2022-02-27 12:00:00, 1.0
6.7, 6.66, 54.72, 7.0, 55.0, -3.0, 2022-02-27 13:00:00, -2.0
7.2, 7.17, 50.59, 7.1, 51.0, -3.0, 2022-02-27 14:00:00, -2.0
6.3, 6.321, 53.72, 7.2, 54.0, -3.0, 2022-02-27 15:00:00, -2.0
5.0, 5.044, 62.94, 7.2, 63.0, -3.0, 2022-02-27 16:00:00, -2.0
3.3, 3.308, 72.72, 7.2, 73.0, -3.0, 2022-02-27 17:00:00, -1.0
0.2, 0.242, 86.2, 7.2, 86.0, -3.0, 2022-02-27 18:00:00, -2.0
-0.1, -0.073, 90.2, 0.7, 90.0, -0.2, 2022-02-27 19:00:00, -1.0
-0.1, -0.117, 91.9, 0.7, 92.0, -0.2, 2022-02-27 20:00:00, -1.0
0.4, 0.395, 89.3, 0.7, 89.0, -0.2, 2022-02-27 21:00:00, -1.0
0.4, 0.35, 90.6, 0.7, 91.0, -0.2, 2022-02-27 22:00:00, -1.0
0.2, 0.223, 93.0, 0.7, 93.0, -0.2, 2022-02-27 23:00:00, -1.0
0.4, 0.434, 90.7, 0.8, 91.0, -0.2, 2022-02-28 00:00:00, -1.0
0.1, 0.093, 94.6, 0.8, 95.0, -0.2, 2022-02-28 01:00:00, -1.0
-0.1, -0.114, 95.6, 0.8, 96.0, -0.2, 2022-02-28 02:00:00, -1.0
-0.1, -0.138, 96.7, 0.8, 97.0, -0.2, 2022-02-28 03:00:00, 0.0
-0.1, -0.102, 96.4, 0.8, 96.0, -0.2, 2022-02-28 04:00:00, 0.0
0.2, 0.182, 96.9, 0.8, 97.0, -0.2, 2022-02-28 05:00:00, 0.0
-0.3, -0.298, 96.5, 0.8, 97.0, -0.4, 2022-02-28 06:00:00, -1.0
-0.1, -0.101, 97.5, -0.1, 98.0, -0.6, 2022-02-28 07:00:00, -1.0
0.7, 0.73, 97.3, 1.0, 97.0, -0.6, 2022-02-28 08:00:00, 0.0
2.5, 2.517, 97.4, 2.3, 97.0, -0.6, 2022-02-28 09:00:00, 2.0
4.8, 4.842, 71.55, 4.8, 72.0, -0.6, 2022-02-28 10:00:00, 0.0
4.5, 4.492, 81.1, 5.5, 81.0, -0.6, 2022-02-28 11:00:00, 1.0
4.3, 4.304, 83.6, 5.6, 84.0, -0.6, 2022-02-28 12:00:00, 2.0
5.0, 4.997, 75.6, 7.1, 76.0, -0.6, 2022-02-28 13:00:00, 1.0
4.1, 4.137, 75.07, 7.1, 75.0, -0.6, 2022-02-28 14:00:00, 0.0
4.8, 4.763, 73.41, 7.1, 73.0, -0.6, 2022-02-28 15:00:00, 0.0
3.3, 3.256, 90.2, 7.1, 90.0, -0.6, 2022-02-28 16:00:00, 2.0
2.0, 1.955, 95.1, 7.1, 95.0, -0.6, 2022-02-28 17:00:00, 1.0
1.7, 1.68, 96.9, 7.1, 97.0, -0.6, 2022-02-28 18:00:00, 1.0
1.1, 1.106, 97.4, 1.7, 97.0, 0.7, 2022-02-28 19:00:00, 1.0
0.8, 0.827, 97.7, 1.7, 98.0, 0.4, 2022-02-28 20:00:00, 0.0
1.1, 1.115, 97.9, 1.7, 98.0, 0.4, 2022-02-28 21:00:00, 1.0
0.9, 0.854, 98.0, 1.7, 98.0, 0.3, 2022-02-28 22:00:00, 0.0
0.0, -0.017, 98.1, 1.7, 98.0, -0.1, 2022-02-28 23:00:00, 0.0
0.7, 0.66, 98.5, 1.7, 99.0, -0.1, 2022-03-01 00:00:00, 1.0
0.4, 0.407, 98.4, 1.7, 98.0, -0.1, 2022-03-01 01:00:00, 0.0
0.5, 0.476, 98.6, 1.7, 99.0, -0.1, 2022-03-01 02:00:00, 0.0
1.1, 1.125, 98.9, 1.7, 99.0, -0.1, 2022-03-01 03:00:00, 1.0
0.8, 0.76, 98.2, 1.7, 98.0, -0.1, 2022-03-01 04:00:00, 1.0
0.5, 0.546, 94.9, 1.7, 95.0, -0.1, 2022-03-01 05:00:00, 0.0
0.7, 0.702, 95.1, 2.4, 95.0, -0.1, 2022-03-01 06:00:00, 0.0
1.3, 1.29, 96.7, 1.7, 97.0, 0.5, 2022-03-01 07:00:00, 1.0
1.5, 1.474, 97.6, 1.8, 98.0, 0.5, 2022-03-01 08:00:00, 1.0
4.7, 4.716, 82.0, 4.9, 82.0, 0.5, 2022-03-01 09:00:00, 2.0
4.8, 4.783, 79.24, 5.1, 79.0, 0.5, 2022-03-01 10:00:00, 1.0
6.4, 6.439, 70.85, 6.6, 71.0, 0.5, 2022-03-01 11:00:00, 1.0
7.9, 7.947, 55.68, 8.0, 56.0, 0.5, 2022-03-01 12:00:00, 0.0
8.2, 8.18, 52.37, 8.6, 52.0, 0.5, 2022-03-01 13:00:00, -1.0
7.9, 7.883, 51.96, 8.6, 52.0, 0.5, 2022-03-01 14:00:00, -2.0
7.2, 7.223, 55.57, 8.6, 56.0, 0.5, 2022-03-01 15:00:00, -1.0
6.6, 6.608, 58.12, 8.6, 58.0, 0.5, 2022-03-01 16:00:00, -1.0
3.5, 3.543, 75.13, 8.6, 75.0, 0.5, 2022-03-01 17:00:00, 0.0
3.6, 3.624, 69.85, 8.6, 70.0, 0.5, 2022-03-01 18:00:00, -1.0
4.5, 4.528, 64.5, 4.9, 65.0, 3.1, 2022-03-01 19:00:00, -1.0
1.4, 1.417, 79.12, 5.6, 79.0, 0.8, 2022-03-01 20:00:00, -1.0
1.4, 1.359, 81.2, 5.6, 81.0, 0.4, 2022-03-01 21:00:00, -2.0
1.6, 1.644, 83.2, 5.6, 83.0, 0.4, 2022-03-01 22:00:00, -1.0
0.6, 0.559, 87.0, 5.6, 87.0, 0.4, 2022-03-01 23:00:00, -1.0
0.3, 0.292, 89.9, 5.6, 90.0, 0.3, 2022-03-02 00:00:00, -1.0
2.4, 2.425, 76.29, 5.6, 76.0, 0.1, 2022-03-02 01:00:00, -1.0
3.2, 3.191, 72.81, 5.6, 73.0, 0.1, 2022-03-02 02:00:00, -1.0
1.8, 1.776, 88.0, 5.6, 88.0, 0.1, 2022-03-02 03:00:00, 0.0
1.1, 1.096, 90.5, 5.6, 91.0, 0.1, 2022-03-02 04:00:00, 0.0
0.6, 0.55, 94.4, 5.6, 94.0, 0.1, 2022-03-02 05:00:00, 0.0
0.6, 0.599, 94.7, 5.6, 95.0, 0.1, 2022-03-02 06:00:00, 0.0
0.8, 0.83, 95.4, 1.2, 95.0, 0.6, 2022-03-02 07:00:00, 0.0
0.1, 0.072, 96.8, 1.2, 97.0, 0.0, 2022-03-02 08:00:00, 0.0
0.7, 0.727, 97.5, 1.2, 98.0, 0.0, 2022-03-02 09:00:00, 0.0
1.8, 1.768, 97.4, 1.7, 97.0, 0.0, 2022-03-02 10:00:00, 2.0
2.4, 2.398, 96.6, 2.4, 97.0, 0.0, 2022-03-02 11:00:00, 2.0
2.4, 2.443, 96.6, 2.7, 97.0, 0.0, 2022-03-02 12:00:00, 2.0
3.0, 3.046, 96.4, 3.2, 96.0, 0.0, 2022-03-02 13:00:00, 2.0
3.7, 3.739, 90.2, 3.8, 90.0, 0.0, 2022-03-02 14:00:00, 2.0
4.4, 4.379, 89.9, 4.4, 90.0, 0.0, 2022-03-02 15:00:00, 3.0
3.2, 3.23, 91.9, 4.4, 92.0, 0.0, 2022-03-02 16:00:00, 2.0
2.6, 2.578, 93.7, 4.4, 94.0, 0.0, 2022-03-02 17:00:00, 2.0
1.9, 1.859, 97.2, 4.4, 97.0, 0.0, 2022-03-02 18:00:00, 1.0
0.7, None, None, 1.9, 97.0, 0.7, 2022-03-02 19:00:00, 0.0
0.3, 0.313, 97.8, 1.9, 98.0, 0.4, 2022-03-02 20:00:00, 0.0
-0.3, -0.273, 98.2, 1.9, 98.0, -0.4, 2022-03-02 21:00:00, -1.0
-0.8, -0.784, 98.4, 1.9, 98.0, -0.9, 2022-03-02 22:00:00, -1.0
-0.5, -0.498, 98.3, 1.9, 98.0, -0.9, 2022-03-02 23:00:00, -1.0
-0.2, -0.181, 98.6, 1.9, 99.0, -0.9, 2022-03-03 00:00:00, 0.0
-0.1, -0.141, 98.6, 1.9, 99.0, -0.9, 2022-03-03 01:00:00, 0.0
0.0, 0.002, 98.5, 1.9, 99.0, -0.9, 2022-03-03 02:00:00, 0.0
0.1, 0.12, 98.6, 1.9, 99.0, -0.9, 2022-03-03 03:00:00, 0.0
0.0, -0.009, 98.6, 1.9, 99.0, -0.9, 2022-03-03 04:00:00, 0.0
-0.3, -0.321, 98.5, 1.9, 99.0, -0.9, 2022-03-03 05:00:00, 0.0
-0.3, -0.253, 98.6, 1.9, 99.0, -0.9, 2022-03-03 06:00:00, -1.0
-0.2, -0.177, 98.7, -0.1, 99.0, -0.4, 2022-03-03 07:00:00, 0.0
0.5, 0.538, 98.6, 0.7, 99.0, -0.4, 2022-03-03 08:00:00, 0.0
0.9, 0.866, 98.2, 0.8, 98.0, -0.4, 2022-03-03 09:00:00, 0.0
1.6, 1.598, 93.9, 1.8, 94.0, -0.4, 2022-03-03 10:00:00, 0.0
4.0, 4.025, 69.91, 4.2, 70.0, -0.4, 2022-03-03 11:00:00, -1.0
4.9, 4.861, 66.15, 5.3, 66.0, -0.4, 2022-03-03 12:00:00, -1.0
6.4, 6.374, 56.84, 6.6, 57.0, -0.4, 2022-03-03 13:00:00, -2.0
5.0, 5.039, 58.8, 6.6, 59.0, -0.4, 2022-03-03 14:00:00, -3.0
4.2, 4.151, 73.02, 6.6, 73.0, -0.4, 2022-03-03 15:00:00, 0.0
4.9, 4.914, 63.66, 6.6, 64.0, -0.4, 2022-03-03 16:00:00, -1.0
4.3, 4.331, 66.49, 6.6, 66.0, -0.4, 2022-03-03 17:00:00, -1.0
2.4, 2.352, 75.52, 6.6, 76.0, -0.4, 2022-03-03 18:00:00, -1.0
0.2, 0.182, 89.6, 2.4, 90.0, 0.1, 2022-03-03 19:00:00, -1.0
1.6, 1.57, 82.9, 2.4, 83.0, 0.1, 2022-03-03 20:00:00, -1.0
0.1, 0.124, 94.4, 2.4, 94.0, 0.1, 2022-03-03 21:00:00, -1.0
-0.5, -0.53, 95.0, 2.4, 95.0, -0.5, 2022-03-03 22:00:00, -1.0
-1.2, -1.209, 95.6, 2.4, 96.0, -1.4, 2022-03-03 23:00:00, -1.0
-0.9, -0.866, 95.3, 2.4, 95.0, -1.5, 2022-03-04 00:00:00, -1.0
-0.7, -0.74, 95.4, 2.4, 95.0, -1.5, 2022-03-04 01:00:00, -1.0
-0.7, -0.72, 94.7, 2.4, 95.0, -1.5, 2022-03-04 02:00:00, -1.0
-0.7, -0.717, 95.5, 2.4, 96.0, -1.5, 2022-03-04 03:00:00, -1.0
-0.7, -0.716, 96.0, 2.4, 96.0, -1.5, 2022-03-04 04:00:00, -1.0
-1.0, -1.049, 94.9, 2.4, 95.0, -1.5, 2022-03-04 05:00:00, -2.0
-1.9, -1.873, 94.4, 2.4, 94.0, -1.9, 2022-03-04 06:00:00, -3.0
-2.2, -2.166, 93.9, -1.9, 94.0, -2.3, 2022-03-04 07:00:00, -3.0
-1.4, -1.365, 91.6, -1.4, 92.0, -2.3, 2022-03-04 08:00:00, -2.0
0.6, 0.642, 80.7, 0.9, 81.0, -2.3, 2022-03-04 09:00:00, -2.0
3.0, 3.021, 69.28, 2.8, 69.0, -2.3, 2022-03-04 10:00:00, -2.0
4.9, 4.853, 57.08, 4.9, 57.0, -2.3, 2022-03-04 11:00:00, -3.0
6.4, 6.353, 46.75, 6.2, 47.0, -2.3, 2022-03-04 12:00:00, -4.0
5.3, 5.336, 40.46, 6.3, 40.0, -2.3, 2022-03-04 13:00:00, -7.0
5.4, 5.354, 33.67, 6.3, 34.0, -2.3, 2022-03-04 14:00:00, -10.0
5.9, 5.883, 35.15, 6.3, 35.0, -2.3, 2022-03-04 15:00:00, -8.0
5.5, 5.508, 37.1, 6.3, 37.0, -2.3, 2022-03-04 16:00:00, -8.0
3.8, 3.845, 42.56, 6.3, 43.0, -2.3, 2022-03-04 17:00:00, -8.0
0.7, 0.652, 72.27, 6.3, 72.0, -2.3, 2022-03-04 18:00:00, -4.0
0.8, 0.773, 67.97, 1.7, 68.0, 0.3, 2022-03-04 19:00:00, -4.0
0.4, 0.37, 74.28, 2.2, 74.0, 0.2, 2022-03-04 20:00:00, -4.0
0.8, 0.773, 61.68, 2.2, 62.0, -0.6, 2022-03-04 21:00:00, -6.0
0.5, 0.49, 59.59, 2.2, 60.0, -0.7, 2022-03-04 22:00:00, -6.0
-1.2, -1.184, 74.67, 2.2, 75.0, -1.6, 2022-03-04 23:00:00, -5.0
0.1, 0.093, 60.39, 2.2, 60.0, -1.6, 2022-03-05 00:00:00, -7.0
-0.3, -0.276, 68.2, 2.2, 68.0, -1.6, 2022-03-05 01:00:00, -5.0
-1.0, -0.997, 68.92, 2.2, 69.0, -1.6, 2022-03-05 02:00:00, -6.0
-1.7, -1.715, 75.22, 2.2, 75.0, -1.7, 2022-03-05 03:00:00, -5.0
-1.5, -1.46, 75.98, 2.2, 76.0, -2.3, 2022-03-05 04:00:00, -5.0
-1.5, -1.535, 82.4, 2.2, 82.0, -2.3, 2022-03-05 05:00:00, -4.0
-1.2, -1.179, 76.82, 2.2, 77.0, -2.3, 2022-03-05 06:00:00, -5.0
-1.4, -1.433, 72.53, 0.1, 73.0, -1.6, 2022-03-05 07:00:00, -5.0
-0.1, -0.137, 65.78, 0.4, 66.0, -1.6, 2022-03-05 08:00:00, -5.0
1.8, 1.807, 51.09, 2.0, 51.0, -1.6, 2022-03-05 09:00:00, -7.0
2.5, 2.525, 50.08, 2.7, 50.0, -1.6, 2022-03-05 10:00:00, -7.0
3.3, 3.328, 44.77, 3.7, 45.0, -1.6, 2022-03-05 11:00:00, -7.0
4.3, 4.295, 42.55, 4.8, 43.0, -1.6, 2022-03-05 12:00:00, -7.0
5.4, 5.359, 39.55, 5.4, 40.0, -1.6, 2022-03-05 13:00:00, -7.0
5.4, 5.352, 38.54, 6.0, 39.0, -1.6, 2022-03-05 14:00:00, -8.0
6.2, 6.204, 33.61, 6.4, 34.0, -1.6, 2022-03-05 15:00:00, -9.0
5.4, 5.364, 36.8, 6.6, 37.0, -1.6, 2022-03-05 16:00:00, -8.0
3.0, 3.047, 59.06, 6.6, 59.0, -1.6, 2022-03-05 17:00:00, -4.0
-0.2, -0.163, 75.36, 6.6, 75.0, -1.6, 2022-03-05 18:00:00, -4.0
-1.2, -1.179, 80.1, -0.1, 80.0, -1.3, 2022-03-05 19:00:00, -4.0
-1.2, -1.243, 78.28, -0.1, 78.0, -1.5, 2022-03-05 20:00:00, -4.0
-1.1, -1.077, 75.43, -0.1, 75.0, -1.5, 2022-03-05 21:00:00, -5.0
-0.7, -0.704, 79.91, -0.1, 80.0, -1.5, 2022-03-05 22:00:00, -3.0
-0.3, -0.343, 74.88, 0.2, 75.0, -1.5, 2022-03-05 23:00:00, -4.0
-0.1, -0.138, 60.55, 0.2, 61.0, -1.5, 2022-03-06 00:00:00, -6.0
0.9, 0.861, 57.01, 1.7, 57.0, -1.5, 2022-03-06 01:00:00, -7.0
0.6, 0.585, 68.6, 2.1, 69.0, -1.5, 2022-03-06 02:00:00, -5.0
0.6, 0.59, 55.74, 2.1, 56.0, -1.5, 2022-03-06 03:00:00, -8.0
-0.3, -0.344, 66.07, 2.1, 66.0, -1.5, 2022-03-06 04:00:00, -5.0
-0.1, -0.05, 70.14, 2.1, 70.0, -1.5, 2022-03-06 05:00:00, -4.0
-1.0, -0.958, 65.67, 2.1, 66.0, -1.5, 2022-03-06 06:00:00, -6.0
-1.8, -1.841, 76.3, -0.9, 76.0, -2.0, 2022-03-06 07:00:00, -5.0
-0.9, -0.881, 75.05, -0.9, 75.0, -2.1, 2022-03-06 08:00:00, -4.0
0.1, 0.142, 71.78, 0.1, 72.0, -2.1, 2022-03-06 09:00:00, -4.0
3.3, 3.343, 45.88, 3.9, 46.0, -2.1, 2022-03-06 10:00:00, -7.0
5.4, 5.352, 42.08, 5.4, 42.0, -2.1, 2022-03-06 11:00:00, -7.0
5.9, 5.855, 40.8, 6.2, 41.0, -2.1, 2022-03-06 12:00:00, -6.0
7.2, 7.16, 38.34, 7.2, 38.0, -2.1, 2022-03-06 13:00:00, -6.0
7.7, 7.679, 38.83, 7.8, 39.0, -2.1, 2022-03-06 14:00:00, -5.0
5.9, 5.867, 55.83, 8.1, 56.0, -2.1, 2022-03-06 15:00:00, -2.0
8.0, 8.02, 41.54, 8.7, 42.0, -2.1, 2022-03-06 16:00:00, -4.0
5.2, 5.204, 61.12, 8.7, 61.0, -2.1, 2022-03-06 17:00:00, -2.0
1.8, 1.803, 77.28, 8.7, 77.0, -2.1, 2022-03-06 18:00:00, -2.0
1.5, 1.527, 73.24, 2.7, 73.0, 1.0, 2022-03-06 19:00:00, -3.0
0.7, 0.667, 80.2, 2.7, 80.0, 0.4, 2022-03-06 20:00:00, -2.0
1.1, 1.084, 81.8, 2.7, 82.0, 0.3, 2022-03-06 21:00:00, -2.0
