station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
0.0, -23.01, 79.05, -22.9, None, 7.958, 11.66, 170.2, -25.0, None, -23.0, -27.1, 1010.9, 0.0, -25.0, 917.0, None, 0.0, 79.0, 2022-01-01 00:00:00, None, 917.0
0.0, -21.22, 80.0, -21.2, None, 7.533, 11.54, 166.2, -24.0, None, -21.2, -27.1, 1009.7, 0.0, -24.0, 916.0, None, 0.0, 80.0, 2022-01-01 01:00:00, None, 916.0
0.0, -19.93, 80.3, -20.0, None, 6.493, 12.46, 164.9, -22.0, None, -19.9, -27.1, 1009.6, 0.0, -22.0, 916.0, None, 0.0, 80.0, 2022-01-01 02:00:00, None, 916.0
0.0, -19.2, 79.75, -19.2, None, 5.757, 12.25, 167.2, -21.0, None, -19.2, -27.1, 1008.4, 0.0, -21.0, 915.0, None, 0.0, 80.0, 2022-01-01 03:00:00, None, 915.0
0.0, -17.23, 78.0, -16.8, None, 8.81, 10.2, 168.9, -20.0, None, -17.2, -27.1, 1007.2, 0.0, -20.0, 914.0, None, 0.0, 78.0, 2022-01-01 04:00:00, None, 914.0
0.0, -15.88, 76.7, -15.8, None, 9.29, 11.49, 164.5, -19.0, None, -15.9, -27.1, 1006.0, 0.0, -19.0, 913.0, None, 0.0, 77.0, 2022-01-01 05:00:00, None, 913.0
0.0, -14.16, 81.8, -14.4, None, 8.47, 11.04, 165.2, -16.0, None, -14.2, -27.1, 1004.8, 0.1, -16.0, 912.0, None, 0.0, 82.0, 2022-01-01 06:00:00, None, 912.0
0.0, -14.48, 82.2, -13.9, None, 7.944, 12.41, 159.4, -17.0, None, -14.5, -14.7, 1003.7, 0.0, -17.0, 911.0, None, 0.0, 82.0, 2022-01-01 07:00:00, None, 911.0
0.2, -14.25, 85.3, -13.9, None, 8.13, 9.63, 167.0, -16.0, None, -14.3, -14.8, 1002.6, 0.2, -16.0, 910.0, None, 0.0, 85.0, 2022-01-01 08:00:00, None, 910.0
0.2, -14.3, 84.4, -13.9, None, 8.21, 9.95, 166.3, -16.0, None, -14.3, -14.8, 1001.4, 0.0, -16.0, 909.0, None, 0.0, 84.0, 2022-01-01 09:00:00, None, 909.0
0.2, -13.21, 86.1, -13.3, None, 7.344, 9.81, 164.4, -15.0, None, -13.2, -14.8, 1000.2, 0.0, -15.0, 908.0, None, 0.0, 86.0, 2022-01-01 10:00:00, None, 908.0
0.2, -13.03, 83.7, -12.5, None, 8.8, 8.11, 166.2, -15.0, None, -13.0, -14.8, 999.0, 0.0, -15.0, 907.0, None, 0.0, 84.0, 2022-01-01 11:00:00, None, 907.0
0.2, -13.34, 83.1, -12.5, None, 9.87, 8.34, 166.8, -15.0, None, -13.3, -14.8, 998.9, 0.0, -15.0, 907.0, None, 0.0, 83.0, 2022-01-01 12:00:00, None, 907.0
0.2, -12.58, 82.3, -12.5, None, 10.54, 9.24, 158.4, -15.0, None, -12.6, -14.8, 997.5, 0.0, -15.0, 906.0, None, 0.0, 82.0, 2022-01-01 13:00:00, None, 906.0
0.2, -12.41, 79.63, -11.7, None, 35.56, 5.653, 133.7, -15.0, None, -12.4, -14.8, 996.3, 0.0, -15.0, 905.0, None, 0.0, 80.0, 2022-01-01 14:00:00, None, 905.0
0.2, -3.866, 64.44, -3.7, None, 23.32, 9.49, 204.0, -10.0, None, -3.9, -14.8, 995.4, 0.0, -10.0, 905.0, None, 0.0, 64.0, 2022-01-01 15:00:00, None, 905.0
0.2, -3.861, 65.69, -3.7, None, 53.66, 6.121, 310.8, -9.0, None, -3.9, -14.8, 995.2, 0.0, -9.0, 905.0, None, 0.0, 66.0, 2022-01-01 16:00:00, None, 905.0
0.2, -2.933, 66.77, -2.8, None, 17.36, 16.44, 233.1, -8.0, None, -2.9, -14.8, 996.1, 0.0, -8.0, 906.0, None, 0.0, 67.0, 2022-01-01 17:00:00, None, 906.0
0.2, -2.957, 66.88, -2.8, None, 16.83, 20.66, 235.5, -8.0, None, -3.0, -14.8, 995.9, 0.0, -8.0, 906.0, None, 0.0, 67.0, 2022-01-01 18:00:00, None, 906.0
0.2, -3.256, 68.82, -2.8, None, 18.39, 18.81, 232.6, -8.0, None, -3.3, -3.3, 996.0, 0.0, -8.0, 906.0, None, 0.0, 69.0, 2022-01-01 19:00:00, None, 906.0
0.2, -16.67, 85.2, -2.8, None, 58.92, 18.43, 287.8, -19.0, None, -16.7, -16.7, 999.5, 0.0, -19.0, 908.0, None, 0.0, 85.0, 2022-01-01 20:00:00, None, 908.0
0.2, -22.13, 81.1, -2.8, None, 12.61, 25.9, 343.8, -24.0, None, -22.1, -22.2, 1002.2, 0.0, -24.0, 910.0, None, 0.0, 81.0, 2022-01-01 21:00:00, None, 910.0
0.2, -22.99, 80.2, -2.8, None, 15.13, 21.9, 345.7, -25.0, None, -23.0, -22.9, 1003.3, 0.0, -25.0, 911.0, None, 0.0, 80.0, 2022-01-01 22:00:00, None, 911.0
0.2, -23.37, 80.0, -2.8, None, 12.8, 24.61, 339.6, -26.0, None, -23.4, -23.4, 1005.5, 0.0, -26.0, 913.0, None, 0.0, 80.0, 2022-01-01 23:00:00, None, 913.0
0.2, -23.44, 79.84, -2.8, None, 12.49, 27.6, 341.4, -26.0, None, -23.4, -23.5, 1006.6, 0.0, -26.0, 914.0, None, 0.0, 80.0, 2022-01-02 00:00:00, None, 914.0
0.2, -23.34, 77.19, -2.8, None, 17.36, 25.42, 345.0, -26.0, None, -23.3, -23.5, 1007.7, 0.0, -26.0, 915.0, None, 0.0, 77.0, 2022-01-02 01:00:00, None, 915.0
0.2, -24.09, 79.47, -2.8, None, 11.01, 22.43, 340.5, -27.0, None, -24.1, -24.1, 1009.9, 0.1, -27.0, 917.0, None, 0.0, 79.0, 2022-01-02 02:00:00, None, 917.0
0.5, -25.2, 77.96, -2.8, None, 11.72, 23.47, 340.9, -28.0, None, -25.2, -25.2, 1011.4, 0.3, -28.0, 919.0, None, 0.0, 78.0, 2022-01-02 03:00:00, None, 919.0
0.5, -25.98, 77.95, -2.8, None, 11.7, 20.41, 339.4, -29.0, None, -26.0, -26.0, 1013.7, 0.1, -29.0, 921.0, None, 0.0, 78.0, 2022-01-02 04:00:00, None, 921.0
0.7, -26.72, 76.98, -2.8, None, 13.37, 21.26, 338.0, -29.0, None, -26.7, -26.8, 1015.8, 0.2, -29.0, 923.0, None, 0.0, 77.0, 2022-01-02 05:00:00, None, 923.0
0.7, -27.27, 76.19, -2.8, None, 14.41, 20.51, 345.4, -30.0, None, -27.3, -27.3, 1017.0, 0.1, -30.0, 924.0, None, 0.0, 76.0, 2022-01-02 06:00:00, None, 924.0
