station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
1.0, -14.53, 86.4, -14.3, None, 37.56, 2.097, 0.208, -16.0, None, -14.5, -17.9, 1004.0, 0.0, -16.0, 906.0, None, 0.0, 86.0, 2022-01-01 10:00:00, None, 906.0
1.0, -12.78, 87.9, -12.8, None, 30.7, 3.307, 13.24, -14.0, None, -12.8, -17.9, 1002.6, 0.0, -14.0, 905.0, None, 0.0, 88.0, 2022-01-01 11:00:00, None, 905.0
1.0, -10.5, 89.3, -9.7, None, 32.98, 2.803, 341.2, -12.0, None, -10.5, -17.9, 1001.3, 0.0, -12.0, 904.0, None, 0.0, 89.0, 2022-01-01 12:00:00, None, 904.0
1.0, -9.63, 89.9, -9.5, None, 27.62, 3.5, 345.5, -11.0, None, -9.6, -17.9, 1001.1, 0.0, -11.0, 904.0, None, 0.0, 90.0, 2022-01-01 13:00:00, None, 904.0
1.0, -9.74, 90.3, -9.3, None, 26.12, 4.44, 10.72, -11.0, None, -9.7, -17.9, 1001.1, 0.0, -11.0, 904.0, None, 0.0, 90.0, 2022-01-01 14:00:00, None, 904.0
1.0, -9.69, 89.8, -9.3, None, 29.88, 4.389, 41.48, -11.0, None, -9.7, -17.9, 999.8, 0.0, -11.0, 903.0, None, 0.0, 90.0, 2022-01-01 15:00:00, None, 903.0
1.0, -10.59, 89.3, -9.3, None, 26.36, 3.435, 338.8, -12.0, None, -10.6, -17.9, 1000.9, 0.0, -12.0, 904.0, None, 0.0, 89.0, 2022-01-01 16:00:00, None, 904.0
None, -10.67, 89.1, -9.3, None, 26.08, 3.205, 7.722, -12.0, None, -10.7, -17.9, 999.7, 0.0, -12.0, 903.0, None, 0.0, 89.0, 2022-01-01 18:00:00, None, 903.0
None, -10.42, 88.2, -10.2, None, 25.32, 3.891, 29.13, -12.0, None, -10.4, -10.7, 999.6, 0.0, -12.0, 903.0, None, 0.0, 88.0, 2022-01-01 19:00:00, None, 903.0
None, -10.7, 87.8, -10.2, None, 22.11, 4.543, 33.05, -12.0, None, -10.7, -10.8, 999.5, 0.0, -12.0, 903.0, None, 0.0, 88.0, 2022-01-01 20:00:00, None, 903.0
None, -10.01, 87.5, -10.0, None, 28.32, 4.308, 23.77, -12.0, None, -10.0, -10.9, 998.2, 0.0, -12.0, 902.0, None, 0.0, 88.0, 2022-01-01 21:00:00, None, 902.0
None, -9.89, 87.1, -9.6, None, 24.33, 4.404, 39.11, -11.0, None, -9.9, -10.9, 998.2, 0.0, -11.0, 902.0, None, 0.0, 87.0, 2022-01-01 22:00:00, None, 902.0
None, -9.08, 88.0, -9.2, None, 34.81, 2.537, 354.3, -11.0, None, -9.1, -10.9, 997.9, 0.0, -11.0, 902.0, None, 0.0, 88.0, 2022-01-01 23:00:00, None, 902.0
None, -8.72, 90.0, -8.6, None, 50.01, 2.434, 320.7, -10.0, None, -8.7, -10.9, 998.7, 0.1, -10.0, 903.0, None, 0.0, 90.0, 2022-01-02 00:00:00, None, 903.0
None, -8.35, 91.4, -8.4, None, 38.4, 2.527, 318.1, -9.0, None, -8.4, -10.9, 998.6, 0.0, -9.0, 903.0, None, 0.0, 91.0, 2022-01-02 01:00:00, None, 903.0
None, -8.67, 91.3, -8.0, None, 43.11, 2.01, 296.7, -10.0, None, -8.7, -10.9, 999.7, 0.1, -10.0, 904.0, None, 0.0, 91.0, 2022-01-02 02:00:00, None, 904.0
None, -8.01, 92.4, -7.9, None, 25.13, 2.953, 297.6, -9.0, None, -8.0, -10.9, 1000.8, 0.0, -9.0, 905.0, None, 0.0, 92.0, 2022-01-02 03:00:00, None, 905.0
None, -7.915, 92.3, -7.4, None, 28.48, 2.837, 301.5, -9.0, None, -7.9, -10.9, 1003.1, 0.0, -9.0, 907.0, None, 0.0, 92.0, 2022-01-02 04:00:00, None, 907.0
None, -9.26, 91.9, -7.4, None, 31.5, 0.779, 40.0, -10.0, None, -9.3, -10.9, 1003.2, 0.0, -10.0, 907.0, None, 0.0, 92.0, 2022-01-02 05:00:00, None, 907.0
None, -9.29, 92.3, -7.4, None, 28.29, 2.014, 43.35, -10.0, None, -9.3, -10.9, 1003.2, 0.0, -10.0, 907.0, None, 0.0, 92.0, 2022-01-02 06:00:00, None, 907.0
None, -9.42, 91.3, -8.5, None, 27.56, 3.88, 53.92, -11.0, None, -9.4, -9.5, 1004.3, 0.0, -11.0, 908.0, None, 0.0, 91.0, 2022-01-02 07:00:00, None, 908.0
None, -9.4, 91.6, -8.5, None, 19.72, 3.846, 39.07, -10.0, None, -9.4, -9.7, 1005.4, 0.0, -10.0, 909.0, None, 0.0, 92.0, 2022-01-02 08:00:00, None, 909.0
None, -9.17, 91.4, -8.5, None, 17.97, 5.842, 54.01, -10.0, None, -9.2, -9.7, 1005.3, 0.0, -10.0, 909.0, None, 0.0, 91.0, 2022-01-02 09:00:00, None, 909.0
None, -8.73, 91.5, -8.5, None, 21.3, 6.257, 44.28, -9.0, None, -8.7, -9.7, 1005.3, 0.0, -9.0, 909.0, None, 0.0, 92.0, 2022-01-02 10:00:00, None, 909.0
None, -8.65, 90.9, -8.3, None, 19.23, 6.069, 44.14, -10.0, None, -8.7, -9.7, 1005.2, 0.0, -10.0, 909.0, None, 0.0, 91.0, 2022-01-02 11:00:00, None, 909.0
None, -7.659, 90.2, -7.7, None, 21.78, 5.995, 37.9, -9.0, None, -7.7, -9.7, 1003.9, 0.0, -9.0, 908.0, None, 0.0, 90.0, 2022-01-02 12:00:00, None, 908.0
None, -6.884, 88.1, -6.7, None, 18.95, 7.972, 46.46, -8.0, None, -6.9, -9.7, 1003.8, 0.0, -8.0, 908.0, None, 0.0, 88.0, 2022-01-02 13:00:00, None, 908.0
None, -5.778, 85.2, -5.7, None, 18.32, 11.87, 54.21, -7.0, None, -5.8, -9.7, 1002.6, 0.0, -7.0, 907.0, None, 0.0, 85.0, 2022-01-02 14:00:00, None, 907.0
None, -8.31, 84.3, -5.6, None, 20.87, 14.65, 53.31, -11.0, None, -8.3, -9.7, 1001.7, 0.0, -11.0, 906.0, None, 0.0, 84.0, 2022-01-02 15:00:00, None, 906.0
None, -10.9, 82.1, -5.6, None, 19.92, 14.85, 51.99, -13.0, None, -10.9, -11.1, 1003.1, 0.0, -13.0, 907.0, None, 0.0, 82.0, 2022-01-02 16:00:00, None, 907.0
0.0, -12.7, 83.5, -5.6, None, 18.79, 14.39, 58.18, -14.0, None, -12.7, -12.7, 1002.3, 0.1, -14.0, 906.0, None, 0.0, 84.0, 2022-01-02 17:00:00, None, 906.0
0.0, -13.93, 81.4, -5.6, None, 16.91, 16.27, 61.02, -16.0, None, -13.9, -14.0, 1003.6, 0.1, -16.0, 907.0, None, 0.0, 81.0, 2022-01-02 18:00:00, None, 907.0
0.2, -15.59, 82.3, -14.0, None, 17.37, 16.54, 61.54, -18.0, None, -15.6, -15.5, 1003.8, 0.2, -18.0, 907.0, None, 0.0, 82.0, 2022-01-02 19:00:00, None, 907.0
0.5, -16.68, 82.9, -14.0, None, 17.98, 14.85, 59.55, -19.0, None, -16.7, -16.6, 1003.9, 0.3, -19.0, 907.0, None, 0.0, 83.0, 2022-01-02 20:00:00, None, 907.0
0.9, -17.62, 79.15, -14.0, None, 19.53, 17.64, 51.55, -20.0, None, -17.6, -17.6, 1003.9, 0.4, -20.0, 907.0, None, 0.0, 79.0, 2022-01-02 21:00:00, None, 907.0
0.9, -18.15, 77.57, -14.0, None, 17.44, 20.04, 61.0, -21.0, None, -18.2, -18.3, 1005.1, 0.1, -21.0, 908.0, None, 0.0, 78.0, 2022-01-02 22:00:00, None, 908.0
0.9, -18.47, 73.61, -14.0, None, 17.95, 17.85, 57.19, -22.0, None, -18.5, -18.6, 1005.1, 0.0, -22.0, 908.0, None, 0.0, 74.0, 2022-01-02 23:00:00, None, 908.0
0.9, -19.18, 76.6, -14.0, None, 19.47, 13.09, 48.32, -22.0, None, -19.2, -19.3, 1005.1, 0.0, -22.0, 908.0, None, 0.0, 77.0, 2022-01-03 00:00:00, None, 908.0
0.9, -19.87, 75.15, -14.0, None, 21.06, 14.45, 45.45, -23.0, None, -19.9, -19.9, 1005.1, 0.0, -23.0, 908.0, None, 0.0, 75.0, 2022-01-03 01:00:00, None, 908.0
0.9, -20.6, 74.94, -14.0, None, 20.6, 13.76, 45.29, -24.0, None, -20.6, -20.6, 1005.0, 0.0, -24.0, 908.0, None, 0.0, 75.0, 2022-01-03 02:00:00, None, 908.0
0.9, -21.1, 73.6, -14.0, None, 21.27, 15.72, 46.81, -24.0, None, -21.1, -21.2, 1005.3, 0.0, -24.0, 908.0, None, 0.0, 74.0, 2022-01-03 03:00:00, None, 908.0
0.9, -21.74, 73.32, -14.0, None, 20.72, 15.97, 45.74, -25.0, None, -21.7, -21.8, 1006.8, 0.0, -25.0, 909.0, None, 0.0, 73.0, 2022-01-03 04:00:00, None, 909.0
0.9, -22.13, 73.52, -14.0, None, 20.16, 15.9, 50.11, -25.0, None, -22.1, -22.1, 1007.1, 0.0, -25.0, 909.0, None, 0.0, 74.0, 2022-01-03 05:00:00, None, 909.0
0.9, -22.7, 73.14, -14.0, None, 23.54, 13.7, 42.77, -26.0, None, -22.7, -22.7, 1007.3, 0.0, -26.0, 909.0, None, 0.0, 73.0, 2022-01-03 06:00:00, None, 909.0
1.6, -23.1, 72.22, -22.6, None, 25.87, 11.81, 30.88, -26.0, None, -23.1, -23.1, 1008.6, 0.7, -26.0, 910.0, None, 1.0, 72.0, 2022-01-03 07:00:00, None, 910.0
1.9, -23.07, 73.65, -22.6, None, 22.79, 15.22, 37.39, -26.0, None, -23.1, -23.2, 1008.8, 0.3, -26.0, 910.0, None, 0.0, 74.0, 2022-01-03 08:00:00, None, 910.0
2.8, -22.88, 76.62, -22.6, None, 23.63, 12.51, 37.39, -26.0, None, -22.9, -23.2, 1009.9, 0.9, -26.0, 911.0, None, 1.0, 77.0, 2022-01-03 09:00:00, None, 911.0
3.3, -23.08, 74.41, -22.6, None, 19.94, 12.94, 38.35, -26.0, None, -23.1, -23.2, 1011.1, 0.5, -26.0, 912.0, None, 1.0, 74.0, 2022-01-03 10:00:00, None, 912.0
3.5, -23.02, 73.82, -22.6, None, 22.86, 12.16, 37.57, -26.0, None, -23.0, -23.2, 1012.3, 0.2, -26.0, 913.0, None, 0.0, 74.0, 2022-01-03 11:00:00, None, 913.0
3.5, -23.12, 74.11, -22.6, None, 25.02, 11.9, 31.43, -26.0, None, -23.1, -23.3, 1012.4, 0.1, -26.0, 913.0, None, 0.0, 74.0, 2022-01-03 12:00:00, None, 913.0
3.5, -23.08, 72.25, -22.6, None, 24.11, 11.32, 35.29, -26.0, None, -23.1, -23.3, 1013.6, 0.1, -26.0, 914.0, None, 0.0, 72.0, 2022-01-03 13:00:00, None, 914.0
3.5, -22.72, 68.72, -22.6, None, 26.43, 8.98, 33.34, -27.0, None, -22.7, -23.3, 1013.6, 0.0, -27.0, 914.0, None, 0.0, 69.0, 2022-01-03 14:00:00, None, 914.0
3.5, -22.99, 65.71, -22.6, None, 25.83, 10.36, 31.12, -27.0, None, -23.0, -23.3, 1014.8, 0.0, -27.0, 915.0, None, 0.0, 66.0, 2022-01-03 15:00:00, None, 915.0
3.5, -23.69, 68.54, -22.6, None, 24.77, 9.81, 31.5, -28.0, None, -23.7, -23.8, 1016.1, 0.0, -28.0, 916.0, None, 0.0, 69.0, 2022-01-03 16:00:00, None, 916.0
3.5, -24.23, 70.57, -22.6, None, 25.83, 8.99, 29.81, -28.0, None, -24.2, -24.4, 1017.3, 0.0, -28.0, 917.0, None, 0.0, 71.0, 2022-01-03 17:00:00, None, 917.0
3.5, -24.5, 65.92, -22.6, None, 24.02, 10.58, 31.93, -28.0, None, -24.5, -24.5, 1017.4, 0.0, -28.0, 917.0, None, 0.0, 66.0, 2022-01-03 18:00:00, None, 917.0
3.3, -24.89, 62.75, -24.4, None, 23.02, 13.02, 32.67, -29.0, None, -24.9, -24.9, 1018.6, 0.0, -29.0, 918.0, None, 0.0, 63.0, 2022-01-03 19:00:00, None, 918.0
3.0, -24.92, 61.64, -24.4, None, 23.0, 13.07, 34.92, -30.0, None, -24.9, -25.1, 1019.7, 0.0, -30.0, 919.0, None, 0.0, 62.0, 2022-01-03 20:00:00, None, 919.0
2.6, -24.8, 61.7, -24.4, None, 23.3, 10.64, 37.31, -29.0, None, -24.8, -25.1, 1020.8, 0.0, -29.0, 920.0, None, 0.0, 62.0, 2022-01-03 21:00:00, None, 920.0
2.6, -24.8, 62.75, -24.4, None, 21.24, 10.38, 33.99, -29.0, None, -24.8, -25.1, 1021.9, 0.0, -29.0, 921.0, None, 0.0, 63.0, 2022-01-03 22:00:00, None, 921.0
2.6, -24.69, 61.39, -24.4, None, 26.71, 8.79, 26.42, -30.0, None, -24.7, -25.1, 1023.0, 0.0, -30.0, 922.0, None, 0.0, 61.0, 2022-01-03 23:00:00, None, 922.0
2.6, -24.83, 62.31, -24.4, None, 24.25, 9.22, 29.67, -29.0, None, -24.8, -25.1, 1024.1, 0.0, -29.0, 923.0, None, 0.0, 62.0, 2022-01-04 00:00:00, None, 923.0
2.6, -25.13, 64.73, -24.4, None, 24.31, 9.9, 28.26, -30.0, None, -25.1, -25.2, 1025.3, 0.0, -30.0, 924.0, None, 0.0, 65.0, 2022-01-04 01:00:00, None, 924.0
2.6, -25.32, 63.55, -24.4, None, 23.55, 8.35, 32.94, -30.0, None, -25.3, -25.4, 1026.4, 0.0, -30.0, 925.0, None, 0.0, 64.0, 2022-01-04 02:00:00, None, 925.0
2.6, -25.56, 63.22, -24.4, None, 22.72, 8.7, 34.98, -30.0, None, -25.6, -25.6, 1027.6, 0.0, -30.0, 926.0, None, 0.0, 63.0, 2022-01-04 03:00:00, None, 926.0
2.6, -25.59, 71.15, -24.4, None, 21.04, 7.755, 40.42, -29.0, None, -25.6, -25.7, 1028.8, 0.1, -29.0, 927.0, None, 0.0, 71.0, 2022-01-04 04:00:00, None, 927.0
2.6, -25.81, 72.89, -24.4, None, 20.23, 7.387, 29.86, -29.0, None, -25.8, -25.9, 1028.9, 0.0, -29.0, 927.0, None, 0.0, 73.0, 2022-01-04 05:00:00, None, 927.0
2.6, -26.01, 68.61, -24.4, None, 23.91, 7.569, 26.84, -30.0, None, -26.0, -26.0, 1028.9, 0.0, -30.0, 927.0, None, 0.0, 69.0, 2022-01-04 06:00:00, None, 927.0
1.9, -26.42, 69.76, -25.9, None, 21.07, 6.548, 36.2, -30.0, None, -26.4, -26.5, 1030.1, 0.0, -30.0, 928.0, None, 0.0, 70.0, 2022-01-04 07:00:00, None, 928.0
1.6, -26.93, 70.46, -25.9, None, 20.15, 5.865, 35.81, -30.0, None, -26.9, -27.0, 1030.2, 0.0, -30.0, 928.0, None, 0.0, 70.0, 2022-01-04 08:00:00, None, 928.0
0.7, -26.92, 69.65, -25.9, None, 19.32, 5.534, 36.5, -31.0, None, -26.9, -27.1, 1032.4, 0.0, -31.0, 930.0, None, 0.0, 70.0, 2022-01-04 09:00:00, None, 930.0
0.2, -26.19, 65.63, -25.9, None, 21.93, 4.467, 36.81, -30.0, None, -26.2, -27.1, 1032.3, 0.0, -30.0, 930.0, None, 0.0, 66.0, 2022-01-04 10:00:00, None, 930.0
0.0, -25.8, 63.41, -25.5, None, 25.69, 5.868, 33.02, -30.0, None, -25.8, -27.1, 1033.4, 0.0, -30.0, 931.0, None, 0.0, 63.0, 2022-01-04 11:00:00, None, 931.0
0.0, -25.86, 65.47, -25.5, None, 24.01, 5.235, 29.24, -30.0, None, -25.9, -27.1, 1033.4, 0.0, -30.0, 931.0, None, 0.0, 65.0, 2022-01-04 12:00:00, None, 931.0
0.0, -25.14, 64.89, -25.1, None, 19.74, 4.296, 40.93, -29.0, None, -25.1, -27.1, 1033.3, 0.0, -29.0, 931.0, None, 0.0, 65.0, 2022-01-04 13:00:00, None, 931.0
0.0, -24.85, 67.12, -24.7, None, 27.12, 5.305, 23.1, -29.0, None, -24.9, -27.1, 1033.3, 0.0, -29.0, 931.0, None, 0.0, 67.0, 2022-01-04 14:00:00, None, 931.0
0.0, -24.93, 67.53, -24.7, None, 26.69, 5.451, 23.56, -29.0, None, -24.9, -27.1, 1033.4, 0.0, -29.0, 931.0, None, 0.0, 68.0, 2022-01-04 15:00:00, None, 931.0
0.0, -24.59, 67.1, -24.6, None, 25.44, 5.186, 23.39, -29.0, None, -24.6, -27.1, 1033.3, 0.0, -29.0, 931.0, None, 0.0, 67.0, 2022-01-04 16:00:00, None, 931.0
0.0, -24.68, 66.4, -24.6, None, 22.93, 5.386, 29.43, -28.0, None, -24.7, -27.1, 1034.5, 0.0, -28.0, 932.0, None, 0.0, 66.0, 2022-01-04 17:00:00, None, 932.0
0.0, -24.97, 67.55, -24.6, None, 26.47, 3.001, 22.9, -29.0, None, -25.0, -27.1, 1034.5, 0.0, -29.0, 932.0, None, 0.0, 68.0, 2022-01-04 18:00:00, None, 932.0
0.0, -24.89, 69.4, -24.8, None, 20.85, 2.693, 26.58, -29.0, None, -24.9, -25.0, 1034.6, 0.0, -29.0, 932.0, None, 0.0, 69.0, 2022-01-04 19:00:00, None, 932.0
0.0, -24.97, 68.48, -24.8, None, 22.62, 3.182, 20.68, -29.0, None, -25.0, -25.1, 1035.8, 0.0, -29.0, 933.0, None, 0.0, 68.0, 2022-01-04 20:00:00, None, 933.0
0.0, -25.2, 69.18, -24.8, None, 23.38, 3.173, 23.42, -29.0, None, -25.2, -25.2, 1036.9, 0.0, -29.0, 934.0, None, 0.0, 69.0, 2022-01-04 21:00:00, None, 934.0
0.0, -26.1, 67.71, -24.8, None, 23.73, 4.299, 30.15, -30.0, None, -26.1, -26.1, 1035.8, 0.0, -30.0, 933.0, None, 0.0, 68.0, 2022-01-04 22:00:00, None, 933.0
0.0, -26.87, 69.5, -24.8, None, 16.4, 3.534, 44.97, -30.0, None, -26.9, -27.0, 1037.0, 0.0, -30.0, 934.0, None, 0.0, 70.0, 2022-01-04 23:00:00, None, 934.0
0.0, -26.99, 67.17, -24.8, None, 21.11, 3.638, 40.9, -31.0, None, -27.0, -27.1, 1038.1, 0.0, -31.0, 935.0, None, 0.0, 67.0, 2022-01-05 00:00:00, None, 935.0
0.0, -27.26, 67.38, -24.8, None, 15.44, 4.279, 74.91, -31.0, None, -27.3, -27.3, 1038.0, 0.0, -31.0, 935.0, None, 0.0, 67.0, 2022-01-05 01:00:00, None, 935.0
0.0, -27.27, 68.4, -24.8, None, 24.39, 2.841, 105.0, -31.0, None, -27.3, -27.4, 1038.0, 0.0, -31.0, 935.0, None, 0.0, 68.0, 2022-01-05 02:00:00, None, 935.0
0.0, -27.04, 69.33, -24.8, None, 23.38, 0.945, 186.2, -31.0, None, -27.0, -27.5, 1039.1, 0.0, -31.0, 936.0, None, 0.0, 69.0, 2022-01-05 03:00:00, None, 936.0
0.0, -27.21, 68.1, -24.8, None, 11.66, 2.184, 203.3, -31.0, None, -27.2, -27.5, 1039.1, 0.0, -31.0, 936.0, None, 0.0, 68.0, 2022-01-05 04:00:00, None, 936.0
0.0, -27.08, 68.91, -24.8, None, 9.56, 1.51, 208.4, -31.0, None, -27.1, -27.5, 1039.1, 0.0, -31.0, 936.0, None, 0.0, 69.0, 2022-01-05 05:00:00, None, 936.0
0.0, -27.73, 73.58, -24.8, None, 20.7, 2.473, 254.8, -31.0, None, -27.7, -27.8, 1039.2, 0.0, -31.0, 936.0, None, 0.0, 74.0, 2022-01-05 06:00:00, None, 936.0
0.0, -27.91, 74.15, -27.6, None, 12.15, 2.577, 282.1, -31.0, None, -27.9, -28.0, 1039.2, 0.0, -31.0, 936.0, None, 0.0, 74.0, 2022-01-05 07:00:00, None, 936.0
0.0, -28.0, 70.38, -27.6, None, 15.84, 3.064, 303.6, -32.0, None, -28.0, -28.2, 1040.3, 0.0, -32.0, 937.0, None, 0.0, 70.0, 2022-01-05 08:00:00, None, 937.0
0.0, -28.48, 69.38, -27.6, None, 16.77, 1.904, 337.0, -32.0, None, -28.5, -28.7, 1041.5, 0.0, -32.0, 938.0, None, 0.0, 69.0, 2022-01-05 09:00:00, None, 938.0
0.0, -27.86, 65.07, -27.6, None, 13.41, 2.514, 23.67, -32.0, None, -27.9, -28.7, 1041.6, 0.0, -32.0, 938.0, None, 0.0, 65.0, 2022-01-05 10:00:00, None, 938.0
0.0, -26.27, 58.35, -26.3, None, 27.96, 1.674, 70.6, -31.0, None, -26.3, -28.7, 1041.5, 0.0, -31.0, 938.0, None, 0.0, 58.0, 2022-01-05 11:00:00, None, 938.0
0.0, -26.38, 57.01, -26.3, None, 19.85, 4.0, 49.57, -32.0, None, -26.4, -28.7, 1041.5, 0.0, -32.0, 938.0, None, 0.0, 57.0, 2022-01-05 12:00:00, None, 938.0
0.0, -25.65, 55.02, -25.3, None, 33.77, 2.521, 98.8, -31.0, None, -25.7, -28.7, 1039.2, 0.0, -31.0, 936.0, None, 0.0, 55.0, 2022-01-05 13:00:00, None, 936.0
0.0, -26.08, 58.12, -25.3, None, 29.14, 2.912, 121.0, -31.0, None, -26.1, -28.7, 1039.3, 0.0, -31.0, 936.0, None, 0.0, 58.0, 2022-01-05 14:00:00, None, 936.0
None, -26.14, 60.93, None, None, 19.78, 3.385, 137.7, None, None, None, None, None, None, -31.0, 936.0, None, None, None, 2022-01-05 15:00:00, None, None
0.0, -27.0, 66.53, -25.3, None, 22.55, 1.662, 128.2, -31.0, None, -27.0, -28.7, 1039.4, 0.0, -31.0, 936.0, None, 0.0, 67.0, 2022-01-05 16:00:00, None, 936.0
0.0, -27.04, 68.06, -25.3, None, 23.24, 1.829, 67.46, -30.0, None, -27.0, -28.7, 1038.3, 0.0, -30.0, 935.0, None, 0.0, 68.0, 2022-01-05 17:00:00, None, 935.0
0.0, -27.4, 69.63, -25.3, None, 16.79, 3.136, 37.98, -31.0, None, -27.4, -28.7, 1038.4, 0.0, -31.0, 935.0, None, 0.0, 70.0, 2022-01-05 18:00:00, None, 935.0
0.0, -27.23, 69.36, -27.0, None, 10.28, 3.637, 53.17, -31.0, None, -27.2, -27.5, 1037.3, 0.0, -31.0, 934.0, None, 0.0, 69.0, 2022-01-05 19:00:00, None, 934.0
0.0, -27.09, 69.99, -27.0, None, 14.04, 3.349, 56.96, -31.0, None, -27.1, -27.5, 1036.2, 0.0, -31.0, 933.0, None, 0.0, 70.0, 2022-01-05 20:00:00, None, 933.0
0.0, -27.39, 71.55, -27.0, None, 12.64, 3.491, 56.88, -31.0, None, -27.4, -27.5, 1035.2, 0.0, -31.0, 932.0, None, 0.0, 72.0, 2022-01-05 21:00:00, None, 932.0
0.0, -27.3, 72.56, -27.0, None, 23.4, 3.644, 65.52, -31.0, None, -27.3, -27.5, 1034.0, 0.0, -31.0, 931.0, None, 0.0, 73.0, 2022-01-05 22:00:00, None, 931.0
0.0, -27.64, 71.49, -26.8, None, 32.56, 3.946, 82.0, -31.0, None, -27.6, -27.5, 1033.8, 0.0, -31.0, 931.0, None, 0.0, 71.0, 2022-01-05 23:00:00, None, 931.0
0.0, -27.27, 72.96, -26.8, None, 27.12, 3.253, 100.7, -31.0, None, -27.3, -28.0, 1032.7, 0.0, -31.0, 930.0, None, 0.0, 73.0, 2022-01-06 00:00:00, None, 930.0
0.0, -26.96, 71.99, -26.8, None, 19.1, 4.26, 80.2, -30.0, None, -27.0, -28.0, 1030.3, 0.0, -30.0, 928.0, None, 0.0, 72.0, 2022-01-06 01:00:00, None, 928.0
0.0, -27.11, 72.78, -26.7, None, 26.89, 4.646, 80.7, -30.0, None, -27.1, -28.0, 1028.1, 0.0, -30.0, 926.0, None, 0.0, 73.0, 2022-01-06 02:00:00, None, 926.0
0.0, -27.34, 74.29, -26.7, None, 21.09, 4.466, 98.2, -30.0, None, -27.3, -28.0, 1027.1, 0.0, -30.0, 925.0, None, 0.0, 74.0, 2022-01-06 03:00:00, None, 925.0
0.0, -27.18, 72.85, -26.7, None, 22.78, 4.145, 87.8, -30.0, None, -27.2, -28.0, 1026.1, 0.0, -30.0, 924.0, None, 0.0, 73.0, 2022-01-06 04:00:00, None, 924.0
0.0, -27.28, 74.75, -26.7, None, 21.23, 3.062, 117.8, -30.0, None, -27.3, -28.0, 1025.0, 0.0, -30.0, 923.0, None, 0.0, 75.0, 2022-01-06 05:00:00, None, 923.0
0.0, -26.85, 74.34, -26.7, None, 18.86, 2.861, 138.7, -30.0, None, -26.9, -28.0, 1022.7, 0.0, -30.0, 921.0, None, 0.0, 74.0, 2022-01-06 06:00:00, None, 921.0
