station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
0.0, -23.74, 78.94, -23.8, None, 5.909, 0.022, 4.007, -26.0, None, -23.7, -28.3, 1022.8, 0.0, -26.0, 930.0, None, 0.0, 79.0, 2022-01-01 00:00:00, None, 930.0
0.0, -23.28, 79.52, -23.3, None, 11.72, 0.251, 11.12, -26.0, None, -23.3, -28.3, 1022.6, 0.0, -26.0, 930.0, None, 0.0, 80.0, 2022-01-01 01:00:00, None, 930.0
0.0, -23.43, 79.48, -23.2, None, 10.41, 0.088, 1.71, -26.0, None, -23.4, -28.3, 1021.6, 0.0, -26.0, 929.0, None, 0.0, 79.0, 2022-01-01 02:00:00, None, 929.0
0.0, -22.91, 79.88, -22.9, None, 9.35, 0.167, 358.3, -25.0, None, -22.9, -28.3, 1021.6, 0.0, -25.0, 929.0, None, 0.0, 80.0, 2022-01-01 03:00:00, None, 929.0
0.0, -22.26, 80.4, -22.2, None, 6.436, 0.054, 2.017, -24.0, None, -22.3, -28.3, 1020.6, 0.0, -24.0, 928.0, None, 0.0, 80.0, 2022-01-01 04:00:00, None, 928.0
0.3, -21.67, 81.0, -21.7, None, 7.96, 0.024, 0.633, -24.0, None, -21.7, -28.3, 1018.4, 0.3, -24.0, 926.0, None, 0.0, 81.0, 2022-01-01 05:00:00, None, 926.0
0.8, -21.13, 81.5, -21.1, None, 5.877, 0.008, 356.7, -23.0, None, -21.1, -28.3, 1018.4, 0.5, -23.0, 926.0, None, 1.0, 82.0, 2022-01-01 06:00:00, None, 926.0
1.2, -20.65, 81.7, -20.6, None, 10.98, 0.0, 3.461, -23.0, None, -20.7, -21.2, 1017.2, 0.4, -23.0, 925.0, None, 0.0, 82.0, 2022-01-01 07:00:00, None, 925.0
1.7, -20.22, 82.5, -20.1, None, 9.74, 0.0, 356.5, -22.0, None, -20.2, -21.2, 1016.0, 0.5, -22.0, 924.0, None, 1.0, 83.0, 2022-01-01 08:00:00, None, 924.0
1.7, -19.61, 82.7, -19.5, None, 14.86, 0.0, 355.3, -22.0, None, -19.6, -21.2, 1014.7, 0.0, -22.0, 923.0, None, 0.0, 83.0, 2022-01-01 09:00:00, None, 923.0
1.9, -18.81, 83.3, -18.8, None, 10.24, 0.0, 352.9, -21.0, None, -18.8, -21.2, 1013.4, 0.2, -21.0, 922.0, None, 0.0, 83.0, 2022-01-01 10:00:00, None, 922.0
1.9, -17.95, 83.2, -17.8, None, 17.57, 0.0, 350.3, -20.0, None, -18.0, -21.2, 1012.1, 0.0, -20.0, 921.0, None, 0.0, 83.0, 2022-01-01 11:00:00, None, 921.0
