station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
77.42, None, None, None, 2.81, 174.1, -28.0, -26.6, -28.0, 861.0, None, None, None, 43.0, None, 43.39, None, None, -25.55, None, -22.8, None, None, 18.22, None, -25.6, 1020.9, 0.0, 1.0, 77.0, 2022-01-01 00:00:00, 861.0
77.0, None, None, None, 1.842, 190.1, -28.0, -26.6, -28.0, 861.0, None, None, None, 43.0, None, 42.86, None, None, -25.31, None, -22.8, None, None, 25.77, None, -25.3, 1020.7, 0.0, -1.0, 77.0, 2022-01-01 01:00:00, 861.0
80.0, None, None, None, 1.723, 178.9, -25.0, -26.6, -25.0, 860.0, None, None, None, 43.0, None, 43.23, None, None, -22.36, None, -22.3, None, None, 22.35, None, -22.4, 1018.9, 0.0, 1.0, 80.0, 2022-01-01 02:00:00, 860.0
79.11, None, None, None, 5.284, 187.4, -21.0, -26.6, -21.0, 860.0, None, None, None, 43.0, None, 43.41, None, None, -18.31, None, -18.4, None, None, 13.84, None, -18.3, 1018.1, 0.0, 0.0, 79.0, 2022-01-01 03:00:00, 860.0
78.35, None, None, None, 5.442, 183.7, -20.0, -26.6, -20.0, 860.0, None, None, None, 43.0, None, 43.4, None, None, -17.93, None, -17.9, None, None, 18.12, None, -17.9, 1018.6, 0.0, 0.0, 78.0, 2022-01-01 04:00:00, 860.0
79.2, None, None, None, 4.236, 170.0, -20.0, -26.6, -20.0, 859.0, None, None, None, 43.0, None, 43.33, None, None, -17.84, None, -17.8, None, None, 25.65, None, -17.8, 1017.9, 0.0, 0.0, 79.0, 2022-01-01 05:00:00, 859.0
79.87, None, None, None, 4.4, 176.4, -20.0, -26.6, -20.0, 859.0, None, None, None, 43.0, None, 43.28, None, None, -17.98, None, -17.8, None, None, 22.86, None, -18.0, 1018.4, 0.0, 0.0, 80.0, 2022-01-01 06:00:00, 859.0
81.1, None, None, None, 2.241, 219.6, -20.0, -18.0, -20.0, 859.0, None, None, None, 43.0, None, 43.28, None, None, -17.3, None, -17.3, None, None, 61.57, None, -17.3, 1018.4, 0.0, 0.0, 81.0, 2022-01-01 07:00:00, 859.0
81.6, None, None, None, 2.949, 123.4, -19.0, -18.0, -19.0, 859.0, None, None, None, 43.0, None, 43.34, None, None, -16.42, None, -16.4, None, None, 50.77, None, -16.4, 1018.4, 0.0, 0.0, 82.0, 2022-01-01 08:00:00, 859.0
84.5, None, None, None, 3.477, 347.4, -20.0, -18.6, -20.0, 859.0, None, None, None, 43.0, None, 43.23, None, None, -17.86, None, -16.3, None, None, 46.72, None, -17.9, 1018.9, 0.0, 0.0, 85.0, 2022-01-01 09:00:00, 859.0
