station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -12.21, 57.03, -10.1, None, 38.81, 5.925, 236.8, -18.0, None, -12.2, -12.2, 1011.2, -1.0, -18.0, 996.0, None, -1.0, 57.0, 2022-01-04 00:00:00, 100.0, 99.5, 996.0
None, -12.51, 56.72, -10.1, None, 39.54, 6.365, 233.4, -19.0, None, -12.5, -12.5, 1012.2, 0.6, -19.0, 997.0, None, 0.0, 57.0, 2022-01-04 01:00:00, 99.0, 99.2, 997.0
None, -13.02, 58.23, -10.1, None, 39.96, 5.612, 237.2, -19.0, None, -13.0, -13.0, 1013.2, -0.5, -19.0, 998.0, None, 0.0, 58.0, 2022-01-04 02:00:00, 99.0, 98.9, 998.0
None, -13.21, 58.17, -10.1, None, 36.82, 6.536, 233.1, -19.0, None, -13.2, -13.3, 1014.3, 0.0, -19.0, 999.0, None, 0.0, 58.0, 2022-01-04 03:00:00, 99.0, 98.5, 999.0
None, -13.12, 56.49, -10.1, None, 40.11, 5.699, 236.8, -19.0, None, -13.1, -13.4, 1015.3, 0.6, -19.0, 1000.0, None, 0.0, 56.0, 2022-01-04 04:00:00, 98.0, 98.3, 1000.0
None, -13.76, 59.76, -10.1, None, 39.94, 5.377, 235.7, -19.0, None, -13.8, -13.8, 1016.3, 0.1, -19.0, 1001.0, None, -1.0, 60.0, 2022-01-04 05:00:00, 98.0, 97.5, 1001.0
None, -13.85, 59.8, -10.1, None, 37.22, 5.114, 237.3, -19.0, None, -13.9, -14.0, 1016.3, -0.2, -19.0, 1001.0, None, 1.0, 60.0, 2022-01-04 06:00:00, 98.0, 97.8, 1001.0
None, -14.01, 60.34, -13.8, None, 39.46, 6.954, 234.9, -19.0, None, -14.0, -14.1, 1017.4, 0.0, -19.0, 1002.0, None, -1.0, 60.0, 2022-01-04 07:00:00, 97.0, 97.2, 1002.0
None, -14.13, 60.15, -13.8, None, 39.06, 7.574, 235.5, -19.0, None, -14.1, -14.2, 1017.4, -0.5, -19.0, 1002.0, None, 0.0, 60.0, 2022-01-04 08:00:00, 97.0, 96.8, 1002.0
None, -14.34, 61.14, -13.8, None, 39.53, 7.104, 234.2, -20.0, None, -14.3, -14.3, 1018.4, 0.8, -20.0, 1003.0, None, -1.0, 61.0, 2022-01-04 09:00:00, 96.0, 96.1, 1003.0
None, -14.21, 60.32, -13.8, None, 37.28, 8.06, 231.9, -20.0, None, -14.2, -14.3, 1019.4, -0.2, -20.0, 1004.0, None, -1.0, 60.0, 2022-01-04 10:00:00, 95.0, 95.3, 1004.0
None, -13.92, 59.42, -13.8, None, 36.71, 6.316, 233.6, -20.0, None, -13.9, -14.3, 1020.4, 0.2, -20.0, 1005.0, None, 0.0, 59.0, 2022-01-04 11:00:00, 95.0, 94.8, 1005.0
None, -13.77, 59.34, -13.7, None, 37.37, 7.22, 234.4, -19.0, None, -13.8, -14.3, 1021.4, -0.2, -19.0, 1006.0, None, 0.0, 59.0, 2022-01-04 12:00:00, 95.0, 94.5, 1006.0
None, -12.86, 55.52, -12.8, None, 38.66, 7.458, 230.4, -19.0, None, -12.9, -14.3, 1021.4, 0.3, -19.0, 1006.0, None, -1.0, 56.0, 2022-01-04 13:00:00, 94.0, 94.0, 1006.0
None, -12.97, 54.31, -12.7, None, 42.38, 7.995, 231.4, -19.0, None, -13.0, -14.3, 1022.5, 0.1, -19.0, 1007.0, None, 0.0, 54.0, 2022-01-04 14:00:00, 94.0, 93.5, 1007.0
None, -13.23, 55.64, -12.7, None, 37.76, 7.394, 230.2, -20.0, None, -13.2, -14.3, 1022.5, -0.3, -20.0, 1007.0, None, 0.0, 56.0, 2022-01-04 15:00:00, 93.0, 93.1, 1007.0
None, -13.87, 58.23, -12.7, None, 41.26, 6.75, 229.7, -20.0, None, -13.9, -14.3, 1023.5, -0.1, -20.0, 1008.0, None, 0.0, 58.0, 2022-01-04 16:00:00, 93.0, 92.9, 1008.0
None, -14.07, 58.87, -12.7, None, 39.48, 6.322, 232.1, -20.0, None, -14.1, -14.3, 1023.5, 0.3, -20.0, 1008.0, None, 0.0, 59.0, 2022-01-04 17:00:00, 93.0, 92.7, 1008.0
None, -14.46, 58.45, -12.7, None, 36.58, 6.446, 232.7, -20.0, None, -14.5, -14.5, 1024.5, -0.3, -20.0, 1009.0, None, 0.0, 58.0, 2022-01-04 18:00:00, 93.0, 92.5, 1009.0
None, -14.92, 58.47, -14.5, None, 34.98, 6.02, 231.9, -21.0, None, -14.9, -14.9, 1025.6, 0.1, -21.0, 1010.0, None, 0.0, 58.0, 2022-01-04 19:00:00, 92.0, 92.4, 1010.0
None, -15.17, 58.26, -14.5, None, 34.52, 5.77, 231.3, -21.0, None, -15.2, -15.2, 1025.6, 0.1, -21.0, 1010.0, None, 0.0, 58.0, 2022-01-04 20:00:00, 92.0, 92.3, 1010.0
None, -15.6, 59.92, -14.5, None, 37.18, 6.746, 231.4, -21.0, None, -15.6, -15.6, 1026.6, -0.5, -21.0, 1011.0, None, 0.0, 60.0, 2022-01-04 21:00:00, 92.0, 92.2, 1011.0
None, -15.74, 58.02, -14.5, None, 33.73, 5.82, 232.4, -21.0, None, -15.7, -15.8, 1027.6, 0.2, -21.0, 1012.0, None, 0.0, 58.0, 2022-01-04 22:00:00, 92.0, 92.0, 1012.0
None, -15.87, 57.9, -14.5, None, 36.0, 5.261, 235.2, -22.0, None, -15.9, -16.0, 1028.6, 0.2, -22.0, 1013.0, None, 0.0, 58.0, 2022-01-04 23:00:00, 92.0, 91.9, 1013.0
None, -15.97, 57.75, -14.5, None, 36.92, 4.945, 235.4, -22.0, None, -16.0, -16.0, 1028.6, -0.3, -22.0, 1013.0, None, 0.0, 58.0, 2022-01-05 00:00:00, 92.0, 91.8, 1013.0
None, -15.98, 55.77, -14.5, None, 37.36, 5.25, 234.8, -22.0, None, -16.0, -16.1, 1029.6, -0.2, -22.0, 1014.0, None, 0.0, 56.0, 2022-01-05 01:00:00, 92.0, 91.7, 1014.0
None, -15.94, 56.45, -14.5, None, 38.21, 4.437, 235.3, -22.0, None, -15.9, -16.2, 1029.6, 0.3, -22.0, 1014.0, None, 0.0, 56.0, 2022-01-05 02:00:00, 92.0, 91.6, 1014.0
None, -15.92, 54.83, -14.5, None, 40.07, 4.094, 238.8, -22.0, None, -15.9, -16.2, 1030.6, -0.1, -22.0, 1015.0, None, 0.0, 55.0, 2022-01-05 03:00:00, 92.0, 91.5, 1015.0
None, -16.05, 55.7, -14.5, None, 39.2, 4.256, 237.1, -22.0, None, -16.1, -16.2, 1030.7, 0.0, -22.0, 1015.0, None, 0.0, 56.0, 2022-01-05 04:00:00, 91.0, 91.4, 1015.0
None, -16.13, 57.03, -14.5, None, 40.33, 4.075, 239.7, -22.0, None, -16.1, -16.2, 1029.6, 0.1, -22.0, 1014.0, None, 0.0, 57.0, 2022-01-05 05:00:00, 91.0, 91.2, 1014.0
None, -16.03, 56.26, -14.5, None, 38.44, 4.243, 236.9, -22.0, None, -16.0, -16.3, 1030.7, -0.4, -22.0, 1015.0, None, 0.0, 56.0, 2022-01-05 06:00:00, 91.0, 90.9, 1015.0
None, -15.85, 55.84, -15.8, None, 36.27, 4.735, 237.6, -22.0, None, -15.9, -16.2, 1030.7, 0.5, -22.0, 1015.0, None, 0.0, 56.0, 2022-01-05 07:00:00, 91.0, 90.9, 1015.0
None, -15.83, 56.11, -15.8, None, 39.62, 4.664, 239.4, -22.0, None, -15.8, -16.2, 1030.7, 0.0, -22.0, 1015.0, None, 0.0, 56.0, 2022-01-05 08:00:00, 91.0, 90.8, 1015.0
None, -15.67, 55.0, -15.6, None, 39.83, 6.193, 236.3, -22.0, None, -15.7, -16.2, 1030.7, -0.6, -22.0, 1015.0, None, 0.0, 55.0, 2022-01-05 10:00:00, 91.0, 90.8, 1015.0
None, -15.18, 52.93, -15.2, None, 39.55, 6.297, 235.5, -22.0, None, -15.2, -16.2, 1031.7, 0.3, -22.0, 1016.0, None, 0.0, 53.0, 2022-01-05 11:00:00, 91.0, 90.8, 1016.0
None, -15.35, 53.03, -15.2, None, 39.97, 7.977, 233.9, -22.0, None, -15.4, -16.2, 1030.7, 0.2, -22.0, 1015.0, None, -1.0, 53.0, 2022-01-05 12:00:00, 90.0, 90.3, 1015.0
None, -14.84, 52.65, -14.9, None, 40.0, 7.53, 235.2, -22.0, None, -14.8, -16.2, 1029.7, 0.4, -22.0, 1014.0, None, -1.0, 53.0, 2022-01-05 13:00:00, 90.0, 89.6, 1014.0
None, -14.52, 54.08, -14.5, None, 41.89, 8.51, 236.3, -21.0, None, -14.5, -16.2, 1029.6, -0.6, -21.0, 1014.0, None, -1.0, 54.0, 2022-01-05 14:00:00, 88.0, 88.2, 1014.0
None, -14.71, 54.96, None, None, 39.56, 9.79, 235.7, None, None, None, None, None, None, -21.0, 1013.0, None, None, None, 2022-01-05 15:00:00, None, 87.7, None
None, -14.98, 56.0, -14.5, None, 37.51, 9.09, 233.6, -21.0, None, -15.0, -16.2, 1027.6, 0.4, -21.0, 1012.0, None, 0.0, 56.0, 2022-01-05 16:00:00, 87.0, 87.2, 1012.0
None, -15.12, 55.91, -14.5, None, 38.21, 8.72, 234.8, -21.0, None, -15.1, -16.2, 1027.6, -0.6, -21.0, 1012.0, None, -1.0, 56.0, 2022-01-05 17:00:00, 87.0, 86.7, 1012.0
None, -15.36, 57.24, -14.5, None, 39.02, 9.86, 233.1, -21.0, None, -15.4, -16.2, 1026.6, -0.1, -21.0, 1011.0, None, -1.0, 57.0, 2022-01-05 18:00:00, 86.0, 85.9, 1011.0
None, -15.7, 57.33, -15.4, None, 36.17, 9.03, 231.2, -22.0, None, -15.7, -15.7, 1025.6, 0.2, -22.0, 1010.0, None, -1.0, 57.0, 2022-01-05 19:00:00, 85.0, 85.3, 1010.0
None, -15.77, 57.05, -15.4, None, 37.76, 9.93, 232.3, -22.0, None, -15.8, -15.8, 1023.6, 0.4, -22.0, 1008.0, None, -1.0, 57.0, 2022-01-05 20:00:00, 84.0, 83.8, 1008.0
None, -15.86, 57.76, -15.4, None, 38.56, 9.75, 232.3, -22.0, None, -15.9, -15.9, 1023.6, -0.2, -22.0, 1008.0, None, -2.0, 58.0, 2022-01-05 21:00:00, 82.0, 81.9, 1008.0
None, -16.1, 58.71, -15.4, None, 40.53, 9.71, 231.9, -22.0, None, -16.1, -16.1, 1022.6, -0.7, -22.0, 1007.0, None, -1.0, 59.0, 2022-01-05 22:00:00, 81.0, 80.9, 1007.0
