station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
0.0, -30.75, 71.18, -27.4, 71.0, -34.0, -30.8, -31.3, -34.0, 0.0, 0.0, 2022-01-01 00:00:00, None
0.0, -31.27, 70.98, -27.4, 71.0, -35.0, -31.3, -31.5, -35.0, 0.0, 0.0, 2022-01-01 01:00:00, None
0.0, -30.59, 71.37, -27.4, 71.0, -34.0, -30.6, -31.6, -34.0, 0.0, 0.0, 2022-01-01 02:00:00, None
0.0, -30.68, 71.18, -27.4, 71.0, -34.0, -30.7, -31.6, -34.0, 0.0, 0.0, 2022-01-01 03:00:00, None
0.0, -30.4, 71.36, -27.4, 71.0, -34.0, -30.4, -31.6, -34.0, 0.0, 0.0, 2022-01-01 04:00:00, None
0.0, -29.73, 71.59, -27.4, 72.0, -33.0, -29.7, -31.6, -33.0, 0.0, 0.0, 2022-01-01 05:00:00, None
0.0, -29.72, 71.54, -27.4, 72.0, -33.0, -29.7, -31.6, -33.0, 0.0, 0.0, 2022-01-01 06:00:00, None
0.0, -28.27, 72.43, -28.2, 72.0, -31.0, -28.3, -29.8, -31.0, 0.0, 0.0, 2022-01-01 07:00:00, None
0.0, -27.71, 72.74, -27.3, 73.0, -31.0, -27.7, -29.8, -31.0, 0.0, 0.0, 2022-01-01 08:00:00, None
0.0, -24.6, 74.38, -25.0, 74.0, -28.0, -24.6, -29.8, -28.0, 0.0, 0.0, 2022-01-01 09:00:00, None
0.0, -23.58, 73.81, -23.1, 74.0, -27.0, -23.6, -29.8, -27.0, 0.0, 0.0, 2022-01-01 10:00:00, None
0.0, -18.8, 66.47, -17.8, 66.0, -23.0, -18.8, -29.8, -23.0, 0.0, 0.0, 2022-01-01 11:00:00, None
0.0, -13.92, 55.12, -13.4, 55.0, -20.0, -13.9, -29.8, -20.0, 0.0, 0.0, 2022-01-01 12:00:00, None
0.0, -13.37, 53.82, -13.4, 54.0, -20.0, -13.4, -29.8, -20.0, 0.0, 0.0, 2022-01-01 13:00:00, None
0.0, -13.64, 57.52, -13.3, 58.0, -20.0, -13.6, -29.8, -20.0, 0.0, 0.0, 2022-01-01 14:00:00, None
0.0, -13.38, 58.59, -13.2, 59.0, -19.0, -13.4, -29.8, -19.0, 0.0, 0.0, 2022-01-01 15:00:00, None
0.0, -13.65, 61.58, -13.2, 62.0, -19.0, -13.7, -29.8, -19.0, 0.0, 0.0, 2022-01-01 16:00:00, None
0.0, -13.31, 60.05, -13.2, 60.0, -19.0, -13.3, -29.8, -19.0, 0.0, 0.0, 2022-01-01 17:00:00, None
0.0, -12.8, 59.06, -12.9, 59.0, -19.0, -12.8, -29.8, -19.0, 0.0, 0.0, 2022-01-01 18:00:00, None
0.0, -12.62, 63.72, -12.4, 64.0, -17.0, -12.6, -12.9, -17.0, 0.0, 0.0, 2022-01-01 19:00:00, None
0.0, -11.92, 62.85, -11.9, 63.0, -17.0, -11.9, -13.1, -17.0, 0.0, 0.0, 2022-01-01 20:00:00, None
0.0, -11.87, 62.78, -11.6, 63.0, -17.0, -11.9, -13.1, -17.0, 0.0, 0.0, 2022-01-01 21:00:00, None
0.0, -11.49, 61.92, -11.1, 62.0, -17.0, -11.5, -13.1, -17.0, 0.0, 0.0, 2022-01-01 22:00:00, None
0.0, -11.71, 65.08, -11.1, 65.0, -16.0, -11.7, -13.1, -16.0, 0.0, 0.0, 2022-01-01 23:00:00, None
0.0, -13.06, 70.64, -11.0, 71.0, -17.0, -13.1, -13.1, -17.0, 0.0, 0.0, 2022-01-02 00:00:00, None
0.0, -11.3, 65.37, -10.3, 65.0, -16.0, -11.3, -13.1, -16.0, 0.0, 0.0, 2022-01-02 01:00:00, None
0.0, -10.94, 70.54, -10.3, 71.0, -15.0, -10.9, -13.1, -15.0, 0.0, 0.0, 2022-01-02 02:00:00, None
