station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, snw_dpth, dwpt_temp
0.0, -16.7, -16.72, 85.1, 0.0, 0.0, -16.4, 85.0, -16.8, 2022-01-02 02:00:00, None, -18.0
0.0, -16.6, -16.58, 85.2, 0.0, 0.0, -16.4, 85.0, -16.8, 2022-01-02 03:00:00, None, -18.0
0.0, -16.6, -16.64, 85.1, 0.0, 0.0, -16.4, 85.0, -16.8, 2022-01-02 04:00:00, None, -18.0
0.0, -16.2, -16.21, 85.8, 0.1, 0.0, -16.2, 86.0, -16.8, 2022-01-02 05:00:00, None, -18.0
0.0, -16.0, -15.95, 85.8, 0.0, 0.0, -15.9, 86.0, -16.8, 2022-01-02 06:00:00, None, -18.0
0.0, -15.9, -15.92, 85.9, 0.0, 0.0, -15.8, 86.0, -16.1, 2022-01-02 07:00:00, None, -18.0
0.0, -15.8, -15.79, 86.0, 0.1, 0.0, -15.6, 86.0, -16.1, 2022-01-02 08:00:00, None, -17.0
0.0, -15.4, -15.37, 86.3, 0.0, 0.0, -15.2, 86.0, -16.1, 2022-01-02 09:00:00, None, -17.0
0.0, -14.9, -14.92, 86.6, 0.0, 0.0, -14.8, 87.0, -16.1, 2022-01-02 10:00:00, None, -17.0
0.0, -14.6, -14.57, 86.9, 0.1, 0.0, -14.6, 87.0, -16.1, 2022-01-02 11:00:00, None, -16.0
0.2, -14.0, -14.04, 87.5, 0.2, 0.0, -14.2, 88.0, -16.1, 2022-01-02 12:00:00, None, -16.0
0.2, -14.0, -13.97, 87.4, 0.1, 0.0, -13.7, 87.0, -16.1, 2022-01-02 13:00:00, None, -15.0
0.4, -13.7, -13.7, 87.8, 0.2, 0.0, -13.5, 88.0, -16.1, 2022-01-02 14:00:00, None, -15.0
0.7, -13.3, -13.33, 88.4, 0.3, 0.0, -13.2, 88.0, -16.1, 2022-01-02 15:00:00, None, -14.0
0.9, -13.1, -13.12, 88.7, 0.2, 0.0, -13.0, 89.0, -16.1, 2022-01-02 16:00:00, None, -15.0
1.2, -12.9, -12.9, 89.0, 0.3, 0.0, -12.9, 89.0, -16.1, 2022-01-02 17:00:00, None, -14.0
1.7, -12.3, -12.3, 89.7, 0.5, 1.0, -12.2, 90.0, -16.1, 2022-01-02 18:00:00, None, -14.0
2.2, -11.9, -11.87, 90.2, 0.5, 0.0, -11.9, 90.0, -12.3, 2022-01-02 19:00:00, None, -13.0
2.4, -10.5, -10.48, 92.4, 0.2, 0.0, -10.3, 92.0, -12.3, 2022-01-02 20:00:00, None, -11.0
3.4, -10.5, -10.47, 92.1, 1.0, 1.0, -10.1, 92.0, -12.3, 2022-01-02 21:00:00, None, -11.0
5.7, -11.0, -10.97, 91.3, 2.3, 2.0, -10.1, 91.0, -12.3, 2022-01-02 22:00:00, None, -12.0
6.1, -10.3, -10.29, 92.3, 0.4, 0.0, -9.9, 92.0, -12.3, 2022-01-02 23:00:00, None, -11.0
7.3, -10.6, -10.56, 91.8, 1.2, 1.0, -9.8, 92.0, -12.3, 2022-01-03 00:00:00, None, -12.0
7.5, -10.3, -10.27, 92.4, 0.2, 0.0, -9.8, 92.0, -12.3, 2022-01-03 01:00:00, None, -11.0
7.5, -9.6, -9.58, 94.1, 0.1, 0.0, -9.8, 94.0, -12.3, 2022-01-03 02:00:00, None, -10.0
8.5, -9.7, -9.68, 93.3, 1.0, 1.0, -9.4, 93.0, -12.3, 2022-01-03 03:00:00, None, -10.0
8.8, -9.5, -9.48, 94.0, 0.3, 0.0, -9.2, 94.0, -12.3, 2022-01-03 04:00:00, None, -10.0
8.8, -8.2, -8.23, 96.0, 0.1, 0.0, -8.2, 96.0, -12.3, 2022-01-03 05:00:00, None, -9.0
8.8, -8.4, -8.35, 96.2, 0.0, 0.0, -7.7, 96.0, -12.3, 2022-01-03 06:00:00, None, -9.0
8.8, -7.8, -7.753, 96.7, 0.0, 0.0, -7.6, 97.0, -8.4, 2022-01-03 07:00:00, None, -8.0
8.8, -7.8, -7.793, 97.1, 0.0, 0.0, -7.6, 97.0, -8.4, 2022-01-03 08:00:00, None, -8.0
8.8, -7.3, -7.343, 98.1, 0.0, 0.0, -7.2, 98.0, -8.4, 2022-01-03 09:00:00, None, -7.0
8.8, -6.7, -6.659, 98.6, 0.0, 0.0, -6.6, 99.0, -8.4, 2022-01-03 10:00:00, None, -7.0
8.8, -7.0, -6.993, 97.7, 0.0, 0.0, -6.6, 98.0, -8.4, 2022-01-03 11:00:00, None, -7.0
8.6, -6.9, -6.87, 98.0, 0.0, 0.0, -6.6, 98.0, -8.4, 2022-01-03 12:00:00, None, -7.0
8.6, -6.8, -6.802, 98.1, 0.0, 0.0, -6.6, 98.0, -8.4, 2022-01-03 13:00:00, None, -7.0
8.4, -6.8, -6.783, 98.5, 0.0, 0.0, -6.6, 99.0, -8.4, 2022-01-03 14:00:00, None, -7.0
8.1, -6.8, -6.826, 99.0, 0.0, 0.0, -6.6, 99.0, -8.4, 2022-01-03 15:00:00, None, -7.0
7.9, -7.0, -6.997, 98.7, 0.0, 0.0, -6.6, 99.0, -8.4, 2022-01-03 16:00:00, None, -7.0
7.6, -7.1, -7.113, 98.8, 0.0, 0.0, -6.6, 99.0, -8.4, 2022-01-03 17:00:00, None, -7.0
7.3, -7.4, -7.419, 98.0, 0.2, 0.0, -6.6, 98.0, -8.4, 2022-01-03 18:00:00, None, -8.0
6.8, -8.4, -8.44, 96.1, 0.0, 0.0, -7.2, 96.0, -8.6, 2022-01-03 19:00:00, None, -9.0
6.6, -8.8, -8.76, 96.3, 0.0, 0.0, -7.2, 96.0, -9.3, 2022-01-03 20:00:00, None, -9.0
5.6, -9.6, -9.58, 92.6, 0.0, 0.0, -7.2, 93.0, -9.8, 2022-01-03 21:00:00, None, -10.0
3.3, -10.7, -10.7, 91.7, 0.0, 0.0, -7.2, 92.0, -10.7, 2022-01-03 22:00:00, None, -12.0
2.9, -12.0, -11.98, 92.3, 0.0, 0.0, -7.2, 92.0, -13.0, 2022-01-03 23:00:00, None, -13.0
1.7, -11.1, -11.09, 91.2, 0.0, 0.0, -7.2, 91.0, -13.0, 2022-01-04 00:00:00, None, -12.0
1.5, -10.7, -10.65, 92.7, 0.0, 0.0, -7.2, 93.0, -13.0, 2022-01-04 01:00:00, None, -12.0
1.5, -11.6, -11.59, 91.0, 0.0, 0.0, -7.2, 91.0, -13.0, 2022-01-04 02:00:00, None, -12.0
0.5, -11.1, -11.06, 93.6, 0.0, 0.0, -7.2, 94.0, -13.7, 2022-01-04 03:00:00, None, -12.0
0.2, -11.6, -11.63, 91.0, 0.0, 0.0, -7.2, 91.0, -13.7, 2022-01-04 04:00:00, None, -13.0
0.2, -12.0, -11.96, 91.0, 0.0, 0.0, -7.2, 91.0, -13.7, 2022-01-04 05:00:00, None, -13.0
0.2, -11.7, -11.66, 90.5, 0.0, 0.0, -7.2, 91.0, -13.7, 2022-01-04 06:00:00, None, -13.0
0.2, -11.4, -11.38, 91.1, 0.0, 0.0, -11.3, 91.0, -11.7, 2022-01-04 07:00:00, None, -12.0
0.2, -11.9, -11.9, 91.5, 0.0, 0.0, -11.3, 92.0, -12.7, 2022-01-04 08:00:00, None, -13.0
0.2, -10.8, -10.8, 92.2, 0.0, 0.0, -10.9, 92.0, -12.7, 2022-01-04 09:00:00, None, -12.0
0.2, -10.4, -10.37, 92.1, 0.1, 0.0, -10.2, 92.0, -12.7, 2022-01-04 10:00:00, None, -11.0
0.6, -9.6, -9.64, 91.8, 0.4, 0.0, -9.4, 92.0, -12.7, 2022-01-04 11:00:00, None, -11.0
1.0, -9.0, -9.03, 92.0, 0.4, 0.0, -8.7, 92.0, -12.7, 2022-01-04 12:00:00, None, -10.0
1.2, -8.6, -8.55, 92.1, 0.2, 0.0, -8.6, 92.0, -12.7, 2022-01-04 13:00:00, None, -10.0
1.2, -8.0, None, None, 0.0, 0.0, -7.0, 91.0, -12.7, 2022-01-04 14:00:00, None, -9.0
1.2, -9.7, -9.68, 92.5, 0.0, 0.0, -7.0, 93.0, -12.7, 2022-01-04 15:00:00, None, -11.0
1.2, -9.7, -9.67, 93.2, 0.0, 0.0, -7.0, 93.0, -12.7, 2022-01-04 16:00:00, None, -11.0
1.2, -10.0, -10.0, 92.9, 0.0, 0.0, -7.0, 93.0, -12.7, 2022-01-04 17:00:00, None, -11.0
1.0, -10.2, -10.19, 92.7, 0.0, 0.0, -7.0, 93.0, -12.7, 2022-01-04 18:00:00, None, -11.0
1.0, -10.2, -10.2, 92.8, 0.0, 0.0, -10.0, 93.0, -10.3, 2022-01-04 19:00:00, None, -11.0
1.0, -10.2, -10.2, 92.8, 0.0, 0.0, -10.0, 93.0, -10.3, 2022-01-04 20:00:00, None, -11.0
1.0, -10.2, -10.18, 92.6, 0.1, 0.0, -9.9, 93.0, -10.3, 2022-01-04 21:00:00, None, -11.0
1.0, -10.7, -10.68, 92.1, 0.1, 0.0, -9.9, 92.0, -10.7, 2022-01-04 22:00:00, None, -12.0
1.2, -10.8, -10.76, 91.7, 0.2, 0.0, -9.9, 92.0, -10.9, 2022-01-04 23:00:00, None, -12.0
1.4, -11.0, -11.0, 91.5, 0.2, 0.0, -9.9, 92.0, -11.1, 2022-01-05 00:00:00, None, -12.0
1.8, -12.1, -12.11, 89.9, 0.4, 0.0, -9.9, 90.0, -12.2, 2022-01-05 01:00:00, None, -13.0
2.1, -14.6, -14.58, 86.4, 0.3, 0.0, -9.9, 86.0, -14.6, 2022-01-05 02:00:00, None, -16.0
2.4, -15.6, -15.61, 86.2, 0.3, 0.0, -9.9, 86.0, -15.7, 2022-01-05 03:00:00, None, -17.0
2.6, -16.7, -16.73, 85.2, 0.2, 0.0, -9.9, 85.0, -16.8, 2022-01-05 04:00:00, None, -18.0
2.8, -17.2, -17.24, 85.0, 0.2, 0.0, -9.9, 85.0, -17.3, 2022-01-05 05:00:00, None, -19.0
2.8, -17.5, -17.48, 84.7, 0.0, 0.0, -9.9, 85.0, -17.8, 2022-01-05 06:00:00, None, -19.0
2.8, -16.8, -16.8, 84.9, 0.0, 0.0, -16.4, 85.0, -17.5, 2022-01-05 07:00:00, None, -19.0
2.8, -16.5, -16.52, 85.0, 0.0, 0.0, -16.4, 85.0, -17.5, 2022-01-05 08:00:00, None, -18.0
2.8, -17.4, -17.42, 82.8, 0.0, 0.0, -16.4, 83.0, -17.5, 2022-01-05 09:00:00, None, -19.0
2.8, -16.6, -16.55, 79.97, 0.0, 0.0, -16.4, 80.0, -17.5, 2022-01-05 10:00:00, None, -19.0
2.4, -16.7, -16.71, 80.8, 0.0, 0.0, -16.4, 81.0, -17.5, 2022-01-05 11:00:00, None, -19.0
2.0, -16.1, -16.13, 80.0, 0.0, 0.0, -15.9, 80.0, -17.5, 2022-01-05 12:00:00, None, -19.0
1.8, -15.9, -15.92, 80.2, 0.0, 0.0, -15.5, 80.0, -17.5, 2022-01-05 13:00:00, None, -18.0
1.8, -15.8, -15.77, 80.5, 0.0, 0.0, -15.5, 81.0, -17.5, 2022-01-05 14:00:00, None, -18.0
1.8, -16.0, -16.02, 83.2, 0.0, 0.0, -15.5, 83.0, -17.5, 2022-01-05 15:00:00, None, -18.0
1.8, -16.5, -16.48, 84.7, 0.0, 0.0, -15.5, 85.0, -17.5, 2022-01-05 16:00:00, None, -18.0
1.8, -17.5, -17.5, 85.5, 0.0, 0.0, -15.5, 86.0, -17.5, 2022-01-05 17:00:00, None, -19.0
1.8, -17.8, -17.78, 85.3, 0.0, 0.0, -15.5, 85.0, -17.8, 2022-01-05 18:00:00, None, -19.0
1.8, -17.7, -17.67, 85.0, 0.0, 0.0, -17.6, 85.0, -17.9, 2022-01-05 19:00:00, None, -20.0
1.8, -17.9, -17.89, 84.3, 0.0, 0.0, -17.6, 84.0, -17.9, 2022-01-05 20:00:00, None, -20.0
1.8, -17.9, -17.87, 84.5, 0.0, 0.0, -17.6, 85.0, -18.0, 2022-01-05 21:00:00, None, -20.0
1.8, -18.2, -18.22, 84.2, 0.0, 0.0, -17.6, 84.0, -18.3, 2022-01-05 22:00:00, None, -20.0
1.6, -18.1, -18.13, 84.1, 0.1, 0.0, -17.6, 84.0, -18.5, 2022-01-05 23:00:00, None, -20.0
1.9, -17.8, -17.81, 84.2, 0.5, 1.0, -17.6, 84.0, -18.5, 2022-01-06 00:00:00, None, -20.0
2.3, -18.4, -18.37, 83.8, 0.8, 1.0, -17.6, 84.0, -18.5, 2022-01-06 01:00:00, None, -20.0
3.6, -17.8, -17.8, 84.4, 1.6, 2.0, -17.6, 84.0, -18.5, 2022-01-06 02:00:00, None, -20.0
5.0, -17.2, -17.17, 84.9, 1.7, 2.0, -17.2, 85.0, -18.5, 2022-01-06 03:00:00, None, -19.0
6.2, -17.6, -17.64, 84.9, 1.4, 1.0, -17.2, 85.0, -18.5, 2022-01-06 04:00:00, None, -20.0
6.4, -16.5, -16.47, 86.1, 0.4, 0.0, -16.4, 86.0, -18.5, 2022-01-06 05:00:00, None, -18.0
6.6, -15.3, -15.26, 86.3, 0.2, 0.0, -14.7, 86.0, -18.5, 2022-01-06 06:00:00, None, -17.0
7.1, -14.1, -14.11, 87.7, 0.5, 1.0, -14.0, 88.0, -15.3, 2022-01-06 07:00:00, None, -16.0
7.4, -13.1, -13.14, 89.0, 0.3, 0.0, -13.0, 89.0, -15.3, 2022-01-06 08:00:00, None, -15.0
7.7, -12.4, -12.42, 89.6, 0.3, 0.0, -12.4, 90.0, -15.3, 2022-01-06 09:00:00, None, -14.0
8.2, -11.7, -11.69, 89.9, 0.5, 1.0, -11.7, 90.0, -15.3, 2022-01-06 10:00:00, None, -13.0
8.8, -11.2, -11.16, 90.2, 0.6, 1.0, -11.0, 90.0, -15.3, 2022-01-06 11:00:00, None, -12.0
10.0, -10.8, -10.8, 91.0, 1.2, 1.0, -10.6, 91.0, -15.3, 2022-01-06 12:00:00, None, -12.0
10.7, -10.3, -10.32, 91.1, 0.7, 1.0, -10.3, 91.0, -15.3, 2022-01-06 13:00:00, None, -11.0
11.2, -10.4, -10.35, 91.8, 0.5, 1.0, -10.1, 92.0, -15.3, 2022-01-06 14:00:00, None, -11.0
11.9, -9.7, -9.71, 93.5, 0.7, 1.0, -9.6, 94.0, -15.3, 2022-01-06 15:00:00, None, -10.0
12.6, -9.5, -9.53, 93.9, 0.7, 1.0, -9.4, 94.0, -15.3, 2022-01-06 16:00:00, None, -10.0
12.8, -9.5, -9.46, 93.9, 0.2, 0.0, -9.2, 94.0, -15.3, 2022-01-06 17:00:00, None, -10.0
13.0, -9.2, -9.18, 94.3, 0.2, 0.0, -9.2, 94.0, -15.3, 2022-01-06 18:00:00, None, -10.0
13.4, -9.3, -9.32, 94.0, 0.4, 0.0, -9.0, 94.0, -9.6, 2022-01-06 19:00:00, None, -10.0
13.4, -9.1, -9.1, 94.3, 0.0, 0.0, -9.0, 94.0, -9.6, 2022-01-06 20:00:00, None, -10.0
13.4, -9.1, -9.09, 94.6, 0.0, 0.0, -8.8, 95.0, -9.6, 2022-01-06 21:00:00, None, -10.0
13.4, -8.9, -8.85, 95.1, 0.0, 0.0, -8.6, 95.0, -9.6, 2022-01-06 22:00:00, None, -9.0
13.6, -8.6, -8.63, 95.3, 0.2, 0.0, -8.5, 95.0, -9.6, 2022-01-06 23:00:00, None, -9.0
13.1, -8.9, -8.93, 94.0, 0.1, 0.0, -8.5, 94.0, -9.6, 2022-01-07 00:00:00, None, -10.0
12.3, -8.9, -8.88, 94.8, 0.1, 0.0, -8.5, 95.0, -9.6, 2022-01-07 01:00:00, None, -9.0
10.7, -9.0, -9.02, 94.5, 0.1, 0.0, -8.5, 95.0, -9.6, 2022-01-07 02:00:00, None, -10.0
9.0, -8.5, -8.53, 95.7, 0.1, 0.0, -8.4, 96.0, -9.6, 2022-01-07 03:00:00, None, -9.0
7.6, -7.8, -7.809, 97.5, 0.1, 0.0, -7.8, 98.0, -9.6, 2022-01-07 04:00:00, None, -8.0
7.2, -7.6, -7.626, 97.7, 0.0, 0.0, -7.5, 98.0, -9.6, 2022-01-07 05:00:00, None, -8.0
7.0, -7.4, -7.371, 98.0, 0.0, 0.0, -7.2, 98.0, -9.6, 2022-01-07 06:00:00, None, -7.0
6.5, -7.0, -6.961, 99.0, 0.1, 0.0, -6.9, 99.0, -7.4, 2022-01-07 07:00:00, None, -7.0
6.4, -7.0, -7.013, 98.7, 0.2, 0.0, -6.9, 99.0, -7.4, 2022-01-07 08:00:00, None, -7.0
6.3, -6.2, -6.154, 99.9, 0.2, 0.0, -6.1, 100.0, -7.4, 2022-01-07 09:00:00, None, -6.0
6.0, -5.6, -5.601, 99.8, 0.2, 0.0, -5.5, 100.0, -7.4, 2022-01-07 10:00:00, None, -6.0
5.6, -4.6, -4.56, 99.8, 0.2, 0.0, -4.4, 100.0, -7.4, 2022-01-07 11:00:00, None, -5.0
4.4, -3.1, -3.101, 100.0, 0.0, 0.0, -1.9, 100.0, -7.4, 2022-01-07 12:00:00, None, -3.0
4.2, -5.3, -5.28, 96.5, 0.5, 1.0, -1.9, 97.0, -7.4, 2022-01-07 13:00:00, None, -6.0
3.9, -5.8, -5.822, 95.3, 0.2, 0.0, -1.9, 95.0, -7.4, 2022-01-07 14:00:00, None, -7.0
3.6, -6.6, -6.568, 95.1, 0.4, 0.0, -1.9, 95.0, -7.4, 2022-01-07 15:00:00, None, -7.0
3.2, -6.8, -6.807, 94.8, 0.3, 0.0, -1.9, 95.0, -7.4, 2022-01-07 16:00:00, None, -7.0
3.2, -7.1, -7.144, 97.2, 0.2, 0.0, -1.9, 97.0, -7.4, 2022-01-07 17:00:00, None, -8.0
3.0, -7.5, -7.533, 93.6, 0.0, 0.0, -1.9, 94.0, -7.6, 2022-01-07 18:00:00, None, -8.0
2.6, -6.9, -6.89, 90.5, 0.0, 0.0, -6.4, 91.0, -7.9, 2022-01-07 19:00:00, None, -8.0
2.6, -7.1, -7.068, 84.0, 0.0, 0.0, -6.4, 84.0, -7.9, 2022-01-07 20:00:00, None, -9.0
2.6, -7.3, -7.288, 80.4, 0.0, 0.0, -6.4, 80.0, -7.9, 2022-01-07 21:00:00, None, -10.0
2.6, -7.5, -7.459, 75.64, 0.0, 0.0, -6.4, 76.0, -7.9, 2022-01-07 22:00:00, None, -10.0
2.4, -7.4, -7.375, 74.76, 0.1, 0.0, -6.4, 75.0, -7.9, 2022-01-07 23:00:00, None, -10.0
2.4, -7.5, -7.47, 72.14, 0.1, 0.0, -6.4, 72.0, -7.9, 2022-01-08 00:00:00, None, -11.0
2.4, -8.7, -8.7, 74.42, 0.0, 0.0, -6.4, 74.0, -9.7, 2022-01-08 01:00:00, None, -12.0
2.4, -10.8, -10.8, 79.25, 0.0, 0.0, -6.4, 79.0, -10.9, 2022-01-08 02:00:00, None, -13.0
2.4, -11.9, -11.89, 83.2, 0.0, 0.0, -6.4, 83.0, -12.0, 2022-01-08 03:00:00, None, -14.0
2.4, -12.7, -12.65, 80.8, 0.0, 0.0, -6.4, 81.0, -12.6, 2022-01-08 04:00:00, None, -15.0
2.4, -13.0, -13.02, 82.2, 0.0, 0.0, -6.4, 82.0, -13.6, 2022-01-08 05:00:00, None, -15.0
2.4, -13.0, -12.96, 82.0, 0.0, 0.0, -6.4, 82.0, -13.9, 2022-01-08 06:00:00, None, -15.0
2.4, -13.5, -13.47, 83.8, 0.0, 0.0, -12.6, 84.0, -14.4, 2022-01-08 07:00:00, None, -15.0
2.2, -11.8, -11.78, 79.06, 0.0, 0.0, -11.7, 79.0, -14.4, 2022-01-08 08:00:00, None, -14.0
2.0, -11.7, -11.73, 81.3, 0.0, 0.0, -11.5, 81.0, -14.4, 2022-01-08 09:00:00, None, -14.0
1.8, -9.4, -9.43, 74.9, 0.0, 0.0, -9.5, 75.0, -14.4, 2022-01-08 10:00:00, None, -12.0
1.6, -8.9, -8.9, 72.25, 0.0, 0.0, -8.7, 72.0, -14.4, 2022-01-08 11:00:00, None, -13.0
1.6, -8.2, -8.23, 76.5, 0.0, 0.0, -7.9, 77.0, -14.4, 2022-01-08 12:00:00, None, -11.0
1.1, -8.0, -8.02, 75.43, 0.0, 0.0, -7.6, 75.0, -14.4, 2022-01-08 13:00:00, None, -11.0
0.9, -8.6, -8.57, 86.2, 0.1, 0.0, -7.6, 86.0, -14.4, 2022-01-08 14:00:00, None, -10.0
0.8, -8.2, -8.23, 89.2, 0.3, 0.0, -7.6, 89.0, -14.4, 2022-01-08 15:00:00, None, -9.0
1.0, -8.2, -8.23, 92.6, 0.5, 1.0, -7.6, 93.0, -14.4, 2022-01-08 16:00:00, None, -9.0
0.8, -8.5, -8.45, 96.5, 0.1, 0.0, -7.6, 97.0, -14.4, 2022-01-08 17:00:00, None, -9.0
0.8, -8.3, -8.27, 97.4, 0.0, 0.0, -7.6, 97.0, -14.4, 2022-01-08 18:00:00, None, -8.0
0.8, -8.1, -8.06, 96.0, 0.0, 0.0, -8.1, 96.0, -8.5, 2022-01-08 19:00:00, None, -8.0
0.8, -8.2, -8.18, 94.3, 0.0, 0.0, -8.0, 94.0, -8.6, 2022-01-08 20:00:00, None, -9.0
0.8, -8.1, -8.13, 94.3, 0.0, 0.0, -8.0, 94.0, -8.6, 2022-01-08 21:00:00, None, -9.0
0.8, -8.7, -8.71, 90.6, 0.0, 0.0, -8.0, 91.0, -8.7, 2022-01-08 22:00:00, None, -10.0
0.8, -8.7, -8.74, 92.8, 0.0, 0.0, -8.0, 93.0, -9.2, 2022-01-08 23:00:00, None, -9.0
0.8, -8.5, -8.47, 90.7, 0.0, 0.0, -8.0, 91.0, -9.4, 2022-01-09 00:00:00, None, -10.0
0.8, -8.3, -8.34, 90.8, 0.0, 0.0, -8.0, 91.0, -9.4, 2022-01-09 01:00:00, None, -9.0
0.8, -7.6, -7.626, 90.2, 0.0, 0.0, -7.5, 90.0, -9.4, 2022-01-09 02:00:00, None, -9.0
0.8, -7.4, -7.385, 91.6, 0.0, 0.0, -7.3, 92.0, -9.4, 2022-01-09 03:00:00, None, -8.0
0.8, -7.1, -7.129, 93.5, 0.0, 0.0, -7.1, 94.0, -9.4, 2022-01-09 04:00:00, None, -8.0
0.8, -7.0, -7.011, 92.8, 0.0, 0.0, -6.9, 93.0, -9.4, 2022-01-09 05:00:00, None, -8.0
0.8, -6.8, -6.834, 92.6, 0.0, 0.0, -6.7, 93.0, -9.4, 2022-01-09 06:00:00, None, -8.0
0.8, -7.4, -7.373, 95.8, 0.0, 0.0, -6.5, 96.0, -7.5, 2022-01-09 07:00:00, None, -8.0
0.8, -7.4, -7.368, 94.4, 0.0, 0.0, -6.5, 94.0, -8.4, 2022-01-09 08:00:00, None, -8.0
0.8, -6.5, -6.547, 93.9, 0.0, 0.0, -6.2, 94.0, -8.4, 2022-01-09 09:00:00, None, -7.0
0.8, -5.6, -5.609, 90.8, 0.0, 0.0, -5.1, 91.0, -8.4, 2022-01-09 10:00:00, None, -7.0
0.8, -5.5, -5.486, 96.9, 0.0, 0.0, -5.1, 97.0, -8.4, 2022-01-09 11:00:00, None, -6.0
0.8, -4.6, -4.616, 92.6, 0.0, 0.0, -4.5, 93.0, -8.4, 2022-01-09 12:00:00, None, -6.0
0.8, -4.5, -4.505, 94.5, 0.0, 0.0, -4.3, 95.0, -8.4, 2022-01-09 13:00:00, None, -5.0
0.8, -3.6, -3.594, 89.8, 0.0, 0.0, -3.5, 90.0, -8.4, 2022-01-09 14:00:00, None, -5.0
0.5, -3.5, -3.519, 91.2, 0.0, 0.0, -3.3, 91.0, -8.4, 2022-01-09 15:00:00, None, -5.0
0.0, -3.6, -3.638, 89.8, 0.0, 0.0, -3.3, 90.0, -8.4, 2022-01-09 16:00:00, None, -5.0
0.0, -4.4, -4.363, 98.5, 0.0, 0.0, -3.3, 99.0, -8.4, 2022-01-09 17:00:00, None, -5.0
0.0, -4.9, -4.886, 99.9, 0.0, 0.0, -3.3, 100.0, -8.4, 2022-01-09 18:00:00, None, -5.0
