station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
0.0, -6.515, 71.72, -6.5, None, 12.15, 7.276, 96.8, -10.0, None, -6.5, -11.7, 1021.6, 0.0, -10.0, 1021.0, None, -1.0, 72.0, 2022-01-01 00:00:00, 9.0, None, 1021.0
0.0, -5.932, 71.38, -5.9, None, 12.45, 7.976, 99.7, -10.0, None, -5.9, -11.7, 1021.6, 0.0, -10.0, 1021.0, None, -1.0, 71.0, 2022-01-01 01:00:00, 9.0, None, 1021.0
0.0, -5.425, 69.68, -5.4, None, 9.69, 9.75, 108.9, -10.0, None, -5.4, -11.7, 1022.6, 0.0, -10.0, 1022.0, None, -1.0, 70.0, 2022-01-01 02:00:00, 9.0, None, 1022.0
0.0, -5.436, 72.11, -5.3, None, 10.17, 9.76, 107.6, -9.0, None, -5.4, -11.7, 1022.6, 0.0, -9.0, 1022.0, None, 1.0, 72.0, 2022-01-01 03:00:00, 9.0, 9.32, 1022.0
0.0, -5.218, 72.21, -5.1, None, 14.43, 6.847, 114.4, -9.0, None, -5.2, -11.7, 1022.6, 0.0, -9.0, 1022.0, None, 1.0, 72.0, 2022-01-01 04:00:00, 10.0, 9.62, 1022.0
0.0, -5.248, 72.12, -5.1, None, 8.88, 7.061, 120.0, -9.0, None, -5.2, -11.7, 1021.6, 0.0, -9.0, 1021.0, None, 0.0, 72.0, 2022-01-01 05:00:00, 10.0, 9.83, 1021.0
0.0, -4.91, 72.34, -4.9, None, 8.78, 8.51, 108.1, -9.0, None, -4.9, -11.7, 1021.6, 0.0, -9.0, 1021.0, None, 0.0, 72.0, 2022-01-01 06:00:00, 10.0, 9.56, 1021.0
None, -4.3, 74.5, -4.3, None, 7.907, 9.72, 106.6, -8.0, None, -4.3, -4.9, 1022.6, 0.0, -8.0, 1022.0, None, 0.0, 75.0, 2022-01-01 08:00:00, 10.0, 9.72, 1022.0
None, -3.971, 77.47, -4.0, None, 9.76, 10.5, 103.5, -7.0, None, -4.0, -4.9, 1022.6, 0.0, -7.0, 1022.0, None, 0.0, 77.0, 2022-01-01 09:00:00, 10.0, 9.65, 1022.0
None, -3.228, 76.34, -3.0, None, 9.82, 9.79, 101.6, -6.0, None, -3.2, -4.9, 1022.6, 0.0, -6.0, 1022.0, None, 1.0, 76.0, 2022-01-01 10:00:00, 10.0, 10.01, 1022.0
None, -2.884, 75.53, -2.9, None, 9.86, 8.65, 110.9, -6.0, None, -2.9, -4.9, 1021.6, 0.0, -6.0, 1021.0, None, 1.0, 76.0, 2022-01-01 11:00:00, 10.0, 10.41, 1021.0
None, -2.108, 73.13, -2.1, None, 10.77, 9.66, 109.1, -6.0, None, -2.1, -4.9, 1021.6, 0.0, -6.0, 1021.0, None, 1.0, 73.0, 2022-01-01 12:00:00, 11.0, 10.94, 1021.0
None, -1.151, 68.49, -1.1, None, 14.43, 10.01, 100.2, -6.0, None, -1.2, -4.9, 1020.6, 0.0, -6.0, 1020.0, None, 1.0, 68.0, 2022-01-01 13:00:00, 11.0, 11.31, 1020.0
None, -0.712, 67.5, -0.7, None, 7.372, 13.72, 81.9, -5.0, None, -0.7, -4.9, 1019.6, 0.0, -5.0, 1019.0, None, 0.0, 68.0, 2022-01-01 14:00:00, 11.0, 11.21, 1019.0
None, -0.378, 66.55, -0.4, None, 8.03, 12.98, 84.8, -5.0, None, -0.4, -4.9, 1018.6, 0.0, -5.0, 1018.0, None, 0.0, 67.0, 2022-01-01 15:00:00, 11.0, 11.14, 1018.0
None, -0.029, 66.21, 0.0, None, 7.744, 14.77, 88.6, -5.0, None, 0.0, -4.9, 1017.6, 0.0, -5.0, 1017.0, None, 0.0, 66.0, 2022-01-01 16:00:00, 11.0, 10.92, 1017.0
None, -0.023, 68.01, 0.0, None, 7.737, 15.7, 88.4, -5.0, None, 0.0, -4.9, 1016.6, 0.0, -5.0, 1016.0, None, -1.0, 68.0, 2022-01-01 17:00:00, 10.0, 10.38, 1016.0
None, -0.082, 67.78, 0.1, None, 9.15, 16.14, 101.1, -5.0, None, -0.1, -4.9, 1014.6, 0.0, -5.0, 1014.0, None, 0.0, 68.0, 2022-01-01 18:00:00, 10.0, 10.28, 1014.0
None, -0.106, 72.08, -0.1, None, 8.44, 21.22, 102.4, -4.0, None, -0.1, -0.3, 1013.6, 0.0, -4.0, 1013.0, None, -1.0, 72.0, 2022-01-01 19:00:00, 10.0, 9.5, 1013.0
None, 0.015, 70.68, 0.3, None, 10.48, 19.46, 107.2, -4.0, None, 0.0, -0.4, 1012.6, 0.0, -4.0, 1012.0, None, 0.0, 71.0, 2022-01-01 20:00:00, 9.0, 9.11, 1012.0
None, 0.214, 66.65, 0.3, None, 15.27, 17.53, 113.2, -5.0, None, 0.2, -0.7, 1011.6, 0.0, -5.0, 1011.0, None, 1.0, 67.0, 2022-01-01 21:00:00, 10.0, 9.66, 1011.0
None, 1.686, 60.98, 1.9, None, 13.69, 17.56, 111.3, -5.0, None, 1.7, -0.7, 1011.6, 0.0, -5.0, 1011.0, None, 1.0, 61.0, 2022-01-01 22:00:00, 10.0, 10.2, 1011.0
None, 0.831, 64.92, 1.9, None, 13.1, 14.36, 127.5, -5.0, None, 0.8, -0.7, 1010.6, 0.0, -5.0, 1010.0, None, 0.0, 65.0, 2022-01-01 23:00:00, 10.0, 9.78, 1010.0
None, 4.127, 69.73, 4.2, None, 19.33, 12.29, 152.5, -1.0, None, 4.1, -0.7, 1008.6, 0.0, -1.0, 1008.0, None, -1.0, 70.0, 2022-01-02 03:00:00, 8.0, 8.31, 1008.0
None, 1.011, 90.0, 4.2, None, 28.64, 16.86, 78.28, 0.0, None, 1.0, -0.7, 1008.6, 0.3, 0.0, 1008.0, None, -1.0, 90.0, 2022-01-02 04:00:00, 7.0, 7.307, 1008.0
None, 1.097, 90.7, 4.2, None, 13.92, 16.16, 82.1, 0.0, None, 1.1, -0.7, 1007.6, 1.2, 0.0, 1007.0, None, -1.0, 91.0, 2022-01-02 05:00:00, 7.0, None, 1007.0
None, 1.527, 88.4, 4.2, None, 12.81, 15.62, 98.8, 0.0, None, 1.5, -0.7, 1007.6, 0.0, 0.0, 1007.0, None, -1.0, 88.0, 2022-01-02 06:00:00, 7.0, None, 1007.0
None, 4.133, 68.78, 4.1, None, 15.16, 15.65, 109.3, -1.0, None, 4.1, 1.5, 1006.6, 0.0, -1.0, 1006.0, None, 0.0, 69.0, 2022-01-02 07:00:00, 7.0, 6.996, 1006.0
None, 4.036, 68.6, 4.4, None, 15.31, 17.58, 124.0, -1.0, None, 4.0, 1.5, 1005.6, 0.0, -1.0, 1005.0, None, 0.0, 69.0, 2022-01-02 08:00:00, 7.0, 7.153, 1005.0
None, 5.012, 63.63, 5.0, None, 15.49, 22.27, 145.6, -1.0, None, 5.0, 1.5, 1005.6, 0.0, -1.0, 1005.0, None, -1.0, 64.0, 2022-01-02 09:00:00, 6.0, 6.419, 1005.0
None, 5.382, 64.43, 5.4, None, 17.96, 20.95, 154.9, -1.0, None, 5.4, 1.5, 1004.6, 0.0, -1.0, 1004.0, None, -1.0, 64.0, 2022-01-02 10:00:00, 6.0, 5.749, 1004.0
None, 5.756, 65.18, 5.8, None, 18.63, 21.38, 151.7, 0.0, None, 5.8, 1.5, 1004.6, 0.0, 0.0, 1004.0, None, 0.0, 65.0, 2022-01-02 11:00:00, 6.0, 5.983, 1004.0
