TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
0.163,0.6,97.3,3.02, 891.85, 0.4,13.09,2022-10-29 00:00:00,223.2,-0.218,44
-0.367,0.6,91.4,2.52, 892.45, 0.0,8.81,2022-10-29 01:00:00,223.2,-1.6,44
-1.384,0.6,86.9,1.76, 894.15, 0.0,8.81,2022-10-29 02:00:00,213.4,-3.286,44
-1.441,0.6,84.5,2.01, 895.45, 0.0,6.3,2022-10-29 03:00:00,219.0,-3.716,44
-2.015,0.6,84.6,1.76, 896.35, 0.0,5.79,2022-10-29 04:00:00,216.2,-4.264,44
-2.276,0.6,82.6,2.01, 897.45, 0.0,5.54,2022-10-29 05:00:00,217.6,-4.837,44
-1.986,0.6,82.3,1.51, 898.05, 0.0,5.29,2022-10-29 06:00:00,217.6,-4.601,44
-1.871,1.9,81.1,1.76, 898.35, 0.0,5.79,2022-10-29 07:00:00,214.8,-4.683,44
-1.756,44.4,82.2,1.26, 898.85, 0.0,4.78,2022-10-29 08:00:00,217.6,-4.392,44
-0.479,94.4,81.3,1.01, 899.15, 0.0,4.28,2022-10-29 09:00:00,209.2,-3.289,44
0.66,129.4,80.2,1.26, 899.15, 0.2,4.53,2022-10-29 10:00:00,205.0,-2.359,44
1.859,198.1,79.9,0.25, 898.65, 0.8,2.52,2022-10-29 11:00:00,164.3,-1.239,44
2.182,170.6,82.8,0.25, 897.75, 0.0,2.52,2022-10-29 12:00:00,96.9,-0.436,44
4.141,310.6,78.9,0.5, 896.55, 0.0,3.27,2022-10-29 13:00:00,134.8,0.813,44
5.77,288.1,77.9,0.5, 895.55, 0.0,4.53,2022-10-29 14:00:00,139.0,2.22,44
5.102,149.4,73.9,0.76, 894.55, 0.0,4.28,2022-10-29 15:00:00,146.0,0.838,44
3.38,15.6,78.5,0.5, 893.35, 0.0,3.53,2022-10-29 16:00:00,140.4,0.001,44
3.538,0.6,83.1,0.0, 892.05, 0.0,3.27,2022-10-29 17:00:00,120.7,0.942,44
4.48,0.6,77.5,0.76, 890.75, 0.0,7.05,2022-10-29 18:00:00,196.5,0.894,44
4.246,0.6,76.3,0.76, 889.35, 0.0,12.09,2022-10-29 19:00:00,183.9,0.451,44
5.514,0.6,76.0,1.76, 888.35, 0.0,10.32,2022-10-29 20:00:00,189.5,1.626,44
5.36,0.6,75.4,3.78, 887.95, 0.0,11.58,2022-10-29 21:00:00,213.4,1.367,44
5.05,0.6,79.1,2.77, 887.75, 0.0,8.81,2022-10-29 22:00:00,200.8,1.733,44
6.0,0.6,77.1,2.27, 887.05, 0.0,9.32,2022-10-29 23:00:00,200.8,2.299,44
6.102,0.6,70.5,3.53, 886.65, 0.0,10.58,2022-10-30 00:00:00,210.6,1.148,44
5.616,0.6,75.2,3.53, 886.95, 0.0,9.57,2022-10-30 01:00:00,210.6,1.578,44
5.411,0.6,76.7,2.52, 887.05, 0.0,7.3,2022-10-30 02:00:00,213.4,1.654,44
4.194,0.6,76.8,1.76, 887.05, 0.0,6.55,2022-10-30 03:00:00,224.6,0.491,44
5.898,0.6,72.3,2.01, 886.95, 0.0,7.3,2022-10-30 04:00:00,221.8,1.302,44
4.74,0.6,73.2,3.27, 886.95, 0.0,12.59,2022-10-30 05:00:00,217.6,0.356,44
4.115,0.6,70.0,2.52, 886.95, 0.0,9.07,2022-10-30 06:00:00,216.2,-0.86,44
4.61,4.4,70.0,1.51, 886.85, 0.0,6.04,2022-10-30 07:00:00,216.2,-0.384,44
4.818,59.4,70.0,2.52, 886.75, 0.0,7.55,2022-10-30 08:00:00,214.8,-0.184,44
2.877,51.9,84.6,2.77, 886.85, 0.2,8.06,2022-10-30 09:00:00,213.4,0.542,44
5.024,121.9,84.9,2.01, 886.55, 0.2,7.55,2022-10-30 10:00:00,214.8,2.7,44
6.026,319.4,72.4,2.27, 887.15, 0.0,7.55,2022-10-30 11:00:00,217.6,1.445,44
5.616,140.6,59.5,2.52, 887.25, 0.0,8.31,2022-10-30 12:00:00,221.8,-1.644,44
4.115,41.9,61.6,2.52, 887.75, 0.0,10.07,2022-10-30 13:00:00,219.0,-2.593,44
4.011,68.1,68.6,2.52, 888.45, 0.0,9.32,2022-10-30 14:00:00,235.9,-1.235,44
3.643,198.1,70.3,3.78, 889.15, 0.0,11.58,2022-10-30 15:00:00,228.8,-1.255,44
0.439,9.4,78.4,2.52, 889.85, 0.0,12.09,2022-10-30 16:00:00,240.1,-2.88,44
0.797,0.6,76.3,1.51, 889.75, 0.0,7.05,2022-10-30 17:00:00,219.0,-2.897,44
0.907,0.6,68.1,3.53, 889.45, 0.0,11.33,2022-10-30 18:00:00,219.0,-4.308,44
1.044,0.6,64.0,3.53, 889.85, 0.0,9.32,2022-10-30 19:00:00,224.6,-4.999,44
0.77,0.6,58.7,2.77, 890.05, 0.0,8.81,2022-10-30 20:00:00,221.8,-6.392,44
0.715,0.6,58.7,1.76, 890.75, 0.0,6.04,2022-10-30 21:00:00,205.0,-6.444,44
0.301,0.6,57.4,2.01, 890.85, 0.0,6.8,2022-10-30 22:00:00,210.6,-7.124,44
-0.339,0.6,59.9,1.26, 890.95, 0.0,6.3,2022-10-30 23:00:00,212.0,-7.175,44
-0.535,0.6,61.5,1.51, 890.85, 0.0,6.3,2022-10-31 00:00:00,234.5,-7.019,44
-3.006,0.6,64.3,0.5, 891.15, 0.0,4.53,2022-10-31 01:00:00,282.2,-8.795,44
-4.287,0.6,71.5,0.0, 891.25, 0.0,2.01,2022-10-31 02:00:00,285.0,-8.667,44
-6.168,0.6,82.9,0.0, 891.25, 0.0,1.01,2022-10-31 03:00:00,263.9,-8.606,44
-7.64,0.6,80.4,0.0, 890.75, 0.0,2.77,2022-10-31 04:00:00,203.6,-10.436,44
-8.864,0.6,89.4,0.0, 890.25, 0.0,1.51,2022-10-31 05:00:00,174.1,-10.303,44
-10.898,0.6,92.5,0.0, 890.35, 0.0,0.0,2022-10-31 06:00:00,158.6,-11.893,44
-11.794,4.4,93.7,0.0, 890.15, 0.0,0.25,2022-10-31 07:00:00,158.6,-12.624,44
-10.336,39.4,93.3,0.0, 890.15, 0.0,0.5,2022-10-31 08:00:00,158.6,-11.227,44
-6.262,84.4,92.7,0.0, 889.95, 0.0,0.0,2022-10-31 09:00:00,158.6,-7.262,44
-3.568,98.1,89.5,0.0, 889.65, 0.0,0.5,2022-10-31 10:00:00,157.2,-5.051,44
2.637,328.1,76.7,0.0, 889.35, 0.0,1.76,2022-10-31 11:00:00,112.3,-1.039,44
4.532,346.9,53.5,0.76, 888.75, 0.0,3.27,2022-10-31 12:00:00,43.5,-4.088,44
2.877,89.4,53.2,0.5, 888.45, 0.0,3.02,2022-10-31 13:00:00,5.6,-5.704,44
2.209,45.6,51.6,0.25, 888.55, 0.0,2.77,2022-10-31 14:00:00,84.2,-6.724,44
2.074,19.4,56.9,0.25, 889.15, 0.0,2.52,2022-10-31 15:00:00,174.1,-5.573,44
1.317,34.4,62.3,0.76, 889.75, 0.0,3.53,2022-10-31 16:00:00,220.4,-5.095,44
-0.004,0.6,64.2,1.01, 890.25, 0.0,5.54,2022-10-31 17:00:00,216.2,-5.956,44
-3.242,0.6,65.9,0.5, 890.75, 0.0,3.78,2022-10-31 18:00:00,227.4,-8.706,44
-2.712,0.6,73.2,0.0, 891.25, 0.0,2.52,2022-10-31 19:00:00,231.6,-6.844,44
-3.747,0.6,72.4,0.0, 891.75, 0.0,1.76,2022-10-31 20:00:00,251.3,-7.986,44
-4.348,0.6,74.6,0.0, 892.05, 0.0,2.01,2022-10-31 21:00:00,249.9,-8.183,44
-9.033,0.6,80.0,0.0, 892.55, 0.0,1.76,2022-10-31 22:00:00,214.8,-11.859,44
-10.686,0.6,90.9,0.0, 893.05, 0.0,0.25,2022-10-31 23:00:00,213.4,-11.899,44
-11.04,0.6,92.4,0.0, 893.25, 0.0,0.76,2022-11-01 00:00:00,217.6,-12.047,44
-12.788,0.6,92.9,0.0, 893.65, 0.0,0.0,2022-11-01 01:00:00,219.0,-13.717,44
-13.888,0.6,92.3,0.0, 894.25, 0.0,0.0,2022-11-01 02:00:00,219.0,-14.889,44
-14.589,0.6,91.8,0.0, 894.85, 0.0,0.0,2022-11-01 03:00:00,219.0,-15.65,44
-14.707,0.6,91.8,0.0, 895.15, 0.0,0.0,2022-11-01 04:00:00,219.0,-15.767,44
-15.224,0.6,91.7,0.0, 895.45, 0.0,0.0,2022-11-01 05:00:00,219.0,-16.293,44
-15.425,0.6,91.3,0.0, 896.05, 0.0,1.01,2022-11-01 06:00:00,327.1,-16.545,44
-14.197,1.9,91.4,0.0, 896.65, 0.0,0.0,2022-11-01 07:00:00,334.1,-15.313,44
-10.336,46.9,92.6,0.0, 897.05, 0.0,0.5,2022-11-01 08:00:00,308.9,-11.321,44
-6.898,63.1,92.7,0.25, 897.55, 0.0,3.78,2022-11-01 09:00:00,280.8,-7.893,44
-4.865,178.1,89.5,0.76, 897.85, 0.0,3.27,2022-11-01 10:00:00,292.0,-6.333,44
-5.667,110.6,85.6,1.01, 898.45, 0.0,4.28,2022-11-01 11:00:00,283.6,-7.702,44
-5.11,171.9,82.2,1.26, 898.65, 0.0,4.03,2022-11-01 12:00:00,279.4,-7.678,44
-3.568,304.4,76.3,1.26, 898.65, 0.0,4.53,2022-11-01 13:00:00,301.8,-7.136,44
-3.866,231.9,68.0,1.76, 898.85, 0.0,5.79,2022-11-01 14:00:00,315.9,-8.903,44
-6.262,46.9,69.7,2.01, 899.45, 0.0,6.3,2022-11-01 15:00:00,307.5,-10.892,44
-7.026,3.1,73.9,1.51, 900.25, 0.0,4.78,2022-11-01 16:00:00,314.5,-10.897,44
-7.543,0.6,76.4,0.76, 901.15, 0.0,4.28,2022-11-01 17:00:00,304.7,-10.982,44
-7.902,0.6,78.2,0.76, 901.75, 0.0,4.03,2022-11-01 18:00:00,300.4,-11.039,44
-8.132,0.6,82.1,0.5, 902.35, 0.0,2.77,2022-11-01 19:00:00,293.4,-10.654,44
-8.965,0.6,83.4,1.01, 903.05, 0.0,3.53,2022-11-01 20:00:00,339.7,-11.274,44
-9.576,0.6,82.6,0.76, 903.65, 0.0,3.78,2022-11-01 21:00:00,328.5,-11.994,44
-9.816,0.6,83.3,0.76, 903.95, 0.0,3.27,2022-11-01 22:00:00,327.1,-12.125,44
-10.127,0.6,83.9,0.5, 904.05, 0.0,3.27,2022-11-01 23:00:00,329.9,-12.341,44
-10.197,0.6,84.2,0.25, 904.35, 0.0,2.77,2022-11-02 00:00:00,303.2,-12.366,44
-10.511,0.6,84.3,0.76, 904.65, 0.0,3.78,2022-11-02 01:00:00,318.7,-12.66,44
-10.934,0.6,84.0,0.76, 905.05, 0.0,3.53,2022-11-02 02:00:00,318.7,-13.119,44
-11.397,0.6,84.5,0.76, 905.35, 0.0,3.02,2022-11-02 03:00:00,308.9,-13.502,44
-11.831,0.6,84.5,0.5, 905.65, 0.0,3.27,2022-11-02 04:00:00,285.0,-13.928,44
-12.049,0.6,85.4,0.25, 906.15, 0.0,3.02,2022-11-02 05:00:00,271.0,-14.014,44
-12.086,0.6,85.7,0.25, 906.45, 0.0,2.52,2022-11-02 06:00:00,266.7,-14.007,44
-12.233,0.6,85.5,0.25, 906.85, 0.0,1.76,2022-11-02 07:00:00,259.7,-14.181,44
-12.049,11.9,84.7,0.0, 907.05, 0.0,1.51,2022-11-02 08:00:00,261.1,-14.114,44
-11.722,34.4,83.9,0.25, 907.35, 0.0,1.76,2022-11-02 09:00:00,301.8,-13.908,44
-11.147,63.1,82.7,0.0, 907.35, 0.0,1.26,2022-11-02 10:00:00,303.2,-13.52,44
-10.546,79.4,81.3,0.0, 907.35, 0.0,1.51,2022-11-02 11:00:00,346.8,-13.14,44
-9.61,95.6,79.8,0.0, 907.05, 0.0,0.76,2022-11-02 12:00:00,15.4,-12.454,44
-9.337,90.6,78.2,0.0, 906.65, 0.0,1.76,2022-11-02 13:00:00,80.0,-12.438,44
-8.864,84.4,77.2,0.5, 906.35, 0.0,2.77,2022-11-02 14:00:00,78.6,-12.137,44
-8.864,71.9,76.5,0.25, 906.15, 0.0,2.77,2022-11-02 15:00:00,92.7,-12.25,44
-11.541,9.4,74.7,0.0, 906.05, 0.0,2.01,2022-11-02 16:00:00,95.5,-15.141,44
-16.618,0.6,87.0,0.0, 905.95, 0.0,0.0,2022-11-02 17:00:00,82.8,-18.295,44
-18.518,0.6,88.6,0.0, 905.95, 0.0,0.0,2022-11-02 18:00:00,82.8,-19.96,44
-20.309,0.6,87.7,0.0, 905.95, 0.0,0.0,2022-11-02 19:00:00,82.8,-21.847,44
-20.931,0.6,87.1,0.0, 905.25, 0.0,0.0,2022-11-02 20:00:00,82.8,-22.539,44
-22.067,0.6,86.7,0.0, 905.05, 0.0,0.0,2022-11-02 21:00:00,82.8,-23.711,44
-22.626,0.6,86.1,0.0, 904.65, 0.0,0.0,2022-11-02 22:00:00,82.8,-24.34,44
-23.621,0.6,85.5,0.0, 904.05, 0.0,0.0,2022-11-02 23:00:00,82.8,-25.398,44
-23.835,0.6,85.1,0.0, 903.25, 0.0,0.0,2022-11-03 00:00:00,82.8,-25.66,44
-23.889,0.6,84.9,0.0, 902.65, 0.0,0.0,2022-11-03 01:00:00,82.8,-25.739,44
-21.567,0.6,85.3,0.0, 901.85, 0.0,0.0,2022-11-03 02:00:00,82.8,-23.4,44
-19.979,0.6,86.4,0.0, 900.65, 0.0,0.25,2022-11-03 03:00:00,82.8,-21.691,44
-19.469,0.6,86.9,0.0, 899.75, 0.0,0.25,2022-11-03 04:00:00,82.8,-21.122,44
-20.642,0.6,86.7,0.0, 898.95, 0.0,0.0,2022-11-03 05:00:00,82.8,-22.305,44
-19.886,0.6,87.0,0.0, 898.05, 0.0,1.01,2022-11-03 06:00:00,50.5,-21.52,44
-17.338,5.6,88.3,0.0, 896.85, 0.0,1.01,2022-11-03 07:00:00,5.6,-18.833,44
-5.823,51.9,84.5,0.25, 895.45, 0.0,3.78,2022-11-03 08:00:00,256.9,-8.022,44
-1.785,141.9,62.5,1.26, 894.15, 0.0,6.55,2022-11-03 09:00:00,241.5,-7.997,44
-1.641,95.6,49.3,2.77, 893.35, 0.0,8.81,2022-11-03 10:00:00,227.4,-10.873,44
-1.1,93.1,50.4,3.27, 892.65, 0.0,10.32,2022-11-03 11:00:00,228.8,-10.095,44
-0.704,71.9,52.4,2.27, 891.95, 0.0,8.56,2022-11-03 12:00:00,220.4,-9.234,44
-0.227,28.1,51.8,2.27, 891.05, 0.0,6.3,2022-11-03 13:00:00,221.8,-8.937,44
-0.06,19.4,53.7,2.27, 890.35, 0.0,7.3,2022-11-03 14:00:00,216.2,-8.321,44
