TempC,time,RH,week_of_year
-0.76,2019-10-08 00:00:00,97.0,41
-1.27,2019-10-08 01:00:00,96.4,41
-1.727,2019-10-08 02:00:00,95.9,41
-2.16,2019-10-08 03:00:00,94.5,41
-2.683,2019-10-08 04:00:00,94.2,41
-3.627,2019-10-08 05:00:00,94.3,41
-4.318,2019-10-08 06:00:00,94.0,41
-4.712,2019-10-08 07:00:00,92.8,41
-4.318,2019-10-08 08:00:00,91.1,41
-3.271,2019-10-08 09:00:00,88.1,41
-2.888,2019-10-08 10:00:00,82.1,41
-1.157,2019-10-08 11:00:00,78.7,41
-1.043,2019-10-08 12:00:00,72.3,41
-1.015,2019-10-08 13:00:00,69.9,41
-1.356,2019-10-08 14:00:00,68.4,41
-1.043,2019-10-08 15:00:00,66.4,41
-1.814,2019-10-08 16:00:00,62.6,41
-2.654,2019-10-08 17:00:00,67.8,41
-3.419,2019-10-08 18:00:00,75.7,41
-5.202,2019-10-08 19:00:00,82.9,41
-6.77,2019-10-08 20:00:00,89.6,41
-7.543,2019-10-08 21:00:00,91.5,41
-8.297,2019-10-08 22:00:00,91.9,41
-8.597,2019-10-08 23:00:00,91.9,41
-8.797,2019-10-09 00:00:00,91.8,41
-8.397,2019-10-09 01:00:00,92.2,41
-7.64,2019-10-09 02:00:00,92.3,41
-7.673,2019-10-09 03:00:00,91.7,41
-7.836,2019-10-09 04:00:00,91.0,41
-8.099,2019-10-09 05:00:00,90.8,41
-8.066,2019-10-09 06:00:00,89.7,41
-7.935,2019-10-09 07:00:00,88.7,41
-6.262,2019-10-09 08:00:00,86.5,41
-4.197,2019-10-09 09:00:00,81.1,41
-1.584,2019-10-09 10:00:00,74.8,41
1.398,2019-10-09 11:00:00,66.2,41
2.262,2019-10-09 12:00:00,59.4,41
1.017,2019-10-09 13:00:00,58.4,41
2.047,2019-10-09 14:00:00,59.4,41
2.557,2019-10-09 15:00:00,56.9,41
0.88,2019-10-09 16:00:00,57.8,41
-1.043,2019-10-09 17:00:00,70.4,41
-2.218,2019-10-09 18:00:00,78.7,41
-2.102,2019-10-09 19:00:00,82.7,41
-2.247,2019-10-09 20:00:00,84.5,41
-2.334,2019-10-09 21:00:00,84.2,41
-2.392,2019-10-09 22:00:00,83.8,41
-2.363,2019-10-09 23:00:00,82.6,41
-2.625,2019-10-10 00:00:00,83.3,41
-2.859,2019-10-10 01:00:00,83.6,41
-3.271,2019-10-10 02:00:00,84.4,41
-3.36,2019-10-10 03:00:00,84.7,41
-3.598,2019-10-10 04:00:00,84.7,41
-3.926,2019-10-10 05:00:00,85.1,41
-4.287,2019-10-10 06:00:00,85.7,41
-4.318,2019-10-10 07:00:00,85.9,41
-2.947,2019-10-10 08:00:00,84.4,41
-1.213,2019-10-10 09:00:00,78.2,41
1.371,2019-10-10 10:00:00,71.3,41
4.48,2019-10-10 11:00:00,61.6,41
5.719,2019-10-10 12:00:00,54.4,41
5.488,2019-10-10 13:00:00,50.5,41
4.999,2019-10-10 14:00:00,53.5,41
5.642,2019-10-10 15:00:00,52.8,41
1.994,2019-10-10 16:00:00,66.4,41
0.273,2019-10-10 17:00:00,80.6,41
-1.699,2019-10-10 18:00:00,85.1,41
-2.596,2019-10-10 19:00:00,89.1,41
-2.392,2019-10-10 20:00:00,91.3,41
-1.727,2019-10-10 21:00:00,91.0,41
-2.305,2019-10-10 22:00:00,91.3,41
-1.556,2019-10-10 23:00:00,91.5,41
-1.413,2019-10-11 00:00:00,90.3,41
-1.071,2019-10-11 01:00:00,89.3,41
-0.93,2019-10-11 02:00:00,87.4,41
-0.986,2019-10-11 03:00:00,86.8,41
-1.1,2019-10-11 04:00:00,87.4,41
-1.413,2019-10-11 05:00:00,86.8,41
-1.641,2019-10-11 06:00:00,86.8,41
-1.556,2019-10-11 07:00:00,86.4,41
-0.648,2019-10-11 08:00:00,84.4,41
1.153,2019-10-11 09:00:00,78.7,41
3.433,2019-10-11 10:00:00,69.8,41
5.693,2019-10-11 11:00:00,61.7,41
8.99,2019-10-11 12:00:00,53.8,41
10.492,2019-10-11 13:00:00,45.4,41
10.761,2019-10-11 14:00:00,43.0,41
8.643,2019-10-11 15:00:00,47.1,41
9.336,2019-10-11 16:00:00,49.4,41
6.94,2019-10-11 17:00:00,51.0,41
3.906,2019-10-11 18:00:00,69.7,41
2.93,2019-10-11 19:00:00,78.3,41
2.85,2019-10-11 20:00:00,80.9,41
3.696,2019-10-11 21:00:00,80.5,41
4.246,2019-10-11 22:00:00,72.3,41
3.301,2019-10-11 23:00:00,77.5,41
2.744,2019-10-12 00:00:00,81.3,41
2.557,2019-10-12 01:00:00,84.4,41
2.289,2019-10-12 02:00:00,86.0,41
2.477,2019-10-12 03:00:00,93.5,41
2.93,2019-10-12 04:00:00,95.1,41
3.142,2019-10-12 05:00:00,94.7,41
2.717,2019-10-12 06:00:00,94.4,41
2.717,2019-10-12 07:00:00,95.9,41
