CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
11.75, None, None, None, None, None, None, None, None, 11.8, 11.5, None, 1.0, None, 15.3, None, None,2022-08-27 00:00:00, None, None, None,35
11.73, None, None, None, None, None, None, None, None, 11.7, 11.5, None, 0.1, None, 15.3, None, None,2022-08-27 01:00:00, None, None, None,35
11.14, None, None, None, None, None, None, None, None, 11.1, 11.1, None, 0.0, None, 15.3, None, None,2022-08-27 02:00:00, None, None, None,35
11.38, None, None, None, None, None, None, None, None, 11.4, 11.1, None, 0.0, None, 15.3, None, None,2022-08-27 03:00:00, None, None, None,35
11.22, None, None, None, None, None, None, None, None, 11.2, 11.1, None, 0.0, None, 15.3, None, None,2022-08-27 04:00:00, None, None, None,35
10.94, None, None, None, None, None, None, None, None, 10.9, 10.9, None, 0.0, None, 15.3, None, None,2022-08-27 05:00:00, None, None, None,35
10.81, None, None, None, None, None, None, None, None, 10.8, 10.8, None, 1.0, None, 15.3, None, None,2022-08-27 06:00:00, None, None, None,35
11.17, None, None, None, None, None, None, None, None, 11.2, 10.8, None, 0.0, None, 11.4, None, None,2022-08-27 07:00:00, None, None, None,35
9.63, None, None, None, None, None, None, None, None, 9.6, 9.5, None, -0.1, None, 11.4, None, None,2022-08-27 08:00:00, None, None, None,35
8.64, None, None, None, None, None, None, None, None, 8.6, 8.0, None, 0.1, None, 11.4, None, None,2022-08-27 11:00:00, None, None, None,35
9.04, None, None, None, None, None, None, None, None, 9.0, 8.0, None, -0.1, None, 11.4, None, None,2022-08-27 12:00:00, None, None, None,35
10.82, None, None, None, None, None, None, None, None, 10.8, 8.0, None, -1.0, None, 11.4, None, None,2022-08-27 13:00:00, None, None, None,35
10.31, None, None, None, None, None, None, None, None, 10.3, 8.0, None, -1.0, None, 11.5, None, None,2022-08-27 14:00:00, None, None, None,35
9.77, None, None, None, None, None, None, None, None, 9.8, 8.0, None, -1.0, None, 11.5, None, None,2022-08-27 15:00:00, None, None, None,35
10.06, None, None, None, None, None, None, None, None, 10.1, 8.0, None, 0.1, None, 11.5, None, None,2022-08-27 16:00:00, None, None, None,35
10.72, None, None, None, None, None, None, None, None, 10.7, 8.0, None, 0.1, None, 11.5, None, None,2022-08-27 17:00:00, None, None, None,35
10.22, None, None, None, None, None, None, None, None, 10.2, 8.0, None, -1.0, None, 11.5, None, None,2022-08-27 18:00:00, None, None, None,35
9.74, None, None, None, None, None, None, None, None, 9.7, 9.5, None, -0.1, None, 10.8, None, None,2022-08-27 19:00:00, None, None, None,35
