CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.898, 94.5, None, None, None, None, 47.85, 0.0, 4.696, 235.1, 6.0, None, 6.9, 6.9, None, None, None, None, 9.7, None, None, 95.0, None,2022-08-27 00:00:00, 1.0, None, 0.527,35
None, 5.738, 94.4, None, None, None, None, 23.72, 0.0, 5.586, 220.8, 5.0, None, 5.7, 5.8, None, None, None, None, 9.7, None, None, 94.0, None,2022-08-27 01:00:00, 0.0, None, 0.451,35
None, 4.811, 95.7, None, None, None, None, 37.42, 0.0, 3.523, 242.2, 4.0, None, 4.8, 4.8, None, None, None, None, 9.7, None, None, 96.0, None,2022-08-27 02:00:00, 1.0, None, 0.513,35
None, 4.417, 96.5, None, None, None, None, 37.9, 0.0, 3.93, 252.0, 4.0, None, 4.4, 4.4, None, None, None, None, 9.7, None, None, 97.0, None,2022-08-27 03:00:00, 1.0, None, 0.519,35
None, 3.982, 96.4, None, None, None, None, 34.8, 0.0, 4.361, 239.2, 3.0, None, 4.0, 4.0, None, None, None, None, 9.7, None, None, 96.0, None,2022-08-27 04:00:00, 1.0, None, 0.523,35
None, 3.89, 96.9, None, None, None, None, 35.44, 0.0, 3.165, 237.7, 3.0, None, 3.9, 3.8, None, None, None, None, 9.7, None, None, 97.0, None,2022-08-27 05:00:00, 1.0, None, 0.621,35
None, 3.786, 97.4, None, None, None, None, 35.06, 0.0, 1.173, 257.2, 3.0, None, 3.8, 3.7, None, None, None, None, 9.7, None, None, 97.0, None,2022-08-27 06:00:00, 1.0, None, 0.599,35
None, 3.855, 97.7, None, None, None, None, 32.7, 0.0, 1.929, 253.7, 3.0, None, 3.9, 3.7, None, None, None, None, 3.9, None, None, 98.0, None,2022-08-27 07:00:00, 1.0, None, 0.555,35
None, 3.694, 97.8, None, None, None, None, 43.24, 0.0, 2.645, 251.4, 3.0, None, 3.7, 3.7, None, None, None, None, 3.9, None, None, 98.0, None,2022-08-27 08:00:00, 0.0, None, 0.414,35
None, 3.886, 97.8, None, None, None, None, 44.64, 0.0, 2.727, 261.5, 4.0, None, 3.9, 3.7, None, None, None, None, 4.0, None, None, 98.0, None,2022-08-27 09:00:00, 1.0, None, 0.5,35
