pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,16.2,16.0, 0.0, None,24.1,71.0,2022-08-27 00:00:00,11.0,35
None,16.2,15.9, 0.0, None,24.1,70.0,2022-08-27 01:00:00,10.0,35
None,14.7,14.6, 0.0, None,24.1,76.0,2022-08-27 02:00:00,10.0,35
None,14.1,13.9, 0.0, None,24.1,80.0,2022-08-27 03:00:00,10.0,35
None,13.4,13.1, 0.0, None,24.1,83.0,2022-08-27 04:00:00,10.0,35
None,12.8,12.7, 0.0, None,24.1,82.0,2022-08-27 05:00:00,10.0,35
None,12.5,12.5, 0.0, None,24.1,82.0,2022-08-27 06:00:00,9.0,35
None,12.2,12.1, 0.0, None,12.6,85.0,2022-08-27 07:00:00,10.0,35
None,13.7,12.1, 0.0, None,13.6,76.0,2022-08-27 08:00:00,10.0,35
None,14.6,12.1, 0.0, None,15.0,64.0,2022-08-27 09:00:00,7.0,35
None,15.3,12.1, 0.0, None,15.3,56.0,2022-08-27 10:00:00,6.0,35
None,15.5,12.1, 0.0, None,16.0,50.0,2022-08-27 11:00:00,5.0,35
None,16.5,12.1, 0.0, None,17.1,43.0,2022-08-27 12:00:00,3.0,35
None,17.4,12.1, 0.0, None,18.3,40.0,2022-08-27 13:00:00,3.0,35
None,16.3,12.1, 0.0, None,18.3,39.0,2022-08-27 14:00:00,3.0,35
None,15.9,12.1, 0.0, None,18.3,42.0,2022-08-27 15:00:00,3.0,35
None,16.3,12.1, 0.0, None,18.3,42.0,2022-08-27 16:00:00,3.0,35
None,15.8,12.1, 0.0, None,18.3,44.0,2022-08-27 17:00:00,4.0,35
None,16.2,12.1, 0.0, None,18.3,44.0,2022-08-27 18:00:00,5.0,35
None,15.1,14.9, 0.0, None,16.4,49.0,2022-08-27 19:00:00,5.0,35
None,13.2,13.2, 0.0, None,16.4,65.0,2022-08-27 20:00:00,7.0,35
None,11.9,11.9, 0.0, None,16.4,69.0,2022-08-27 21:00:00,6.0,35
None,10.7,10.7, 0.0, None,16.4,76.0,2022-08-27 22:00:00,7.0,35
None,10.5,10.4, 0.0, None,16.4,78.0,2022-08-27 23:00:00,7.0,35
None,10.4,10.4, 0.0, None,16.4,80.0,2022-08-28 00:00:00,7.0,35
None,10.4,10.2, 0.0, None,16.4,81.0,2022-08-28 01:00:00,7.0,35
None,10.5,10.2, 0.0, None,16.4,80.0,2022-08-28 02:00:00,7.0,35
None,10.5,10.2, 0.0, None,16.4,83.0,2022-08-28 03:00:00,8.0,35
None,10.6,10.2, 0.0, None,16.4,84.0,2022-08-28 04:00:00,8.0,35
None,10.3,10.2, 0.0, None,16.4,86.0,2022-08-28 05:00:00,8.0,35
None,10.2,10.2, 0.0, None,16.4,86.0,2022-08-28 06:00:00,8.0,35
None,10.0,9.9, 0.0, None,10.4,85.0,2022-08-28 07:00:00,7.0,35
None,9.8,9.7, 0.0, None,10.4,85.0,2022-08-28 08:00:00,7.0,35
None,11.9,9.5, 0.0, None,11.8,77.0,2022-08-28 09:00:00,8.0,35
None,15.0,9.5, 0.0, None,15.0,56.0,2022-08-28 10:00:00,6.0,35
None,16.6,9.5, 0.0, None,16.6,53.0,2022-08-28 11:00:00,6.0,35
None,18.8,9.5, 0.0, None,18.8,45.0,2022-08-28 12:00:00,7.0,35
None,19.3,9.5, 0.0, None,19.4,50.0,2022-08-28 13:00:00,9.0,35
None,20.0,9.5, 0.0, None,20.1,41.0,2022-08-28 14:00:00,6.0,35
None,21.3,9.5, 0.0, None,21.5,38.0,2022-08-28 15:00:00,7.0,35
None,22.2,9.5, 0.0, None,22.3,36.0,2022-08-28 16:00:00,7.0,35
None,22.0,9.5, 0.0, None,22.4,42.0,2022-08-28 17:00:00,8.0,35
None,22.4,9.5, 0.0, None,22.7,37.0,2022-08-28 18:00:00,7.0,35
None,18.3,18.4, 0.0, None,22.6,61.0,2022-08-28 19:00:00,11.0,35
None,15.6,15.7, 0.0, None,22.6,73.0,2022-08-28 20:00:00,11.0,35
None,12.6,12.6, 0.0, None,22.6,84.0,2022-08-28 22:00:00,10.0,35
None,11.6,11.6, 0.0, None,22.6,86.0,2022-08-28 23:00:00,10.0,35
None,10.9,10.8, 0.0, None,22.6,87.0,2022-08-29 00:00:00,9.0,35
None,10.3,10.2, 0.0, None,22.6,88.0,2022-08-29 01:00:00,9.0,35
None,9.5,9.6, 0.0, None,22.6,90.0,2022-08-29 02:00:00,8.0,35
None,8.9,9.0, 0.0, None,22.6,91.0,2022-08-29 03:00:00,8.0,35
None,8.6,8.5, 0.0, None,22.6,91.0,2022-08-29 04:00:00,7.0,35
None,8.4,8.3, 0.0, None,22.6,90.0,2022-08-29 05:00:00,7.0,35
None,7.9,7.8, 0.0, None,22.6,92.0,2022-08-29 06:00:00,7.0,35
None,8.4,7.9, 0.0, None,8.4,88.0,2022-08-29 07:00:00,7.0,35
None,9.4,7.9, 0.0, None,9.8,83.0,2022-08-29 08:00:00,7.0,35
None,11.9,7.9, 0.0, None,11.7,73.0,2022-08-29 09:00:00,7.0,35
None,15.7,7.9, 0.0, None,15.7,62.0,2022-08-29 10:00:00,9.0,35
None,19.8,7.9, 0.0, None,19.7,52.0,2022-08-29 11:00:00,9.0,35
None,22.0,7.9, 0.0, None,22.0,55.0,2022-08-29 12:00:00,13.0,35
