pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, 10.81, 82.7, 23.1, 83.0, 16.3, 18.03, 319.4, 8.0, 10.8, 10.8, 1008.7, 0.0, 8.0, 891.0, 0.0,2022-08-27 00:00:00, 891.0,35
0.0, 10.53, 76.35, 23.1, 76.0, 16.14, 16.87, 316.4, 7.0, 10.5, 10.4, 1008.9, 0.1, 7.0, 891.0, 0.0,2022-08-27 01:00:00, 891.0,35
0.0, 11.09, 68.37, 23.1, 68.0, 22.03, 8.84, 319.2, 5.0, 11.1, 10.4, 1008.5, 0.0, 5.0, 891.0, 0.0,2022-08-27 02:00:00, 891.0,35
0.0, 11.03, 64.87, 23.1, 65.0, 30.64, 5.868, 324.0, 5.0, 11.0, 10.4, 1008.5, 0.0, 5.0, 891.0, 0.0,2022-08-27 03:00:00, 891.0,35
0.0, 10.58, 64.35, 23.1, 64.0, 25.44, 6.322, 297.1, 4.0, 10.6, 10.4, 1010.0, 0.0, 4.0, 892.0, 0.0,2022-08-27 04:00:00, 892.0,35
0.0, 10.2, 62.95, 23.1, 63.0, 27.47, 4.524, 302.4, 3.0, 10.2, 10.2, 1009.0, 0.0, 3.0, 891.0, 0.0,2022-08-27 05:00:00, 891.0,35
0.0, 9.6, 63.95, 23.1, 64.0, 41.38, 6.568, 334.4, 3.0, 9.6, 9.5, 1010.4, 0.0, 3.0, 892.0, 0.0,2022-08-27 06:00:00, 892.0,35
0.0, 9.73, 62.42, 9.7, 62.0, 15.7, 8.65, 321.0, 3.0, 9.7, 8.9, 1010.4, 0.0, 3.0, 892.0, 0.0,2022-08-27 07:00:00, 892.0,35
0.0, 9.93, 63.84, 10.8, 64.0, 22.96, 9.01, 335.5, 3.0, 9.9, 8.9, 1010.5, 0.0, 3.0, 892.0, 0.0,2022-08-27 08:00:00, 892.0,35
0.0, 11.43, 55.88, 11.7, 56.0, 24.06, 8.08, 323.0, 3.0, 11.4, 8.9, 1011.9, 0.0, 3.0, 893.0, 0.0,2022-08-27 09:00:00, 893.0,35
0.0, 12.88, 49.71, 13.3, 50.0, 24.5, 12.32, 337.8, 3.0, 12.9, 8.9, 1012.2, 0.0, 3.0, 893.0, 0.0,2022-08-27 10:00:00, 893.0,35
0.0, 13.54, 47.92, 13.6, 48.0, 24.14, 16.1, 343.9, 2.0, 13.5, 8.9, 1012.2, 0.0, 2.0, 893.0, 0.0,2022-08-27 11:00:00, 893.0,35
0.0, 14.69, 40.75, 15.1, 41.0, 23.43, 17.05, 341.4, 1.0, 14.7, 8.9, 1012.4, 0.0, 1.0, 893.0, 0.0,2022-08-27 12:00:00, 893.0,35
0.0, 14.79, 43.56, 15.7, 44.0, 24.54, 16.75, 327.1, 3.0, 14.8, 8.9, 1011.3, 0.0, 3.0, 892.0, 0.0,2022-08-27 13:00:00, 892.0,35
0.0, 15.27, 38.94, 15.7, 39.0, 27.19, 16.08, 325.6, 1.0, 15.3, 8.9, 1012.2, 0.0, 1.0, 893.0, 0.0,2022-08-27 14:00:00, 893.0,35
0.0, 16.09, 34.01, 16.9, 34.0, 24.79, 17.09, 339.2, 0.0, 16.1, 8.9, 1011.0, 0.0, 0.0, 892.0, 0.0,2022-08-27 15:00:00, 892.0,35
0.0, 16.66, 33.81, 17.8, 34.0, 24.4, 16.95, 338.5, 1.0, 16.7, 8.9, 1011.0, 0.0, 1.0, 892.0, 0.0,2022-08-27 16:00:00, 892.0,35
0.0, 17.16, 31.88, 17.8, 32.0, 24.25, 17.28, 341.8, 0.0, 17.2, 8.9, 1011.0, 0.0, 0.0, 892.0, 0.0,2022-08-27 17:00:00, 892.0,35
0.0, 17.44, 33.13, 17.9, 33.0, 22.83, 14.34, 350.5, 1.0, 17.4, 8.9, 1011.0, 0.0, 1.0, 892.0, 0.0,2022-08-27 18:00:00, 892.0,35
0.0, 16.19, 37.84, 17.4, 38.0, 19.56, 11.75, 357.7, 2.0, 16.2, 16.1, 1011.2, 0.0, 2.0, 892.0, 0.0,2022-08-27 19:00:00, 892.0,35
0.0, 14.17, 44.96, 17.4, 45.0, 15.34, 8.26, 353.3, 3.0, 14.2, 14.3, 1011.4, 0.0, 3.0, 892.0, 0.0,2022-08-27 20:00:00, 892.0,35
0.0, 12.96, 50.47, 17.4, 50.0, 23.27, 4.554, 334.3, 3.0, 13.0, 12.8, 1012.5, 0.0, 3.0, 893.0, 0.0,2022-08-27 21:00:00, 893.0,35
0.0, 12.5, 54.08, 17.4, 54.0, 19.47, 1.759, 352.1, 3.0, 12.5, 11.9, 1012.4, 0.0, 3.0, 893.0, 0.0,2022-08-27 22:00:00, 893.0,35
0.0, 11.85, 57.21, 17.4, 57.0, 35.93, 2.047, 310.3, 4.0, 11.9, 10.9, 1012.4, 0.0, 4.0, 893.0, 0.0,2022-08-27 23:00:00, 893.0,35
0.0, 9.46, 65.2, 17.4, 65.0, 62.71, 3.19, 281.2, 3.0, 9.5, 9.4, 1012.5, 0.0, 3.0, 893.0, 0.0,2022-08-28 00:00:00, 893.0,35
0.0, 11.48, 57.63, 17.4, 58.0, 20.53, 5.733, 241.3, 3.0, 11.5, 9.3, 1013.4, 0.0, 3.0, 894.0, 0.0,2022-08-28 01:00:00, 894.0,35
0.0, 11.27, 63.36, 17.4, 63.0, 15.98, 7.092, 218.2, 5.0, 11.3, 9.3, 1013.4, 0.0, 5.0, 894.0, 0.0,2022-08-28 02:00:00, 894.0,35
0.0, 10.68, 64.92, 17.4, 65.0, 43.54, 4.805, 254.6, 4.0, 10.7, 9.3, 1013.3, 0.0, 4.0, 894.0, 0.0,2022-08-28 03:00:00, 894.0,35
