air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
15.1, 15.08, 66.25, 20.9, 66.0, 15.1,2022-08-27 00:00:00, 9.0,35
15.0, 14.95, 65.66, 20.9, 66.0, 14.0,2022-08-27 01:00:00, 9.0,35
14.9, 14.94, 65.85, 20.9, 66.0, 14.0,2022-08-27 02:00:00, 9.0,35
14.7, 14.74, 66.58, 20.9, 67.0, 14.0,2022-08-27 03:00:00, 9.0,35
14.1, 14.07, 69.57, 20.9, 70.0, 14.0,2022-08-27 04:00:00, 8.0,35
12.4, 12.35, 70.68, 20.9, 71.0, 12.4,2022-08-27 05:00:00, 7.0,35
10.6, 10.6, 87.4, 20.9, 87.0, 10.6,2022-08-27 06:00:00, 9.0,35
9.9, 9.86, 95.2, 10.6, 95.0, 9.7,2022-08-27 07:00:00, 9.0,35
9.6, 9.59, 95.8, 10.6, 96.0, 9.3,2022-08-27 08:00:00, 9.0,35
10.1, 10.08, 96.6, 10.6, 97.0, 9.3,2022-08-27 09:00:00, 10.0,35
11.2, 11.2, 94.3, 11.1, 94.0, 9.3,2022-08-27 10:00:00, 10.0,35
12.0, 11.97, 93.0, 12.1, 93.0, 9.3,2022-08-27 11:00:00, 11.0,35
13.1, 13.05, 81.4, 13.2, 81.0, 9.3,2022-08-27 12:00:00, 10.0,35
14.0, 13.96, 61.31, 14.1, 61.0, 9.3,2022-08-27 13:00:00, 7.0,35
14.0, 14.01, 65.77, 14.9, 66.0, 9.3,2022-08-27 14:00:00, 8.0,35
13.4, 13.39, 64.75, 14.9, 65.0, 9.3,2022-08-27 15:00:00, 7.0,35
13.2, 13.24, 65.96, 14.9, 66.0, 9.3,2022-08-27 16:00:00, 7.0,35
13.3, 13.34, 64.52, 14.9, 65.0, 9.3,2022-08-27 17:00:00, 7.0,35
13.1, 13.06, 65.72, 14.9, 66.0, 9.3,2022-08-27 18:00:00, 7.0,35
12.5, 12.49, 69.01, 13.1, 69.0, 12.5,2022-08-27 19:00:00, 7.0,35
9.3, 9.26, 87.1, 13.1, 87.0, 9.2,2022-08-27 20:00:00, 7.0,35
8.4, 8.42, 90.0, 13.1, 90.0, 8.4,2022-08-27 21:00:00, 7.0,35
8.0, 7.984, 92.1, 13.1, 92.0, 8.0,2022-08-27 22:00:00, 7.0,35
7.6, 7.567, 93.1, 13.1, 93.0, 7.6,2022-08-27 23:00:00, 6.0,35
7.5, 7.511, 94.1, 13.1, 94.0, 7.4,2022-08-28 00:00:00, 7.0,35
7.4, 7.35, 94.8, 13.1, 95.0, 7.2,2022-08-28 01:00:00, 7.0,35
7.2, 7.194, 94.4, 13.1, 94.0, 7.0,2022-08-28 02:00:00, 6.0,35
7.0, 7.019, 96.1, 13.1, 96.0, 6.8,2022-08-28 03:00:00, 7.0,35
6.9, 6.884, 95.8, 13.1, 96.0, 6.8,2022-08-28 04:00:00, 6.0,35
6.7, 6.746, 95.5, 13.1, 96.0, 6.7,2022-08-28 05:00:00, 6.0,35
6.6, 6.643, 95.4, 13.1, 95.0, 6.6,2022-08-28 06:00:00, 6.0,35
7.0, 7.043, 96.0, 7.2, 96.0, 6.5,2022-08-28 07:00:00, 6.0,35
9.1, 9.05, 93.1, 8.9, 93.0, 6.5,2022-08-28 08:00:00, 8.0,35
13.1, 13.11, 64.31, 13.2, 64.0, 6.5,2022-08-28 09:00:00, 7.0,35
14.6, 14.62, 59.85, 15.1, 60.0, 6.5,2022-08-28 10:00:00, 7.0,35
16.0, 16.04, 53.33, 16.0, 53.0, 6.5,2022-08-28 11:00:00, 6.0,35
17.3, 17.31, 49.36, 17.2, 49.0, 6.5,2022-08-28 12:00:00, 7.0,35
18.7, 18.7, 44.72, 18.5, 45.0, 6.5,2022-08-28 13:00:00, 7.0,35
19.3, 19.29, 43.17, 19.6, 43.0, 6.5,2022-08-28 14:00:00, 7.0,35
20.5, 20.46, 42.29, 20.4, 42.0, 6.5,2022-08-28 15:00:00, 7.0,35
20.7, 20.67, 42.43, 20.9, 42.0, 6.5,2022-08-28 16:00:00, 8.0,35
21.3, 21.29, 41.05, 21.3, 41.0, 6.5,2022-08-28 17:00:00, 7.0,35
20.7, 20.66, 43.17, 21.4, 43.0, 6.5,2022-08-28 18:00:00, 8.0,35
18.3, 18.34, 54.18, 20.8, 54.0, 18.5,2022-08-28 19:00:00, 9.0,35
13.9, 13.89, 78.34, 20.8, 78.0, 13.7,2022-08-28 20:00:00, 10.0,35
None, 12.43, 76.49, None, None, None,2022-08-28 21:00:00, None,35
11.7, 11.73, 85.1, 20.8, 85.0, 11.7,2022-08-28 22:00:00, 9.0,35
11.5, 11.5, 84.4, 20.8, 84.0, 11.4,2022-08-28 23:00:00, 9.0,35
11.0, 10.98, 86.4, 20.8, 86.0, 11.0,2022-08-29 00:00:00, 9.0,35
11.2, 11.21, 84.5, 20.8, 85.0, 10.9,2022-08-29 01:00:00, 9.0,35
11.8, 11.76, 80.0, 20.8, 80.0, 10.9,2022-08-29 02:00:00, 8.0,35
11.1, 11.11, 82.4, 20.8, 82.0, 10.9,2022-08-29 03:00:00, 8.0,35
11.5, 11.53, 77.7, 20.8, 78.0, 10.7,2022-08-29 04:00:00, 8.0,35
12.8, 12.77, 75.86, 20.8, 76.0, 10.7,2022-08-29 05:00:00, 9.0,35
12.7, 12.7, 79.21, 20.8, 79.0, 10.7,2022-08-29 06:00:00, 10.0,35
13.3, 13.34, 66.88, 14.4, 67.0, 12.1,2022-08-29 07:00:00, 7.0,35
15.1, 15.06, 72.78, 16.7, 73.0, 12.1,2022-08-29 08:00:00, 10.0,35
14.2, 14.21, 79.22, 17.0, 79.0, 12.1,2022-08-29 09:00:00, 11.0,35
17.8, 17.78, 59.91, 17.5, 60.0, 12.1,2022-08-29 10:00:00, 10.0,35
22.5, 22.47, 44.74, 22.4, 45.0, 12.1,2022-08-29 11:00:00, 10.0,35
24.0, 24.02, 41.68, 24.2, 42.0, 12.1,2022-08-29 12:00:00, 10.0,35
26.6, 26.55, 37.39, 26.6, 37.0, 12.1,2022-08-29 13:00:00, 11.0,35
26.6, 26.59, 35.65, 27.5, 36.0, 12.1,2022-08-29 14:00:00, 10.0,35
26.7, 26.71, 35.97, 27.7, 36.0, 12.1,2022-08-29 15:00:00, 11.0,35
26.0, 26.0, 38.08, 27.7, 38.0, 12.1,2022-08-29 16:00:00, 11.0,35
27.3, 27.25, 35.17, 27.7, 35.0, 12.1,2022-08-29 17:00:00, 10.0,35
25.6, 25.58, 38.92, 27.7, 39.0, 12.1,2022-08-29 18:00:00, 11.0,35
23.7, 23.67, 48.62, 26.7, 49.0, 23.6,2022-08-29 19:00:00, 11.0,35
None, 18.54, 66.86, None, None, None,2022-08-29 20:00:00, None,35
16.5, 16.54, 78.78, 26.7, 79.0, 16.6,2022-08-29 21:00:00, 13.0,35
16.1, 16.11, 72.49, 26.7, 72.0, 15.7,2022-08-29 22:00:00, 11.0,35
15.4, 15.38, 78.49, 26.7, 78.0, 15.4,2022-08-29 23:00:00, 12.0,35
16.2, 16.18, 68.65, 26.7, 69.0, 14.9,2022-08-30 00:00:00, 10.0,35
14.2, 14.18, 78.24, 26.7, 78.0, 14.0,2022-08-30 01:00:00, 10.0,35
13.8, 13.79, 74.98, 26.7, 75.0, 13.0,2022-08-30 02:00:00, 10.0,35
12.4, 12.36, 79.29, 26.7, 79.0, 12.2,2022-08-30 03:00:00, 9.0,35
12.0, 11.99, 82.7, 26.7, 83.0, 11.7,2022-08-30 04:00:00, 9.0,35
11.6, 11.59, 85.4, 26.7, 85.0, 11.4,2022-08-30 05:00:00, 9.0,35
11.3, 11.34, 85.1, 26.7, 85.0, 10.9,2022-08-30 06:00:00, 9.0,35
10.9, 10.9, 89.0, 11.5, 89.0, 10.7,2022-08-30 07:00:00, 9.0,35
13.6, 13.55, 77.87, 13.9, 78.0, 10.7,2022-08-30 08:00:00, 10.0,35
17.3, 17.28, 62.53, 17.3, 63.0, 10.7,2022-08-30 09:00:00, 10.0,35
20.1, 20.05, 51.87, 20.0, 52.0, 10.7,2022-08-30 10:00:00, 10.0,35
22.6, 22.55, 46.66, 22.5, 47.0, 10.7,2022-08-30 11:00:00, 10.0,35
26.0, 26.04, 39.33, 26.0, 39.0, 10.7,2022-08-30 12:00:00, 11.0,35
28.3, 28.34, 32.87, 28.1, 33.0, 10.7,2022-08-30 13:00:00, 10.0,35
30.3, 30.34, 27.47, 30.9, 27.0, 10.7,2022-08-30 14:00:00, 9.0,35
31.3, 31.27, 23.08, 31.4, 23.0, 10.7,2022-08-30 15:00:00, 8.0,35
31.7, 31.73, 19.93, 31.8, 20.0, 10.7,2022-08-30 16:00:00, 6.0,35
31.3, 31.34, 19.35, 32.2, 19.0, 10.7,2022-08-30 17:00:00, 5.0,35
29.0, 29.02, 23.24, 32.2, 23.0, 10.7,2022-08-30 18:00:00, 6.0,35
20.4, 20.37, 58.83, 29.6, 59.0, 20.5,2022-08-30 19:00:00, 11.0,35
18.5, 18.54, 66.27, 29.6, 66.0, 18.5,2022-08-30 20:00:00, 12.0,35
16.6, 16.56, 70.06, 29.6, 70.0, 16.6,2022-08-30 21:00:00, 11.0,35
16.0, 15.96, 70.2, 29.6, 70.0, 15.8,2022-08-30 22:00:00, 10.0,35
17.2, 17.15, 60.15, 29.6, 60.0, 15.3,2022-08-30 23:00:00, 10.0,35
14.9, 14.87, 72.98, 29.6, 73.0, 14.9,2022-08-31 00:00:00, 10.0,35
14.0, 13.99, 75.42, 29.6, 75.0, 13.8,2022-08-31 01:00:00, 10.0,35
13.7, 13.68, 77.5, 29.6, 78.0, 13.5,2022-08-31 02:00:00, 10.0,35
13.5, 13.48, 75.76, 29.6, 76.0, 13.1,2022-08-31 03:00:00, 9.0,35
13.2, 13.15, 78.14, 29.6, 78.0, 13.1,2022-08-31 04:00:00, 9.0,35
12.6, 12.58, 73.67, 29.6, 74.0, 12.5,2022-08-31 05:00:00, 8.0,35
12.1, 12.1, 70.44, 29.6, 70.0, 11.9,2022-08-31 06:00:00, 7.0,35
11.8, 11.78, 77.6, 12.3, 78.0, 11.5,2022-08-31 07:00:00, 8.0,35
13.4, 13.38, 79.43, 13.8, 79.0, 11.5,2022-08-31 08:00:00, 10.0,35
17.6, 17.55, 53.86, 17.5, 54.0, 11.5,2022-08-31 09:00:00, 8.0,35
20.3, 20.34, 45.53, 20.3, 46.0, 11.5,2022-08-31 10:00:00, 8.0,35
23.1, 23.06, 38.47, 23.4, 38.0, 11.5,2022-08-31 11:00:00, 8.0,35
26.0, 26.02, 32.12, 26.0, 32.0, 11.5,2022-08-31 12:00:00, 8.0,35
26.7, 26.7, 46.38, 27.6, 46.0, 11.5,2022-08-31 13:00:00, 15.0,35
25.2, 25.23, 55.15, 29.3, 55.0, 11.5,2022-08-31 14:00:00, 16.0,35
32.2, 32.17, 19.19, 32.5, 19.0, 11.5,2022-08-31 15:00:00, 5.0,35
31.8, 31.84, 18.88, 32.7, 19.0, 11.5,2022-08-31 16:00:00, 5.0,35
29.5, 29.45, 29.8, 32.7, 30.0, 11.5,2022-08-31 17:00:00, 11.0,35
29.4, 29.43, 23.68, 32.7, 24.0, 11.5,2022-08-31 18:00:00, 6.0,35
28.8, 28.8, 26.69, 29.6, 27.0, 26.5,2022-08-31 19:00:00, 8.0,35
27.1, 27.11, 27.16, 29.6, 27.0, 26.5,2022-08-31 20:00:00, 7.0,35
26.2, 26.23, 26.89, 29.6, 27.0, 26.2,2022-08-31 21:00:00, 6.0,35
22.2, 22.2, 42.73, 29.6, 43.0, 21.4,2022-08-31 22:00:00, 8.0,35
19.7, 19.73, 45.71, 29.6, 46.0, 19.4,2022-08-31 23:00:00, 7.0,35
19.5, 19.5, 56.74, 29.6, 57.0, 19.4,2022-09-01 00:00:00, 11.0,35
19.8, 19.81, 52.09, 29.6, 52.0, 17.8,2022-09-01 01:00:00, 10.0,35
16.4, 16.41, 66.92, 29.6, 67.0, 16.3,2022-09-01 02:00:00, 10.0,35
20.3, 20.28, 52.2, 29.6, 52.0, 16.2,2022-09-01 03:00:00, 10.0,35
16.3, 16.3, 69.39, 29.6, 69.0, 16.2,2022-09-01 04:00:00, 11.0,35
15.4, 15.35, 71.55, 29.6, 72.0, 15.0,2022-09-01 05:00:00, 10.0,35
15.0, None, None, 29.6, 73.0, 14.7,2022-09-01 06:00:00, 10.0,35
14.5, 14.48, 76.85, 15.4, 77.0, 14.2,2022-09-01 07:00:00, 11.0,35
15.3, 15.29, 76.81, 15.4, 77.0, 14.2,2022-09-01 08:00:00, 11.0,35
18.6, 18.6, 65.08, 18.2, 65.0, 14.2,2022-09-01 09:00:00, 12.0,35
23.6, 23.64, 42.65, 23.6, 43.0, 14.2,2022-09-01 10:00:00, 10.0,35
25.3, 25.34, 37.8, 25.7, 38.0, 14.2,2022-09-01 11:00:00, 10.0,35
26.8, 26.77, 34.39, 27.2, 34.0, 14.2,2022-09-01 12:00:00, 10.0,35
28.1, 28.12, 29.48, 28.8, 29.0, 14.2,2022-09-01 13:00:00, 9.0,35
29.5, 29.52, 24.89, 29.6, 25.0, 14.2,2022-09-01 14:00:00, 7.0,35
30.2, 30.24, 26.12, 30.3, 26.0, 14.2,2022-09-01 15:00:00, 10.0,35
31.3, 31.26, 24.25, 31.2, 24.0, 14.2,2022-09-01 16:00:00, 8.0,35
30.4, 30.41, 26.22, 31.3, 26.0, 14.2,2022-09-01 17:00:00, 9.0,35
29.2, 29.18, 23.96, 31.3, 24.0, 14.2,2022-09-01 18:00:00, 7.0,35
25.3, 25.31, 39.78, 29.5, 40.0, 25.8,2022-09-01 19:00:00, 10.0,35
19.1, 19.11, 63.74, 29.5, 64.0, 19.2,2022-09-01 20:00:00, 11.0,35
17.9, 17.85, 63.38, 29.5, 63.0, 17.7,2022-09-01 21:00:00, 11.0,35
16.9, 16.91, 65.02, 29.5, 65.0, 17.0,2022-09-01 22:00:00, 10.0,35
16.1, 16.1, 71.22, 29.5, 71.0, 16.2,2022-09-01 23:00:00, 11.0,35
17.2, 17.18, 59.28, 29.5, 59.0, 15.7,2022-09-02 00:00:00, 8.0,35
14.7, 14.73, 71.08, 29.5, 71.0, 14.9,2022-09-02 01:00:00, 10.0,35
14.0, 14.01, 71.69, 29.5, 72.0, 13.9,2022-09-02 02:00:00, 9.0,35
13.0, 13.02, 74.0, 29.5, 74.0, 13.0,2022-09-02 03:00:00, 8.0,35
12.1, 12.07, 74.39, 29.5, 74.0, 12.0,2022-09-02 04:00:00, 8.0,35
11.4, 11.44, 76.07, 29.5, 76.0, 11.2,2022-09-02 05:00:00, 7.0,35
10.2, 10.24, 78.16, 29.5, 78.0, 10.3,2022-09-02 06:00:00, 7.0,35
10.2, 10.16, 82.5, 10.7, 83.0, 10.0,2022-09-02 07:00:00, 7.0,35
12.0, 11.96, 77.39, 12.7, 77.0, 10.0,2022-09-02 08:00:00, 8.0,35
15.8, 15.81, 63.84, 15.8, 64.0, 10.0,2022-09-02 09:00:00, 9.0,35
19.3, 19.3, 53.4, 19.2, 53.0, 10.0,2022-09-02 10:00:00, 9.0,35
22.2, 22.17, 41.02, 22.2, 41.0, 10.0,2022-09-02 11:00:00, 8.0,35
25.5, 25.46, 34.24, 25.4, 34.0, 10.0,2022-09-02 12:00:00, 9.0,35
28.6, 28.61, 28.83, 28.5, 29.0, 10.0,2022-09-02 13:00:00, 8.0,35
31.1, 31.07, 20.76, 31.1, 21.0, 10.0,2022-09-02 14:00:00, 6.0,35
31.9, 31.86, 29.96, 33.5, 30.0, 10.0,2022-09-02 15:00:00, 11.0,35
33.5, 33.51, 13.88, 33.6, 14.0, 10.0,2022-09-02 16:00:00, 7.0,35
26.8, 26.8, 38.29, 33.6, 38.0, 10.0,2022-09-02 17:00:00, 12.0,35
22.9, 22.92, 51.68, 33.6, 52.0, 10.0,2022-09-02 18:00:00, 12.0,35
21.1, 21.07, 53.91, 23.2, 54.0, 21.3,2022-09-02 19:00:00, 10.0,35
18.8, 18.81, 60.29, 23.2, 60.0, 18.9,2022-09-02 20:00:00, 11.0,35
18.8, 18.83, 53.94, 23.2, 54.0, 18.2,2022-09-02 21:00:00, 9.0,35
18.8, 18.78, 46.63, 23.2, 47.0, 17.7,2022-09-02 22:00:00, 9.0,35
16.3, 16.3, 62.69, 23.2, 63.0, 16.3,2022-09-02 23:00:00, 9.0,35
