pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 11.19, None, None, None, None, None, None, None, None, None, None, None, 11.2, 11.2, -0.1, None, None, None, 13.8, None, None,2022-08-27 00:00:00, None, None, None, None,35
None, None, 11.1, None, None, None, None, None, None, None, None, None, None, None, 11.1, 11.0, -0.2, None, None, None, 13.8, None, None,2022-08-27 01:00:00, None, None, None, None,35
None, None, 10.88, None, None, None, None, None, None, None, None, None, None, None, 10.9, 10.9, 0.0, None, None, None, 13.8, None, None,2022-08-27 02:00:00, None, None, None, None,35
None, None, 10.94, None, None, None, None, None, None, None, None, None, None, None, 10.9, 10.8, -0.1, None, None, None, 13.8, None, None,2022-08-27 03:00:00, None, None, None, None,35
None, None, 10.98, None, None, None, None, None, None, None, None, None, None, None, 11.0, 10.8, 0.0, None, None, None, 13.8, None, None,2022-08-27 04:00:00, None, None, None, None,35
None, None, 10.63, None, None, None, None, None, None, None, None, None, None, None, 10.6, 10.7, 0.0, None, None, None, 13.8, None, None,2022-08-27 05:00:00, None, None, None, None,35
None, None, 10.41, None, None, None, None, None, None, None, None, None, None, None, 10.4, 10.4, 0.0, None, None, None, 13.8, None, None,2022-08-27 06:00:00, None, None, None, None,35
None, None, 10.54, None, None, None, None, None, None, None, None, None, None, None, 10.5, 10.4, 0.0, None, None, None, 10.5, None, None,2022-08-27 07:00:00, None, None, None, None,35
None, None, 10.76, None, None, None, None, None, None, None, None, None, None, None, 10.8, 10.4, 0.0, None, None, None, 10.8, None, None,2022-08-27 08:00:00, None, None, None, None,35
None, None, 10.91, None, None, None, None, None, None, None, None, None, None, None, 10.9, 10.4, 0.1, None, None, None, 10.9, None, None,2022-08-27 09:00:00, None, None, None, None,35
None, None, 11.23, None, None, None, None, None, None, None, None, None, None, None, 11.2, 10.4, 0.1, None, None, None, 11.2, None, None,2022-08-27 10:00:00, None, None, None, None,35
None, None, 11.79, None, None, None, None, None, None, None, None, None, None, None, 11.8, 10.4, 0.1, None, None, None, 11.8, None, None,2022-08-27 11:00:00, None, None, None, None,35
None, None, 11.64, None, None, None, None, None, None, None, None, None, None, None, 11.6, 10.4, 0.6, None, None, None, 12.1, None, None,2022-08-27 12:00:00, None, None, None, None,35
None, None, 11.08, None, None, None, None, None, None, None, None, None, None, None, 11.1, 10.4, 0.0, None, None, None, 12.1, None, None,2022-08-27 13:00:00, None, None, None, None,35
None, None, 11.44, None, None, None, None, None, None, None, None, None, None, None, 11.4, 10.4, 0.3, None, None, None, 12.1, None, None,2022-08-27 14:00:00, None, None, None, None,35
None, None, 11.3, None, None, None, None, None, None, None, None, None, None, None, 11.3, 10.4, 0.2, None, None, None, 12.1, None, None,2022-08-27 15:00:00, None, None, None, None,35
None, None, 11.37, None, None, None, None, None, None, None, None, None, None, None, 11.4, 10.4, 0.3, None, None, None, 12.1, None, None,2022-08-27 16:00:00, None, None, None, None,35
None, None, 11.5, None, None, None, None, None, None, None, None, None, None, None, 11.5, 10.4, 0.4, None, None, None, 12.1, None, None,2022-08-27 17:00:00, None, None, None, None,35
None, None, 11.35, None, None, None, None, None, None, None, None, None, None, None, 11.4, 10.4, 0.8, None, None, None, 12.1, None, None,2022-08-27 18:00:00, None, None, None, None,35
None, None, 10.97, None, None, None, None, None, None, None, None, None, None, None, 11.0, 11.0, 1.3, None, None, None, 11.4, None, None,2022-08-27 19:00:00, None, None, None, None,35
None, None, 10.29, None, None, None, None, None, None, None, None, None, None, None, 10.3, 10.3, 0.7, None, None, None, 11.4, None, None,2022-08-27 20:00:00, None, None, None, None,35
None, None, 9.82, None, None, None, None, None, None, None, None, None, None, None, 9.8, 9.8, 0.1, None, None, None, 11.4, None, None,2022-08-27 21:00:00, None, None, None, None,35
None, None, 9.66, None, None, None, None, None, None, None, None, None, None, None, 9.7, 9.6, 0.4, None, None, None, 11.4, None, None,2022-08-27 22:00:00, None, None, None, None,35
None, None, 9.55, None, None, None, None, None, None, None, None, None, None, None, 9.6, 9.6, 0.5, None, None, None, 11.4, None, None,2022-08-27 23:00:00, None, None, None, None,35
None, None, 9.33, None, None, None, None, None, None, None, None, None, None, None, 9.3, 9.3, 0.9, None, None, None, 11.4, None, None,2022-08-28 00:00:00, None, None, None, None,35
None, None, 9.37, None, None, None, None, None, None, None, None, None, None, None, 9.4, 9.3, 1.1, None, None, None, 11.4, None, None,2022-08-28 01:00:00, None, None, None, None,35
None, None, 9.4, None, None, None, None, None, None, None, None, None, None, None, 9.4, 9.3, 0.5, None, None, None, 11.4, None, None,2022-08-28 02:00:00, None, None, None, None,35
8.9, None, 9.63, None, None, None, None, None, None, None, None, None, None, None, 9.6, 9.3, 0.9, None, None, None, 11.4, None, None,2022-08-28 03:00:00, None, None, None, None,35
9.9, None, 9.2, None, None, None, None, None, None, None, None, None, None, None, 9.2, 9.2, 1.0, None, None, None, 11.4, None, None,2022-08-28 04:00:00, None, None, None, None,35
10.8, None, 9.17, None, None, None, None, None, None, None, None, None, None, None, 9.2, 9.2, 0.9, None, None, None, 11.4, None, None,2022-08-28 05:00:00, None, None, None, None,35
11.5, None, 9.31, None, None, None, None, None, None, None, None, None, None, None, 9.3, 9.2, 0.7, None, None, None, 11.4, None, None,2022-08-28 06:00:00, None, None, None, None,35
12.1, None, 9.5, None, None, None, None, None, None, None, None, None, None, None, 9.5, 9.3, 0.6, None, None, None, 9.5, None, None,2022-08-28 07:00:00, None, None, None, None,35
13.0, None, 9.53, None, None, None, None, None, None, None, None, None, None, None, 9.5, 9.3, 0.9, None, None, None, 9.6, None, None,2022-08-28 08:00:00, None, None, None, None,35
13.8, None, 9.93, None, None, None, None, None, None, None, None, None, None, None, 9.9, 9.3, 0.8, None, None, None, 9.9, None, None,2022-08-28 09:00:00, None, None, None, None,35
14.2, None, 10.53, None, None, None, None, None, None, None, None, None, None, None, 10.5, 9.3, 0.4, None, None, None, 10.6, None, None,2022-08-28 10:00:00, None, None, None, None,35
15.3, None, 11.32, None, None, None, None, None, None, None, None, None, None, None, 11.3, 9.3, 1.1, None, None, None, 11.3, None, None,2022-08-28 11:00:00, None, None, None, None,35
