RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 3.567, 80.1, None, None, None, None, None, None, None, None, 17.51, None, None,3.75, None, None, None, 38.2, None, None, None, None, None,2019-10-08 00:00:00, None,41
None, None, None, None, 3.83, 73.55, None, None, None, None, None, None, None, None, 13.83, None, None,3.707, None, None, None, 44.5, None, None, None, None, None,2019-10-08 01:00:00, None,41
None, None, None, None, 5.202, 76.31, None, None, None, None, None, None, None, None, 14.23, None, None,3.89, None, None, None, 42.47, None, None, None, None, None,2019-10-08 02:00:00, None,41
None, None, None, None, 4.056, 81.4, None, None, None, None, None, None, None, None, 16.1, None, None,3.033, None, None, None, 42.35, None, None, None, None, None,2019-10-08 03:00:00, None,41
None, None, None, None, 2.759, 73.62, None, None, None, None, None, None, None, None, 15.88, None, None,0.257, None, None, None, 43.18, None, None, None, None, None,2019-10-08 04:00:00, None,41
None, None, None, None, 1.755, 75.32, None, None, None, None, None, None, None, None, 15.39, None, None,-0.161, None, None, None, 46.7, None, None, None, None, None,2019-10-08 05:00:00, None,41
None, None, None, None, 1.535, 82.3, None, None, None, None, None, None, None, None, 19.61, None, None,-0.824, None, None, None, 43.57, None, None, None, None, None,2019-10-08 06:00:00, None,41
None, None, None, None, 0.0, 89.1, None, None, None, None, None, None, None, None, 19.14, None, None,-1.249, None, None, None, 43.43, None, None, None, None, None,2019-10-08 07:00:00, None,41
None, None, None, None, 0.0, 89.4, None, None, None, None, None, None, None, None, 20.63, None, None,-2.308, None, None, None, 32.92, None, None, None, None, None,2019-10-08 08:00:00, None,41
None, None, None, None, 0.0, 77.6, None, None, None, None, None, None, None, None, 20.74, None, None,-2.295, None, None, None, 44.34, None, None, None, None, None,2019-10-08 09:00:00, None,41
None, None, None, None, 0.0, 79.51, None, None, None, None, None, None, None, None, None, None, None,-1.895, None, None, None, 51.24, None, None, None, None, None,2019-10-08 10:00:00, None,41
None, None, None, None, 0.0, 87.6, None, None, None, None, None, None, None, None, 16.68, None, None,-0.067, None, None, None, 38.75, None, None, None, None, None,2019-10-08 11:00:00, None,41
None, None, None, None, 0.573, 68.13, None, None, None, None, None, None, None, None, 16.91, None, None,-0.24, None, None, None, 45.6, None, None, None, None, None,2019-10-08 12:00:00, None,41
None, None, None, None, 1.495, 74.07, None, None, None, None, None, None, None, None, 18.17, None, None,0.201, None, None, None, 51.55, None, None, None, None, None,2019-10-08 13:00:00, None,41
None, None, None, None, 1.684, 61.99, None, None, None, None, None, None, None, None, 16.54, None, None,0.288, None, None, None, 48.98, None, None, None, None, None,2019-10-08 14:00:00, None,41
None, None, None, None, 1.55, 81.9, None, None, None, None, None, None, None, None, 15.62, None, None,1.127, None, None, None, 54.55, None, None, None, None, None,2019-10-08 15:00:00, None,41
None, None, None, None, 2.668, 72.92, None, None, None, None, None, None, None, None, 15.96, None, None,-1.237, None, None, None, 41.33, None, None, None, None, None,2019-10-08 16:00:00, None,41
None, None, None, None, 1.062, 40.57, None, None, None, None, None, None, None, None, 16.6, None, None,-1.16, None, None, None, 59.92, None, None, None, None, None,2019-10-08 17:00:00, None,41
None, None, None, None, 0.818, 14.33, None, None, None, None, None, None, None, None, 18.45, None, None,-2.447, None, None, None, 66.04, None, None, None, None, None,2019-10-08 18:00:00, None,41
None, None, None, None, 0.225, 81.8, None, None, None, None, None, None, None, None, None, None, None,-4.039, None, None, None, 31.39, None, None, None, None, None,2019-10-08 19:00:00, None,41
None, None, None, None, 0.631, 57.41, None, None, None, None, None, None, None, None, None, None, None,-4.23, None, None, None, 54.27, None, None, None, None, None,2019-10-08 20:00:00, None,41
None, None, None, None, 2.811, 334.7, None, None, None, None, None, None, None, None, 16.51, None, None,-5.988, None, None, None, 40.31, None, None, None, None, None,2019-10-08 21:00:00, None,41
None, None, None, None, 5.754, 330.5, None, None, None, None, None, None, None, None, 21.04, None, None,-6.792, None, None, None, 42.12, None, None, None, None, None,2019-10-08 22:00:00, None,41
None, None, None, None, 6.47, 315.5, None, None, None, None, None, None, None, None, 20.85, None, None,-7.3, None, None, None, 39.35, None, None, None, None, None,2019-10-08 23:00:00, None,41
None, None, None, None, 9.08, 304.8, None, None, None, None, None, None, None, None, 20.59, None, None,-7.658, None, None, None, 39.11, None, None, None, None, None,2019-10-09 00:00:00, None,41
None, None, None, None, 6.734, 318.3, None, None, None, None, None, None, None, None, 20.54, None, None,-7.905, None, None, None, 38.11, None, None, None, None, None,2019-10-09 01:00:00, None,41
None, None, None, None, 7.336, 313.4, None, None, None, None, None, None, None, None, 19.25, None, None,-8.1, None, None, None, 38.5, None, None, None, None, None,2019-10-09 02:00:00, None,41
None, None, None, None, 8.29, 296.3, None, None, None, None, None, None, None, None, 19.73, None, None,-8.54, None, None, None, 38.12, None, None, None, None, None,2019-10-09 03:00:00, None,41
None, None, None, None, 5.515, 300.5, None, None, None, None, None, None, None, None, 19.64, None, None,-8.61, None, None, None, 48.94, None, None, None, None, None,2019-10-09 04:00:00, None,41
None, None, None, None, 5.404, 299.6, None, None, None, None, None, None, None, None, 18.89, None, None,-8.97, None, None, None, 56.7, None, None, None, None, None,2019-10-09 05:00:00, None,41
None, None, None, None, 5.382, 323.5, None, None, None, None, None, None, None, None, 19.27, None, None,-9.29, None, None, None, 56.57, None, None, None, None, None,2019-10-09 06:00:00, None,41
None, None, None, None, 4.375, 331.4, None, None, None, None, None, None, None, None, 19.26, None, None,-9.76, None, None, None, 60.51, None, None, None, None, None,2019-10-09 07:00:00, None,41
