pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-0.064, None, None, None, None,26.13, None,0.675,326.4, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 00:00:00, None, None, None, None,41
None,-0.246, None, None, None, None,57.98, None,0.847,125.9, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 01:00:00, None, None, None, None,41
None,-0.226, None, None, None, None,33.19, None,2.955,336.8, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 02:00:00, None, None, None, None,41
None,-0.368, None, None, None, None,24.16, None,3.72,341.5, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 03:00:00, None, None, None, None,41
None,-0.225, None, None, None, None,35.42, None,2.65,345.1, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 04:00:00, None, None, None, None,41
None,-0.189, None, None, None, None,28.81, None,3.44,351.5, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 05:00:00, None, None, None, None,41
None,-0.662, None, None, None, None,19.85, None,3.361,345.0, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 06:00:00, None, None, None, None,41
None,-0.625, None, None, None, None,17.98, None,4.397,351.8, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 07:00:00, None, None, None, None,41
None,-1.146, None, None, None, None,20.21, None,3.208,342.4, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 08:00:00, None, None, None, None,41
None,-0.9, None, None, None, None,20.25, None,3.952,349.3, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 09:00:00, None, None, None, None,41
None,-0.558, None, None, None, None,18.7, None,4.413,359.4, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 10:00:00, None, None, None, None,41
None,0.215, None, None, None, None,25.77, None,4.209,355.1, None, None, None, None, None, None, None, None, None, None, None,2019-10-08 11:00:00, None, None, None, None,41
