CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-5.457, None, None, None, None,10.72,19.47, None,258.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2019-10-08 00:00:00, None, None, None, None,41
None,-6.03, 102.6, None, None, None,11.8,18.35, None,263.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2019-10-08 01:00:00, None, None, None, None,41
None,-6.269, 102.2, None, None, None,27.94,12.53, None,282.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2019-10-08 02:00:00, None, None, None, None,41
None,-7.95, 100.5, None, None, None,15.52,12.18, None,338.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2019-10-08 03:00:00, None, None, None, None,41
None,-8.62, 99.3, None, None, None,12.41,10.11, None,349.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 04:00:00, None, None, None, None,41
None,-8.57, 100.0, None, None, None,26.52,5.151, None,343.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 05:00:00, None, None, None, None,41
None,-8.86, 98.9, None, None, None,13.53,6.36, None,299.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 06:00:00, None, None, None, None,41
None,-9.05, 99.1, None, None, None,27.12,2.715, None,357.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 07:00:00, None, None, None, None,41
None,-8.8, 99.3, None, None, None,10.5,4.243, None,359.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 08:00:00, None, None, None, None,41
None,-8.7, 99.5, None, None, None,26.79,2.03, None,355.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 09:00:00, None, None, None, None,41
None,-9.41, 98.3, None, None, None,21.33,4.076, None,0.936, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-08 10:00:00, None, None, None, None,41
None,-8.79, 99.3, None, None, None,16.31,6.476, None,355.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 11:00:00, None, None, None, None,41
None,-8.41, 99.7, None, None, None,15.16,4.822, None,1.597, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2019-10-08 12:00:00, None, None, None, None,41
None,-8.38, 99.7, None, None, None,10.97,5.012, None,354.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2019-10-08 13:00:00, None, None, None, None,41
None,-9.34, 97.4, None, None, None,20.98,5.831, None,358.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-08 14:00:00, None, None, None, None,41
None,-9.24, 98.0, None, None, None,19.75,5.046, None,356.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 15:00:00, None, None, None, None,41
None,-9.48, 96.7, None, None, None,20.0,5.026, None,351.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-08 16:00:00, None, None, None, None,41
None,-9.16, 97.7, None, None, None,24.27,3.437, None,341.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-08 17:00:00, None, None, None, None,41
None,-10.36, 96.3, None, None, None,42.27,2.934, None,352.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2019-10-08 18:00:00, None, None, None, None,41
None,-12.04, 93.4, None, None, None,49.19,2.063, None,358.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2019-10-08 19:00:00, None, None, None, None,41
None,-13.48, 92.2, None, None, None,64.12,1.494, None,34.34, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2019-10-08 20:00:00, None, None, None, None,41
None,-13.7, 92.1, None, None, None,65.17,1.383, None,93.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2019-10-08 21:00:00, None, None, None, None,41
None,-13.89, 92.1, None, None, None,52.42,2.351, None,27.04, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2019-10-08 22:00:00, None, None, None, None,41
None,-14.3, 91.6, None, None, None,48.77,2.842, None,15.17, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2019-10-08 23:00:00, None, None, None, None,41
None,-14.54, 91.1, None, None, None,56.76,1.781, None,19.64, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-09 00:00:00, None, None, None, None,41
None,-14.72, 91.1, None, None, None,61.84,1.403, None,23.18, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-09 01:00:00, None, None, None, None,41
None,-14.91, 90.9, None, None, None,60.48,1.298, None,40.25, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-09 02:00:00, None, None, None, None,41
None,-15.1, 90.7, None, None, None,40.41,2.875, None,359.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-09 03:00:00, None, None, None, None,41
None,-15.38, 90.5, None, None, None,29.24,3.712, None,354.5, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-09 04:00:00, None, None, None, None,41
