snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
659.0, None, None,2016-04-22 00:00:00,15.8, None, None,17
658.0, None, None,2016-04-22 01:00:00,10.9, None, None,17
658.0, None, None,2016-04-22 02:00:00,9.2, None, None,17
658.0, None, None,2016-04-22 03:00:00,7.3, None, None,17
658.0, None, None,2016-04-22 04:00:00,6.8, None, None,17
657.0, None, None,2016-04-22 05:00:00,6.5, None, None,17
655.0, None, None,2016-04-22 06:00:00,6.5, None, None,17
655.0, None, None,2016-04-22 07:00:00,6.1, None, None,17
654.0, None, None,2016-04-22 08:00:00,5.6, None, None,17
653.0, None, None,2016-04-22 09:00:00,5.6, None, None,17
652.0, None, None,2016-04-22 10:00:00,5.8, None, None,17
651.0, None, None,2016-04-22 11:00:00,5.4, None, None,17
650.0, None, None,2016-04-22 12:00:00,5.2, None, None,17
650.0, None, None,2016-04-22 13:00:00,5.9, None, None,17
649.0, None, None,2016-04-22 14:00:00,6.0, None, None,17
649.0, None, None,2016-04-22 15:00:00,6.0, None, None,17
648.0, 101.0, None,2016-04-22 16:00:00,5.9, None, None,17
647.0, None, None,2016-04-22 17:00:00,7.1, None, None,17
646.0, None, None,2016-04-22 18:00:00,6.5, None, None,17
645.0, None, None,2016-04-22 19:00:00,8.7, None, None,17
644.0, None, None,2016-04-22 20:00:00,9.6, None, None,17
644.0, None, None,2016-04-22 21:00:00,8.7, None, None,17
642.0, None, None,2016-04-22 22:00:00,6.6, None, None,17
642.0, None, None,2016-04-22 23:00:00,5.1, None, None,17
641.0, None, None,2016-04-23 00:00:00,4.4, None, None,17
642.0, None, None,2016-04-23 01:00:00,4.1, None, None,17
642.0, None, None,2016-04-23 02:00:00,3.9, None, None,17
642.0, None, None,2016-04-23 03:00:00,3.8, None, None,17
642.0, None, None,2016-04-23 04:00:00,3.7, None, None,17
642.0, None, None,2016-04-23 05:00:00,3.3, None, None,17
642.0, None, None,2016-04-23 06:00:00,3.4, None, None,17
641.0, None, None,2016-04-23 07:00:00,3.2, None, None,17
641.0, None, None,2016-04-23 08:00:00,3.4, None, None,17
641.0, None, None,2016-04-23 09:00:00,3.4, None, None,17
640.0, None, None,2016-04-23 10:00:00,3.1, None, None,17
639.0, None, None,2016-04-23 11:00:00,3.0, None, None,17
639.0, None, None,2016-04-23 12:00:00,2.6, None, None,17
639.0, None, None,2016-04-23 13:00:00,2.6, None, None,17
638.0, None, None,2016-04-23 14:00:00,2.7, None, None,17
637.0, None, None,2016-04-23 15:00:00,2.8, None, None,17
636.0, 104.0, None,2016-04-23 16:00:00,2.9, None, None,17
636.0, None, None,2016-04-23 17:00:00,2.6, None, None,17
634.0, None, None,2016-04-23 18:00:00,2.5, None, None,17
633.0, None, None,2016-04-23 19:00:00,4.1, None, None,17
632.0, None, None,2016-04-23 20:00:00,4.3, None, None,17
631.0, None, None,2016-04-23 21:00:00,3.1, None, None,17
630.0, None, None,2016-04-23 22:00:00,2.9, None, None,17
630.0, None, None,2016-04-23 23:00:00,2.6, None, None,17
628.0, None, None,2016-04-24 00:00:00,2.4, None, None,17
627.0, None, None,2016-04-24 01:00:00,2.1, None, None,17
626.0, None, None,2016-04-24 02:00:00,2.3, None, None,17
626.0, None, None,2016-04-24 03:00:00,1.8, None, None,17
625.0, None, None,2016-04-24 04:00:00,1.9, None, None,17
624.0, None, None,2016-04-24 05:00:00,1.5, None, None,17
623.0, None, None,2016-04-24 06:00:00,1.7, None, None,17
623.0, None, None,2016-04-24 07:00:00,1.7, None, None,17
622.0, None, None,2016-04-24 08:00:00,1.7, None, None,17
622.0, None, None,2016-04-24 09:00:00,1.5, None, None,17
621.0, None, None,2016-04-24 10:00:00,0.8, None, None,17
620.0, None, None,2016-04-24 11:00:00,0.8, None, None,17
620.0, None, None,2016-04-24 12:00:00,0.5, None, None,17
619.0, None, None,2016-04-24 13:00:00,0.1, None, None,17
618.0, None, None,2016-04-24 14:00:00,0.1, None, None,17
617.0, None, None,2016-04-24 15:00:00,0.4, None, None,17
617.0, 107.0, None,2016-04-24 16:00:00,1.5, None, None,17
616.0, None, None,2016-04-24 17:00:00,1.8, None, None,17
616.0, None, None,2016-04-24 18:00:00,2.2, None, None,17
616.0, None, None,2016-04-24 19:00:00,1.3, None, None,17
616.0, None, None,2016-04-24 20:00:00,0.9, None, None,17
615.0, None, None,2016-04-24 21:00:00,0.8, None, None,17
615.0, None, None,2016-04-24 22:00:00,0.7, None, None,17
615.0, None, None,2016-04-24 23:00:00,2.1, None, None,17
614.0, None, None,2016-04-25 00:00:00,4.6, None, None,17
614.0, None, None,2016-04-25 01:00:00,0.9, None, None,17
614.0, None, None,2016-04-25 02:00:00,0.7, None, None,17
613.0, None, None,2016-04-25 03:00:00,0.1, None, None,17
613.0, None, None,2016-04-25 04:00:00,-0.1, None, None,17
613.0, None, None,2016-04-25 05:00:00,-0.2, None, None,17
613.0, None, None,2016-04-25 06:00:00,-0.4, None, None,17
613.0, None, None,2016-04-25 07:00:00,-0.5, None, None,17
613.0, None, None,2016-04-25 08:00:00,-0.7, None, None,17
613.0, None, None,2016-04-25 09:00:00,-0.7, None, None,17
614.0, None, None,2016-04-25 10:00:00,-0.7, None, None,17
614.0, None, None,2016-04-25 11:00:00,-1.0, None, None,17
614.0, None, None,2016-04-25 12:00:00,-1.1, None, None,17
614.0, None, None,2016-04-25 13:00:00,-1.0, None, None,17
613.0, None, None,2016-04-25 14:00:00,-0.7, None, None,17
613.0, None, None,2016-04-25 15:00:00,-0.3, None, None,17
613.0, 107.0, None,2016-04-25 16:00:00,0.6, None, None,17
613.0, None, None,2016-04-25 17:00:00,1.4, None, None,17
613.0, None, None,2016-04-25 18:00:00,2.4, None, None,17
613.0, None, None,2016-04-25 19:00:00,2.9, None, None,17
613.0, None, None,2016-04-25 20:00:00,3.1, None, None,17
613.0, None, None,2016-04-25 21:00:00,2.0, None, None,17
613.0, None, None,2016-04-25 22:00:00,4.5, None, None,17
613.0, None, None,2016-04-25 23:00:00,3.3, None, None,17
613.0, None, None,2016-04-26 00:00:00,2.8, None, None,17
613.0, None, None,2016-04-26 01:00:00,1.3, None, None,17
613.0, None, None,2016-04-26 02:00:00,1.0, None, None,17
613.0, None, None,2016-04-26 03:00:00,0.8, None, None,17
613.0, None, None,2016-04-26 04:00:00,0.3, None, None,17
613.0, None, None,2016-04-26 05:00:00,0.3, None, None,17
613.0, None, None,2016-04-26 06:00:00,0.0, None, None,17
613.0, None, None,2016-04-26 07:00:00,0.0, None, None,17
613.0, None, None,2016-04-26 08:00:00,-0.1, None, None,17
613.0, None, None,2016-04-26 09:00:00,-0.1, None, None,17
613.0, None, None,2016-04-26 10:00:00,-0.1, None, None,17
613.0, None, None,2016-04-26 11:00:00,-0.4, None, None,17
613.0, None, None,2016-04-26 12:00:00,-0.5, None, None,17
613.0, None, None,2016-04-26 13:00:00,-0.6, None, None,17
613.0, None, None,2016-04-26 14:00:00,-0.3, None, None,17
613.0, None, None,2016-04-26 15:00:00,0.7, None, None,17
613.0, 107.0, None,2016-04-26 16:00:00,1.2, None, None,17
613.0, None, None,2016-04-26 17:00:00,2.4, None, None,17
614.0, None, None,2016-04-26 18:00:00,3.0, None, None,17
614.0, None, None,2016-04-26 19:00:00,4.0, None, None,17
614.0, None, None,2016-04-26 20:00:00,5.4, None, None,17
616.0, None, None,2016-04-26 21:00:00,7.7, None, None,17
616.0, None, None,2016-04-26 22:00:00,9.0, None, None,17
616.0, None, None,2016-04-26 23:00:00,10.4, None, None,17
615.0, None, None,2016-04-27 00:00:00,5.9, None, None,17
614.0, None, None,2016-04-27 01:00:00,4.4, None, None,17
614.0, None, None,2016-04-27 02:00:00,2.4, None, None,17
614.0, None, None,2016-04-27 03:00:00,1.7, None, None,17
614.0, None, None,2016-04-27 04:00:00,1.5, None, None,17
614.0, None, None,2016-04-27 05:00:00,1.0, None, None,17
613.0, None, None,2016-04-27 06:00:00,0.7, None, None,17
613.0, None, None,2016-04-27 07:00:00,0.8, None, None,17
613.0, None, None,2016-04-27 08:00:00,0.7, None, None,17
613.0, None, None,2016-04-27 09:00:00,0.4, None, None,17
613.0, None, None,2016-04-27 10:00:00,0.7, None, None,17
613.0, None, None,2016-04-27 11:00:00,0.3, None, None,17
613.0, None, None,2016-04-27 12:00:00,0.2, None, None,17
613.0, None, None,2016-04-27 13:00:00,0.4, None, None,17
613.0, None, None,2016-04-27 14:00:00,0.9, None, None,17
613.0, None, None,2016-04-27 15:00:00,1.5, None, None,17
613.0, 107.0, None,2016-04-27 16:00:00,3.2, None, None,17
613.0, None, None,2016-04-27 17:00:00,3.9, None, None,17
614.0, None, None,2016-04-27 18:00:00,5.5, None, None,17
614.0, None, None,2016-04-27 19:00:00,6.7, None, None,17
614.0, None, None,2016-04-27 20:00:00,7.2, None, None,17
614.0, None, None,2016-04-27 21:00:00,7.3, None, None,17
614.0, None, None,2016-04-27 22:00:00,7.3, None, None,17
614.0, None, None,2016-04-27 23:00:00,11.2, None, None,17
614.0, None, None,2016-04-28 00:00:00,6.7, None, None,17
613.0, None, None,2016-04-28 01:00:00,4.8, None, None,17
613.0, None, None,2016-04-28 02:00:00,3.6, None, None,17
612.0, None, None,2016-04-28 03:00:00,2.9, None, None,17
612.0, None, None,2016-04-28 04:00:00,2.1, None, None,17
612.0, None, None,2016-04-28 05:00:00,2.2, None, None,17
611.0, None, None,2016-04-28 06:00:00,1.7, None, None,17
611.0, None, None,2016-04-28 07:00:00,1.7, None, None,17
611.0, None, None,2016-04-28 08:00:00,1.5, None, None,17
611.0, None, None,2016-04-28 09:00:00,1.2, None, None,17
611.0, None, None,2016-04-28 10:00:00,1.3, None, None,17
611.0, None, None,2016-04-28 11:00:00,1.1, None, None,17
611.0, None, None,2016-04-28 12:00:00,1.6, None, None,17
611.0, None, None,2016-04-28 13:00:00,1.6, None, None,17
611.0, None, None,2016-04-28 14:00:00,1.7, None, None,17
610.0, None, None,2016-04-28 15:00:00,1.9, None, None,17
610.0, 116.0, None,2016-04-28 16:00:00,2.5, None, None,17
610.0, None, None,2016-04-28 17:00:00,3.3, None, None,17
610.0, None, None,2016-04-28 18:00:00,4.0, None, None,17
610.0, None, None,2016-04-28 19:00:00,4.6, None, None,17
610.0, None, None,2016-04-28 20:00:00,5.0, None, None,17
611.0, None, None,2016-04-28 21:00:00,6.1, None, None,17
611.0, None, None,2016-04-28 22:00:00,6.1, None, None,17
611.0, None, None,2016-04-28 23:00:00,5.3, None, None,17
