pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1057.0, None, None, None, None,2018-03-12 00:00:00,1.6, None, 192.0, None,11
None, None,1057.0, None, None, None, None,2018-03-12 01:00:00,1.2, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 02:00:00,0.7, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 03:00:00,0.2, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 04:00:00,-0.4, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 05:00:00,-1.0, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 06:00:00,-1.4, None, 192.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 07:00:00,-1.8, None, 192.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 08:00:00,-2.3, None, 192.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 09:00:00,-2.7, None, 192.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 10:00:00,-3.0, None, 192.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 11:00:00,-3.3, None, 191.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 12:00:00,-3.6, None, 191.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 13:00:00,-3.9, None, 191.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 14:00:00,-4.0, None, 191.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 15:00:00,-3.9, None, 191.0, None,11
None, None,1059.0, None, None, None, None,2018-03-12 16:00:00,-2.0, None, 191.0, None,11
None, None,1058.0, None, None, None, None,2018-03-12 17:00:00,1.0, None, 190.0, None,11
None, None,1057.0, None, None, None, None,2018-03-12 18:00:00,5.3, None, 189.0, None,11
None, None,1056.0, None, None, None, None,2018-03-12 19:00:00,7.8, None, 189.0, None,11
None, None,1055.0, None, None, None, None,2018-03-12 20:00:00,10.1, None, 188.0, None,11
None, None,1054.0, None, None, None, None,2018-03-12 21:00:00,11.2, None, 186.0, None,11
None, None,1054.0, None, None, None, None,2018-03-12 22:00:00,11.4, None, 185.0, None,11
None, None,1055.0, None, None, None, None,2018-03-12 23:00:00,6.1, None, 186.0, None,11
