pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,121.0, None, 21.3,20.6, -1.0, None, None, None,-2.0,2022-07-02 12:00:00, None,27
None, None,121.0, None, 22.5,20.8, -1.0, None, None, None,4.0,2022-07-02 16:00:00, None,27
None, None,121.0, None, 7.4,7.5, 0.0, None, None, None,-4.0,2022-07-03 05:00:00, None,27
None, None,121.0, None, 19.4,18.1, -1.0, None, None, None,-4.0,2022-07-03 10:00:00, None,27
None, None,121.0, None, 27.3,25.7, -2.0, None, None, None,5.0,2022-07-03 14:00:00, None,27
None, None,122.0, None, 24.9,24.3, 0.0, None, None, None,5.0,2022-07-03 18:00:00, None,27
None, None,122.0, None, 23.9,23.8, 0.0, None, None, 0.0,6.0,2022-07-03 19:00:00, None,27
None, None,122.0, None, 18.3,18.3, 0.0, None, None, None,4.0,2022-07-03 22:00:00, None,27
0.0, None,121.0, None, 7.6,7.5, 0.0, None, None, None,-3.0,2022-07-04 05:00:00, None,27
None, None,121.0, None, 10.0,9.8, 1.0, None, None, None,-4.0,2022-07-04 07:00:00, None,27
None, None,121.0, None, 11.6,11.3, 0.0, None, None, 0.0,-4.0,2022-07-04 08:00:00, None,27
None, None,121.0, None, 25.5,24.2, -2.0, None, None, None,0.0,2022-07-04 12:00:00, None,27
None, None,122.0, None, 6.7,6.6, 0.0, None, None, None,-3.0,2022-07-05 03:00:00, None,27
None, None,123.0, None, 16.4,16.3, 0.0, None, None, None,2.0,2022-07-05 17:00:00, None,27
None, None,123.0, None, 10.3,10.3, 0.0, None, None, None,-1.0,2022-07-05 22:00:00, None,27
None, None,122.0, None, 5.4,5.4, 0.0, None, None, None,-5.0,2022-07-06 05:00:00, None,27
None, None,122.0, None, 22.2,21.1, -1.0, None, None, None,3.0,2022-07-06 14:00:00, None,27
None, None,123.0, None, 20.2,19.9, 0.0, None, None, 1.0,3.0,2022-07-06 15:00:00, None,27
2.0, None,125.0, None, 11.9,11.8, 0.0, None, None, None,1.0,2022-07-06 22:00:00, None,27
None, None,125.0, None, 9.4,9.4, 0.0, None, None, None,-1.0,2022-07-07 00:00:00, None,27
None, None,129.0, None, 8.0,7.9, 0.0, None, None, None,-4.0,2022-07-08 04:00:00, None,27
None, None,131.0, None, 7.8,7.6, 0.0, None, None, None,-4.0,2022-07-08 08:00:00, None,27
None, None,144.0, None, 8.3,8.2, 0.0, None, None, None,-4.0,2022-07-08 22:00:00, None,27
