CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,6.915, None, None,2016-09-02 00:00:00, None, None,20.84,11.71,288.1, None, None, None, None, None, None, None,36
None,6.866, None, None,2016-09-02 01:00:00, None, None,22.35,11.69,285.4, None, None, None, None, None, None, None,36
None,6.836, None, None,2016-09-02 02:00:00, None, None,23.08,12.88,277.6, None, None, None, None, None, None, None,36
None,6.726, None, None,2016-09-02 03:00:00, None, None,24.02,12.77,280.5, None, None, None, None, None, None, None,36
None,6.692, None, None,2016-09-02 04:00:00, None, None,24.94,11.96,277.4, None, None, None, None, None, None, None,36
None,6.625, None, None,2016-09-02 05:00:00, None, None,21.23,12.73,282.4, None, None, None, None, None, None, None,36
None,6.586, None, None,2016-09-02 06:00:00, None, None,24.8,12.93,277.4, None, None, None, None, None, None, None,36
None,6.548, None, None,2016-09-02 07:00:00, None, None,22.38,13.64,276.6, None, None, None, None, None, None, None,36
None,6.587, None, None,2016-09-02 08:00:00, None, None,22.9,13.22,283.1, None, None, None, None, None, None, None,36
None,6.71, None, None,2016-09-02 09:00:00, None, None,23.43,12.68,289.3, None, None, None, None, None, None, None,36
None,7.08, None, None,2016-09-02 10:00:00, None, None,22.91,13.29,288.3, None, None, None, None, None, None, None,36
None,7.81, None, None,2016-09-02 11:00:00, None, None,20.66,13.77,292.4, None, None, None, None, None, None, None,36
None,8.28, None, None,2016-09-02 12:00:00, None, None,20.56,15.07,289.9, None, None, None, None, None, None, None,36
None,9.02, None, None,2016-09-02 13:00:00, None, None,23.12,13.8,280.8, None, None, None, None, None, None, None,36
None,9.52, None, None,2016-09-02 14:00:00, None, None,21.73,14.34,285.9, None, None, None, None, None, None, None,36
None,9.21, None, None,2016-09-02 15:00:00, None, None,27.71,11.16,284.5, None, None, None, None, None, None, None,36
None,8.97, None, None,2016-09-02 16:00:00, None, None,28.16,11.02,298.3, None, None, None, None, None, None, None,36
None,8.28, None, None,2016-09-02 17:00:00, None, None,30.03,9.12,314.6, None, None, None, None, None, None, None,36
None,8.59, None, None,2016-09-02 18:00:00, None, None,24.39,11.01,304.8, None, None, None, None, None, None, None,36
None,8.15, None, None,2016-09-02 19:00:00, None, None,21.77,12.94,302.1, None, None, None, None, None, None, None,36
None,7.81, None, None,2016-09-02 20:00:00, None, None,17.48,11.12,301.9, None, None, None, None, None, None, None,36
None,7.51, None, None,2016-09-02 21:00:00, None, None,12.08,9.44,305.8, None, None, None, None, None, None, None,36
None,7.35, None, None,2016-09-02 22:00:00, None, None,13.49,9.96,311.2, None, None, None, None, None, None, None,36
None,7.3, None, None,2016-09-02 23:00:00, None, None,13.42,10.93,307.8, None, None, None, None, None, None, None,36
None,6.865, None, None,2016-09-03 00:00:00, None, None,13.35,10.0,303.0, None, None, None, None, None, None, None,36
None,6.788, None, None,2016-09-03 01:00:00, None, None,12.39,11.17,303.6, None, None, None, None, None, None, None,36
None,6.789, None, None,2016-09-03 02:00:00, None, None,17.6,6.834,310.5, None, None, None, None, None, None, None,36
None,6.951, None, None,2016-09-03 03:00:00, None, None,13.72,6.968,310.2, None, None, None, None, None, None, None,36
None,7.17, None, None,2016-09-03 04:00:00, None, None,11.11,7.24,312.6, None, None, None, None, None, None, None,36
None,7.27, None, None,2016-09-03 05:00:00, None, None,12.83,9.05,304.6, None, None, None, None, None, None, None,36
None,7.79, None, None,2016-09-03 06:00:00, None, None,30.64,6.381,335.8, None, None, None, None, None, None, None,36
None,7.59, None, None,2016-09-03 07:00:00, None, None,10.97,8.49,353.0, None, None, None, None, None, None, None,36
None,9.68, None, None,2016-09-03 08:00:00, None, None,38.26,3.592,4.37, None, None, None, None, None, None, None,36
None,11.39, None, None,2016-09-03 09:00:00, None, None,39.98,2.696,119.6, None, None, None, None, None, None, None,36
None,10.36, None, None,2016-09-03 10:00:00, None, None,26.0,6.287,117.8, None, None, None, None, None, None, None,36
None,11.18, None, None,2016-09-03 11:00:00, None, None,23.28,6.075,128.1, None, None, None, None, None, None, None,36
None,12.77, None, None,2016-09-03 12:00:00, None, None,31.38,5.216,168.7, None, None, None, None, None, None, None,36
None,11.79, None, None,2016-09-03 13:00:00, None, None,33.74,5.351,140.1, None, None, None, None, None, None, None,36
None,12.6, None, None,2016-09-03 14:00:00, None, None,41.2,3.901,134.5, None, None, None, None, None, None, None,36
None,11.21, None, None,2016-09-03 15:00:00, None, None,31.79,3.389,127.3, None, None, None, None, None, None, None,36
None,10.91, None, None,2016-09-03 16:00:00, None, None,30.09,3.163,95.0, None, None, None, None, None, None, None,36
None,11.31, None, None,2016-09-03 17:00:00, None, None,24.45,2.536,91.6, None, None, None, None, None, None, None,36
None,10.86, None, None,2016-09-03 18:00:00, None, None,30.55,3.324,83.3, None, None, None, None, None, None, None,36
None,9.96, None, None,2016-09-03 19:00:00, None, None,13.92,4.378,56.33, None, None, None, None, None, None, None,36
None,9.52, None, None,2016-09-03 20:00:00, None, None,30.87,2.141,355.6, None, None, None, None, None, None, None,36
None,9.18, None, None,2016-09-03 21:00:00, None, None,8.27,4.884,310.4, None, None, None, None, None, None, None,36
None,8.86, None, None,2016-09-03 22:00:00, None, None,13.39,8.06,305.1, None, None, None, None, None, None, None,36
None,8.69, None, None,2016-09-03 23:00:00, None, None,14.32,8.84,316.4, None, None, None, None, None, None, None,36
None,8.84, None, None,2016-09-04 00:00:00, None, None,16.64,9.04,306.2, None, None, None, None, None, None, None,36
None,8.64, None, None,2016-09-04 01:00:00, None, None,17.86,8.81,297.2, None, None, None, None, None, None, None,36
None,8.41, None, None,2016-09-04 02:00:00, None, None,17.4,8.62,295.6, None, None, None, None, None, None, None,36
None,7.75, None, None,2016-09-04 03:00:00, None, None,13.03,8.09,293.2, None, None, None, None, None, None, None,36
None,7.63, None, None,2016-09-04 04:00:00, None, None,14.78,7.41,299.0, None, None, None, None, None, None, None,36
None,7.65, None, None,2016-09-04 05:00:00, None, None,14.65,7.25,306.5, None, None, None, None, None, None, None,36
None,7.1, None, None,2016-09-04 06:00:00, None, None,16.6,6.75,305.0, None, None, None, None, None, None, None,36
None,7.02, None, None,2016-09-04 07:00:00, None, None,18.97,5.56,300.8, None, None, None, None, None, None, None,36
None,7.29, None, None,2016-09-04 08:00:00, None, None,36.99,2.055,31.38, None, None, None, None, None, None, None,36
None,7.58, None, None,2016-09-04 09:00:00, None, None,61.37,1.961,345.8, None, None, None, None, None, None, None,36
None,8.02, None, None,2016-09-04 10:00:00, None, None,24.79,3.342,266.8, None, None, None, None, None, None, None,36
None,8.3, None, None,2016-09-04 11:00:00, None, None,28.67,2.549,252.8, None, None, None, None, None, None, None,36
None,9.04, None, None,2016-09-04 12:00:00, None, None,25.7,3.448,254.8, None, None, None, None, None, None, None,36
None,9.27, None, None,2016-09-04 13:00:00, None, None,22.51,4.488,240.7, None, None, None, None, None, None, None,36
None,12.08, None, None,2016-09-04 14:00:00, None, None,21.95,5.616,239.4, None, None, None, None, None, None, None,36
None,14.68, None, None,2016-09-04 15:00:00, None, None,28.99,6.513,229.0, None, None, None, None, None, None, None,36
None,13.31, None, None,2016-09-04 16:00:00, None, None,28.78,6.714,219.7, None, None, None, None, None, None, None,36
None,10.21, None, None,2016-09-04 17:00:00, None, None,25.32,11.9,263.7, None, None, None, None, None, None, None,36
None,8.71, None, None,2016-09-04 18:00:00, None, None,20.52,16.42,282.1, None, None, None, None, None, None, None,36
None,7.99, None, None,2016-09-04 19:00:00, None, None,18.82,16.56,285.9, None, None, None, None, None, None, None,36
None,7.38, None, None,2016-09-04 20:00:00, None, None,19.83,16.11,291.2, None, None, None, None, None, None, None,36
None,7.05, None, None,2016-09-04 21:00:00, None, None,21.06,13.78,298.1, None, None, None, None, None, None, None,36
None,7.18, None, None,2016-09-04 22:00:00, None, None,24.5,11.56,303.8, None, None, None, None, None, None, None,36
None,7.15, None, None,2016-09-04 23:00:00, None, None,20.03,14.28,287.1, None, None, None, None, None, None, None,36
None,7.13, None, None,2016-09-05 00:00:00, None, None,20.88,11.02,291.6, None, None, None, None, None, None, None,36
None,6.94, None, None,2016-09-05 01:00:00, None, None,20.33,9.24,292.9, None, None, None, None, None, None, None,36
None,6.604, None, None,2016-09-05 02:00:00, None, None,18.59,8.02,276.3, None, None, None, None, None, None, None,36
None,6.527, None, None,2016-09-05 03:00:00, None, None,17.64,6.958,272.6, None, None, None, None, None, None, None,36
None,6.505, None, None,2016-09-05 04:00:00, None, None,16.78,5.381,275.1, None, None, None, None, None, None, None,36
None,6.537, None, None,2016-09-05 05:00:00, None, None,25.31,2.739,238.8, None, None, None, None, None, None, None,36
None,6.536, None, None,2016-09-05 06:00:00, None, None,24.14,2.579,225.8, None, None, None, None, None, None, None,36
None,6.413, None, None,2016-09-05 07:00:00, None, None,30.14,2.005,217.8, None, None, None, None, None, None, None,36
None,6.414, None, None,2016-09-05 08:00:00, None, None,59.77,0.623,269.9, None, None, None, None, None, None, None,36
None,6.595, None, None,2016-09-05 09:00:00, None, None,44.26,1.279,95.7, None, None, None, None, None, None, None,36
None,6.732, None, None,2016-09-05 10:00:00, None, None,44.47,1.407,222.6, None, None, None, None, None, None, None,36
None,6.953, None, None,2016-09-05 11:00:00, None, None,40.64,2.212,123.2, None, None, None, None, None, None, None,36
None,8.63, None, None,2016-09-05 12:00:00, None, None,53.41,1.794,120.9, None, None, None, None, None, None, None,36
None,8.74, None, None,2016-09-05 13:00:00, None, None,79.3,0.127,131.9, None, None, None, None, None, None, None,36
None,9.12, None, None,2016-09-05 14:00:00, None, None,24.39,5.497,263.1, None, None, None, None, None, None, None,36
None,10.82, None, None,2016-09-05 15:00:00, None, None,25.62,7.5,283.2, None, None, None, None, None, None, None,36
None,10.25, None, None,2016-09-05 16:00:00, None, None,27.14,6.323,274.2, None, None, None, None, None, None, None,36
None,9.29, None, None,2016-09-05 17:00:00, None, None,21.72,11.26,280.3, None, None, None, None, None, None, None,36
None,8.72, None, None,2016-09-05 18:00:00, None, None,19.98,11.54,298.5, None, None, None, None, None, None, None,36
None,8.1, None, None,2016-09-05 19:00:00, None, None,18.61,13.08,300.8, None, None, None, None, None, None, None,36
None,7.48, None, None,2016-09-05 20:00:00, None, None,19.4,13.45,303.6, None, None, None, None, None, None, None,36
None,6.779, None, None,2016-09-05 21:00:00, None, None,17.95,14.46,306.1, None, None, None, None, None, None, None,36
