air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,6.628, None, None, None, None, 27.19,2016-09-02 00:00:00, None, None, None,36
None,6.505, None, None, None, None, 28.01,2016-09-02 01:00:00, None, None, None,36
None,6.467, None, None, None, None, 28.13,2016-09-02 02:00:00, None, None, None,36
None,6.874, None, None, None, None, 28.38,2016-09-02 03:00:00, None, None, None,36
None,6.07, None, None, None, None, 27.75,2016-09-02 04:00:00, None, None, None,36
None,6.003, None, None, None, None, 27.56,2016-09-02 05:00:00, None, None, None,36
None,6.525, None, None, None, None, 29.23,2016-09-02 06:00:00, None, None, None,36
None,6.543, None, None, None, None, 29.94,2016-09-02 07:00:00, None, None, None,36
None,6.751, None, None, None, None, 29.38,2016-09-02 08:00:00, None, None, None,36
None,8.05, None, None, None, None, 27.04,2016-09-02 09:00:00, None, None, None,36
None,8.13, None, None, None, None, 26.62,2016-09-02 10:00:00, None, None, None,36
None,7.69, None, None, None, None, 25.27,2016-09-02 11:00:00, None, None, None,36
None,8.93, None, None, None, None, 22.9,2016-09-02 12:00:00, None, None, None,36
None,7.61, None, None, None, None, 24.22,2016-09-02 13:00:00, None, None, None,36
None,7.55, None, None, None, None, 24.08,2016-09-02 14:00:00, None, None, None,36
None,7.92, None, None, None, None, 25.46,2016-09-02 15:00:00, None, None, None,36
None,7.75, None, None, None, None, 24.08,2016-09-02 16:00:00, None, None, None,36
None,7.12, None, None, None, None, 25.59,2016-09-02 17:00:00, None, None, None,36
None,6.685, None, None, None, None, 28.39,2016-09-02 18:00:00, None, None, None,36
None,6.846, None, None, None, None, 20.13,2016-09-02 19:00:00, None, None, None,36
None,6.676, None, None, None, None, 19.04,2016-09-02 20:00:00, None, None, None,36
None,6.429, None, None, None, None, 19.95,2016-09-02 21:00:00, None, None, None,36
None,6.146, None, None, None, None, 21.02,2016-09-02 22:00:00, None, None, None,36
None,5.702, None, None, None, None, 29.47,2016-09-02 23:00:00, None, None, None,36
None,5.608, None, None, None, None, 24.95,2016-09-03 00:00:00, None, None, None,36
None,5.016, None, None, None, None, 19.76,2016-09-03 01:00:00, None, None, None,36
None,5.354, None, None, None, None, 29.13,2016-09-03 02:00:00, None, None, None,36
None,5.298, None, None, None, None, 21.62,2016-09-03 03:00:00, None, None, None,36
None,5.476, None, None, None, None, 23.59,2016-09-03 04:00:00, None, None, None,36
None,5.656, None, None, None, None, 29.56,2016-09-03 05:00:00, None, None, None,36
None,5.447, None, None, None, None, 21.09,2016-09-03 06:00:00, None, None, None,36
None,5.363, None, None, None, None, 24.14,2016-09-03 07:00:00, None, None, None,36
None,5.646, None, None, None, None, 20.02,2016-09-03 08:00:00, None, None, None,36
None,6.013, None, None, None, None, 26.92,2016-09-03 09:00:00, None, None, None,36
None,6.562, None, None, None, None, 21.32,2016-09-03 10:00:00, None, None, None,36
None,7.31, None, None, None, None, 23.96,2016-09-03 11:00:00, None, None, None,36
None,7.65, None, None, None, None, 23.78,2016-09-03 12:00:00, None, None, None,36
None,8.19, None, None, None, None, 25.23,2016-09-03 13:00:00, None, None, None,36
None,7.96, None, None, None, None, 25.09,2016-09-03 14:00:00, None, None, None,36
None,7.5, None, None, None, None, 24.07,2016-09-03 15:00:00, None, None, None,36
None,7.49, None, None, None, None, 26.12,2016-09-03 16:00:00, None, None, None,36
None,7.97, None, None, None, None, None,2016-09-03 17:00:00, None, None, None,36
None,8.0, None, None, None, None, 28.22,2016-09-03 18:00:00, None, None, None,36
None,7.35, None, None, None, None, 29.36,2016-09-03 19:00:00, None, None, None,36
None,6.932, None, None, None, None, 29.06,2016-09-03 20:00:00, None, None, None,36
