ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,521.0, None, None, None,2019-12-17 00:00:00,-6.9, None, 86.0, None,51
,521.0, None, None, None,2019-12-17 01:00:00,-6.1, None, 83.0, None,51
,521.0, None, None, None,2019-12-17 02:00:00,-5.4, None, 82.0, None,51
,521.0, None, None, None,2019-12-17 03:00:00,-4.3, None, 77.0, None,51
,521.0, None, None, None,2019-12-17 04:00:00,-4.0, None, 36.0, None,51
,521.0, None, None, None,2019-12-17 05:00:00,-3.6, None, 76.0, None,51
,521.0, None, None, None,2019-12-17 06:00:00,-3.5, None, 33.0, None,51
,521.0, None, None, None,2019-12-17 07:00:00,-3.1, None, 30.0, None,51
,521.0, None, None, None,2019-12-17 08:00:00,-3.0, None, None, None,51
,521.0, None, None, None,2019-12-17 09:00:00,-2.8, None, 29.0, None,51
,521.0, None, None, None,2019-12-17 10:00:00,-3.3, None, 32.0, None,51
,521.0, None, None, None,2019-12-17 11:00:00,-3.2, None, 30.0, None,51
,521.0, None, None, None,2019-12-17 12:00:00,-3.6, None, 32.0, None,51
,521.0, None, None, None,2019-12-17 13:00:00,-3.8, None, 73.0, None,51
,521.0, None, None, None,2019-12-17 14:00:00,-5.0, None, None, None,51
,521.0, None, None, None,2019-12-17 15:00:00,-5.4, None, 78.0, None,51
,521.0, None, None, None,2019-12-17 16:00:00,-5.4, None, 80.0, None,51
,521.0, None, None, None,2019-12-17 17:00:00,-5.7, None, 79.0, None,51
,521.0, None, None, None,2019-12-17 18:00:00,-5.2, None, 76.0, None,51
,521.0, None, None, None,2019-12-17 19:00:00,-4.7, None, 35.0, None,51
,521.0, None, None, None,2019-12-17 20:00:00,-5.3, None, 34.0, None,51
,521.0, None, None, None,2019-12-17 21:00:00,-5.6, None, 61.0, None,51
,521.0, None, None, None,2019-12-17 22:00:00,-6.2, None, 60.0, None,51
,521.0, None, None, None,2019-12-17 23:00:00,-6.0, None, 61.0, None,51
,521.0, None, None, None,2019-12-18 00:00:00,-6.1, None, 61.0, None,51
,521.0, 140.0, None, None,2019-12-18 01:00:00,-5.9, None, 61.0, None,51
,521.0, 140.0, None, None,2019-12-18 02:00:00,-6.0, None, 60.0, None,51
,521.0, 140.0, None, None,2019-12-18 03:00:00,-5.8, None, 61.0, None,51
,521.0, 140.0, None, None,2019-12-18 04:00:00,-5.4, None, 61.0, None,51
,521.0, 140.0, None, None,2019-12-18 05:00:00,-5.5, None, 57.0, None,51
,521.0, 140.0, None, None,2019-12-18 06:00:00,-5.3, None, 55.0, None,51
,521.0, 140.0, None, None,2019-12-18 07:00:00,-5.8, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 08:00:00,-5.1, None, 59.0, None,51
,522.0, 140.0, None, None,2019-12-18 09:00:00,-5.2, None, 58.0, None,51
,522.0, 140.0, None, None,2019-12-18 10:00:00,-4.7, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 11:00:00,-5.3, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 12:00:00,-5.8, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 13:00:00,-6.0, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 14:00:00,-5.9, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 15:00:00,-5.2, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 16:00:00,-5.0, None, 61.0, None,51
,522.0, 140.0, None, None,2019-12-18 17:00:00,-4.5, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 18:00:00,-4.1, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 19:00:00,-3.9, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-18 20:00:00,-4.5, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-18 21:00:00,-5.0, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-18 22:00:00,-5.3, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-18 23:00:00,-5.5, None, 61.0, None,51
,522.0, 141.0, None, None,2019-12-19 00:00:00,-5.3, None, 61.0, None,51
,522.0, 141.0, None, None,2019-12-19 01:00:00,-5.8, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 02:00:00,-7.4, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 03:00:00,-7.8, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 04:00:00,-7.5, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 05:00:00,-6.1, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 06:00:00,-6.5, None, 60.0, None,51
,522.0, 141.0, None, None,2019-12-19 07:00:00,-6.9, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-19 08:00:00,-7.8, None, 60.0, None,51
,522.0, 140.0, None, None,2019-12-19 09:00:00,-8.4, None, 60.0, None,51
,523.0, 140.0, None, None,2019-12-19 10:00:00,-8.5, None, 62.0, None,51
,523.0, 140.0, None, None,2019-12-19 11:00:00,-8.3, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 12:00:00,-6.7, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 13:00:00,-6.8, None, 64.0, None,51
,524.0, 140.0, None, None,2019-12-19 14:00:00,-6.9, None, 64.0, None,51
,524.0, 140.0, None, None,2019-12-19 15:00:00,-6.9, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 16:00:00,-7.3, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 17:00:00,-7.9, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 18:00:00,-7.9, None, 63.0, None,51
,524.0, 140.0, None, None,2019-12-19 19:00:00,-6.4, None, 62.0, None,51
,524.0, 140.0, None, None,2019-12-19 20:00:00,-6.3, None, 63.0, None,51
,524.0, 141.0, None, None,2019-12-19 21:00:00,-6.5, None, 63.0, None,51
,524.0, 141.0, None, None,2019-12-19 22:00:00,-7.0, None, 63.0, None,51
,524.0, 142.0, None, None,2019-12-19 23:00:00,-7.6, None, 63.0, None,51
,524.0, 142.0, None, None,2019-12-20 00:00:00,-7.6, None, 63.0, None,51
,524.0, 142.0, None, None,2019-12-20 01:00:00,-7.6, None, 63.0, None,51
,525.0, 143.0, None, None,2019-12-20 02:00:00,-7.2, None, 65.0, None,51
,526.0, 146.0, None, None,2019-12-20 03:00:00,-6.9, None, 68.0, None,51
,527.0, 149.0, None, None,2019-12-20 04:00:00,-6.0, None, 69.0, None,51
,527.0, 150.0, None, None,2019-12-20 05:00:00,-4.9, None, 67.0, None,51
,527.0, 151.0, None, None,2019-12-20 06:00:00,-4.3, None, 67.0, None,51
,527.0, 151.0, None, None,2019-12-20 07:00:00,-3.8, None, 66.0, None,51
,527.0, 152.0, None, None,2019-12-20 08:00:00,-3.5, None, 65.0, None,51
,528.0, 152.0, None, None,2019-12-20 09:00:00,-3.0, None, 66.0, None,51
,529.0, 154.0, None, None,2019-12-20 10:00:00,-2.8, None, 67.0, None,51
,529.0, 155.0, None, None,2019-12-20 11:00:00,-2.1, None, 61.0, None,51
,529.0, 155.0, None, None,2019-12-20 12:00:00,-2.1, None, 62.0, None,51
,529.0, 156.0, None, None,2019-12-20 13:00:00,-1.9, None, 62.0, None,51
,529.0, 156.0, None, None,2019-12-20 14:00:00,-1.6, None, 63.0, None,51
,529.0, 157.0, None, None,2019-12-20 15:00:00,-1.4, None, 67.0, None,51
,529.0, 157.0, None, None,2019-12-20 16:00:00,-1.4, None, 68.0, None,51
,529.0, 158.0, None, None,2019-12-20 17:00:00,-1.0, None, 67.0, None,51
,530.0, 158.0, None, None,2019-12-20 18:00:00,-0.5, None, 68.0, None,51
,530.0, 159.0, None, None,2019-12-20 19:00:00,-0.2, None, 68.0, None,51
,530.0, 159.0, None, None,2019-12-20 20:00:00,0.0, None, 67.0, None,51
,531.0, 160.0, None, None,2019-12-20 21:00:00,0.2, None, 67.0, None,51
,531.0, 161.0, None, None,2019-12-20 22:00:00,0.3, None, 66.0, None,51
,531.0, 161.0, None, None,2019-12-20 23:00:00,-0.1, None, 66.0, None,51
,531.0, 161.0, None, None,2019-12-21 00:00:00,-0.3, None, 67.0, None,51
,531.0, 161.0, None, None,2019-12-21 01:00:00,-0.2, None, 67.0, None,51
,531.0, 161.0, None, None,2019-12-21 02:00:00,-0.2, None, 68.0, None,51
,531.0, 161.0, None, None,2019-12-21 03:00:00,0.0, None, 68.0, None,51
,531.0, 162.0, None, None,2019-12-21 04:00:00,0.0, None, 67.0, None,51
,531.0, 162.0, None, None,2019-12-21 05:00:00,0.1, None, 67.0, None,51
,531.0, 162.0, None, None,2019-12-21 06:00:00,0.3, None, 67.0, None,51
,531.0, 163.0, None, None,2019-12-21 07:00:00,0.3, None, 67.0, None,51
,532.0, 163.0, None, None,2019-12-21 08:00:00,0.3, None, 66.0, None,51
,532.0, 163.0, None, None,2019-12-21 09:00:00,0.4, None, 67.0, None,51
,532.0, 164.0, None, None,2019-12-21 10:00:00,0.3, None, 66.0, None,51
,532.0, 164.0, None, None,2019-12-21 11:00:00,0.3, None, 66.0, None,51
,532.0, 164.0, None, None,2019-12-21 12:00:00,0.3, None, 66.0, None,51
,532.0, 164.0, None, None,2019-12-21 13:00:00,0.2, None, 66.0, None,51
,532.0, 164.0, None, None,2019-12-21 14:00:00,0.3, None, 66.0, None,51
,533.0, 165.0, None, None,2019-12-21 15:00:00,0.1, None, 66.0, None,51
,533.0, 165.0, None, None,2019-12-21 16:00:00,0.0, None, 65.0, None,51
,534.0, 166.0, None, None,2019-12-21 17:00:00,-0.1, None, 66.0, None,51
,534.0, 166.0, None, None,2019-12-21 18:00:00,-0.1, None, 66.0, None,51
,534.0, 166.0, None, None,2019-12-21 19:00:00,-0.1, None, 66.0, None,51
,534.0, 166.0, None, None,2019-12-21 20:00:00,-0.1, None, 66.0, None,51
,534.0, 166.0, None, None,2019-12-21 21:00:00,-0.2, None, 65.0, None,51
,535.0, 167.0, None, None,2019-12-21 22:00:00,-0.5, None, 66.0, None,51
,539.0, 171.0, None, None,2019-12-21 23:00:00,-3.5, None, 67.0, None,51
,541.0, 173.0, None, None,2019-12-22 00:00:00,-4.0, None, 70.0, None,51
,542.0, 173.0, None, None,2019-12-22 01:00:00,-4.4, None, 71.0, None,51
,542.0, 173.0, None, None,2019-12-22 02:00:00,-4.6, None, 70.0, None,51
,542.0, 173.0, None, None,2019-12-22 03:00:00,-5.0, None, 70.0, None,51
,542.0, 173.0, None, None,2019-12-22 04:00:00,-4.9, None, 70.0, None,51
,542.0, 173.0, None, None,2019-12-22 05:00:00,-5.4, None, 70.0, None,51
,542.0, 173.0, None, None,2019-12-22 06:00:00,-6.0, None, 70.0, None,51
,543.0, 173.0, None, None,2019-12-22 07:00:00,-6.0, None, 70.0, None,51
,543.0, 173.0, None, None,2019-12-22 08:00:00,-7.0, None, 70.0, None,51
,543.0, 172.0, None, None,2019-12-22 09:00:00,-7.2, None, 70.0, None,51
,543.0, 172.0, None, None,2019-12-22 10:00:00,-7.2, None, 70.0, None,51
,543.0, 172.0, None, None,2019-12-22 11:00:00,-7.7, None, 70.0, None,51
,543.0, 171.0, None, None,2019-12-22 12:00:00,-8.2, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 13:00:00,-8.0, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 14:00:00,-7.7, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 15:00:00,-7.7, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 16:00:00,-7.4, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 17:00:00,-6.4, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 18:00:00,-5.2, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 19:00:00,-4.3, None, 69.0, None,51
,543.0, 170.0, None, None,2019-12-22 20:00:00,-3.7, None, 70.0, None,51
,543.0, 170.0, None, None,2019-12-22 21:00:00,-3.4, None, 69.0, None,51
,543.0, 170.0, None, None,2019-12-22 22:00:00,-3.5, None, 69.0, None,51
,543.0, 171.0, None, None,2019-12-22 23:00:00,-4.2, None, None, None,51
,543.0, 171.0, None, None,2019-12-23 00:00:00,-4.4, None, 69.0, None,51
,543.0, 172.0, None, None,2019-12-23 01:00:00,-4.5, None, 68.0, None,51
,543.0, 172.0, None, None,2019-12-23 02:00:00,-4.1, None, 69.0, None,51
,543.0, 172.0, None, None,2019-12-23 03:00:00,-4.3, None, 70.0, None,51
