AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
2.5, 0.0, 0.0, 6.6, None,2020-10-21 00:00:00, 212.0, None, 99.0,43
2.4, None, 0.0, 4.5, None,2020-10-21 00:15:00, 210.0, None, 99.0,43
2.3, None, 0.0, 5.5, None,2020-10-21 00:30:00, 198.0, None, 99.0,43
2.3, None, 0.0, 5.8, None,2020-10-21 00:45:00, 218.0, None, 99.0,43
2.0, 0.0, 0.0, 7.5, None,2020-10-21 01:00:00, 209.0, None, 99.0,43
1.8, None, 0.0, 5.8, None,2020-10-21 01:15:00, 222.0, None, 99.0,43
1.6, None, 0.0, 6.4, None,2020-10-21 01:30:00, 212.0, None, 99.0,43
2.3, None, 0.0, 9.8, None,2020-10-21 01:45:00, 165.0, None, 99.0,43
2.4, 0.0, 0.0, 3.4, None,2020-10-21 02:00:00, 234.0, None, 99.0,43
2.0, None, 0.0, 2.8, None,2020-10-21 02:15:00, 249.0, None, 99.0,43
1.7, None, 0.0, 4.9, None,2020-10-21 02:30:00, 224.0, None, 99.0,43
1.5, None, 0.0, 5.7, None,2020-10-21 02:45:00, 187.0, None, 99.0,43
1.3, 0.0, 0.0, 5.2, None,2020-10-21 03:00:00, 224.0, None, 99.0,43
1.0, None, 0.0, 3.7, None,2020-10-21 03:15:00, 201.0, None, 99.0,43
0.9, None, 0.0, 5.1, None,2020-10-21 03:30:00, 207.0, None, 99.0,43
0.7, None, 0.0, 4.9, None,2020-10-21 03:45:00, 218.0, None, 99.0,43
0.6, -1.0, 0.0, 3.9, None,2020-10-21 04:00:00, 225.0, None, 99.0,43
0.4, None, 0.0, 3.6, None,2020-10-21 04:15:00, 221.0, None, 99.0,43
0.3, None, 0.0, 5.3, None,2020-10-21 04:30:00, 227.0, None, 99.0,43
0.1, None, 0.0, 3.0, None,2020-10-21 04:45:00, 221.0, None, 99.0,43
0.0, 0.0, 0.0, 3.9, None,2020-10-21 05:00:00, 206.0, None, 99.0,43
0.1, None, 0.0, 5.0, None,2020-10-21 05:15:00, 228.0, None, 99.0,43
0.0, None, 0.0, 4.7, None,2020-10-21 05:30:00, 215.0, None, 99.0,43
-0.2, None, 0.0, 4.6, None,2020-10-21 05:45:00, 173.0, None, 99.0,43
-0.2, 0.0, 0.0, 4.5, None,2020-10-21 06:00:00, 217.0, None, 99.0,43
-0.3, None, 0.0, 5.8, None,2020-10-21 06:15:00, 178.0, None, 99.0,43
-0.3, None, 0.0, 5.6, None,2020-10-21 06:30:00, 233.0, None, 99.0,43
-0.3, None, 0.0, 3.6, None,2020-10-21 06:45:00, 218.0, None, 99.0,43
-0.3, 0.0, 0.0, 2.8, None,2020-10-21 07:00:00, 187.0, None, 99.0,43
-0.2, None, 0.0, 4.5, None,2020-10-21 07:15:00, 222.0, None, 99.0,43
-0.2, None, 0.0, 3.7, None,2020-10-21 07:30:00, 293.0, None, 99.0,43
0.1, None, 0.0, 4.8, None,2020-10-21 07:45:00, 175.0, None, 99.0,43
0.2, 0.0, 0.0, 4.4, None,2020-10-21 08:00:00, 184.0, None, 99.0,43
0.4, None, 0.0, 3.6, None,2020-10-21 08:15:00, 192.0, None, 99.0,43
1.3, None, 0.0, 1.3, None,2020-10-21 08:30:00, 182.0, None, 99.0,43
2.5, None, 0.0, 4.9, None,2020-10-21 08:45:00, 198.0, None, 99.0,43
3.6, -1.0, 0.0, 1.1, None,2020-10-21 09:00:00, 243.0, None, 99.0,43
4.3, None, 0.0, 2.0, None,2020-10-21 09:15:00, 183.0, None, 98.0,43
