RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
97.5, None, None, 4.0,0.188,160.5, 1.0, 1.0,1.0,964.0, 161.0, None, None, 60.0, None,59.78, 4.9, None,1.248, None, 1.5, None, None,41.85, 0.2, 1.2, 1008.5, 0.0, 0.0, 98.0,2020-01-22 00:00:00, 964.0,4
97.4, None, None, 3.2,0.236,150.9, 1.0, 1.0,1.0,964.0, 151.0, None, None, 60.0, None,59.71, 4.9, None,1.103, None, 1.5, None, None,42.16, 0.2, 1.1, 1008.5, 0.0, 0.0, 97.0,2020-01-22 01:00:00, 964.0,4
97.3, None, None, 0.0,0.0,163.0, 1.0, 1.0,1.0,965.0, 163.0, None, None, 60.0, None,59.66, 4.9, None,1.186, None, 1.5, None, None,55.62, 0.0, 1.2, 1009.5, 0.1, 0.0, 97.0,2020-01-22 02:00:00, 965.0,4
97.5, None, None, 0.0,0.0,94.7, 1.0, 1.0,1.0,966.0, 95.0, None, None, 60.0, None,59.63, 5.1, None,1.167, None, 1.5, None, None,36.47, 0.0, 1.2, 1010.5, 0.2, 0.0, 98.0,2020-01-22 03:00:00, 966.0,4
97.5, None, None, 0.0,0.0,122.4, 1.0, 1.0,1.0,966.0, 122.0, None, None, 60.0, None,59.57, 5.3, None,1.235, None, 1.5, None, None,44.04, 0.0, 1.2, 1010.5, 0.2, 0.0, 98.0,2020-01-22 04:00:00, 966.0,4
97.4, None, None, 3.4,0.246,88.3, 1.0, 1.0,1.0,966.0, 88.0, None, None, 59.0, None,59.47, 5.3, None,1.199, None, 1.5, None, None,58.8, 0.2, 1.2, 1010.6, 0.1, 0.0, 97.0,2020-01-22 05:00:00, 966.0,4
97.3, None, None, 0.0,0.0,164.7, 1.0, 1.0,1.0,968.0, 165.0, None, None, 59.0, None,59.4, 5.3, None,1.207, None, 1.5, None, None,12.0, 0.0, 1.2, 1012.7, 0.1, 0.0, 97.0,2020-01-22 06:00:00, 968.0,4
97.5, None, None, 0.8,0.002,131.6, 1.0, 1.1,1.0,968.0, 132.0, None, None, 59.0, None,59.42, 5.3, None,1.193, None, 1.4, None, None,46.92, 0.0, 1.2, 1012.7, 0.1, 0.0, 98.0,2020-01-22 07:00:00, 968.0,4
97.4, None, None, 4.3,0.07,184.5, 1.0, 1.0,1.0,969.0, 185.0, None, None, 59.0, None,59.35, 5.3, None,1.198, None, 1.4, None, None,70.51, 0.1, 1.2, 1013.7, 0.0, 0.0, 97.0,2020-01-22 08:00:00, 969.0,4
97.6, None, None, 0.0,0.0,167.9, 1.0, 1.0,1.0,970.0, 168.0, None, None, 59.0, None,59.31, 4.7, None,1.246, None, 1.4, None, None,29.38, 0.0, 1.2, 1014.8, 0.1, 0.0, 98.0,2020-01-22 09:00:00, 970.0,4
97.5, None, None, 3.6,0.125,286.0, 1.0, 1.0,1.0,970.0, 286.0, None, None, 59.0, None,59.32, 4.2, None,1.793, None, 1.8, None, None,70.19, 0.1, 1.8, 1014.7, 0.0, 0.0, 98.0,2020-01-22 10:00:00, 970.0,4
97.1, None, None, 4.5,0.231,316.1, 2.0, 1.0,2.0,971.0, 316.0, None, None, 59.0, None,59.32, 3.7, None,2.397, None, 2.4, None, None,52.31, 0.2, 2.4, 1015.7, 0.1, 0.0, 97.0,2020-01-22 11:00:00, 971.0,4
97.1, None, None, 3.9,0.035,19.16, 2.0, 1.0,2.0,971.0, 19.0, None, None, 59.0, None,59.22, 2.2, None,2.267, None, 2.5, None, None,21.54, 0.0, 2.3, 1015.7, 0.0, 0.0, 97.0,2020-01-22 12:00:00, 971.0,4
97.0, None, None, 0.0,0.0,158.2, 2.0, 1.0,2.0,971.0, 158.0, None, None, 59.0, None,59.15, 0.9, None,2.53, None, 2.6, None, None,24.99, 0.0, 2.5, 1015.7, 0.1, 0.0, 97.0,2020-01-22 13:00:00, 971.0,4
97.1, None, None, 0.0,0.0,158.7, 2.0, 1.0,2.0,971.0, 159.0, None, None, 59.0, None,59.12, 0.4, None,2.717, None, 2.8, None, None,27.93, 0.0, 2.7, 1015.7, 0.0, 0.0, 97.0,2020-01-22 14:00:00, 971.0,4
96.7, None, None, 0.0,0.0,157.0, 2.0, 1.0,2.0,971.0, 157.0, None, None, 59.0, None,58.94, 0.4, None,2.085, None, 3.0, None, None,30.17, 0.0, 2.1, 1015.8, 0.0, 0.0, 97.0,2020-01-22 15:00:00, 971.0,4
97.2, None, None, 0.0,0.0,158.0, 2.0, 1.0,2.0,971.0, 158.0, None, None, 59.0, None,58.95, 0.4, None,2.091, None, 3.0, None, None,32.76, 0.0, 2.1, 1015.8, 0.0, 0.0, 97.0,2020-01-22 16:00:00, 971.0,4
97.2, None, None, 5.5,0.593,151.9, 1.0, 1.0,1.0,972.0, 152.0, None, None, 59.0, None,58.93, 0.4, None,1.889, None, 3.0, None, None,39.27, 0.6, 1.9, 1016.8, 0.0, 0.0, 97.0,2020-01-22 17:00:00, 972.0,4
97.0, None, None, 2.9,0.661,150.5, 1.0, 1.0,1.0,972.0, 151.0, None, None, 59.0, None,58.83, 0.4, None,1.635, None, 3.0, None, None,37.66, 0.7, 1.6, 1016.8, 0.0, 0.0, 97.0,2020-01-22 18:00:00, 972.0,4
97.1, None, None, 3.0,0.517,150.7, 1.0, 1.5,1.0,972.0, 151.0, None, None, 59.0, None,58.86, 0.4, None,1.513, None, 1.8, None, None,39.31, 0.5, 1.5, 1016.8, 0.0, 0.0, 97.0,2020-01-22 19:00:00, 972.0,4
96.9, None, None, None,0.439,160.3, None, None,1.0,972.0, None, None, None, None, None,58.69, None, None,1.682, None, None, None, None,34.1, None, None, None, None, None, None,2020-01-22 20:00:00, None,4
96.9, None, None, 5.6,1.353,155.1, 1.0, 1.5,1.0,972.0, 155.0, None, None, 59.0, None,58.78, None, None,1.636, None, 1.8, None, None,19.95, 1.4, 1.6, 1016.8, 0.0, 0.0, 97.0,2020-01-22 21:00:00, 972.0,4
96.7, None, None, 3.7,0.941,154.8, 1.0, 1.5,1.0,971.0, 155.0, None, None, 59.0, None,58.64, None, None,1.621, None, 1.8, None, None,19.42, 0.9, 1.6, 1015.7, 0.0, 0.0, 97.0,2020-01-22 22:00:00, 971.0,4
96.4, None, None, 3.2,1.27,154.0, 1.0, 1.5,1.0,972.0, 154.0, None, None, 59.0, None,58.64, None, None,1.633, None, 1.8, None, None,14.22, 1.3, 1.6, 1016.8, 0.0, 0.0, 96.0,2020-01-22 23:00:00, 972.0,4
96.4, None, None, 3.8,0.152,147.0, 1.0, 1.5,1.0,972.0, 147.0, None, None, 59.0, None,58.55, None, None,1.615, None, 1.8, None, None,17.97, 0.2, 1.6, 1016.8, 0.0, 0.0, 96.0,2020-01-23 00:00:00, 972.0,4
96.1, None, None, 3.9,0.39,152.7, 1.0, 1.5,1.0,971.0, 153.0, None, None, 59.0, None,58.62, None, None,1.739, None, 1.8, None, None,26.43, 0.4, 1.7, 1015.7, 0.0, 0.0, 96.0,2020-01-23 01:00:00, 971.0,4
96.4, None, None, 6.4,0.971,142.2, 1.0, 1.2,1.0,971.0, 142.0, None, None, 59.0, None,58.53, None, None,1.392, None, 1.8, None, None,27.23, 1.0, 1.4, 1015.7, 1.5, 0.0, 96.0,2020-01-23 02:00:00, 971.0,4
96.6, None, None, 7.3,1.211,134.3, 1.0, 1.1,1.0,971.0, 134.0, None, None, 58.0, None,58.44, None, None,1.146, None, 1.8, None, None,38.34, 1.2, 1.1, 1015.8, 1.2, 0.0, 97.0,2020-01-23 03:00:00, 971.0,4
96.4, None, None, 18.5,3.492,65.65, 1.0, 1.1,1.0,971.0, 66.0, None, None, 58.0, None,58.41, None, None,1.682, None, 1.8, None, None,60.47, 3.5, 1.7, 1015.7, 0.2, 0.0, 96.0,2020-01-23 04:00:00, 971.0,4
96.4, None, None, 15.7,2.212,101.0, 1.0, 1.1,1.0,970.0, 101.0, None, None, 58.0, None,58.27, None, None,1.407, None, 1.8, None, None,58.65, 2.2, 1.4, 1014.7, 0.1, 0.0, 96.0,2020-01-23 05:00:00, 970.0,4
96.7, None, None, 6.8,1.704,142.8, 1.0, 1.1,1.0,970.0, 143.0, None, None, 58.0, None,58.12, None, None,1.484, None, 1.8, None, None,30.05, 1.7, 1.5, 1014.7, 0.0, 0.0, 97.0,2020-01-23 06:00:00, 970.0,4
97.0, None, None, 4.0,0.461,154.1, 1.0, 1.4,1.0,970.0, 154.0, None, None, 58.0, None,58.16, None, None,1.682, None, 1.7, None, None,18.44, 0.5, 1.7, 1014.7, 0.0, 0.0, 97.0,2020-01-23 07:00:00, 970.0,4
97.0, None, None, 5.0,0.951,153.4, 1.0, 1.4,1.0,970.0, 153.0, None, None, 58.0, None,58.02, None, None,1.687, None, 1.8, None, None,22.93, 1.0, 1.7, 1014.7, 0.0, 0.0, 97.0,2020-01-23 08:00:00, 970.0,4
96.8, None, None, 8.6,1.222,144.6, 2.0, 1.4,2.0,970.0, 145.0, None, None, 58.0, None,58.0, None, None,1.996, None, 2.1, None, None,35.3, 1.2, 2.0, 1014.7, 0.1, 0.0, 97.0,2020-01-23 09:00:00, 970.0,4
96.8, None, None, 3.0,0.148,168.6, 2.0, 1.4,2.0,971.0, 169.0, None, None, 58.0, None,57.87, None, None,2.831, None, 2.8, None, None,24.6, 0.1, 2.8, 1015.7, 0.0, 0.0, 97.0,2020-01-23 10:00:00, 971.0,4
96.4, None, None, 2.8,0.121,155.1, 3.0, 1.4,3.0,971.0, 155.0, None, None, 58.0, None,57.85, None, None,3.09, None, 3.1, None, None,37.32, 0.1, 3.1, 1015.7, 0.1, 0.0, 96.0,2020-01-23 11:00:00, 971.0,4
92.0, None, None, 22.8,2.711,55.61, 2.0, 1.4,2.0,969.0, 56.0, None, None, 57.0, None,57.31, None, None,3.376, None, 3.6, None, None,59.1, 2.7, 3.4, 1013.6, -0.1, -1.0, 92.0,2020-01-23 12:00:00, 969.0,4
85.8, None, None, 14.0,2.152,40.03, 2.0, 1.4,2.0,969.0, 40.0, None, None, 57.0, None,57.11, None, None,4.5, None, 4.5, None, None,66.46, 2.2, 4.5, 1013.5, 0.2, 0.0, 86.0,2020-01-23 13:00:00, 969.0,4
89.0, None, None, 8.5,0.56,158.4, 2.0, 1.4,2.0,969.0, 158.0, None, None, 56.0, None,55.91, None, None,3.832, None, 4.5, None, None,52.4, 0.6, 3.8, 1013.6, 0.0, -1.0, 89.0,2020-01-23 14:00:00, 969.0,4
90.2, None, None, 5.0,0.46,168.8, 2.0, 1.4,2.0,969.0, 169.0, None, None, 56.0, None,56.18, None, None,3.276, None, 4.5, None, None,47.23, 0.5, 3.3, 1013.6, 0.0, 1.0, 90.0,2020-01-23 15:00:00, 969.0,4
90.1, None, None, 8.5,0.561,157.1, 2.0, 1.4,2.0,969.0, 157.0, None, None, 56.0, None,55.83, None, None,3.275, None, 4.5, None, None,51.44, 0.6, 3.3, 1013.6, 0.0, 0.0, 90.0,2020-01-23 16:00:00, 969.0,4
92.4, None, None, 5.6,0.726,160.1, 2.0, 1.4,2.0,969.0, 160.0, None, None, 56.0, None,55.52, None, None,2.66, None, 4.5, None, None,23.36, 0.7, 2.7, 1013.6, 0.1, 0.0, 92.0,2020-01-23 17:00:00, 969.0,4
92.7, None, None, 0.0,0.0,155.3, 1.0, 1.4,1.0,969.0, 155.0, None, None, 56.0, None,55.78, None, None,2.492, None, 4.5, None, None,36.01, 0.0, 2.5, 1013.6, 0.1, 1.0, 93.0,2020-01-23 18:00:00, 969.0,4
93.1, None, None, 0.0,0.0,154.1, 1.0, 2.3,1.0,968.0, 154.0, None, None, 56.0, None,55.72, None, None,2.254, None, 2.7, None, None,23.32, 0.0, 2.3, 1012.6, 0.0, 0.0, 93.0,2020-01-23 19:00:00, 968.0,4
94.1, None, None, 0.0,0.0,155.2, 1.0, 2.1,1.0,968.0, 155.0, None, None, 56.0, None,55.7, None, None,2.217, None, 2.7, None, None,28.79, 0.0, 2.2, 1012.6, 0.0, 0.0, 94.0,2020-01-23 20:00:00, 968.0,4
95.0, None, None, 0.0,0.0,163.4, 1.0, 2.1,1.0,968.0, 163.0, None, None, 56.0, None,55.61, None, None,2.206, None, 2.7, None, None,37.21, 0.0, 2.2, 1012.6, 0.0, 0.0, 95.0,2020-01-23 21:00:00, 968.0,4
94.6, None, None, 6.1,0.14,154.8, 1.0, 2.1,1.0,967.0, 155.0, None, None, 55.0, None,55.41, None, None,2.155, None, 2.7, None, None,43.9, 0.1, 2.2, 1011.5, 0.0, 0.0, 95.0,2020-01-23 22:00:00, 967.0,4
95.1, None, None, 3.9,0.039,157.5, 1.0, 2.1,1.0,967.0, 158.0, None, None, 55.0, None,55.24, None, None,2.151, None, 2.7, None, None,34.84, 0.0, 2.2, 1011.5, 0.0, 0.0, 95.0,2020-01-23 23:00:00, 967.0,4
94.7, None, None, 0.0,0.0,158.3, 1.0, 2.0,1.0,966.0, 158.0, None, None, 55.0, None,55.09, None, None,2.09, None, 2.7, None, None,31.9, 0.0, 2.1, 1010.4, 0.0, 0.0, 95.0,2020-01-24 00:00:00, 966.0,4
95.0, None, None, 0.0,0.0,165.1, 1.0, 1.9,1.0,966.0, 165.0, None, None, 55.0, None,55.07, None, None,2.016, None, 2.7, None, None,38.33, 0.0, 2.0, 1010.4, 0.0, 0.0, 95.0,2020-01-24 01:00:00, 966.0,4
95.1, None, None, 1.9,0.032,142.8, 1.0, 1.9,1.0,966.0, 143.0, None, None, 55.0, None,55.08, None, None,1.971, None, 2.7, None, None,48.54, 0.0, 2.0, 1010.4, 0.0, 0.0, 95.0,2020-01-24 02:00:00, 966.0,4
95.2, None, None, 3.2,0.03,151.1, 1.0, 1.9,1.0,965.0, 151.0, None, None, 55.0, None,54.97, None, None,2.066, None, 2.7, None, None,46.62, 0.0, 2.1, 1009.4, 0.0, 0.0, 95.0,2020-01-24 03:00:00, 965.0,4
95.2, None, None, 0.0,0.0,147.1, 1.0, 1.9,1.0,965.0, 147.0, None, None, 55.0, None,55.0, None, None,1.901, None, 2.7, None, None,42.14, 0.0, 1.9, 1009.4, 0.0, 0.0, 95.0,2020-01-24 04:00:00, 965.0,4
95.3, None, None, 5.3,0.158,151.2, 1.0, 1.8,1.0,965.0, 151.0, None, None, 55.0, None,54.91, None, None,1.953, None, 2.7, None, None,50.63, 0.2, 2.0, 1009.4, 0.0, 0.0, 95.0,2020-01-24 05:00:00, 965.0,4
94.9, None, None, 0.0,0.0,147.8, 1.0, 1.8,1.0,965.0, 148.0, None, None, 55.0, None,54.85, None, None,2.023, None, 2.7, None, None,42.58, 0.0, 2.0, 1009.4, 0.0, 0.0, 95.0,2020-01-24 06:00:00, 965.0,4
95.6, None, None, 0.0,0.0,155.4, 1.0, 1.8,1.0,964.0, 155.0, None, None, 55.0, None,54.73, None, None,2.086, None, 2.1, None, None,41.48, 0.0, 2.1, 1008.4, 0.2, 0.0, 96.0,2020-01-24 07:00:00, 964.0,4
95.7, None, None, 0.0,0.0,159.7, 2.0, 1.8,2.0,964.0, 160.0, None, None, 54.0, None,54.13, None, None,2.115, None, 2.4, None, None,15.93, 0.0, 2.1, 1008.4, 1.7, -1.0, 96.0,2020-01-24 08:00:00, 964.0,4
96.2, None, None, 0.0,0.0,168.5, 2.0, 1.8,2.0,964.0, 169.0, None, None, 53.0, None,53.44, None, None,2.064, None, 2.4, None, None,25.19, 0.0, 2.1, 1008.4, 1.6, -1.0, 96.0,2020-01-24 09:00:00, 964.0,4
96.1, None, None, 2.5,0.04,178.2, 2.0, 1.8,2.0,965.0, 178.0, None, None, 53.0, None,53.03, None, None,2.343, None, 2.6, None, None,43.55, 0.0, 2.3, 1009.4, 0.3, 0.0, 96.0,2020-01-24 10:00:00, 965.0,4
96.2, None, None, 0.0,0.0,161.5, 3.0, 1.8,3.0,965.0, 162.0, None, None, 54.0, None,54.16, None, None,3.17, None, 3.2, None, None,56.85, 0.0, 3.2, 1009.4, 0.3, 2.0, 96.0,2020-01-24 11:00:00, 965.0,4
96.2, None, None, 4.0,0.075,226.9, 3.0, 1.8,3.0,965.0, 227.0, None, None, 54.0, None,53.95, 4.3, None,3.401, None, 3.4, None, None,36.11, 0.1, 3.4, 1009.4, 0.0, 0.0, 96.0,2020-01-24 12:00:00, 965.0,4
