wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
119.0, None, None,0.0, None,9.7, None,1.4, None, None, None,86.0,2020-01-22 00:00:00,4,,,,,,
114.0, None, None,0.2, None,9.4, None,1.3, None, None, None,87.0,2020-01-22 01:00:00,4,,,,,,
122.0, None, None,0.0, None,12.3, None,1.5, None, None, None,85.0,2020-01-22 02:00:00,4,,,,,,
129.0, None, None,0.2, None,10.6, None,1.4, None, None, None,88.0,2020-01-22 03:00:00,4,,,,,,
120.0, None, None,0.0, None,10.9, None,1.4, None, None, None,86.0,2020-01-22 04:00:00,4,,,,,,
128.0, None, None,0.2, None,12.3, None,1.3, None, None, None,89.0,2020-01-22 05:00:00,4,,,,,,
125.0, None, None,0.0, None,14.8, None,1.4, None, None, None,86.0,2020-01-22 06:00:00,4,,,,,,
101.0, None, None,0.0, None,8.9, None,1.2, None, None, None,86.0,2020-01-22 07:00:00,4,,,,,,
110.0, None, None,0.0, None,10.2, None,2.4, None, None, None,77.0,2020-01-22 08:00:00,4,,,,,,
113.0, None, None,0.4, None,14.1, None,3.5, None, None, None,72.0,2020-01-22 09:00:00,4,,,,,,
107.0, None, None,0.6, None,13.2, None,4.6, None, None, None,66.0,2020-01-22 10:00:00,4,,,,,,
93.0, None, None,0.6, None,5.5, None,3.5, None, None, None,70.0,2020-01-22 11:00:00,4,,,,,,
102.0, None, None,0.8, None,7.4, None,3.5, None, None, None,70.0,2020-01-22 12:00:00,4,,,,,,
121.0, None, None,0.4, None,9.4, None,3.8, None, None, None,69.0,2020-01-22 13:00:00,4,,,,,,
99.0, None, None,0.0, None,5.9, None,3.0, None, None, None,70.0,2020-01-22 14:00:00,4,,,,,,
109.0, None, None,0.0, None,5.8, None,2.2, None, None, None,76.0,2020-01-22 15:00:00,4,,,,,,
91.0, None, None,0.0, None,5.2, None,2.3, None, None, None,78.0,2020-01-22 16:00:00,4,,,,,,
138.0, None, None,0.0, None,2.5, None,0.6, None, None, None,96.0,2020-01-22 17:00:00,4,,,,,,
190.0, None, None,0.0, None,1.4, None,0.5, None, None, None,98.0,2020-01-22 18:00:00,4,,,,,,
130.0, None, None,0.0, None,6.0, None,0.6, None, None, None,97.0,2020-01-22 19:00:00,4,,,,,,
159.0, None, None,0.2, None,5.1, None,1.0, None, None, None,94.0,2020-01-22 20:00:00,4,,,,,,
138.0, None, None,0.6, None,9.6, None,1.2, None, None, None,92.0,2020-01-22 21:00:00,4,,,,,,
134.0, None, None,0.4, None,10.7, None,1.4, None, None, None,91.0,2020-01-22 22:00:00,4,,,,,,
129.0, None, None,0.0, None,8.2, None,1.1, None, None, None,93.0,2020-01-22 23:00:00,4,,,,,,
134.0, None, None,0.4, None,7.0, None,1.1, None, None, None,96.0,2020-01-23 00:00:00,4,,,,,,
146.0, None, None,0.0, None,4.3, None,1.2, None, None, None,94.0,2020-01-23 01:00:00,4,,,,,,
128.0, None, None,0.0, None,6.1, None,1.5, None, None, None,93.0,2020-01-23 02:00:00,4,,,,,,
133.0, None, None,0.0, None,8.9, None,1.8, None, None, None,91.0,2020-01-23 03:00:00,4,,,,,,
142.0, None, None,0.0, None,3.9, None,1.6, None, None, None,93.0,2020-01-23 04:00:00,4,,,,,,
132.0, None, None,0.0, None,6.2, None,1.7, None, None, None,93.0,2020-01-23 05:00:00,4,,,,,,
136.0, None, None,0.2, None,9.6, None,2.0, None, None, None,94.0,2020-01-23 06:00:00,4,,,,,,
146.0, None, None,0.4, None,8.7, None,2.1, None, None, None,93.0,2020-01-23 07:00:00,4,,,,,,
142.0, None, None,0.0, None,7.8, None,2.4, None, None, None,91.0,2020-01-23 08:00:00,4,,,,,,
125.0, None, None,0.0, None,10.9, None,2.9, None, None, None,89.0,2020-01-23 09:00:00,4,,,,,,
123.0, None, None,0.0, None,12.7, None,4.4, None, None, None,81.0,2020-01-23 10:00:00,4,,,,,,
124.0, None, None,0.0, None,12.3, None,4.3, None, None, None,82.0,2020-01-23 11:00:00,4,,,,,,
110.0, None, None,0.0, None,13.4, None,4.5, None, None, None,81.0,2020-01-23 12:00:00,4,,,,,,
124.0, None, None,0.0, None,14.6, None,4.4, None, None, None,83.0,2020-01-23 13:00:00,4,,,,,,
131.0, None, None,0.0, None,9.8, None,4.1, None, None, None,85.0,2020-01-23 14:00:00,4,,,,,,
129.0, None, None,0.0, None,8.7, None,3.9, None, None, None,86.0,2020-01-23 15:00:00,4,,,,,,
146.0, None, None,0.0, None,5.5, None,3.3, None, None, None,90.0,2020-01-23 16:00:00,4,,,,,,
132.0, None, None,0.0, None,9.2, None,3.9, None, None, None,88.0,2020-01-23 17:00:00,4,,,,,,
128.0, None, None,0.0, None,10.5, None,3.9, None, None, None,88.0,2020-01-23 18:00:00,4,,,,,,
126.0, 88.0, 10.5,0.0, 2.1,5.2, 3.9,3.7, 128.0, 0.0, 2.2,89.0,2020-01-23 19:00:00,4,,,,,,
140.0, 89.0, 5.2,0.0, 2.1,6.6, 3.7,3.7, 126.0, 0.0, 2.2,88.0,2020-01-23 20:00:00,4,,,,,,
152.0, 88.0, 6.6,0.0, 1.9,4.2, 3.7,3.3, 140.0, 0.0, 2.0,92.0,2020-01-23 21:00:00,4,,,,,,
152.0, 92.0, 4.2,0.0, 2.1,1.3, 3.3,2.7, 152.0, 0.0, 1.4,95.0,2020-01-23 22:00:00,4,,,,,,
241.0, 95.0, 1.3,0.0, 2.0,2.0, 2.7,2.0, 152.0, 0.0, 1.0,97.0,2020-01-23 23:00:00,4,,,,,,
58.0, 97.0, 2.0,0.0, 1.6,1.2, 2.0,2.2, 241.0, 0.0, 1.0,98.0,2020-01-24 00:00:00,4,,,,,,
239.0, 98.0, 1.2,0.0, 1.9,1.6, 2.2,2.0, 58.0, 0.0, 0.6,99.0,2020-01-24 01:00:00,4,,,,,,
183.0, 99.0, 1.6,0.2, 1.9,0.4, 2.0,2.1, 239.0, 0.0, 0.6,99.0,2020-01-24 02:00:00,4,,,,,,
