ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.2,0.2,7.5,0.0,2018-04-09,0.0,17.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,4.5,0.0,2018-04-10,0.0,13.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,3.0,0.0,2018-04-11,0.0,13.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.0,0.0,2018-04-12,0.0,11.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.6,4.0,0.0,2018-04-13,0.0,9.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4,7.4,4.5,0.0,2018-04-14,0.0,11.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8,1.8,4.0,0.0,2018-04-15,0.0,11.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 00:00:00,,,15,288.0, None, None,0.0, None,6.4, None,7.4, None, None, None,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 01:00:00,,,15,256.0, None, None,0.0, None,4.9, None,6.2, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 02:00:00,,,15,280.0, None, None,0.0, None,6.7, None,6.3, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 03:00:00,,,15,258.0, None, None,0.0, None,6.9, None,6.0, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 04:00:00,,,15,250.0, None, None,0.0, None,5.0, None,5.4, None, None, None,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 05:00:00,,,15,279.0, None, None,0.0, None,4.9, None,4.9, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 06:00:00,,,15,182.0, None, None,0.0, None,3.9, None,6.8, None, None, None,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 07:00:00,,,15,189.0, None, None,0.0, None,4.5, None,9.2, None, None, None,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 08:00:00,,,15,209.0, None, None,0.0, None,8.2, None,9.4, None, None, None,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-09 09:00:00,,,15,199.0, None, None,0.0, None,10.5, None,11.6, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
