RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 22.2, 12.04, 236.8, -6999.0, 4.7, None, None, 237.0, None, None, 0.0, None, None, None, 4.849, None, 5.4, -6999.0, None, 16.56, 12.0, 4.8, 0.0, -6999.0,2020-08-26 00:00:00, -6999.0,35
None, None, None, 18.1, 10.63, 230.6, -6999.0, 4.7, None, None, 231.0, None, None, 0.0, None, None, None, 4.878, None, 5.4, -6999.0, None, 16.61, 10.6, 4.9, 0.0, -6999.0,2020-08-26 01:00:00, -6999.0,35
None, None, None, 20.3, 11.85, 229.7, -6999.0, 4.7, None, None, 230.0, None, None, 0.0, None, None, None, 4.907, None, 5.4, -6999.0, None, 15.39, 11.9, 4.9, 0.0, -6999.0,2020-08-26 02:00:00, -6999.0,35
None, None, None, 20.0, 11.15, 241.0, -6999.0, 4.7, None, None, 241.0, None, None, 0.0, None, None, None, 5.032, None, 5.4, -6999.0, None, 22.26, 11.2, 5.0, 0.0, -6999.0,2020-08-26 03:00:00, -6999.0,35
None, None, None, 19.3, 7.79, 269.5, -6999.0, 4.7, None, None, 270.0, None, None, 0.0, None, None, None, 5.11, None, 5.4, -6999.0, None, 30.12, 7.8, 5.1, 0.0, -6999.0,2020-08-26 04:00:00, -6999.0,35
None, None, None, 7.8, 2.119, 273.9, -6999.0, 4.7, None, None, 274.0, None, None, 0.0, None, None, None, 4.984, None, 5.4, -6999.0, None, 60.16, 2.1, 5.0, 0.0, -6999.0,2020-08-26 05:00:00, -6999.0,35
None, None, None, 25.8, 10.63, 248.3, -6999.0, 4.7, None, None, 248.0, None, None, 0.0, None, None, None, 5.206, None, 5.4, -6999.0, None, 19.99, 10.6, 5.2, 0.0, -6999.0,2020-08-26 06:00:00, -6999.0,35
None, None, None, 22.8, 13.7, 279.4, -6999.0, 5.2, None, None, 279.0, None, None, 0.0, None, None, None, 5.302, None, 5.3, -6999.0, None, 14.76, 13.7, 5.3, 0.0, -6999.0,2020-08-26 07:00:00, -6999.0,35
None, None, None, None, 13.65, 309.7, None, None, None, None, None, None, None, None, None, None, None, 5.09, None, None, None, None, 18.35, None, None, None, None,2020-08-26 08:00:00, None,35
None, None, None, 27.4, 10.52, 320.5, -6999.0, 5.0, None, None, 321.0, None, None, 0.0, None, None, None, 5.217, None, 5.4, -6999.0, None, 20.56, 10.5, 5.2, 0.0, -6999.0,2020-08-26 09:00:00, -6999.0,35
None, None, None, 21.1, 7.82, 317.8, -6999.0, 4.8, None, None, 318.0, None, None, 0.0, None, None, None, 4.832, None, 5.9, -6999.0, None, 32.46, 7.8, 4.8, 0.0, -6999.0,2020-08-26 10:00:00, -6999.0,35
None, None, None, 23.4, 9.28, 314.3, -6999.0, 4.6, None, None, 314.0, None, None, 0.0, None, None, None, 4.978, None, 5.9, -6999.0, None, 20.53, 9.3, 5.0, 0.0, -6999.0,2020-08-26 11:00:00, -6999.0,35
None, None, None, 18.1, 4.769, 328.4, -6999.0, 4.6, None, None, 328.0, None, None, 0.0, None, None, None, 5.242, None, 6.2, -6999.0, None, 33.76, 4.8, 5.2, 0.0, -6999.0,2020-08-26 12:00:00, -6999.0,35
None, None, None, 17.9, 6.102, 316.1, -6999.0, 4.6, None, None, 316.0, None, None, 0.0, None, None, None, 6.591, None, 6.7, -6999.0, None, 33.93, 6.1, 6.6, 0.0, -6999.0,2020-08-26 13:00:00, -6999.0,35
None, None, None, 20.4, 4.499, 330.2, -6999.0, 4.6, None, None, 330.0, None, None, 0.0, None, None, None, 5.594, None, 6.8, -6999.0, None, 43.76, 4.5, 5.6, 0.0, -6999.0,2020-08-26 14:00:00, -6999.0,35
None, None, None, 23.7, 6.107, 336.7, -6999.0, 4.6, None, None, 337.0, None, None, 0.0, None, None, None, 5.538, None, 6.8, -6999.0, None, 31.86, 6.1, 5.5, 0.0, -6999.0,2020-08-26 15:00:00, -6999.0,35
None, None, None, 23.9, 10.82, 323.0, -6999.0, 4.6, None, None, 323.0, None, None, 0.0, None, None, None, 5.812, None, 6.8, -6999.0, None, 22.98, 10.8, 5.8, 0.0, -6999.0,2020-08-26 16:00:00, -6999.0,35
None, None, None, 36.6, 15.28, 324.2, -6999.0, 4.6, None, None, 324.0, None, None, 0.0, None, None, None, 5.725, None, 6.8, -6999.0, None, 22.56, 15.3, 5.7, 0.0, -6999.0,2020-08-26 17:00:00, -6999.0,35
None, None, None, 28.6, 11.22, 328.2, -6999.0, 4.6, None, None, 328.0, None, None, 0.0, None, None, None, 5.938, None, 6.8, -6999.0, None, 30.21, 11.2, 5.9, 0.0, -6999.0,2020-08-26 18:00:00, -6999.0,35
None, None, None, 20.0, 1.437, 325.9, -6999.0, 5.9, None, None, 326.0, None, None, 0.0, None, None, None, 6.302, None, 6.5, -6999.0, None, 68.42, 1.4, 6.3, 0.0, -6999.0,2020-08-26 19:00:00, -6999.0,35
None, None, None, 15.3, 2.297, 340.5, -6999.0, 5.3, None, None, 341.0, None, None, 0.0, None, None, None, 5.496, None, 6.7, -6999.0, None, 60.56, 2.3, 5.5, 0.0, -6999.0,2020-08-26 20:00:00, -6999.0,35
None, None, None, 24.4, 9.29, 325.8, -6999.0, 5.0, None, None, 326.0, None, None, 0.0, None, None, None, 4.963, None, 6.7, -6999.0, None, 33.85, 9.3, 5.0, 0.0, -6999.0,2020-08-26 21:00:00, -6999.0,35
None, None, None, 12.4, 5.187, 279.8, -6999.0, 4.5, None, None, 280.0, None, None, 0.0, None, None, None, 4.535, None, 6.7, -6999.0, None, 36.04, 5.2, 4.5, 0.0, -6999.0,2020-08-26 22:00:00, -6999.0,35
None, None, None, 8.7, 3.173, 207.7, -6999.0, 4.1, None, None, 208.0, None, None, 0.0, None, None, None, 4.408, None, 6.7, -6999.0, None, 26.97, 3.2, 4.4, 0.0, -6999.0,2020-08-26 23:00:00, -6999.0,35
None, None, None, 5.0, 2.371, 216.9, -6999.0, 4.1, None, None, 217.0, None, None, 0.0, None, None, None, 4.338, None, 6.7, -6999.0, None, 18.49, 2.4, 4.3, 0.0, -6999.0,2020-08-27 00:00:00, -6999.0,35
None, None, None, 13.6, 8.86, 230.9, -6999.0, 4.1, None, None, 231.0, None, None, 0.0, None, None, None, 4.615, None, 6.7, -6999.0, None, 9.14, 8.9, 4.6, 0.0, -6999.0,2020-08-27 01:00:00, -6999.0,35
None, None, None, 13.2, 10.96, 220.8, -6999.0, 4.1, None, None, 221.0, None, None, 0.0, None, None, None, 4.431, None, 6.7, -6999.0, None, 6.471, 11.0, 4.4, 0.0, -6999.0,2020-08-27 02:00:00, -6999.0,35
None, None, None, 14.3, 11.34, 222.6, -6999.0, 4.1, None, None, 223.0, None, None, 0.0, None, None, None, 4.499, None, 6.7, -6999.0, None, 4.264, 11.3, 4.5, 0.0, -6999.0,2020-08-27 03:00:00, -6999.0,35
None, None, None, 15.2, 12.13, 236.4, -6999.0, 4.1, None, None, 236.0, None, None, 0.0, None, None, None, 4.536, None, 6.7, -6999.0, None, 5.405, 12.1, 4.5, 0.0, -6999.0,2020-08-27 04:00:00, -6999.0,35
None, None, None, 14.4, 11.77, 252.2, -6999.0, 4.1, None, None, 252.0, None, None, 0.0, None, None, None, 4.343, None, 6.7, -6999.0, None, 8.96, 11.8, 4.3, 0.0, -6999.0,2020-08-27 05:00:00, -6999.0,35
None, None, None, 11.1, 8.07, 177.4, -6999.0, 4.1, None, None, 177.0, None, None, 0.0, None, None, None, 4.305, None, 6.7, -6999.0, None, 7.31, 8.1, 4.3, 0.0, -6999.0,2020-08-27 06:00:00, -6999.0,35
None, None, None, None, 12.89, 157.0, None, None, None, None, None, None, None, None, None, None, None, 4.246, None, None, None, None, 6.269, None, None, None, None,2020-08-27 07:00:00, None,35
None, None, None, 13.8, 8.86, 146.9, -6999.0, 3.8, None, None, 147.0, None, None, 0.0, None, None, None, 3.977, None, 4.6, -6999.0, None, 11.89, 8.9, 4.0, 0.0, -6999.0,2020-08-27 08:00:00, -6999.0,35
None, None, None, 15.3, 10.57, 154.3, -6999.0, 3.7, None, None, 154.0, None, None, 0.0, None, None, None, 3.931, None, 4.6, -6999.0, None, 7.31, 10.6, 3.9, 0.0, -6999.0,2020-08-27 09:00:00, -6999.0,35
None, None, None, 15.5, 10.3, 154.4, -6999.0, 3.7, None, None, 154.0, None, None, 0.0, None, None, None, 4.158, None, 4.6, -6999.0, None, 7.93, 10.3, 4.2, 0.0, -6999.0,2020-08-27 10:00:00, -6999.0,35
