pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.26, None, None,2020-08-26 00:00:00, 11.3, None, -6999.0, 9.3, 9.3, 0.3, None, -6999.0, None, None, None, None,35
None, None, 9.09, None, None,2020-08-26 01:00:00, 11.3, None, -6999.0, 9.1, 9.1, 0.1, None, -6999.0, None, None, None, None,35
None, None, 8.98, None, None,2020-08-26 02:00:00, 11.3, None, -6999.0, 9.0, 9.0, 0.2, None, -6999.0, None, None, None, None,35
None, None, 8.72, None, None,2020-08-26 03:00:00, 11.3, None, -6999.0, 8.7, 8.7, 0.3, None, -6999.0, None, None, None, None,35
None, None, 8.57, None, None,2020-08-26 04:00:00, 11.3, None, -6999.0, 8.6, 8.6, 0.2, None, -6999.0, None, None, None, None,35
None, None, 8.6, None, None,2020-08-26 05:00:00, 11.3, None, -6999.0, 8.6, 8.5, 0.1, None, -6999.0, None, None, None, None,35
None, None, 8.44, None, None,2020-08-26 06:00:00, 11.3, None, -6999.0, 8.4, 8.4, 0.2, None, -6999.0, None, None, None, None,35
None, None, 8.43, None, None,2020-08-26 07:00:00, 8.6, None, -6999.0, 8.4, 8.4, 1.2, None, -6999.0, None, None, None, None,35
None, None, 8.88, None, None,2020-08-26 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None, 8.9, None, None,2020-08-26 09:00:00, 9.0, None, -6999.0, 8.9, 8.4, 0.9, None, -6999.0, None, None, None, None,35
None, None, 9.88, None, None,2020-08-26 10:00:00, 9.9, None, -6999.0, 9.9, 8.4, -0.1, None, -6999.0, None, None, None, None,35
None, None, 10.84, None, None,2020-08-26 11:00:00, 10.9, None, -6999.0, 10.8, 8.4, -0.3, None, -6999.0, None, None, None, None,35
None, None, 11.07, None, None,2020-08-26 12:00:00, 12.0, None, -6999.0, 11.1, 8.4, 0.1, None, -6999.0, None, None, None, None,35
None, None, 11.47, None, None,2020-08-26 13:00:00, 12.4, None, -6999.0, 11.5, 8.4, -0.1, None, -6999.0, None, None, None, None,35
None, None, 12.0, None, None,2020-08-26 14:00:00, 12.4, None, -6999.0, 12.0, 8.4, 0.1, None, -6999.0, None, None, None, None,35
None, None, 11.59, None, None,2020-08-26 15:00:00, 12.6, None, -6999.0, 11.6, 8.4, 0.0, None, -6999.0, None, None, None, None,35
None, None, 11.58, None, None,2020-08-26 16:00:00, 12.6, None, -6999.0, 11.6, 8.4, 0.1, None, -6999.0, None, None, None, None,35
None, None, 11.97, None, None,2020-08-26 17:00:00, 12.6, None, -6999.0, 12.0, 8.4, 0.1, None, -6999.0, None, None, None, None,35
None, None, 11.04, None, None,2020-08-26 18:00:00, 12.6, None, -6999.0, 11.0, 8.4, None, None, -6999.0, None, None, None, None,35
None, None, 10.44, None, None,2020-08-26 19:00:00, 11.1, None, -6999.0, 10.4, 10.4, 0.0, None, -6999.0, None, None, None, None,35
None, None, 10.01, None, None,2020-08-26 20:00:00, 11.1, None, -6999.0, 10.0, 10.0, 0.1, None, -6999.0, None, None, None, None,35
None, None, 9.27, None, None,2020-08-26 21:00:00, 11.1, None, -6999.0, 9.3, 9.3, 0.0, None, -6999.0, None, None, None, None,35
None, None, 8.44, None, None,2020-08-26 22:00:00, 11.1, None, -6999.0, 8.4, 8.5, 0.1, None, -6999.0, None, None, None, None,35
None, None, 7.798, None, None,2020-08-26 23:00:00, 11.1, None, -6999.0, 7.8, 7.8, 0.0, None, -6999.0, None, None, None, None,35
None, None, 7.05, None, None,2020-08-27 00:00:00, 11.1, None, -6999.0, 7.1, 7.1, None, None, -6999.0, None, None, None, None,35
None, None, 5.98, None, None,2020-08-27 01:00:00, 11.1, None, -6999.0, 6.0, 6.0, 0.1, None, -6999.0, None, None, None, None,35
None, None, 5.497, None, None,2020-08-27 02:00:00, 11.1, None, -6999.0, 5.5, 5.5, 0.1, None, -6999.0, None, None, None, None,35
None, None, 4.738, None, None,2020-08-27 03:00:00, 11.1, None, -6999.0, 4.7, 4.7, 0.0, None, -6999.0, None, None, None, None,35
None, None, 3.89, None, None,2020-08-27 04:00:00, 11.1, None, -6999.0, 3.9, 3.9, 0.0, None, -6999.0, None, None, None, None,35
None, None, 3.25, None, None,2020-08-27 05:00:00, 11.1, None, -6999.0, 3.3, 3.3, 0.0, None, -6999.0, None, None, None, None,35
None, None, 2.62, None, None,2020-08-27 06:00:00, 11.1, None, -6999.0, 2.6, 2.6, None, None, -6999.0, None, None, None, None,35
None, None, 3.175, None, None,2020-08-27 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None, 4.301, None, None,2020-08-27 08:00:00, 4.3, None, -6999.0, 4.3, 2.6, -0.1, None, -6999.0, None, None, None, None,35
None, None, 5.813, None, None,2020-08-27 09:00:00, 5.8, None, -6999.0, 5.8, 2.6, -0.2, None, -6999.0, None, None, None, None,35
None, None, 8.12, None, None,2020-08-27 10:00:00, 8.1, None, -6999.0, 8.1, 2.6, None, None, -6999.0, None, None, None, None,35
None, None, 10.61, None, None,2020-08-27 11:00:00, 10.8, None, -6999.0, 10.6, 2.6, 0.0, None, -6999.0, None, None, None, None,35
None, None, 12.09, None, None,2020-08-27 12:00:00, 12.1, None, -6999.0, 12.1, 2.6, None, None, -6999.0, None, None, None, None,35
None, None, 13.48, None, None,2020-08-27 13:00:00, 14.3, None, -6999.0, 13.5, 2.6, None, None, -6999.0, None, None, None, None,35
