pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.31, None,2020-08-26 00:00:00, 12.5, None, -6999.0, 9.3, 9.3, 0.8, None, -6999.0, None, None, None, None,35
None, None, 8.91, None,2020-08-26 01:00:00, 12.5, None, -6999.0, 8.9, 8.9, 0.0, None, -6999.0, None, None, None, None,35
None, None, 9.11, None,2020-08-26 02:00:00, 12.5, None, -6999.0, 9.1, 8.7, 0.2, None, -6999.0, None, None, None, None,35
None, None, 8.71, None,2020-08-26 03:00:00, 12.5, None, -6999.0, 8.7, 8.7, 0.3, None, -6999.0, None, None, None, None,35
None, None, 8.41, None,2020-08-26 04:00:00, 12.5, None, -6999.0, 8.4, 8.4, 0.0, None, -6999.0, None, None, None, None,35
None, None, 8.55, None,2020-08-26 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None, 8.42, None,2020-08-26 06:00:00, 12.5, None, -6999.0, 8.4, 8.2, 0.1, None, -6999.0, None, None, None, None,35
None, None, 8.24, None,2020-08-26 07:00:00, 8.5, None, -6999.0, 8.2, 8.2, 0.5, None, -6999.0, None, None, None, None,35
None, None, 9.02, None,2020-08-26 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None, 9.42, None,2020-08-26 09:00:00, 9.4, None, -6999.0, 9.4, 8.2, 0.5, None, -6999.0, None, None, None, None,35
None, None, 10.2, None,2020-08-26 10:00:00, 10.7, None, -6999.0, 10.2, 8.2, 0.0, None, -6999.0, None, None, None, None,35
None, None, 11.46, None,2020-08-26 11:00:00, 11.5, None, -6999.0, 11.5, 8.2, 0.0, None, -6999.0, None, None, None, None,35
None, None, 13.19, None,2020-08-26 12:00:00, 13.8, None, -6999.0, 13.2, 8.2, 0.1, None, -6999.0, None, None, None, None,35
None, None, 13.46, None,2020-08-26 13:00:00, 17.2, None, -6999.0, 13.5, 8.2, 0.4, None, -6999.0, None, None, None, None,35
None, None, 12.61, None,2020-08-26 14:00:00, 17.2, None, -6999.0, 12.6, 8.2, -0.2, None, -6999.0, None, None, None, None,35
None, None, 13.3, None,2020-08-26 15:00:00, 17.2, None, -6999.0, 13.3, 8.2, None, None, -6999.0, None, None, None, None,35
None, None, 14.22, None,2020-08-26 16:00:00, 17.2, None, -6999.0, 14.2, 8.2, 0.1, None, -6999.0, None, None, None, None,35
None, None, 14.09, None,2020-08-26 17:00:00, 17.2, None, -6999.0, 14.1, 8.2, 0.0, None, -6999.0, None, None, None, None,35
None, None, 14.53, None,2020-08-26 18:00:00, 17.2, None, -6999.0, 14.5, 8.2, -0.4, None, -6999.0, None, None, None, None,35
None, None, 12.57, None,2020-08-26 19:00:00, 14.8, None, -6999.0, 12.6, 12.6, 0.1, None, -6999.0, None, None, None, None,35
None, None, 11.51, None,2020-08-26 20:00:00, 14.8, None, -6999.0, 11.5, 11.5, -0.1, None, -6999.0, None, None, None, None,35
None, None, 10.11, None,2020-08-26 21:00:00, 14.8, None, -6999.0, 10.1, 10.1, 0.3, None, -6999.0, None, None, None, None,35
None, None, 9.2, None,2020-08-26 22:00:00, 14.8, None, -6999.0, 9.2, 9.2, -0.3, None, -6999.0, None, None, None, None,35
None, None, 7.962, None,2020-08-26 23:00:00, 14.8, None, -6999.0, 8.0, 8.0, 0.0, None, -6999.0, None, None, None, None,35
None, None, 7.529, None,2020-08-27 00:00:00, 14.8, None, -6999.0, 7.5, 7.5, -0.1, None, -6999.0, None, None, None, None,35
None, None, 7.1, None,2020-08-27 01:00:00, 14.8, None, -6999.0, 7.1, 7.1, -0.1, None, -6999.0, None, None, None, None,35
None, None, 6.117, None,2020-08-27 02:00:00, 14.8, None, -6999.0, 6.1, 6.1, 0.3, None, -6999.0, None, None, None, None,35
None, None, 5.355, None,2020-08-27 03:00:00, 14.8, None, -6999.0, 5.4, 5.4, 0.0, None, -6999.0, None, None, None, None,35
None, None, 5.053, None,2020-08-27 04:00:00, 14.8, None, -6999.0, 5.1, 5.0, 0.4, None, -6999.0, None, None, None, None,35
None, None, 4.808, None,2020-08-27 05:00:00, 14.8, None, -6999.0, 4.8, 4.8, 0.0, None, -6999.0, None, None, None, None,35
