TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
17.0, 5.569, 55.5,61.46,2019-06-18 00:00:00,15.33,25
15.3, 4.354, 61.5,63.28,2019-06-18 01:00:00,14.53,25
14.5, 4.983, 63.3,63.8,2019-06-18 02:00:00,13.98,25
14.0, 4.678, 63.8,64.1,2019-06-18 03:00:00,13.37,25
13.4, 4.14, 64.1,65.22,2019-06-18 04:00:00,13.01,25
13.0, 4.309, 65.2,63.08,2019-06-18 05:00:00,13.43,25
13.4, 6.199, 63.1,59.01,2019-06-18 06:00:00,14.47,25
14.5, 7.657, 59.0,54.94,2019-06-18 07:00:00,15.34,25
15.3, 7.019, 54.9,50.0,2019-06-18 08:00:00,16.38,25
16.4, 7.546, 50.0,43.31,2019-06-18 09:00:00,17.59,25
17.6, 8.56, 43.3,38.49,2019-06-18 10:00:00,18.38,25
18.4, 9.18, 38.5,33.62,2019-06-18 11:00:00,18.96,25
19.0, 9.32, 33.6,31.8,2019-06-18 12:00:00,19.07,25
19.1, 8.68, 31.8,30.96,2019-06-18 13:00:00,19.48,25
19.5, 9.33, 31.0,30.89,2019-06-18 14:00:00,19.9,25
19.9, 9.06, 30.9,32.45,2019-06-18 15:00:00,19.34,25
19.3, 7.402, 32.5,32.59,2019-06-18 16:00:00,19.45,25
19.5, 7.037, 32.6,34.08,2019-06-18 17:00:00,18.27,25
18.3, 5.833, 34.1,32.68,2019-06-18 18:00:00,18.44,25
18.4, 6.418, 32.7,31.98,2019-06-18 19:00:00,18.0,25
18.0, 6.153, 32.0,35.77,2019-06-18 20:00:00,16.44,25
16.4, 4.978, 35.8,39.94,2019-06-18 21:00:00,14.75,25
14.8, 5.886, 39.9,43.57,2019-06-18 22:00:00,13.6,25
13.6, 5.646, 43.6,47.21,2019-06-18 23:00:00,12.6,25
12.6, 5.157, 47.2,50.52,2019-06-19 00:00:00,11.86,25
11.9, 3.977, 50.5,53.97,2019-06-19 01:00:00,11.13,25
11.1, 3.267, 54.0,56.58,2019-06-19 02:00:00,10.52,25
10.5, 3.726, 56.6,58.23,2019-06-19 03:00:00,10.05,25
10.1, 3.946, 58.2,59.9,2019-06-19 04:00:00,9.67,25
9.7, 2.786, 59.9,61.69,2019-06-19 05:00:00,9.49,25
9.5, 3.853, 61.7,61.53,2019-06-19 06:00:00,9.8,25
9.8, 3.599, 61.5,58.67,2019-06-19 07:00:00,11.27,25
11.3, 5.131, 58.7,55.05,2019-06-19 08:00:00,12.63,25
