WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
348.8, 17.7, 3.526, None, 55.92,2019-06-18 00:00:00, 64.1, 17.84,25
348.9, 17.8, 3.269, None, 53.98,2019-06-18 01:00:00, 55.9, 17.22,25
348.5, 17.2, 1.611, None, 65.59,2019-06-18 02:00:00, 54.0, 15.34,25
304.7, 15.3, 0.917999, None, 76.5,2019-06-18 03:00:00, 65.6, 13.55,25
320.0, 13.6, 0.609, None, 78.6,2019-06-18 04:00:00, 76.5, 12.48,25
312.3, 12.5, 0.856998, None, 82.1,2019-06-18 05:00:00, 78.6, 10.88,25
340.7, 10.9, 0.629, None, 79.4,2019-06-18 06:00:00, 82.1, 12.0,25
43.1, 12.0, 1.541, None, 65.46,2019-06-18 07:00:00, 79.4, 13.87,25
188.9, 13.9, 3.461, None, 42.31,2019-06-18 08:00:00, 65.5, 15.39,25
245.9, 15.4, 3.47, None, 35.04,2019-06-18 09:00:00, 42.3, 16.16,25
294.6, 16.2, 3.083, None, 32.79,2019-06-18 10:00:00, 35.0, 16.66,25
288.4, 16.7, 3.447, None, 30.52,2019-06-18 11:00:00, 32.8, 17.36,25
300.1, 17.4, 3.89, None, 25.41,2019-06-18 12:00:00, 30.5, 18.51,25
289.7, 18.5, 3.834, None, 22.66,2019-06-18 13:00:00, 25.4, 19.47,25
276.9, 19.5, 4.092, None, 23.27,2019-06-18 14:00:00, 22.7, 19.64,25
314.6, 19.6, 5.015, None, 23.57,2019-06-18 15:00:00, 23.3, 19.68,25
357.9, 19.7, 5.116, None, 23.96,2019-06-18 16:00:00, 23.6, 19.93,25
344.4, 19.9, 5.736, None, 24.91,2019-06-18 17:00:00, 24.0, 19.65,25
347.8, 19.7, 3.116, None, 27.32,2019-06-18 18:00:00, 24.9, 19.0,25
317.7, 19.0, 4.939, None, 29.07,2019-06-18 19:00:00, 27.3, 18.08,25
325.8, 18.1, 5.819, None, 31.94,2019-06-18 20:00:00, 29.1, 16.67,25
324.6, 16.7, 5.455, None, 41.66,2019-06-18 21:00:00, 31.9, 14.45,25
322.9, 14.5, 4.358, None, 48.88,2019-06-18 22:00:00, 41.7, 12.76,25
312.7, 12.8, 3.347, None, 52.25,2019-06-18 23:00:00, 48.9, 12.19,25
334.7, 12.2, 1.745, None, 55.72,2019-06-19 00:00:00, 52.3, 11.53,25
325.0, 11.5, 1.441, None, 60.64,2019-06-19 01:00:00, 55.7, 11.0,25
225.8, 11.0, 1.143, None, 62.45,2019-06-19 02:00:00, 60.6, 10.63,25
212.2, 10.6, 0.588998, None, 68.12,2019-06-19 03:00:00, 62.5, 9.98,25
291.8, 10.0, 0.944998, None, 65.11,2019-06-19 04:00:00, 68.1, 10.01,25
229.0, 10.0, 1.752, None, 63.25,2019-06-19 05:00:00, 65.1, 9.81,25
293.9, 9.8, 1.329, None, 63.38,2019-06-19 06:00:00, 63.3, 9.85,25
242.0, 9.9, 1.229, None, 63.36,2019-06-19 07:00:00, 63.4, 10.11,25
193.2, 10.1, 1.5, None, 63.68,2019-06-19 08:00:00, 63.4, 10.73,25
159.4, 10.7, 1.528, None, 56.98,2019-06-19 09:00:00, 63.7, 12.05,25
57.9, 12.1, 2.003, None, 45.7,2019-06-19 10:00:00, 57.0, 13.32,25
322.7, 13.3, 3.532, None, 36.84,2019-06-19 11:00:00, 45.7, 13.96,25
307.2, 14.0, 3.988, None, 39.35,2019-06-19 12:00:00, 36.8, 13.92,25
338.6, 13.9, 3.396, None, 36.46,2019-06-19 13:00:00, 39.4, 15.06,25
292.0, 15.1, 3.699, None, 41.93,2019-06-19 14:00:00, 36.5, 14.33,25
311.6, 14.3, 3.078, None, 35.94,2019-06-19 15:00:00, 41.9, 15.71,25
337.5, 15.7, 3.272, None, 37.12,2019-06-19 16:00:00, 35.9, 15.2,25
290.7, 15.2, 5.441, None, 34.18,2019-06-19 17:00:00, 37.1, 15.86,25
358.8, 15.9, 5.222, None, 40.08,2019-06-19 18:00:00, 34.2, 15.13,25
5.3, 15.1, 2.95, None, 43.25,2019-06-19 19:00:00, 40.1, 14.63,25
14.1, 14.6, 2.586, None, 49.42,2019-06-19 20:00:00, 43.3, 14.13,25
339.2, 14.1, 1.349, None, 56.83,2019-06-19 21:00:00, 49.4, 13.31,25
351.1, 13.3, 1.787, None, 74.3,2019-06-19 22:00:00, 56.8, 10.63,25
2.6, 10.6, 1.611, None, 67.49,2019-06-19 23:00:00, 74.3, 10.22,25
333.5, 10.2, 1.436, None, 69.11,2019-06-20 00:00:00, 67.5, 9.34,25
7.3, 9.3, 1.377, None, 83.5,2019-06-20 01:00:00, 69.1, 7.02,25
5.5, 7.0, 0.929, None, 86.5,2019-06-20 02:00:00, 83.5, 6.755,25
6.2, 6.8, 0.838998, None, 81.5,2019-06-20 03:00:00, 86.5, 7.55,25
7.4, 7.6, 1.002, None, 79.2,2019-06-20 04:00:00, 81.5, 7.8,25
358.4, 7.8, 0.847998, None, 81.0,2019-06-20 05:00:00, 79.2, 8.02,25
348.4, 8.0, 0.683, None, 77.8,2019-06-20 06:00:00, 81.0, 8.67,25
339.2, 8.7, 3.349, None, 74.3,2019-06-20 07:00:00, 77.8, 9.74,25
338.5, 9.7, 5.15, None, 69.27,2019-06-20 08:00:00, 74.3, 10.79,25
335.2, 10.8, 5.724, None, 64.76,2019-06-20 09:00:00, 69.3, 11.78,25
338.0, 11.8, 5.563, None, 60.0,2019-06-20 10:00:00, 64.8, 13.17,25
349.5, 13.2, 7.01, None, 51.74,2019-06-20 11:00:00, 60.0, 14.32,25
351.8, 14.3, 7.83, None, 44.13,2019-06-20 12:00:00, 51.7, 15.42,25
340.0, 15.4, 8.64, None, 41.05,2019-06-20 13:00:00, 44.1, 16.17,25
346.6, 16.2, 8.71, None, 41.98,2019-06-20 14:00:00, 41.1, 16.23,25
359.5, 16.2, 8.34, None, 43.27,2019-06-20 15:00:00, 42.0, 15.96,25
355.0, 16.0, 8.98, None, 41.07,2019-06-20 16:00:00, 43.3, 16.63,25
343.5, 16.6, 8.33, None, 42.66,2019-06-20 17:00:00, 41.1, 16.33,25
350.7, 16.3, 8.1, None, 44.72,2019-06-20 18:00:00, 42.7, 16.22,25
352.8, 16.2, 7.1, None, 46.25,2019-06-20 19:00:00, 44.7, 16.07,25
350.3, 16.1, 5.579, None, 47.4,2019-06-20 20:00:00, 46.3, 16.1,25
337.4, 16.1, 4.161, None, 50.58,2019-06-20 21:00:00, 47.4, 15.64,25
343.2, 15.6, 3.037, None, 54.3,2019-06-20 22:00:00, 50.6, 14.59,25
356.8, 14.6, 2.977, None, 59.66,2019-06-20 23:00:00, 54.3, 13.4,25
350.1, 13.4, 3.605, None, 61.14,2019-06-21 00:00:00, 59.7, 13.05,25
346.1, 13.1, 3.329, None, 64.05,2019-06-21 01:00:00, 61.1, 12.25,25
349.7, 12.3, 3.097, None, 68.87,2019-06-21 02:00:00, 64.1, 11.14,25
355.4, 11.1, 2.537, None, 71.3,2019-06-21 03:00:00, 68.9, 10.4,25
0.2, 10.4, 2.331, None, 74.2,2019-06-21 04:00:00, 71.3, 9.64,25
12.1, 9.6, 2.866, None, 76.8,2019-06-21 05:00:00, 74.2, 9.01,25
358.9, 9.0, 3.439, None, 73.0,2019-06-21 06:00:00, 76.8, 9.82,25
0.7, 9.8, 4.152, None, 67.95,2019-06-21 07:00:00, 73.0, 11.15,25
2.8, 11.2, 4.137, None, 62.64,2019-06-21 08:00:00, 68.0, 12.77,25
345.2, 12.8, 4.453, None, 56.75,2019-06-21 09:00:00, 62.6, 14.69,25
332.2, 14.7, 4.392, None, 51.22,2019-06-21 10:00:00, 56.8, 16.75,25
324.8, 16.8, 4.635, None, 46.39,2019-06-21 11:00:00, 51.2, 18.35,25
