SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,-7.4, 0.0,0.0,3.1, None,2019-02-05 00:00:00,80.0,91.0,6
None,-7.5, None,0.0,5.1, None,2019-02-05 00:15:00,90.0,92.0,6
None,-7.4, None,0.0,4.2, None,2019-02-05 00:30:00,108.0,92.0,6
None,-7.5, None,0.0,4.3, None,2019-02-05 00:45:00,107.0,92.0,6
None,-7.9, 0.0,0.0,2.8, None,2019-02-05 01:00:00,83.0,92.0,6
None,-8.1, None,0.0,4.8, None,2019-02-05 01:15:00,89.0,92.0,6
None,-8.0, None,0.0,5.2, None,2019-02-05 01:30:00,100.0,93.0,6
None,-8.2, None,0.0,2.0, None,2019-02-05 01:45:00,7.0,92.0,6
None,-8.2, -1.0,0.0,6.8, None,2019-02-05 02:00:00,108.0,92.0,6
None,-8.3, None,0.0,2.5, None,2019-02-05 02:15:00,83.0,92.0,6
None,-8.4, None,0.0,6.1, None,2019-02-05 02:30:00,102.0,91.0,6
None,-8.5, None,0.0,6.1, None,2019-02-05 02:45:00,109.0,91.0,6
None,-8.6, 0.0,0.0,7.8, None,2019-02-05 03:00:00,99.0,91.0,6
None,-8.6, None,0.0,3.7, None,2019-02-05 03:15:00,109.0,90.0,6
None,-8.9, None,0.0,2.3, None,2019-02-05 03:30:00,340.0,90.0,6
None,-9.2, None,0.0,3.5, None,2019-02-05 03:45:00,84.0,90.0,6
None,-9.5, 0.0,0.0,2.5, None,2019-02-05 04:00:00,74.0,90.0,6
None,-9.7, None,0.0,5.0, None,2019-02-05 04:15:00,85.0,90.0,6
None,-9.6, None,0.0,5.1, None,2019-02-05 04:30:00,90.0,91.0,6
None,-9.4, None,0.0,3.9, None,2019-02-05 04:45:00,90.0,91.0,6
None,-9.4, -1.0,0.0,5.5, None,2019-02-05 05:00:00,91.0,91.0,6
None,-9.2, None,0.0,5.9, None,2019-02-05 05:15:00,89.0,91.0,6
None,-9.1, None,0.0,6.1, None,2019-02-05 05:30:00,94.0,91.0,6
None,-9.1, None,0.0,5.8, None,2019-02-05 05:45:00,94.0,90.0,6
None,-9.1, 0.0,0.0,4.2, None,2019-02-05 06:00:00,92.0,90.0,6
None,-9.2, None,0.0,2.0, None,2019-02-05 06:15:00,70.0,90.0,6
None,-9.3, None,0.0,2.9, None,2019-02-05 06:30:00,9.0,90.0,6
None,-9.6, None,0.0,2.8, None,2019-02-05 06:45:00,49.0,89.0,6
None,-9.7, 0.0,0.0,5.0, None,2019-02-05 07:00:00,101.0,90.0,6
None,-9.0, None,0.0,2.8, None,2019-02-05 07:45:00,79.0,90.0,6
None,-8.9, 0.0,0.0,3.9, None,2019-02-05 08:00:00,108.0,90.0,6
None,-8.6, None,0.0,3.9, None,2019-02-05 08:15:00,115.0,90.0,6
