WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.750998,72.9,2016-04-22 00:00:00,13.47,17
None, None, 0.323,72.0,2016-04-22 01:00:00,13.89,17
None, None, 1.313,76.5,2016-04-22 02:00:00,12.8,17
None, None, 1.46,76.3,2016-04-22 03:00:00,12.15,17
None, None, 1.256,79.4,2016-04-22 04:00:00,11.69,17
None, None, 1.166,83.1,2016-04-22 05:00:00,11.67,17
None, None, 0.697,81.3,2016-04-22 06:00:00,12.21,17
None, None, 0.583,80.3,2016-04-22 07:00:00,12.86,17
None, None, 1.079,80.0,2016-04-22 08:00:00,13.51,17
None, None, 1.664,77.4,2016-04-22 09:00:00,14.22,17
None, None, 2.355,79.1,2016-04-22 10:00:00,14.5,17
None, None, 5.041,83.8,2016-04-22 11:00:00,14.25,17
None, None, 2.56,82.9,2016-04-22 12:00:00,14.23,17
None, None, 2.103,84.2,2016-04-22 13:00:00,14.09,17
None, None, 0.825999,86.3,2016-04-22 14:00:00,13.97,17
None, None, 1.028,88.6,2016-04-22 15:00:00,13.89,17
None, None, 1.354,89.6,2016-04-22 16:00:00,14.04,17
None, None, 2.672,88.8,2016-04-22 17:00:00,13.97,17
None, None, 1.097,90.9,2016-04-22 18:00:00,13.65,17
None, None, 0.620998,91.4,2016-04-22 19:00:00,13.42,17
None, None, 0.836,92.2,2016-04-22 20:00:00,13.33,17
None, None, 0.763,93.4,2016-04-22 21:00:00,13.05,17
None, None, 1.319,93.7,2016-04-22 22:00:00,13.09,17
None, None, 1.391,93.3,2016-04-22 23:00:00,13.03,17
None, None, 0.837998,93.5,2016-04-23 00:00:00,12.82,17
None, None, 1.167,93.8,2016-04-23 01:00:00,12.69,17
None, None, 2.234,91.8,2016-04-23 02:00:00,12.29,17
None, None, 0.765999,92.3,2016-04-23 03:00:00,12.0,17
None, None, 1.527,93.1,2016-04-23 04:00:00,11.76,17
None, None, 1.254,93.1,2016-04-23 05:00:00,11.73,17
None, None, 1.941,91.4,2016-04-23 06:00:00,11.79,17
None, None, 0.978999,90.9,2016-04-23 07:00:00,11.93,17
None, None, 1.743,86.6,2016-04-23 08:00:00,12.37,17
None, None, 2.044,79.5,2016-04-23 09:00:00,12.89,17
None, None, 1.256,75.8,2016-04-23 10:00:00,13.42,17
None, None, 2.709,73.7,2016-04-23 11:00:00,13.1,17
None, None, 2.07,82.0,2016-04-23 12:00:00,12.66,17
None, None, 2.292,79.2,2016-04-23 13:00:00,12.67,17
None, None, 3.052,76.9,2016-04-23 14:00:00,13.26,17
None, None, 2.622,74.3,2016-04-23 15:00:00,13.9,17
None, None, 1.954,71.8,2016-04-23 16:00:00,14.35,17
None, None, 1.677,71.4,2016-04-23 17:00:00,14.49,17
None, None, 1.594,67.25,2016-04-23 18:00:00,14.7,17
None, None, 1.73,79.0,2016-04-23 19:00:00,13.23,17
None, None, 3.028,85.3,2016-04-23 20:00:00,12.04,17
None, None, 1.857,83.6,2016-04-23 21:00:00,11.51,17
None, None, 1.099,88.8,2016-04-23 22:00:00,10.89,17
