WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.917999, None,2016-04-22 00:00:00,8.77,17
None, None, 1.041, None,2016-04-22 01:00:00,7.96,17
None, None, 0.526, None,2016-04-22 02:00:00,7.31,17
None, None, 0.061, None,2016-04-22 03:00:00,6.764,17
None, None, 0.458, None,2016-04-22 04:00:00,6.195,17
None, None, 0.469998, None,2016-04-22 05:00:00,6.216,17
None, None, 0.695999, None,2016-04-22 06:00:00,5.253,17
None, None, 0.558, None,2016-04-22 07:00:00,5.956,17
None, None, 1.228, None,2016-04-22 08:00:00,7.35,17
None, None, 2.406, None,2016-04-22 09:00:00,10.39,17
None, None, 3.372, None,2016-04-22 10:00:00,12.29,17
None, None, 3.976, None,2016-04-22 11:00:00,13.97,17
None, None, 4.156, None,2016-04-22 12:00:00,15.12,17
None, None, 4.018, None,2016-04-22 13:00:00,16.23,17
None, None, 4.067, None,2016-04-22 14:00:00,17.38,17
None, None, 2.768, None,2016-04-22 15:00:00,18.13,17
None, None, 2.53, None,2016-04-22 16:00:00,18.3,17
None, None, 2.763, None,2016-04-22 17:00:00,17.89,17
None, None, 3.346, None,2016-04-22 18:00:00,16.65,17
None, None, 3.072, None,2016-04-22 19:00:00,14.14,17
None, None, 2.151, None,2016-04-22 20:00:00,11.53,17
None, None, 2.654, None,2016-04-22 21:00:00,10.12,17
None, None, 2.053, None,2016-04-22 22:00:00,9.24,17
None, None, 1.178, None,2016-04-22 23:00:00,8.83,17
None, None, 1.51, None,2016-04-23 00:00:00,8.69,17
None, None, 2.626, None,2016-04-23 01:00:00,8.26,17
None, None, 2.606, None,2016-04-23 02:00:00,7.67,17
None, None, 2.139, None,2016-04-23 03:00:00,7.66,17
None, None, 2.026, None,2016-04-23 04:00:00,7.27,17
None, None, 2.119, None,2016-04-23 05:00:00,6.737,17
None, None, 2.767, None,2016-04-23 06:00:00,6.542,17
None, None, 3.516, None,2016-04-23 07:00:00,6.349,17
None, None, 3.676, None,2016-04-23 08:00:00,5.93,17
None, None, 4.356, None,2016-04-23 09:00:00,4.976,17
None, None, 3.648, None,2016-04-23 10:00:00,3.808,17
None, None, 2.214, None,2016-04-23 11:00:00,3.52,17
None, None, 1.057, None,2016-04-23 12:00:00,4.45,17
None, None, 1.442, None,2016-04-23 13:00:00,5.22,17
None, None, 2.37, None,2016-04-23 14:00:00,6.6,17
None, None, 2.623, None,2016-04-23 15:00:00,8.0,17
None, None, 2.658, None,2016-04-23 16:00:00,9.08,17
None, None, 2.652, None,2016-04-23 17:00:00,9.97,17
None, None, 2.685, None,2016-04-23 18:00:00,9.78,17
None, None, 2.222, None,2016-04-23 19:00:00,9.17,17
None, None, 1.782, None,2016-04-23 20:00:00,7.93,17
None, None, 2.123, None,2016-04-23 21:00:00,7.14,17
None, None, 1.765, None,2016-04-23 22:00:00,6.437,17
None, None, 1.807, None,2016-04-23 23:00:00,5.591,17
None, None, 1.556, None,2016-04-24 00:00:00,5.029,17
None, None, 1.874, None,2016-04-24 01:00:00,4.599,17
None, None, 2.006, None,2016-04-24 02:00:00,4.144,17
None, None, 1.347, None,2016-04-24 03:00:00,4.466,17
None, None, 1.081, None,2016-04-24 04:00:00,4.633,17
None, None, 0.601, None,2016-04-24 05:00:00,4.578,17
None, None, 1.182, None,2016-04-24 06:00:00,4.725,17
None, None, 0.512, None,2016-04-24 07:00:00,5.078,17
None, None, 1.939, None,2016-04-24 08:00:00,5.572,17
None, None, 1.632, None,2016-04-24 09:00:00,6.078,17
None, None, 2.103, None,2016-04-24 10:00:00,6.518,17
None, None, 1.796, None,2016-04-24 11:00:00,6.945,17
None, None, 2.308, None,2016-04-24 12:00:00,7.51,17
None, None, 2.112, None,2016-04-24 13:00:00,8.13,17
None, None, 1.841, None,2016-04-24 14:00:00,8.38,17
None, None, 2.877, None,2016-04-24 15:00:00,9.33,17
None, None, 3.233, None,2016-04-24 16:00:00,9.58,17
None, None, 2.482, None,2016-04-24 17:00:00,9.69,17
None, None, 3.322, None,2016-04-24 18:00:00,9.45,17
None, None, 3.683, None,2016-04-24 19:00:00,9.66,17
None, None, 4.21, None,2016-04-24 20:00:00,9.17,17
None, None, 2.933, None,2016-04-24 21:00:00,8.18,17
None, None, 2.965, None,2016-04-24 22:00:00,7.3,17
None, None, 2.093, None,2016-04-24 23:00:00,6.511,17
None, None, 1.773, None,2016-04-25 00:00:00,6.025,17
None, None, 2.519, None,2016-04-25 01:00:00,5.938,17
None, None, 2.215, None,2016-04-25 02:00:00,5.792,17
None, None, 1.394, None,2016-04-25 03:00:00,5.644,17
None, None, 1.352, None,2016-04-25 04:00:00,5.267,17
None, None, 1.905, None,2016-04-25 05:00:00,4.868,17
None, None, 2.251, None,2016-04-25 06:00:00,4.514,17
None, None, 2.591, None,2016-04-25 07:00:00,4.725,17
None, None, 3.025, None,2016-04-25 08:00:00,5.261,17
None, None, 2.458, None,2016-04-25 09:00:00,6.023,17
None, None, 2.275, None,2016-04-25 10:00:00,7.15,17
None, None, 2.368, None,2016-04-25 11:00:00,8.19,17
None, None, 2.287, None,2016-04-25 12:00:00,8.93,17
None, None, 2.064, None,2016-04-25 13:00:00,10.18,17
None, None, 1.146, None,2016-04-25 14:00:00,10.61,17
None, None, 1.93, None,2016-04-25 15:00:00,11.33,17
None, None, 1.56, None,2016-04-25 16:00:00,12.19,17
None, None, 1.289, None,2016-04-25 17:00:00,12.51,17
None, None, 1.519, None,2016-04-25 18:00:00,11.99,17
None, None, 1.594, None,2016-04-25 19:00:00,10.98,17
None, None, 1.086, None,2016-04-25 20:00:00,9.72,17
None, None, 0.625, None,2016-04-25 21:00:00,7.6,17
None, None, 0.046, None,2016-04-25 22:00:00,5.825,17
None, None, 0.463999, None,2016-04-25 23:00:00,4.866,17
None, None, 0.777, None,2016-04-26 00:00:00,4.053,17
None, None, 0.592998, None,2016-04-26 01:00:00,2.589,17
None, None, 0.607999, None,2016-04-26 02:00:00,2.055,17
None, None, 0.912998, None,2016-04-26 03:00:00,0.33,17
None, None, 0.578, None,2016-04-26 04:00:00,0.144998,17
None, None, 1.317, None,2016-04-26 05:00:00,0.128998,17
None, None, 0.671998, None,2016-04-26 06:00:00,-0.648,17
None, None, 0.717, None,2016-04-26 07:00:00,0.217998,17
None, None, 0.522, None,2016-04-26 08:00:00,2.931,17
None, None, 0.601, None,2016-04-26 09:00:00,5.662,17
None, None, 1.132, None,2016-04-26 10:00:00,7.54,17
None, None, 1.297, None,2016-04-26 11:00:00,9.39,17
None, None, 1.473, None,2016-04-26 12:00:00,10.99,17
None, None, 1.805, None,2016-04-26 13:00:00,12.0,17
None, None, 1.856, None,2016-04-26 14:00:00,12.99,17
None, None, 1.799, None,2016-04-26 15:00:00,14.42,17
None, None, 1.607, None,2016-04-26 16:00:00,14.83,17
None, None, 1.395, None,2016-04-26 17:00:00,14.95,17
None, None, 1.202, None,2016-04-26 18:00:00,14.88,17
None, None, 0.637, None,2016-04-26 19:00:00,14.66,17
None, None, 0.521, None,2016-04-26 20:00:00,13.24,17
None, None, 1.597, None,2016-04-26 21:00:00,12.07,17
None, None, 1.558, None,2016-04-26 22:00:00,10.8,17
None, None, 0.940998, None,2016-04-26 23:00:00,9.7,17
None, None, 0.386999, None,2016-04-27 00:00:00,8.99,17
None, None, 0.105999, None,2016-04-27 01:00:00,9.02,17
None, None, 0.352999, None,2016-04-27 02:00:00,8.38,17
None, None, 0.254, None,2016-04-27 03:00:00,8.14,17
None, None, 0.725, None,2016-04-27 04:00:00,7.67,17
None, None, 0.890999, None,2016-04-27 05:00:00,6.952,17
None, None, 0.952, None,2016-04-27 06:00:00,5.91,17
None, None, 0.218998, None,2016-04-27 07:00:00,6.586,17
None, None, 0.470999, None,2016-04-27 08:00:00,8.47,17
None, None, 0.67, None,2016-04-27 09:00:00,9.93,17
None, None, 1.393, None,2016-04-27 10:00:00,11.56,17
None, None, 1.95, None,2016-04-27 11:00:00,12.83,17
None, None, 1.437, None,2016-04-27 12:00:00,13.81,17
None, None, 2.843, None,2016-04-27 13:00:00,14.74,17
None, None, 2.877, None,2016-04-27 14:00:00,14.85,17
None, None, 3.239, None,2016-04-27 15:00:00,15.52,17
None, None, 3.899, None,2016-04-27 16:00:00,15.52,17
None, None, 3.336, None,2016-04-27 17:00:00,15.46,17
None, None, 2.72, None,2016-04-27 18:00:00,15.1,17
None, None, 1.996, None,2016-04-27 19:00:00,14.47,17
None, None, 1.229, None,2016-04-27 20:00:00,13.43,17
None, None, 1.699, None,2016-04-27 21:00:00,12.56,17
None, None, 0.902, None,2016-04-27 22:00:00,11.16,17
None, None, 0.884998, None,2016-04-27 23:00:00,9.9,17
None, None, 0.301999, None,2016-04-28 00:00:00,8.63,17
None, None, 1.203, None,2016-04-28 01:00:00,7.14,17
None, None, 1.694, None,2016-04-28 02:00:00,5.99,17
None, None, 1.164, None,2016-04-28 03:00:00,5.129,17
None, None, 1.398, None,2016-04-28 04:00:00,4.457,17
None, None, 1.149, None,2016-04-28 05:00:00,3.986,17
None, None, 1.153, None,2016-04-28 06:00:00,3.631,17
None, None, 0.777, None,2016-04-28 07:00:00,4.053,17
None, None, 0.847, None,2016-04-28 08:00:00,6.227,17
None, None, 0.667999, None,2016-04-28 09:00:00,8.58,17
None, None, 0.968999, None,2016-04-28 10:00:00,10.93,17
None, None, 1.707, None,2016-04-28 11:00:00,12.95,17
None, None, 2.35, None,2016-04-28 12:00:00,15.44,17
None, None, 1.942, None,2016-04-28 13:00:00,17.04,17
None, None, 3.779, None,2016-04-28 14:00:00,17.58,17
None, None, 4.045, None,2016-04-28 15:00:00,17.75,17
None, None, 2.416, None,2016-04-28 16:00:00,18.13,17
None, None, 4.259, None,2016-04-28 17:00:00,17.29,17
None, None, 3.241, None,2016-04-28 18:00:00,15.93,17
None, None, 6.538, None,2016-04-28 19:00:00,13.09,17
None, None, 5.253, None,2016-04-28 20:00:00,9.82,17
None, None, 1.868, None,2016-04-28 21:00:00,8.2,17
None, None, 0.878, None,2016-04-28 22:00:00,7.2,17
None, None, 0.758, None,2016-04-28 23:00:00,7.2,17
