AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,3.8, None,2019-09-24,1.9,10.4,39,,,,,
,3.2, None,2019-09-25,-0.9,9.0,39,,,,,
,31.4, None,2019-09-26,-2.7,6.6,39,,,,,
,5.4, None,2019-09-27,-2.1,2.5,39,,,,,
,1.0, None,2019-09-28,-3.8,0.4,39,,,,,
,1.8, None,2019-09-29,-4.2,-1.1,39,,,,,
,0.1, None,2019-09-30,-4.3,1.4,39,,,,,
,,,2019-09-24 00:00:00, None, None,39,268.0,2.0, None, None,5.6
,,,2019-09-24 01:00:00, None, None,39,268.0,2.0, None, None,5.7
,,,2019-09-24 02:00:00, None, None,39,269.0,2.0, None, None,5.3
,,,2019-09-24 03:00:00, None, None,39,270.0,2.0, None, None,5.2
,,,2019-09-24 04:00:00, None, None,39,271.0,2.0, None, None,5.4
,,,2019-09-24 05:00:00, None, None,39,271.0,2.0, None, None,5.4
,,,2019-09-24 06:00:00, None, None,39,271.0,2.0, None, None,5.5
,,,2019-09-24 07:00:00, None, None,39,271.0,2.0, None, None,5.4
,,,2019-09-24 08:00:00, None, None,39,271.0,2.0, None, None,5.4
,,,2019-09-24 09:00:00, None, None,39,272.0,2.0, None, None,5.4
,,,2019-09-24 10:00:00, None, None,39,271.0,2.0, None, None,5.5
,,,2019-09-24 11:00:00, None, None,39,272.0,2.0, None, None,5.4
,,,2019-09-24 12:00:00, None, None,39,272.0,2.0, None, None,5.0
,,,2019-09-24 13:00:00, None, None,39,272.0,2.0, None, None,5.0
,,,2019-09-24 14:00:00, None, None,39,272.0,2.0, None, None,4.1
,,,2019-09-24 15:00:00, None, None,39,272.0,2.0, None, None,4.7
,,,2019-09-24 16:00:00, None, None,39,272.0,2.0, None, None,5.9
,,,2019-09-24 17:00:00, None, None,39,272.0,2.0, None, None,6.6
,,,2019-09-24 18:00:00, None, None,39,272.0,2.0, None, None,6.8
,,,2019-09-24 19:00:00, None, None,39,271.0,2.0, None, None,9.4
,,,2019-09-24 20:00:00, None, None,39,271.0,2.0, None, None,8.3
,,,2019-09-24 21:00:00, None, None,39,271.0,2.0, None, None,9.5
,,,2019-09-24 22:00:00, None, None,39,271.0,2.0, None, None,10.0
,,,2019-09-24 23:00:00, None, None,39,271.0,2.0, None, None,7.6
,,,2019-09-25 00:00:00, None, None,39,273.0,2.0, None, None,5.2
,,,2019-09-25 01:00:00, None, None,39,274.0,2.0, None, None,5.2
,,,2019-09-25 02:00:00, None, None,39,274.0,2.0, None, None,4.8
,,,2019-09-25 03:00:00, None, None,39,274.0,2.0, None, None,3.4
,,,2019-09-25 04:00:00, None, None,39,274.0,2.0, None, None,3.5
,,,2019-09-25 05:00:00, None, None,39,274.0,2.0, None, None,2.8
,,,2019-09-25 06:00:00, None, None,39,274.0,2.0, None, None,2.4
