pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
10.0, None,642.0, None,-7.2,-7.3,520.0, None, None, 0.0,246.0, None,2022-12-24 00:00:00, None,52
10.0, None,642.0, None,-7.1,-7.2,520.0, None, None, 0.0,246.0, None,2022-12-24 01:00:00, None,52
10.0, None,642.0, None,-7.1,-7.5,520.0, None, None, 0.0,246.0, None,2022-12-24 02:00:00, None,52
10.0, None,642.0, None,-6.6,-7.0,520.0, None, None, 0.0,246.0, None,2022-12-24 03:00:00, None,52
10.0, None,642.0, None,-6.1,-6.4,520.0, None, None, 0.0,246.0, None,2022-12-24 04:00:00, None,52
9.0, None,642.0, None,-5.0,-5.0,520.0, None, None, 0.0,246.0, None,2022-12-24 05:00:00, None,52
8.0, None,642.0, None,-4.6,-4.6,520.0, None, None, 0.0,247.0, None,2022-12-24 06:00:00, None,52
9.0, None,644.0, None,-4.0,-3.8,520.0, None, None, 2.0,249.0, None,2022-12-24 07:00:00, None,52
10.0, None,646.0, None,-3.1,-3.0,520.0, None, None, 2.0,252.0, None,2022-12-24 08:00:00, None,52
10.0, None,647.0, None,-2.3,-2.2,520.0, None, None, 1.0,254.0, None,2022-12-24 09:00:00, None,52
9.0, None,647.0, None,-1.7,-1.6,520.0, None, None, 0.0,255.0, None,2022-12-24 10:00:00, None,52
8.0, None,647.0, None,-1.2,-1.3,520.0, None, None, 0.0,256.0, None,2022-12-24 11:00:00, None,52
8.0, None,647.0, None,-1.4,-1.5,520.0, None, None, 0.0,257.0, None,2022-12-24 12:00:00, None,52
10.0, None,649.0, None,-1.5,-1.5,520.0, None, None, 2.0,259.0, None,2022-12-24 13:00:00, None,52
10.0, None,650.0, None,-1.4,-1.5,520.0, None, None, 1.0,260.0, None,2022-12-24 14:00:00, None,52
9.0, None,650.0, None,-1.8,-1.8,520.0, None, None, 0.0,261.0, None,2022-12-24 15:00:00, None,52
10.0, None,652.0, None,-2.4,-2.4,520.0, None, None, 2.0,263.0, None,2022-12-24 16:00:00, None,52
10.0, None,652.0, None,-2.5,-2.5,520.0, None, None, 0.0,263.0, None,2022-12-24 17:00:00, None,52
