air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
15.3,14.7, 257.0,19.4,-6999.0, 14.0,2020-09-09 00:00:00, 5.7,-6999.0,37
15.3,14.7, 253.0,19.4,-6999.0, 16.9,2020-09-09 01:00:00, 7.0,-6999.0,37
14.8,14.6, 259.0,19.4,-6999.0, 17.2,2020-09-09 02:00:00, 7.1,-6999.0,37
14.3,14.3, 258.0,19.4,-6999.0, 15.1,2020-09-09 03:00:00, 7.4,-6999.0,37
14.4,14.3, 256.0,19.4,-6999.0, 18.8,2020-09-09 04:00:00, 8.3,-6999.0,37
14.2,14.2, 255.0,19.4,-6999.0, 19.6,2020-09-09 05:00:00, 9.3,-6999.0,37
14.2,14.1, 254.0,19.4,-6999.0, 20.7,2020-09-09 06:00:00, 9.3,-6999.0,37
14.2,14.0, 251.0,14.4,-6999.0, 23.6,2020-09-09 07:00:00, 10.3,-6999.0,37
14.1,14.0, 251.0,14.4,-6999.0, 24.3,2020-09-09 08:00:00, 10.8,-6999.0,37
14.2,14.0, 251.0,14.4,-6999.0, 26.0,2020-09-09 09:00:00, 11.6,-6999.0,37
14.6,14.0, 250.0,14.6,-6999.0, 24.1,2020-09-09 10:00:00, 10.9,-6999.0,37
15.3,14.0, 243.0,15.5,-6999.0, 23.3,2020-09-09 11:00:00, 9.6,-6999.0,37
16.6,14.0, 244.0,16.7,-6999.0, 22.9,2020-09-09 12:00:00, 8.2,-6999.0,37
17.4,14.0, 241.0,17.4,-6999.0, 16.7,2020-09-09 13:00:00, 5.4,-6999.0,37
18.9,14.0, 220.0,19.9,-6999.0, 18.8,2020-09-09 14:00:00, 3.3,-6999.0,37
19.1,14.0, 233.0,19.9,-6999.0, 19.8,2020-09-09 15:00:00, 5.1,-6999.0,37
20.1,14.0, 220.0,20.4,-6999.0, 14.2,2020-09-09 16:00:00, 3.6,-6999.0,37
17.4,14.0, 243.0,20.4,-6999.0, 18.4,2020-09-09 17:00:00, 4.5,-6999.0,37
17.0,14.0, 239.0,20.4,-6999.0, 19.2,2020-09-09 18:00:00, 5.7,-6999.0,37
16.3,16.3, 238.0,17.0,-6999.0, 18.7,2020-09-09 19:00:00, 6.2,-6999.0,37
15.2,15.2, 244.0,17.0,-6999.0, 13.4,2020-09-09 20:00:00, 4.6,-6999.0,37
