max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
17.5,-6999.0,32.5,11.7,-6999.0,13.7,-6999.0, 0.0,289.0,-1.0,2020-09-09 00:00:00,15.0,-6999.0,37
17.5,-6999.0,37.3,12.7,-6999.0,13.3,-6999.0, 0.0,288.0,0.0,2020-09-09 01:00:00,15.0,-6999.0,37
17.5,-6999.0,28.8,12.2,-6999.0,13.3,-6999.0, 0.0,286.0,1.0,2020-09-09 02:00:00,16.0,-6999.0,37
17.5,-6999.0,28.1,11.1,-6999.0,13.1,-6999.0, 0.0,286.0,1.0,2020-09-09 03:00:00,16.0,-6999.0,37
17.5,-6999.0,26.6,11.7,-6999.0,12.7,-6999.0, 0.0,272.0,1.0,2020-09-09 04:00:00,17.0,-6999.0,37
17.5,-6999.0,25.5,10.8,-6999.0,12.9,-6999.0, 0.0,277.0,-2.0,2020-09-09 05:00:00,16.0,-6999.0,37
17.5,-6999.0,22.4,9.7,-6999.0,12.6,-6999.0, 0.0,266.0,0.0,2020-09-09 06:00:00,16.0,-6999.0,37
12.8,-6999.0,24.7,7.8,-6999.0,11.6,11.2, 0.0,264.0,2.0,2020-09-09 07:00:00,18.0,-6999.0,37
12.8,-6999.0,13.7,3.5,-6999.0,11.7,11.1, 0.0,292.0,2.0,2020-09-09 08:00:00,19.0,-6999.0,37
12.9,-6999.0,7.8,1.7,-6999.0,12.7,11.1, 0.0,257.0,-4.0,2020-09-09 09:00:00,15.0,-6999.0,37
13.9,-6999.0,10.2,4.0,-6999.0,13.5,11.1, 0.0,245.0,3.0,2020-09-09 10:00:00,17.0,-6999.0,37
14.0,-6999.0,17.6,5.9,-6999.0,13.8,11.1, 0.0,238.0,0.0,2020-09-09 11:00:00,17.0,-6999.0,37
15.2,-6999.0,13.8,5.1,-6999.0,15.2,11.1, 0.0,234.0,2.0,2020-09-09 12:00:00,19.0,-6999.0,37
16.8,-6999.0,22.6,7.0,-6999.0,16.5,11.1, 0.0,220.0,-2.0,2020-09-09 13:00:00,17.0,-6999.0,37
17.5,-6999.0,23.5,9.0,-6999.0,16.9,-6999.0, 0.0,217.0,2.0,2020-09-09 14:00:00,19.0,-6999.0,37
18.4,-6999.0,26.0,8.9,-6999.0,18.4,-6999.0, 0.0,225.0,-2.0,2020-09-09 15:00:00,18.0,-6999.0,37
19.4,-6999.0,24.3,8.7,-6999.0,18.7,-6999.0, 0.0,237.0,-1.0,2020-09-09 16:00:00,17.0,-6999.0,37
19.4,-6999.0,29.4,10.0,-6999.0,18.3,-6999.0, 0.0,235.0,0.0,2020-09-09 17:00:00,17.0,-6999.0,37
19.4,-6999.0,25.8,10.6,-6999.0,18.1,-6999.0, 0.0,247.0,-3.0,2020-09-09 18:00:00,14.0,-6999.0,37
18.2,-6999.0,30.0,9.1,-6999.0,17.1,-6999.0, 0.0,255.0,1.0,2020-09-09 19:00:00,15.0,-6999.0,37
18.2,-6999.0,24.3,10.8,-6999.0,15.3,-6999.0, 0.0,268.0,0.0,2020-09-09 20:00:00,16.0,-6999.0,37
18.2,-6999.0,34.7,13.7,-6999.0,16.0,-6999.0, 0.0,255.0,1.0,2020-09-09 21:00:00,17.0,-6999.0,37
18.2,-6999.0,31.7,14.6,-6999.0,15.3,-6999.0, 0.0,259.0,1.0,2020-09-09 22:00:00,18.0,-6999.0,37
18.2,-6999.0,27.6,13.3,-6999.0,14.4,-6999.0, 0.0,265.0,-4.0,2020-09-09 23:00:00,14.0,-6999.0,37
18.2,-6999.0,28.0,11.9,-6999.0,13.3,-6999.0, 0.0,277.0,3.0,2020-09-10 00:00:00,17.0,-6999.0,37
18.2,-6999.0,24.0,10.6,-6999.0,12.9,-6999.0, 0.0,277.0,-1.0,2020-09-10 01:00:00,16.0,-6999.0,37
18.2,-6999.0,28.6,9.7,-6999.0,12.7,-6999.0, 0.0,280.0,1.0,2020-09-10 02:00:00,17.0,-6999.0,37
18.2,-6999.0,34.1,11.1,-6999.0,12.9,-6999.0, 0.0,275.0,-3.0,2020-09-10 03:00:00,15.0,-6999.0,37
18.2,-6999.0,32.3,11.7,-6999.0,12.2,-6999.0, 0.0,274.0,1.0,2020-09-10 04:00:00,15.0,-6999.0,37
18.2,-6999.0,32.0,12.3,-6999.0,12.1,-6999.0, 0.0,269.0,3.0,2020-09-10 05:00:00,18.0,-6999.0,37
18.2,-6999.0,29.6,10.8,-6999.0,12.1,-6999.0, 0.0,273.0,0.0,2020-09-10 06:00:00,18.0,-6999.0,37
12.4,-6999.0,33.7,11.6,-6999.0,12.2,12.0, 0.0,266.0,0.0,2020-09-10 07:00:00,18.0,-6999.0,37
12.9,-6999.0,33.4,13.6,-6999.0,12.7,12.0, 0.0,264.0,-3.0,2020-09-10 08:00:00,15.0,-6999.0,37
13.2,-6999.0,32.3,13.0,-6999.0,12.6,12.0, 0.0,262.0,-1.0,2020-09-10 09:00:00,14.0,-6999.0,37
13.2,-6999.0,26.6,10.8,-6999.0,12.2,11.8, 0.0,262.0,0.0,2020-09-10 10:00:00,14.0,-6999.0,37
13.2,-6999.0,24.5,9.9,-6999.0,13.1,-6999.0, 0.0,265.0,1.0,2020-09-10 11:00:00,15.0,-6999.0,37
14.8,-6999.0,26.8,9.0,-6999.0,14.8,-6999.0, 0.0,259.0,4.0,2020-09-10 12:00:00,19.0,-6999.0,37
15.9,-6999.0,22.1,8.2,-6999.0,15.5,-6999.0, 0.0,242.0,-1.0,2020-09-10 13:00:00,18.0,-6999.0,37
16.7,-6999.0,24.9,9.9,-6999.0,16.4,-6999.0, 0.0,231.0,-1.0,2020-09-10 14:00:00,16.0,-6999.0,37
18.6,-6999.0,29.5,9.9,-6999.0,18.1,-6999.0, 0.0,222.0,0.0,2020-09-10 15:00:00,17.0,-6999.0,37
18.8,-6999.0,36.9,11.5,-6999.0,18.0,-6999.0, 0.0,231.0,-3.0,2020-09-10 17:00:00,16.0,-6999.0,37
18.8,-6999.0,40.3,11.8,-6999.0,16.7,-6999.0, 0.0,236.0,2.0,2020-09-10 18:00:00,18.0,-6999.0,37
16.9,-6999.0,37.5,13.2,-6999.0,16.2,15.8, 0.0,243.0,-1.0,2020-09-10 19:00:00,17.0,-6999.0,37
16.9,-6999.0,27.4,4.3,-6999.0,14.6,-6999.0, 0.0,257.0,-1.0,2020-09-10 20:00:00,16.0,-6999.0,37
16.9,-6999.0,20.3,1.7,-6999.0,14.1,-6999.0, 0.0,323.0,-1.0,2020-09-10 21:00:00,16.0,-6999.0,37
16.9,-6999.0,39.0,13.5,-6999.0,13.7,-6999.0, 0.0,258.0,3.0,2020-09-10 22:00:00,19.0,-6999.0,37
16.9,-6999.0,35.1,15.5,-6999.0,13.6,-6999.0, 0.0,252.0,-2.0,2020-09-10 23:00:00,17.0,-6999.0,37
16.9,-6999.0,34.0,16.1,-6999.0,12.8,-6999.0, 0.0,251.0,0.0,2020-09-11 00:00:00,17.0,-6999.0,37
16.9,-6999.0,32.7,13.5,-6999.0,12.2,-6999.0, 0.0,247.0,-1.0,2020-09-11 01:00:00,16.0,-6999.0,37
16.9,-6999.0,39.9,15.4,-6999.0,11.9,-6999.0, 0.0,255.0,0.0,2020-09-11 02:00:00,17.0,-6999.0,37
16.9,-6999.0,28.4,9.8,-6999.0,10.3,-6999.0, 0.0,271.0,-1.0,2020-09-11 03:00:00,16.0,-6999.0,37
16.9,-6999.0,26.5,11.7,-6999.0,9.9,-6999.0, 0.0,267.0,-1.0,2020-09-11 04:00:00,14.0,-6999.0,37
16.9,-6999.0,30.0,9.8,-6999.0,9.4,-6999.0, 0.0,285.0,2.0,2020-09-11 05:00:00,16.0,-6999.0,37
16.9,-6999.0,23.6,8.9,-6999.0,9.3,-6999.0, 0.0,290.0,0.0,2020-09-11 06:00:00,16.0,-6999.0,37
9.3,-6999.0,20.3,9.1,-6999.0,8.7,8.6, 0.0,291.0,1.0,2020-09-11 07:00:00,17.0,-6999.0,37
9.6,-6999.0,19.8,8.8,-6999.0,9.6,-6999.0, 0.0,296.0,1.0,2020-09-11 08:00:00,18.0,-6999.0,37
10.4,-6999.0,18.4,7.1,-6999.0,10.4,-6999.0, 0.0,280.0,-2.0,2020-09-11 09:00:00,16.0,-6999.0,37
11.6,-6999.0,18.1,7.1,-6999.0,11.5,-6999.0, 0.0,262.0,3.0,2020-09-11 10:00:00,19.0,-6999.0,37
13.4,-6999.0,13.1,4.4,-6999.0,13.4,-6999.0, 0.0,227.0,0.0,2020-09-11 11:00:00,19.0,-6999.0,37
14.3,-6999.0,12.9,4.0,-6999.0,13.8,-6999.0, 0.0,151.0,1.0,2020-09-11 12:00:00,19.0,-6999.0,37
14.8,-6999.0,18.1,6.5,-6999.0,14.4,-6999.0, 0.0,101.0,0.0,2020-09-11 13:00:00,19.0,-6999.0,37
15.9,-6999.0,15.5,4.6,-6999.0,15.4,-6999.0, 0.0,107.0,-3.0,2020-09-11 14:00:00,17.0,-6999.0,37
16.2,-6999.0,13.4,4.7,-6999.0,14.9,-6999.0, 0.0,176.0,4.0,2020-09-11 15:00:00,21.0,-6999.0,37
16.3,-6999.0,13.7,4.1,-6999.0,13.9,-6999.0, 0.0,203.0,-5.0,2020-09-11 16:00:00,16.0,-6999.0,37
16.3,-6999.0,18.5,5.7,-6999.0,13.9,-6999.0, 0.0,231.0,0.0,2020-09-11 17:00:00,16.0,-6999.0,37
16.3,-6999.0,17.0,1.5,-6999.0,13.5,-6999.0, 0.0,227.0,-1.0,2020-09-11 18:00:00,15.0,-6999.0,37
13.6,-6999.0,25.4,8.1,-6999.0,13.5,13.0, 0.0,249.0,3.0,2020-09-11 19:00:00,17.0,-6999.0,37
13.6,-6999.0,31.8,15.3,-6999.0,12.7,12.5, 0.0,252.0,-2.0,2020-09-11 20:00:00,15.0,-6999.0,37
13.6,-6999.0,27.8,11.5,-6999.0,11.1,-6999.0, 0.0,254.0,2.0,2020-09-11 21:00:00,17.0,-6999.0,37
13.6,-6999.0,32.3,14.7,-6999.0,11.1,-6999.0, 0.0,251.0,-3.0,2020-09-11 22:00:00,14.0,-6999.0,37
13.6,-6999.0,31.5,11.5,-6999.0,10.1,-6999.0, 0.0,257.0,1.0,2020-09-11 23:00:00,15.0,-6999.0,37
13.6,-6999.0,20.5,6.6,-6999.0,9.7,-6999.0, 0.0,300.0,1.0,2020-09-12 00:00:00,16.0,-6999.0,37
13.6,-6999.0,26.3,8.7,-6999.0,9.5,-6999.0, 0.0,280.0,-2.0,2020-09-12 01:00:00,14.0,-6999.0,37
13.6,-6999.0,21.6,9.2,-6999.0,9.0,-6999.0, 0.0,283.0,3.0,2020-09-12 02:00:00,17.0,-6999.0,37
13.6,-6999.0,19.1,8.8,-6999.0,8.8,-6999.0, 0.0,290.0,0.0,2020-09-12 03:00:00,17.0,-6999.0,37
13.6,-6999.0,19.5,8.0,-6999.0,8.5,-6999.0, 0.0,282.0,-1.0,2020-09-12 04:00:00,16.0,-6999.0,37
13.6,-6999.0,16.3,7.1,-6999.0,8.5,-6999.0, 0.0,281.0,1.0,2020-09-12 05:00:00,17.0,-6999.0,37
13.6,-6999.0,14.0,6.2,-6999.0,7.6,-6999.0, 0.0,282.0,-1.0,2020-09-12 06:00:00,17.0,-6999.0,37
7.6,-6999.0,10.1,5.3,-6999.0,6.7,-6999.0, 0.0,283.0,0.0,2020-09-12 07:00:00,17.0,-6999.0,37
7.8,-6999.0,6.0,3.1,-6999.0,7.8,-6999.0, 0.0,285.0,2.0,2020-09-12 08:00:00,19.0,-6999.0,37
9.8,-6999.0,4.4,0.9,-6999.0,9.2,-6999.0, 0.0,161.0,-2.0,2020-09-12 09:00:00,17.0,-6999.0,37
10.7,-6999.0,8.3,2.7,-6999.0,10.7,-6999.0, 0.0,151.0,0.0,2020-09-12 10:00:00,17.0,-6999.0,37
