CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
10.19, None, None, None, None, None, None, None, None, 10.2, 10.1, None, -0.1, None, 16.5, None, None,2020-09-09 00:00:00, None, None, None,37
9.34, None, None, None, None, None, None, None, None, 9.3, 9.3, None, -1.0, None, 16.5, None, None,2020-09-09 01:00:00, None, None, None,37
8.9, None, None, None, None, None, None, None, None, 8.9, 8.8, None, -0.1, None, 16.5, None, None,2020-09-09 02:00:00, None, None, None,37
8.52, None, None, None, None, None, None, None, None, 8.5, 8.5, None, -1.0, None, 16.5, None, None,2020-09-09 03:00:00, None, None, None,37
7.7, None, None, None, None, None, None, None, None, 7.7, 7.5, None, -0.1, None, 16.5, None, None,2020-09-09 04:00:00, None, None, None,37
7.23, None, None, None, None, None, None, None, None, 7.2, 7.2, None, -1.0, None, 16.5, None, None,2020-09-09 05:00:00, None, None, None,37
7.52, None, None, None, None, None, None, None, None, 7.5, 7.2, None, -0.1, None, 16.5, None, None,2020-09-09 06:00:00, None, None, None,37
6.887, None, None, None, None, None, None, None, None, 6.9, 6.7, None, -0.1, None, 7.9, None, None,2020-09-09 07:00:00, None, None, None,37
7.97, None, None, None, None, None, None, None, None, 8.0, 6.7, None, -0.1, None, 8.0, None, None,2020-09-09 08:00:00, None, None, None,37
8.67, None, None, None, None, None, None, None, None, 8.7, 6.7, None, 0.1, None, 8.7, None, None,2020-09-09 09:00:00, None, None, None,37
10.26, None, None, None, None, None, None, None, None, 10.3, 6.7, None, 1.0, None, 10.3, None, None,2020-09-09 10:00:00, None, None, None,37
14.06, None, None, None, None, None, None, None, None, 14.1, 6.7, None, 0.1, None, 14.1, None, None,2020-09-09 11:00:00, None, None, None,37
17.61, None, None, None, None, None, None, None, None, 17.6, 6.7, None, -2.0, None, 17.6, None, None,2020-09-09 12:00:00, None, None, None,37
19.72, None, None, None, None, None, None, None, None, 19.7, 6.7, None, -5.0, None, 20.1, None, None,2020-09-09 13:00:00, None, None, None,37
21.04, None, None, None, None, None, None, None, None, 21.0, 6.7, None, -1.0, None, 21.5, None, None,2020-09-09 14:00:00, None, None, None,37
23.18, None, None, None, None, None, None, None, None, 23.2, 6.7, None, -4.0, None, 23.6, None, None,2020-09-09 15:00:00, None, None, None,37
22.94, None, None, None, None, None, None, None, None, 22.9, 6.7, None, -1.0, None, 23.9, None, None,2020-09-09 16:00:00, None, None, None,37
22.55, None, None, None, None, None, None, None, None, 22.6, 6.7, None, 0.1, None, 24.2, None, None,2020-09-09 17:00:00, None, None, None,37
20.97, None, None, None, None, None, None, None, None, 21.0, 6.7, None, 3.0, None, 24.2, None, None,2020-09-09 18:00:00, None, None, None,37
16.72, None, None, None, None, None, None, None, None, 16.7, 16.7, None, 6.0, None, 21.0, None, None,2020-09-09 19:00:00, None, None, None,37
15.51, None, None, None, None, None, None, None, None, 15.5, 15.5, None, 6.0, None, 21.0, None, None,2020-09-09 20:00:00, None, None, None,37
15.06, None, None, None, None, None, None, None, None, 15.1, 15.0, None, 1.0, None, 21.0, None, None,2020-09-09 21:00:00, None, None, None,37
14.55, None, None, None, None, None, None, None, None, 14.6, 14.6, None, 0.1, None, 21.0, None, None,2020-09-09 22:00:00, None, None, None,37
